Price,Open,High,Low,Close,Volume
Ticker,FRI,FRI,FRI,FRI,FRI
Date,,,,,
2021-01-26 19:00:00-05:00,20.47045840598937,20.531433973705585,20.261398604622503,20.331085205078125,36000
2021-01-27 19:00:00-05:00,20.278814904697946,20.696934388557498,20.278814904697946,20.50529670715332,31300
2021-01-28 19:00:00-05:00,20.46173745015316,20.531424016813677,20.200413240540918,20.261388778686523,3900
2021-01-31 19:00:00-05:00,20.42689552421844,20.65337562561035,20.165569646409637,20.65337562561035,35300
2021-02-01 19:00:00-05:00,20.688222858129492,20.827596016046478,20.679511828077292,20.775331497192383,4600
2021-02-02 19:00:00-05:00,20.6620894579365,20.775331185456785,20.435607664355,20.705644607543945,16400
2021-02-03 19:00:00-05:00,20.818885634105328,20.94954776603775,20.818885634105328,20.82759666442871,70300
2021-02-04 19:00:00-05:00,20.94083730205299,20.949546670461757,20.818884545362433,20.87114906311035,22000
2021-02-07 19:00:00-05:00,20.888567784697468,21.04536297434324,20.845014303777553,21.019229888916016,15300
2021-02-08 19:00:00-05:00,21.115052839618556,21.149896958965428,21.088919750108403,21.132474899291992,7700
2021-02-09 19:00:00-05:00,21.228297093028413,21.45477724990678,21.228297093028413,21.2718505859375,48900
2021-02-10 19:00:00-05:00,21.3328248462387,21.446066579266272,21.289271355972193,21.411222457885742,5800
2021-02-11 19:00:00-05:00,21.280559202436304,21.367667839830872,21.22829468458319,21.29798126220703,8600
2021-02-15 19:00:00-05:00,21.36766594390401,21.36766594390401,21.088917996682547,21.21087074279785,20200
2021-02-16 19:00:00-05:00,21.09763061166187,21.21958336694412,21.027944034983033,21.141185760498047,9500
2021-02-17 19:00:00-05:00,21.062788009643555,21.132474585844616,21.062788009643555,21.062788009643555,6200
2021-02-18 19:00:00-05:00,21.088921621017587,21.27184994089908,21.088921621017587,21.219585418701172,8700
2021-02-21 19:00:00-05:00,21.11505498315675,21.385090289671965,21.11505498315675,21.376380920410156,2500
2021-02-22 19:00:00-05:00,21.446064457565566,21.64641315130527,21.446064457565566,21.594148635864258,320900
2021-02-23 19:00:00-05:00,21.742232432417204,21.84676313091073,21.681256883903934,21.78578758239746,16900
2021-02-24 19:00:00-05:00,21.829343407646036,21.925163086400552,21.210875164854112,21.350248336791992,16000
2021-02-25 19:00:00-05:00,21.367669854389657,21.40251231575702,21.036657333374023,21.036657333374023,34700
2021-02-28 19:00:00-05:00,21.324112571322612,21.411221208230735,21.132474899291992,21.132474899291992,11100
2021-03-01 19:00:00-05:00,21.123765638858018,21.123765638858018,20.862441367703248,21.054079055786133,7500
2021-03-02 19:00:00-05:00,20.9843904273003,21.141185639293525,20.966968367865714,20.975679397583008,26500
2021-03-03 19:00:00-05:00,21.054078327007637,21.088920786607925,20.601114721989937,20.74919891357422,5500
2021-03-04 19:00:00-05:00,20.81888655008556,21.036657333374023,20.453031567702563,21.036657333374023,8700
2021-03-07 19:00:00-05:00,21.071498892990434,21.46348525835156,21.071498892990434,21.315401077270508,12800
2021-03-08 19:00:00-05:00,21.385085403258728,21.48090505783646,21.332820892333984,21.332820892333984,9700
2021-03-09 19:00:00-05:00,21.40251187183965,21.663837803241083,21.40251187183965,21.559307098388672,4100
2021-03-10 19:00:00-05:00,21.698679477349376,21.83805263779445,21.480908706471553,21.67254638671875,13100
2021-03-11 19:00:00-05:00,21.602856923364644,22.05582046508789,21.602856923364644,22.05582046508789,5200
2021-03-14 20:00:00-04:00,22.1864867918801,22.473944159214497,22.1864867918801,22.37812614440918,8000
2021-03-15 20:00:00-04:00,22.238749875311,22.30843644975256,22.19519472787316,22.25617027282715,3400
2021-03-16 20:00:00-04:00,22.116802004792536,22.221332720252736,22.02969501361162,22.212621688842773,17900
2021-03-17 20:00:00-04:00,22.125507036010013,22.151640123152898,21.986133894165768,22.05582046508789,7900
2021-03-18 20:00:00-04:00,21.986135972921307,22.06453358030343,21.70738966287778,21.716100692749023,12100
2021-03-21 20:00:00-04:00,21.681257051951253,21.838052270177286,21.681257051951253,21.777076721191406,10300
2021-03-22 20:00:00-04:00,21.620279461278653,21.846761237166586,21.602857402796747,21.69867706298828,20100
2021-03-23 20:00:00-04:00,21.76836521051742,21.977424943050064,21.716100692749023,21.716100692749023,16500
2021-03-24 20:00:00-04:00,21.77721673835823,21.96058464050293,21.454137817074454,21.96058464050293,13400
2021-03-25 20:00:00-04:00,22.065373200291365,22.248741149902344,22.030445020098433,22.248741149902344,8100
2021-03-28 20:00:00-04:00,22.196352786203914,22.213816878063692,21.960592542499274,22.091569900512695,4400
2021-03-29 20:00:00-04:00,22.13522996089682,22.24874322618244,22.13522996089682,22.170156478881836,2600
2021-03-30 20:00:00-04:00,22.274938226165084,22.274938226165084,21.95185920759957,22.00425148010254,5100
2021-03-31 20:00:00-04:00,22.135232392719537,22.37099266052246,22.03918154314035,22.37099266052246,47100
2021-04-04 20:00:00-04:00,22.501965787898794,22.519429878249824,22.240009429035318,22.449573516845703,84300
2021-04-05 20:00:00-04:00,22.493236980866183,22.554359640426725,22.37972204271012,22.54562759399414,23600
2021-04-06 20:00:00-04:00,22.501970113288365,22.615483391455243,22.458309879018305,22.580556869506836,41800
2021-04-07 20:00:00-04:00,22.6329455403466,22.6329455403466,22.510700225830078,22.510700225830078,7500
2021-04-08 20:00:00-04:00,22.56309083698466,22.56309083698466,22.458307949207995,22.510700225830078,8600
2021-04-11 20:00:00-04:00,22.4670436191943,22.589290618896484,22.353530332472026,22.589290618896484,9300
2021-04-12 20:00:00-04:00,22.606750140950975,22.76392364501953,22.58055566725125,22.76392364501953,9700
2021-04-13 20:00:00-04:00,22.75518917097407,22.82504386916675,22.571821212768555,22.571821212768555,9900
2021-04-14 20:00:00-04:00,22.79884624337597,22.973482131958008,22.79884624337597,22.973482131958008,18500
2021-04-15 20:00:00-04:00,23.025877202173152,23.06953576326981,22.973484930296348,23.01714515686035,11300
2021-04-18 20:00:00-04:00,23.04334007266178,23.069536209106445,22.894898630410122,23.069536209106445,9700
2021-04-19 20:00:00-04:00,23.26163972966395,23.296567916870117,23.174322592583803,23.296567916870117,83500
2021-04-20 20:00:00-04:00,23.366418269510007,23.51485970652635,23.366418269510007,23.46246910095215,40200
2021-04-21 20:00:00-04:00,23.462468572172867,23.54978569100621,23.270366913618027,23.33148956298828,74900
2021-04-22 20:00:00-04:00,23.410079751832228,23.453739983149603,23.322760954665007,23.418811798095703,280700
2021-04-25 20:00:00-04:00,23.514862468863562,23.6458398309189,23.47120223786677,23.497398376464844,79200
2021-04-26 20:00:00-04:00,23.506132125854492,23.558522741379207,23.479935985358317,23.506132125854492,28000
2021-04-27 20:00:00-04:00,23.54105095694967,23.549783000929008,23.4275377161525,23.436269760131836,20400
2021-04-28 20:00:00-04:00,23.593447582823924,23.64583819091891,23.514860837947744,23.628374099731445,8200
2021-04-29 20:00:00-04:00,23.5759825177717,23.768082516496413,23.5759825177717,23.74188804626465,11200
2021-05-02 20:00:00-04:00,23.846671344781065,23.846671344781065,23.637107237252803,23.66330337524414,31100
2021-05-03 20:00:00-04:00,23.62837064231704,23.654566775265092,23.445002708082146,23.541051864624023,18000
2021-05-04 20:00:00-04:00,23.15685056172495,23.217973202917676,23.034603613872438,23.095727920532227,11400
2021-05-05 20:00:00-04:00,23.174321741870347,23.34895767508751,23.095734989008974,23.32276153564453,16600
2021-05-06 20:00:00-04:00,23.30529317701527,23.619638442993164,23.30529317701527,23.619638442993164,18300
2021-05-09 20:00:00-04:00,23.689493131595714,23.855398641576947,23.619638442993164,23.619638442993164,27200
2021-05-10 20:00:00-04:00,23.322755158393186,23.322755158393186,23.139387228834188,23.279096603393555,102800
2021-05-11 20:00:00-04:00,23.252903973653996,23.252903973653996,22.71153048205718,22.72026252746582,43500
2021-05-12 20:00:00-04:00,22.86870267090077,23.148121446253512,22.86870267090077,23.05207061767578,19200
2021-05-13 20:00:00-04:00,23.121922339097594,23.357682525043774,23.121922339097594,23.314023971557617,16600
2021-05-16 20:00:00-04:00,23.37514978787224,23.37514978787224,23.21797630922456,23.33148956298828,18700
2021-05-17 20:00:00-04:00,23.261634868641234,23.479930996659167,23.261634868641234,23.33148956298828,21600
2021-05-18 20:00:00-04:00,23.226706609774737,23.252901077270508,22.982214365188863,23.252901077270508,19800
2021-05-19 20:00:00-04:00,23.38387771469547,23.488658905029297,23.38387771469547,23.488658905029297,2400
2021-05-20 20:00:00-04:00,23.575981706476274,23.575981706476274,23.418808228625,23.479930877685547,25800
2021-05-23 20:00:00-04:00,23.602179499907155,23.864134204423184,23.602179499907155,23.77681541442871,14100
2021-05-24 20:00:00-04:00,23.881598499992656,23.881598499992656,23.724425009750345,23.768083572387695,7500
2021-05-25 20:00:00-04:00,23.785551302224608,23.96892095738075,23.768087208311137,23.8466739654541,9700
2021-05-26 20:00:00-04:00,23.872870491847006,23.91652906186807,23.750625163413883,23.759355545043945,12500
2021-05-27 20:00:00-04:00,23.89033150626062,23.951454162597656,23.855403322372325,23.951454162597656,4600
2021-05-31 20:00:00-04:00,24.274527536485675,24.388042449951172,24.02130490688923,24.388042449951172,53100
2021-06-01 20:00:00-04:00,24.52775519811456,24.719855207811968,24.43170436053214,24.693660736083984,42400
2021-06-02 20:00:00-04:00,24.59761091479091,24.65873357197149,24.553952349795495,24.650001525878906,7500
2021-06-03 20:00:00-04:00,24.66746411669269,24.66746411669269,24.55395085533303,24.632535934448242,8900
2021-06-06 20:00:00-04:00,24.667463258345435,25.051664922328396,24.667463258345435,24.95561408996582,14400
2021-06-07 20:00:00-04:00,25.042931986104435,25.252496068420996,25.042931986104435,25.208837509155273,13800
2021-06-08 20:00:00-04:00,25.296159101043894,25.34855137998851,25.24376848756685,25.252500534057617,29700
2021-06-09 20:00:00-04:00,25.278691484050675,25.50571798433397,25.23503126055986,25.444595336914062,5900
2021-06-10 20:00:00-04:00,25.49698584717093,25.49698584717093,25.252493608881,25.36600685119629,4100
2021-06-13 20:00:00-04:00,25.374744042486938,25.46206283569336,25.331085478617453,25.46206283569336,18100
2021-06-14 20:00:00-04:00,25.30488597864718,25.30488597864718,25.156444549560547,25.156444549560547,13100
2021-06-15 20:00:00-04:00,25.243766644792455,25.304889300298367,24.96434783935547,24.96434783935547,21500
2021-06-16 20:00:00-04:00,24.885757243827058,24.91195337733612,24.763511951719163,24.894489288330078,16100
2021-06-17 20:00:00-04:00,24.763513809171332,24.789708279177983,24.449166845352966,24.466630935668945,38000
2021-06-20 20:00:00-04:00,24.527753266595784,25.042932265930762,24.527753266595784,24.981809616088867,16200
2021-06-21 20:00:00-04:00,24.981814631907607,24.981814631907607,24.842105214084786,24.859567642211914,8600
2021-06-22 20:00:00-04:00,24.920689000843602,24.955615518404485,24.833370208740234,24.833370208740234,150000
2021-06-23 20:00:00-04:00,24.902615541192347,24.902615541192347,24.613356080692093,24.718542098999023,12800
2021-06-24 20:00:00-04:00,24.718544109201748,24.93768013261001,24.718544109201748,24.920148849487305,8700
2021-06-27 20:00:00-04:00,24.727307431935582,24.74483871459961,24.551999620920746,24.74483871459961,15700
2021-06-28 20:00:00-04:00,24.779903515254112,24.893853519099114,24.683483123779297,24.683483123779297,7900
2021-06-29 20:00:00-04:00,24.762370114596006,24.82372793233569,24.543234095882767,24.578296661376953,92100
2021-06-30 20:00:00-04:00,24.63965193895206,24.91138010601829,24.534465925188538,24.70100975036621,877300
2021-07-01 20:00:00-04:00,24.779898529253135,24.841256339891103,24.683478157179206,24.762367248535156,277100
2021-07-05 20:00:00-04:00,24.850023172365216,24.999035721866612,24.62212152772337,24.981504440307617,53800
2021-07-06 20:00:00-04:00,25.016568071247743,25.077925887448227,24.867555515385803,24.99903678894043,398500
2021-07-07 20:00:00-04:00,24.83249273647206,25.042863106719032,24.692245822974076,24.928913116455078,204600
2021-07-08 20:00:00-04:00,25.06916129853453,25.40224731697871,25.03409873244821,25.384716033935547,56000
2021-07-11 20:00:00-04:00,25.349653272957895,25.68273926687338,25.349653272957895,25.64767837524414,40300
2021-07-12 20:00:00-04:00,25.595090353471683,25.595090353471683,25.218176094039087,25.288299560546875,31700
2021-07-13 20:00:00-04:00,25.393480740793485,25.577555862221022,25.393480740793485,25.498666763305664,136600
2021-07-14 20:00:00-04:00,25.48989783695274,25.568786925700824,25.437305668412318,25.542490005493164,26200
2021-07-15 20:00:00-04:00,25.647679000497174,25.752863349824178,25.542492979295076,25.56002426147461,94800
2021-07-18 20:00:00-04:00,25.358419166299097,25.358419166299097,24.858789334514093,25.025331497192383,85300
2021-07-19 20:00:00-04:00,25.11298755028228,25.787926892934976,25.11298755028228,25.67397689819336,36900
2021-07-20 20:00:00-04:00,25.735335548006283,25.849285546430607,25.67397772794125,25.69150733947754,66300
2021-07-21 20:00:00-04:00,25.551257334318535,25.560022974967104,25.419776068340056,25.472368240356445,15500
2021-07-22 20:00:00-04:00,25.612613900562852,25.69150299068586,25.48989828120481,25.682737350463867,15600
2021-07-25 20:00:00-04:00,25.64767646145082,25.69150299068586,25.560021731105824,25.682737350463867,49000
2021-07-26 20:00:00-04:00,25.691506933099877,25.866816420691467,25.630149114005373,25.814224243164062,35000
2021-07-27 20:00:00-04:00,25.770397199688272,25.8229893795919,25.64768155595472,25.735336303710938,36800
2021-07-28 20:00:00-04:00,25.8229910887278,25.919411484828903,25.66521453857422,25.66521453857422,46600
