Price,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2025-02-05 19:00:00-05:00,172.92515891976598,,173.15395744313142,,169.68213376741016,,171.89056396484375,,188200,
2025-02-06 19:00:00-05:00,172.3183131871494,,172.59685444683586,,170.44112724918534,,171.25387573242188,,329700,
2025-02-09 19:00:00-05:00,173.04450202793532,,173.04450202793532,,170.5077729908406,,172.5968475341797,,152000,
2025-02-10 19:00:00-05:00,170.65702074813268,,172.36806871541125,,168.45851795062381,,171.10467529296875,,316800,
2025-02-11 19:00:00-05:00,168.7271142687329,,170.97534462089024,,168.2197744826255,,169.21456909179688,,190400,
2025-02-12 19:00:00-05:00,169.4931120381302,,169.76169565611298,,167.00114666020553,,167.7422637939453,,135500,
2025-02-13 19:00:00-05:00,169.11508635865727,,171.38321689076562,,167.6129519385122,,170.5973358154297,,221000,
2025-02-17 19:00:00-05:00,171.64185291830222,,172.46257060350712,,168.61768402532147,,171.70155334472656,,201100,
2025-02-18 19:00:00-05:00,170.80624279932314,,172.76598952500197,,170.22926006583458,,172.66651916503906,,250900,
2025-02-19 19:00:00-05:00,172.59685843331474,,172.59685843331474,,168.08546140124756,,170.60726928710938,,163500,
2025-02-20 19:00:00-05:00,172.00993016545348,,172.00993016545348,,163.72328969994408,,164.1709442138672,,494500,
2025-02-23 19:00:00-05:00,164.64844472476457,,165.60146569991653,,160.96770783132405,,161.2263641357422,,197600,
2025-02-24 19:00:00-05:00,161.38551277518647,,162.7175471474425,,159.15718273692923,,160.65931701660156,,278000,
2025-02-25 19:00:00-05:00,161.06720979647028,,164.28039235296592,,161.06720979647028,,162.1714324951172,,207100,
2025-02-26 19:00:00-05:00,162.11173322743556,,162.90755675674276,,159.53520370044473,,159.80380249023438,,141600,
2025-02-27 19:00:00-05:00,159.11640727567988,,162.5434096881065,,156.62585496445413,,162.37405395507812,,285900,
2025-03-02 19:00:00-05:00,164.0178039227616,,164.0178039227616,,154.97710254050668,,156.1974639892578,,284900,
2025-03-03 19:00:00-05:00,153.25862881602873,,154.1751502749615,,149.30363038930903,,151.5550994873047,,270700,
2025-03-04 19:00:00-05:00,152.80037439722415,,154.33454797395657,,151.25622888225698,,153.93606567382812,,161500,
2025-03-05 19:00:00-05:00,150.42935368724383,,154.1801247125265,,149.92128650812214,,151.01712036132812,,240400,
2025-03-06 19:00:00-05:00,150.82784637870748,,154.54376148251814,,149.06951700266785,,153.4977264404297,,372400,
2025-03-09 20:00:00-04:00,149.75193148252558,,155.26103178817925,,149.32354859523747,,152.91990661621094,,614200,
2025-03-10 20:00:00-04:00,152.4218110438557,,157.05921852325025,,150.78800923286857,,154.6334228515625,,388700,
2025-03-11 20:00:00-04:00,156.91474830461988,,161.00921680691647,,153.61725956162394,,153.73681640625,,289300,
2025-03-12 20:00:00-04:00,153.0095763418582,,154.5039078086542,,148.84537995092714,,150.2002410888672,,300300,
2025-03-13 20:00:00-04:00,151.99343333651112,,155.5200487112101,,151.18648162090318,,154.70314025878906,,273100,
2025-03-16 20:00:00-04:00,152.84021937297442,,154.9920603161589,,152.0432395568551,,153.8563690185547,,440900,
2025-03-17 20:00:00-04:00,153.06933078049985,,153.06933078049985,,149.836598917793,,151.07688903808594,,307000,
2025-03-18 20:00:00-04:00,151.35583638426345,,154.73303988064035,,150.90754001254632,,154.30465698242188,,358200,
2025-03-19 20:00:00-04:00,152.11297422209861,,154.3345426103021,,151.95357522713675,,152.59115600585938,,247400,
2025-03-20 20:00:00-04:00,150.9972120587449,,152.3520579161275,,149.841592143904,,152.15281677246094,,1787900,
2025-03-23 20:00:00-04:00,154.92231105770276,,158.8573958846302,,154.92231105770276,,158.09030151367188,,252700,
2025-03-24 20:00:00-04:00,158.7677249058049,,160.43141203640525,,157.73166182608148,,159.78387451171875,,225500,
2025-03-25 20:00:00-04:00,160.82991093224513,,160.85979634434517,,155.08669782310187,,155.48020935058594,,290100,
2025-03-26 20:00:00-04:00,155.32080078125,,156.7952034247929,,152.72066368088846,,155.32080078125,,335100,
2025-03-27 20:00:00-04:00,155.45030807997878,,156.23733113161867,,150.0159362540592,,151.4455108642578,,209400,
2025-03-30 20:00:00-04:00,148.72582105253846,,154.47402027211817,,146.75330779979575,,152.6011199951172,,328000,
2025-03-31 20:00:00-04:00,152.77048202606542,,155.01197906471972,,150.7033114850734,,154.34449768066406,,328800,
2025-04-01 20:00:00-04:00,151.35582494412537,,157.2634224306694,,151.35582494412537,,156.98448181152344,,336000,
2025-04-02 20:00:00-04:00,148.83541510691273,,150.79300097458258,,144.84057426766282,,145.31875610351562,,289100,
2025-04-03 20:00:00-04:00,139.20195127877616,,141.01508073286217,,132.9357280931161,,136.61178588867188,,534800,
2025-04-06 20:00:00-04:00,131.46131828832816,,141.24419974347623,,126.55990562291029,,132.5471954345703,,495800,
2025-04-07 20:00:00-04:00,138.01644813582286,,139.61040778721954,,129.8275256501217,,132.28817749023438,,355600,
2025-04-08 20:00:00-04:00,130.1662291101916,,149.17113147431527,,130.1662291101916,,147.241455078125,,434200,
2025-04-09 20:00:00-04:00,143.06728611885018,,144.65625969333954,,135.72514284439922,,140.00888061523438,,393400,
2025-04-10 20:00:00-04:00,139.3912388879475,,141.97643356921662,,135.7151810081717,,140.35757446289062,,416000,
2025-04-13 20:00:00-04:00,141.96148381515505,,143.19680325198672,,138.8831647617491,,140.76602172851562,,356200,
2025-04-14 20:00:00-04:00,140.94534980824423,,144.2528109886863,,140.4572112227752,,141.39364624023438,,251700,
2025-04-15 20:00:00-04:00,139.6701706579655,,141.1495593397752,,137.79229968656816,,141.03500366210938,,460600,
2025-04-16 20:00:00-04:00,141.56299156186898,,143.30139211387154,,140.43725711556695,,142.11090087890625,,264600,
2025-04-20 20:00:00-04:00,140.34760376815447,,140.65642981169984,,134.96202780262973,,136.26309204101562,,403900,
2025-04-21 20:00:00-04:00,138.38504793255433,,140.90548557644019,,136.51214778884489,,139.87937927246094,,323900,
2025-04-22 20:00:00-04:00,144.30261406334736,,149.41321731962478,,140.9752244596608,,141.48330688476562,,385400,
2025-04-23 20:00:00-04:00,141.7522781414308,,149.49291949893748,,141.53312350841492,,148.86529541015625,,591600,
2025-04-24 20:00:00-04:00,148.69594069922934,,148.9051537973191,,146.45444345357626,,148.1978302001953,,464400,
2025-04-27 20:00:00-04:00,147.7395726616969,,150.33970999740237,,146.24922390393024,,148.10816955566406,,474300,
2025-04-28 20:00:00-04:00,159.39534201125963,,161.7464239139707,,154.17016832031283,,158.2696075439453,,819500,
2025-04-29 20:00:00-04:00,155.14148311831153,,161.03910927374235,,152.48157502598696,,160.37164306640625,,670900,
2025-04-30 20:00:00-04:00,162.9120123854214,,164.81479806744,,159.8835073552803,,162.42385864257812,,445600,
2025-05-01 20:00:00-04:00,164.97419816328912,,168.86941059016738,,164.4262735913879,,167.29537963867188,,340600,
2025-05-04 20:00:00-04:00,165.61177064008473,,167.4647421529173,,164.36249659856512,,166.67771911621094,,228600,
2025-05-05 20:00:00-04:00,164.9443038651777,,166.5830763222849,,164.00785377475938,,165.8408966064453,,221600,
2025-05-06 20:00:00-04:00,167.3152948916237,,167.79846262974874,,165.45735266653028,,166.8171844482422,,193900,
2025-05-07 20:00:00-04:00,169.34761832897536,,171.55923023123282,,168.0475419804939,,169.12844848632812,,226200,
2025-05-08 20:00:00-04:00,169.35755746379883,,170.40856324446065,,167.49462919605702,,168.97898864746094,,163800,
2025-05-11 20:00:00-04:00,176.17170687976324,,176.17170687976324,,170.961475634712,,174.68734741210938,,233500,
2025-05-12 20:00:00-04:00,176.52040162098064,,176.9288558797109,,174.82682895929852,,175.22531127929688,,178200,
2025-05-13 20:00:00-04:00,175.3747365290687,,175.8031194596912,,173.79573477130705,,174.63754272460938,,169800,
2025-05-14 20:00:00-04:00,174.09957609090145,,176.45564422293845,,173.05355620418572,,175.45443725585938,,243600,
2025-05-15 20:00:00-04:00,176.3609923010047,,178.5227899229076,,176.07706568401537,,177.21774291992188,,258000,
2025-05-18 20:00:00-04:00,174.44825568055901,,178.33351140573265,,173.21792216739973,,177.26756286621094,,219800,
2025-05-19 20:00:00-04:00,177.3173751484958,,177.7059007170544,,174.14938457314267,,174.54788208007812,,282800,
2025-05-20 20:00:00-04:00,172.5354987617633,,173.20296493543898,,169.59665016983698,,169.99513244628906,,239800,
2025-05-21 20:00:00-04:00,169.89550943727622,,170.13460793108487,,168.24179425875565,,170.06488037109375,,335400,
2025-05-22 20:00:00-04:00,166.52830046709943,,170.94454667545128,,166.52830046709943,,169.42730712890625,,217400,
2025-05-26 20:00:00-04:00,172.12705001796772,,173.83059448635757,,170.16947955074446,,173.47195434570312,,169500,
2025-05-27 20:00:00-04:00,173.22288968171844,,173.7409135891349,,170.99633542997208,,171.5990447998047,,158300,
2025-05-28 20:00:00-04:00,173.05354349641485,,173.10334238174363,,170.35377810232168,,172.61520385742188,,222400,
2025-05-29 20:00:00-04:00,172.8147274340862,,172.8147274340862,,169.95176250029115,,170.97923278808594,,229300,
2025-06-01 20:00:00-04:00,170.60015598696026,,171.54782072505168,,167.42795486355737,,170.40065002441406,,202600,
2025-06-02 20:00:00-04:00,170.68993828559093,,174.31103177640688,,170.455514584259,,174.0616455078125,,272400,
2025-06-03 20:00:00-04:00,174.07162089959243,,175.99687564685652,,174.07162089959243,,174.69009399414062,,242300,
2025-06-04 20:00:00-04:00,174.85967479534983,,175.49810305383275,,173.30350686663087,,174.46066284179688,,209600,
2025-06-05 20:00:00-04:00,176.92459841676765,,177.3136403944339,,175.56793648056464,,177.24380493164062,,279200,
2025-06-08 20:00:00-04:00,177.56302600015866,,185.6830424229981,,177.56302600015866,,185.53341674804688,,589500,
2025-06-09 20:00:00-04:00,187.51851252518904,,190.53110281065966,,184.0620226116121,,186.21173095703125,,521800,
2025-06-10 20:00:00-04:00,186.16185595734214,,188.4861377953133,,184.86505954434801,,186.15188598632812,,410000,
2025-06-11 20:00:00-04:00,184.5458437870153,,186.8900808641933,,184.26653237628733,,186.37135314941406,,302700,
2025-06-12 20:00:00-04:00,184.5458412063324,,185.7229371034641,,179.81747201142105,,180.9945831298828,,288700,
2025-06-15 20:00:00-04:00,182.8999014656831,,184.75533597364458,,181.38362864099844,,181.93228149414062,,324400,
2025-06-16 20:00:00-04:00,179.9571337927417,,181.38363123128272,,177.81241787049376,,178.5106964111328,,431600,
2025-06-17 20:00:00-04:00,179.49826407952,,179.7526429456732,,177.5580315932339,,177.9620361328125,,428200,
2025-06-19 20:00:00-04:00,178.56055942747795,,179.20895760502373,,175.62777461934581,,178.36105346679688,,1139100,
2025-06-22 20:00:00-04:00,177.6528015349021,,183.33880550715426,,176.6791995965606,,183.2889404296875,,327800,
2025-06-23 20:00:00-04:00,184.88500558823546,,185.35385300397488,,182.80013997776115,,183.89744567871094,,250300,
2025-06-24 20:00:00-04:00,184.61567957048482,,185.3219340755987,,183.35876299869915,,184.815185546875,,231800,
2025-06-25 20:00:00-04:00,185.91247725848075,,188.12702862013234,,185.04461788370634,,187.38885498046875,,311900,
2025-06-26 20:00:00-04:00,187.91753552265396,,189.29413729816957,,186.3513825368143,,187.92750549316406,,420400,
2025-06-29 20:00:00-04:00,188.38640315004417,,189.47372368435956,,186.0670985548276,,189.42384338378906,,473100,
2025-06-30 20:00:00-04:00,188.76544136201647,,192.87533722734796,,187.70305347192144,,189.1744384765625,,494100,
2025-07-01 20:00:00-04:00,188.14697237438358,,192.31670337459747,,188.14697237438358,,191.94761657714844,,220300,
2025-07-02 20:00:00-04:00,191.94761745481122,,193.5835907344387,,191.5286503587111,,192.68580627441406,,89700,
2025-07-06 20:00:00-04:00,192.5262048855906,,193.8928368059217,,190.1719978335768,,190.6807403564453,,296600,
2025-07-07 20:00:00-04:00,190.950074609997,,194.5212877710194,,190.01237981302137,,191.04983520507812,,233900,
2025-07-08 20:00:00-04:00,191.77804540986736,,192.93121339006655,,189.94256607961,,190.63087463378906,,193900,
2025-07-09 20:00:00-04:00,190.53110828105375,,192.2458824105926,,181.03447495711475,,186.38131713867188,,524500,
2025-07-10 20:00:00-04:00,185.43365654219082,,186.23668825633885,,183.93733890419756,,184.4361114501953,,226500,
2025-07-13 20:00:00-04:00,184.43611475782313,,187.66816639353019,,183.44853961935783,,187.38885498046875,,309400,
2025-07-14 20:00:00-04:00,187.7579285541617,,190.27174631569756,,185.04460482898983,,185.2939910888672,,215100,
2025-07-15 20:00:00-04:00,185.23416034039897,,187.39883147767048,,183.04953403826235,,186.96987915039062,,203600,
2025-07-16 20:00:00-04:00,186.9399399399114,,190.42137771222227,,186.9399399399114,,188.85523986816406,,172400,
2025-07-17 20:00:00-04:00,189.1544884699135,,189.2442790930795,,186.9299672590989,,188.6557159423828,,112900,
2025-07-20 20:00:00-04:00,189.08467435520308,,189.7779602758334,,186.17184452664299,,186.40127563476562,,149800,
2025-07-21 20:00:00-04:00,185.13439441404088,,187.23921521752587,,182.94976817472113,,186.57086181640625,,176700,
2025-07-22 20:00:00-04:00,188.32651878683217,,189.45874213314718,,186.74042584839492,,188.0272674560547,,103000,
2025-07-23 20:00:00-04:00,187.49857592677063,,189.0647137538059,,186.8401925349231,,188.70559692382812,,227300,
2025-07-24 20:00:00-04:00,189.2143391718839,,190.79046218905623,,188.34148724670277,,190.2617645263672,,270700,
2025-07-27 20:00:00-04:00,191.01991365868068,,191.2792699009014,,189.34403000208445,,189.51361083984375,,298300,
2025-07-28 20:00:00-04:00,193.55865828184395,,203.38946053089333,,193.55865828184395,,197.86306762695312,,603500,
2025-07-29 20:00:00-04:00,197.86307767595403,,200.73599722800435,,193.85793468801623,,195.44900512695312,,285400,
2025-07-30 20:00:00-04:00,195.06995230686454,,196.9154016559675,,192.98508664799806,,195.28941345214844,,214200,
2025-07-31 20:00:00-04:00,191.7680680630297,,193.503786728032,,188.63577717941658,,193.01499938964844,,194700,
2025-08-03 20:00:00-04:00,194.90036464310478,,195.79814913597846,,193.52374754745702,,194.56118774414062,,183700,
2025-08-04 20:00:00-04:00,194.5611846279885,,196.32684367177953,,192.45636391199554,,195.22955322265625,,207700,
2025-08-05 20:00:00-04:00,195.22955420046236,,195.22955420046236,,191.99750266330074,,193.9526824951172,,151500,
2025-08-06 20:00:00-04:00,195.49888381369257,,195.49888381369257,,192.02743113871577,,194.2020721435547,,241900,
2025-08-07 20:00:00-04:00,194.49137128242725,,197.0400917318196,,193.14467929561653,,193.48385620117188,,232200,
2025-08-10 20:00:00-04:00,194.0624090807492,,195.08490189902344,,192.35162295768092,,193.8828582763672,,221800,
2025-08-11 20:00:00-04:00,195.55873601117,,197.2845000050402,,194.3417449846754,,196.82562255859375,,181100,
2025-08-12 20:00:00-04:00,197.51392209782557,,199.38931168351928,,195.13975998158176,,197.9628143310547,,271400,
2025-08-13 20:00:00-04:00,196.51637978869556,,196.51637978869556,,190.31164820405675,,190.5111541748047,,228200,
2025-08-14 20:00:00-04:00,190.33160360161222,,191.22938808174698,,187.5394789514898,,188.72555541992188,,318500,
2025-08-17 20:00:00-04:00,188.69561879739618,,192.69576883013343,,186.98981012339527,,192.3665771484375,,386900,
2025-08-18 20:00:00-04:00,191.6284225880521,,193.957681906514,,191.1895003022499,,191.51869201660156,,163600,
2025-08-19 20:00:00-04:00,190.53111443770558,,191.69824038021463,,188.73553021025697,,189.5335693359375,,405000,
2025-08-20 20:00:00-04:00,189.53356703189377,,190.62588012275768,,187.8177882600039,,188.23675537109375,,453200,
2025-08-21 20:00:00-04:00,190.06226012969745,,195.48890772193525,,189.53356246263962,,193.753173828125,,342700,
2025-08-24 20:00:00-04:00,192.88531655167228,,194.37166419495674,,191.21941810090195,,191.42889404296875,,272900,
2025-08-25 20:00:00-04:00,192.2568513762506,,195.41906732779083,,190.58098301459987,,195.18963623046875,,282200,
2025-08-26 20:00:00-04:00,195.31933616163406,,195.9876895607569,,193.28433560725267,,193.30429077148438,,367700,
2025-08-27 20:00:00-04:00,193.52374885004673,,193.76814252802654,,190.14207157950995,,191.4987335205078,,362500,
2025-08-28 20:00:00-04:00,191.36889096131057,,192.5973389416692,,184.22789415534095,,185.06683349609375,,425300,
2025-09-01 20:00:00-04:00,182.3602480588732,,183.4588700531043,,179.49386418245567,,183.25912475585938,,382500,
2025-09-02 20:00:00-04:00,183.25911416517303,,183.25911416517303,,180.01320374386125,,182.3302764892578,,295400,
2025-09-03 20:00:00-04:00,183.04938136416428,,184.86709861097455,,180.81219442337996,,184.8571014404297,,324400,
2025-09-04 20:00:00-04:00,186.06557608387342,,186.98441659110284,,181.10182876707512,,184.0381317138672,,232900,
2025-09-07 20:00:00-04:00,183.77845207374492,,184.51752640731166,,180.28285617428298,,184.1979217529297,,386800,
2025-09-08 20:00:00-04:00,183.96821922283797,,183.96821922283797,,180.7722488111118,,182.19046020507812,,437100,
2025-09-09 20:00:00-04:00,182.03065390688053,,184.902036249442,,181.57622461174188,,182.49008178710938,,419800,
2025-09-10 20:00:00-04:00,182.52003752684655,,186.55494710929892,,182.05062772963507,,186.15545654296875,,368300,
2025-09-11 20:00:00-04:00,186.03562194449867,,186.03562194449867,,182.74975319580855,,182.75975036621094,,181600,
2025-09-14 20:00:00-04:00,183.76847153233166,,184.887057351947,,180.7672478678662,,182.3702392578125,,275100,
2025-09-15 20:00:00-04:00,182.3702341846467,,183.28407610300252,,180.1030863372684,,182.5599822998047,,237400,
2025-09-16 20:00:00-04:00,183.28908007909214,,184.8970548171485,,179.08936942411276,,180.43267822265625,,366900,
2025-09-17 20:00:00-04:00,181.93079304726916,,184.98194164786668,,180.45264434805856,,183.8983154296875,,209000,
2025-09-18 20:00:00-04:00,184.21789674764557,,187.25407993824504,,180.4476530645259,,181.8209228515625,,838100,
2025-09-21 20:00:00-04:00,181.32155359105445,,182.66486235899882,,180.40271308160797,,181.70106506347656,,245300,
2025-09-22 20:00:00-04:00,181.66112449586373,,183.76847006103853,,180.75726449000234,,181.52130126953125,,274800,
2025-09-23 20:00:00-04:00,182.080600349031,,182.31030667731156,,178.6948665312701,,178.76478576660156,,179700,
2025-09-24 20:00:00-04:00,177.50635475422516,,178.84966353476997,,175.60375307047437,,178.50509643554688,,259600,
2025-09-25 20:00:00-04:00,179.46389719334442,,182.40518355365728,,179.20421459991465,,181.8009490966797,,232200,
2025-09-28 20:00:00-04:00,183.01941079931385,,183.01941079931385,,180.5125746969912,,181.3614959716797,,243300,
2025-09-29 20:00:00-04:00,181.42142237674676,,184.1579801009006,,179.3620205420563,,183.90829467773438,,169200,
2025-09-30 20:00:00-04:00,181.47136801889187,,183.0993219040299,,180.05815518628398,,180.81219482421875,,225500,
2025-10-01 20:00:00-04:00,180.5325466635529,,181.77099187466536,,177.82596515387476,,179.79348754882812,,234300,
2025-10-02 20:00:00-04:00,180.42267799082342,,181.77098535162975,,179.06438869949145,,179.70358276367188,,323500,
2025-10-05 20:00:00-04:00,181.27160950795994,,182.36023424915672,,178.38524674851865,,182.0006866455078,,365800,
2025-10-06 20:00:00-04:00,182.55001068586404,,183.07035122157112,,177.6461851744743,,178.53506469726562,,229000,
2025-10-07 20:00:00-04:00,178.88462870048846,,180.93205225863105,,177.70610555538252,,180.19297790527344,,165200,
2025-10-08 20:00:00-04:00,179.86338820732857,,182.919535355903,,175.778538332001,,178.8946075439453,,327900,
2025-10-09 20:00:00-04:00,179.54379442373167,,180.33279363823127,,174.4402238764474,,174.80975341796875,,271900,
2025-10-12 20:00:00-04:00,176.98702722019428,,178.93457052972698,,175.6636822471783,,178.53506469726562,,247200,
2025-10-13 20:00:00-04:00,176.27790662317219,,180.96200754344787,,176.27790662317219,,179.473876953125,,178100,
2025-10-14 20:00:00-04:00,180.46264488323774,,182.53003233117303,,177.84594643816388,,180.58248901367188,,256700,
2025-10-15 20:00:00-04:00,181.89083182162545,,181.89083182162545,,178.54505630175427,,181.06187438964844,,279200,
2025-10-16 20:00:00-04:00,180.4826182079746,,183.50880432128906,,179.97325019075473,,183.50880432128906,,320300,
2025-10-19 20:00:00-04:00,184.76720535951333,,188.28776358201475,,184.76720535951333,,187.1841583251953,,412000,
2025-10-20 20:00:00-04:00,186.2453503595094,,189.1816534338485,,185.02688425057153,,188.79214477539062,,187100,
2025-10-21 20:00:00-04:00,189.76091505130563,,189.76091505130563,,184.32775799255518,,184.38768005371094,,246300,
2025-10-22 20:00:00-04:00,185.35646653003718,,192.62730481173372,,185.35646653003718,,191.99810791015625,,387400,
2025-10-23 20:00:00-04:00,193.44628672495602,,194.15538481396484,,191.1991178486852,,191.51870727539062,,284000,
2025-10-26 20:00:00-04:00,192.61731573141486,,194.01554794922973,,190.36016508277427,,190.99935913085938,,481700,
2025-10-27 20:00:00-04:00,197.01177483216705,,200.7470741356696,,189.06179973389905,,191.04928588867188,,564600,
2025-10-28 20:00:00-04:00,191.1491640565951,,195.27397195364745,,191.1491640565951,,192.93690490722656,,422000,
2025-10-29 20:00:00-04:00,192.73716183556238,,197.91065157386848,,187.14421766718553,,191.6185760498047,,236100,
2025-10-30 20:00:00-04:00,191.82832795195282,,192.79709339223703,,188.06306743037052,,189.76092529296875,,317200,
2025-11-02 19:00:00-05:00,189.44131616316804,,193.40632188575321,,187.2540846665673,,192.39759826660156,,302600,
2025-11-03 19:00:00-05:00,189.63108270738945,,190.56590957637914,,187.4688136208484,,187.94320678710938,,307100,
2025-11-04 19:00:00-05:00,188.30275738637405,,191.4488029515191,,187.03934971879568,,190.77964782714844,,215900,
2025-11-05 19:00:00-05:00,190.07052566916263,,191.7584015376984,,187.71349470734486,,188.76217651367188,,157700,
2025-11-06 19:00:00-05:00,187.9032623838261,,190.12047017174717,,186.42512893840836,,189.20162963867188,,164900,
2025-11-09 19:00:00-05:00,191.2889902908155,,191.91320383278668,,187.54370903898845,,190.0205841064453,,198300,
2025-11-10 19:00:00-05:00,189.80086696853866,,190.50998028471614,,187.12424651335508,,187.94320678710938,,213300,
2025-11-11 19:00:00-05:00,187.5237355745367,,191.60860069805278,,187.32898886817458,,190.73968505859375,,307700,
2025-11-12 19:00:00-05:00,189.76091332858587,,191.2140842567738,,185.076812555983,,185.476318359375,,271900,
2025-11-13 19:00:00-05:00,181.92078891782154,,186.49502759072558,,175.40900420825525,,183.46884155273438,,279600,
2025-11-16 19:00:00-05:00,183.74848588145858,,184.74722753896776,,178.07564058180867,,178.6349334716797,,320100,
2025-11-17 19:00:00-05:00,177.85591550833234,,180.51257196450652,,175.99825542298498,,179.26414489746094,,282300,
2025-11-18 19:00:00-05:00,179.5338008178985,,182.35025970042287,,178.03568828198271,,178.95452880859375,,601300,
2025-11-19 19:00:00-05:00,182.360240965586,,182.9694740042187,,175.2392231004401,,175.93833923339844,,380400,
2025-11-20 19:00:00-05:00,177.18676828754457,,178.90958857272324,,173.4165092340995,,178.66490173339844,,520500,
2025-11-23 19:00:00-05:00,178.30535223203762,,180.32281470766688,,176.8072397009403,,178.61495971679688,,287400,
2025-11-24 19:00:00-05:00,179.66364206051006,,183.2990612036595,,178.6988541740015,,182.59994506835938,,439000,
2025-11-25 19:00:00-05:00,182.2703566005241,,184.08807377313187,,181.65114163559068,,182.5500030517578,,408100,
2025-11-27 19:00:00-05:00,183.47000122070312,,183.71800231933594,,180.97000122070312,,183.25,,129600,
2025-11-30 19:00:00-05:00,181.42999267578125,,183.34500122070312,,180.3300018310547,,180.3699951171875,,368700,
2025-12-01 19:00:00-05:00,181.63999938964844,,182.75,,179.86000061035156,,181.36000061035156,,418100,
2025-12-02 19:00:00-05:00,182.3699951171875,,184.9029998779297,,179.46299743652344,,184.02999877929688,,442300,
2025-12-03 19:00:00-05:00,186.1999969482422,,189.33999633789062,,184.99000549316406,,187.92999267578125,,342700,
2025-12-04 19:00:00-05:00,187.69000244140625,,188.38999938964844,,186.07000732421875,,187.7899932861328,,309400,
2025-12-07 19:00:00-05:00,186.8699951171875,,189.38999938964844,,186.05999755859375,,187.5,,381400,
2025-12-08 19:00:00-05:00,187.08999633789062,,189.01499938964844,,185.77000427246094,,186.0500030517578,,253100,
2025-12-09 19:00:00-05:00,185.82000732421875,,191.67999267578125,,185.82000732421875,,190.2899932861328,,306000,
