Date,Open,High,Low,Close,Volume
2024-12-19,5.110000133514404,5.539999961853027,4.710000038146973,5.0,8870
2024-12-20,5.25,5.25,4.800000190734863,5.239999771118164,10150
2024-12-23,5.300000190734863,5.5,4.900000095367432,4.909999847412109,12310
2024-12-24,5.21999979019165,5.400000095367432,4.900000095367432,5.289999961853027,8680
2024-12-26,5.300000190734863,5.5,5.0,5.28000020980835,9510
2024-12-27,5.300000190734863,5.75,5.010000228881836,5.75,12200
2024-12-30,6.25,6.400000095367432,5.800000190734863,6.300000190734863,9760
2024-12-31,6.800000190734863,6.96999979019165,6.300000190734863,6.96999979019165,25930
2025-01-02,7.0,12.300000190734863,6.800000190734863,10.100000381469728,186940
2025-01-03,10.399999618530272,10.399999618530272,8.300000190734863,8.869999885559082,33790
2025-01-06,9.0,9.18000030517578,8.619999885559082,9.020000457763672,12820
2025-01-07,9.100000381469728,9.399999618530272,8.600000381469727,9.199999809265137,9470
2025-01-08,8.8100004196167,8.890000343322754,7.380000114440918,7.800000190734863,25020
2025-01-10,8.0,8.0,7.0,7.309999942779541,11290
2025-01-13,7.590000152587891,8.199999809265137,7.5,7.739999771118164,12350
2025-01-14,7.800000190734863,8.600000381469727,7.369999885559082,8.5,12270
2025-01-15,8.699999809265137,9.050000190734863,8.270000457763672,8.699999809265137,8510
2025-01-16,8.6899995803833,8.899999618530273,8.300000190734863,8.319999694824219,6970
2025-01-17,8.779999732971191,8.899999618530273,8.210000038146973,8.800000190734863,9460
2025-01-21,8.800000190734863,9.800000190734863,8.600000381469727,9.5,26160
2025-01-22,9.010000228881836,10.699999809265137,8.699999809265137,10.100000381469728,41730
2025-01-23,10.199999809265137,10.199999809265137,9.079999923706056,9.75,17740
2025-01-24,9.770000457763672,9.800000190734863,8.84000015258789,9.350000381469728,5750
2025-01-27,9.350000381469728,9.789999961853027,8.699999809265137,8.84000015258789,13580
2025-01-28,8.600000381469727,8.600000381469727,4.559999942779541,5.510000228881836,300800
2025-01-29,5.699999809265137,7.309999942779541,5.550000190734863,6.599999904632568,139300
2025-01-30,6.739999771118164,7.210000038146973,6.099999904632568,6.889999866485596,63200
2025-01-31,6.949999809265137,9.199999809265137,6.920000076293945,9.15999984741211,83400
2025-02-03,8.930000305175781,9.449999809265137,7.860000133514404,7.860000133514404,40000
2025-02-04,7.949999809265137,13.609999656677246,7.320000171661377,12.029999732971191,350900
2025-02-05,11.90999984741211,13.789999961853027,10.75,10.850000381469728,202100
2025-02-06,10.899999618530272,12.559000015258787,10.899999618530272,11.100000381469728,54800
2025-02-07,11.4399995803833,11.989999771118164,10.800000190734863,11.1899995803833,31100
2025-02-10,11.18000030517578,11.18000030517578,9.960000038146973,9.960000038146973,27000
2025-02-11,10.0600004196167,10.600000381469728,9.899999618530272,10.18000030517578,6500
2025-02-12,9.9399995803833,9.9399995803833,8.850000381469727,9.380000114440918,31100
2025-02-13,9.335000038146973,9.350000381469728,9.0,9.229999542236328,4900
2025-02-14,9.248000144958496,9.670000076293944,9.036999702453612,9.498000144958496,4400
2025-02-18,9.600000381469728,9.979999542236328,9.529999732971191,9.949999809265137,13700
2025-02-19,9.5,9.81999969482422,9.39900016784668,9.489999771118164,4500
2025-02-20,9.649999618530272,10.0,8.970000267028809,9.857000350952148,13200
2025-02-21,10.0,10.380000114440918,9.90999984741211,10.100000381469728,6300
2025-02-24,10.0,12.0,9.989999771118164,10.649999618530272,21200
