Date,Open,High,Low,Close,Volume
2024-12-19,29.336504237227533,29.50334720023345,27.927610069542787,28.51156044006348,489100
2024-12-20,28.28910649411537,29.64238529367225,28.24276023992784,29.4013900756836,555400
2024-12-23,29.104778486553343,29.558961128913623,28.789631058314995,29.503347396850582,208700
2024-12-24,29.614575885343747,29.66092036624456,29.15112400462117,29.44773292541504,97900
2024-12-26,29.15112448978832,29.457002665438853,28.845246314137786,29.141855239868164,163400
2024-12-27,29.07697231071048,29.299429005408808,28.21495151379904,28.51156044006348,149900
2024-12-30,28.41887014046827,29.039895752244608,28.150068959929747,28.83597755432129,174300
2024-12-31,29.160393659227985,29.24381514540816,28.81744023197952,29.05843544006348,300900
2025-01-02,29.53031649471156,29.577503878913884,28.095797693927715,28.36948776245117,237000
2025-01-03,28.369488952078445,29.35100242537815,27.69941870787389,29.266063690185547,275000
2025-01-06,29.332126607495667,29.643568034985083,28.756431138467235,29.20943832397461,228800
2025-01-07,29.34156350155513,29.43594007050569,28.59599058693735,28.926307678222656,215400
2025-01-08,28.7753061624528,28.94518362816778,28.25623772839776,28.9168701171875,183900
2025-01-10,28.284549569435463,28.350614428693422,27.21809918543824,27.91648292541504,179400
2025-01-13,27.68998102339436,28.29398821024456,27.61448012503808,28.26567649841309,250200
2025-01-14,28.64318186852452,29.62469357725371,28.47330439199284,29.60581970214844,211400
2025-01-15,30.68170545924168,31.1913378767542,29.79457034740521,30.436328887939453,223400
2025-01-16,30.20982412583248,30.64395744073328,29.93613404482265,30.56845474243164,225000
2025-01-17,30.80439414089097,31.068646374889624,30.313637420488707,30.98371124267578,139500
2025-01-21,30.90821006715331,31.51221726037785,30.90821006715331,30.993148803710938,126700
2025-01-22,30.74777048718144,30.84214525570625,30.313637191534017,30.54957771301269,105000
2025-01-23,30.521265412824224,30.84214465984257,30.190948329119063,30.511829376220703,150100
2025-01-24,30.5873301148946,31.059211174118627,30.294762562115668,30.643957138061523,97100
2025-01-27,30.76664551404864,31.804786068306104,30.54014460778057,31.078088760375977,256400
2025-01-28,30.84214564259392,31.2573996695454,30.41745197857156,30.54014205932617,179100
2025-01-29,30.549578383990628,30.955396377860502,30.200387412579364,30.653392791748047,187500
2025-01-30,29.24718707793509,30.80439417306555,29.058435739179384,30.417451858520508,389600
2025-01-31,30.29476336819321,31.04033632564526,30.23813994368644,30.927085876464844,259400
2025-02-03,30.10600964304671,30.78551768474104,29.719067338738142,30.37969970703125,217800
2025-02-04,30.285325473322413,31.58771815960079,30.285325473322413,31.54996681213379,160600
2025-02-05,31.767031688505355,31.79534339904785,30.993147065566227,31.79534339904785,193100
2025-02-06,31.93691281372196,32.182289400278655,31.49334343014468,32.05016326904297,181600
2025-02-07,31.974659650561808,32.0407227068512,30.89877147651563,31.70096778869629,337800
2025-02-10,31.84253589408337,32.21060254926308,31.125274658203125,31.125274658203125,182600
