Date,Open,High,Low,Close,Volume
2024-12-18 19:00:00-05:00,16.71699832761954,16.823723810390245,16.231885188566903,16.29010009765625,1084600
2024-12-19 19:00:00-05:00,16.173669719917473,16.925594603289003,16.03783865340273,16.746103286743164,2979300
2024-12-22 19:00:00-05:00,16.610273324754647,16.857680191009564,16.4647379146004,16.707294464111328,890400
2024-12-23 19:00:00-05:00,16.765509586550788,16.83342512520803,16.629676658676665,16.81402015686035,239600
2024-12-25 19:00:00-05:00,16.697593136492376,16.988662126399884,16.619975109295655,16.95955467224121,526000
2024-12-26 19:00:00-05:00,16.707292955410054,17.061425263650015,16.61027182481457,16.72669792175293,823100
2024-12-29 19:00:00-05:00,16.678187555085575,16.84312606984547,16.491902836870512,16.736400604248047,611900
2024-12-30 19:00:00-05:00,16.862529185859984,16.959552168170415,16.649080105224606,16.736400604248047,752700
2025-01-01 19:00:00-05:00,16.852830480031532,16.954703790353598,16.377417997409204,16.445335388183594,778700
2025-01-02 19:00:00-05:00,16.542355739818934,16.721848916726703,16.26099110802122,16.69759178161621,686900
2025-01-05 19:00:00-05:00,16.726700817321948,17.15360089796889,16.64908278907339,16.77521324157715,715200
2025-01-06 19:00:00-05:00,16.833426475690953,16.930449474653507,16.44533633040051,16.590869903564453,867500
2025-01-07 19:00:00-05:00,16.484143452336077,16.707295041463244,16.35801485647801,16.639379501342773,600500
2025-01-09 19:00:00-05:00,16.260992817762933,16.333758679066513,15.829242415458427,16.105756759643555,983500
2025-01-12 19:00:00-05:00,15.921411188188332,16.29009816647417,15.921411188188332,16.19307518005371,972100
2025-01-13 19:00:00-05:00,16.367717181167325,16.8431278079319,16.338609728302682,16.82372283935547,766200
2025-01-14 19:00:00-05:00,17.270025088230174,17.454368578713044,16.998362944949687,17.163301467895508,828100
2025-01-15 19:00:00-05:00,16.978957931129774,17.19240702177682,16.37741689303783,16.969255447387695,990800
2025-01-16 19:00:00-05:00,17.085683601735425,17.19240722302846,16.843127057022812,16.978958129882812,944600
2025-01-20 19:00:00-05:00,17.105086763225003,17.36704827632795,17.046873710499764,17.173004150390625,912700
2025-01-21 19:00:00-05:00,16.99836198607223,17.168150816044747,16.920743970862016,17.01776695251465,966700
2025-01-22 19:00:00-05:00,16.959553184276697,17.3573457700791,16.843127078976256,17.07598114013672,2094600
2025-01-23 19:00:00-05:00,17.376749807958,17.70177652319482,16.96925476009301,17.31853675842285,1378200
2025-01-26 19:00:00-05:00,17.46406999480448,18.065610997760565,17.425260062103046,17.784244537353516,1583500
2025-01-27 19:00:00-05:00,17.745438320760528,17.861864429985623,17.420411577174555,17.590200424194336,815200
2025-01-28 19:00:00-05:00,17.561093315580536,17.823054814702463,17.386452316165915,17.609603881835938,965800
2025-01-29 19:00:00-05:00,17.69692446216588,18.08986671263892,17.69692446216588,17.900672912597656,1475800
2025-01-30 19:00:00-05:00,17.89097060228777,18.03650415368453,17.71632960038786,17.813352584838867,1062500
2025-02-02 19:00:00-05:00,17.376750200597886,17.764840290533833,17.153598630204655,17.531986236572266,871700
2025-02-03 19:00:00-05:00,17.464071730236586,18.109273046316726,17.464071730236586,18.06561279296875,884500
2025-02-04 19:00:00-05:00,18.182039826625022,18.414893906141963,17.9782932010076,18.40519142150879,891000
2025-02-05 19:00:00-05:00,18.43429661911243,18.594384820125917,18.35182828566391,18.57983016967773,597900
2025-02-06 19:00:00-05:00,18.53131937862268,18.53131937862268,17.93948084952262,18.27906036376953,720800
2025-02-09 19:00:00-05:00,18.32757090209836,18.32757090209836,18.05590877155978,18.182037353515625,774000
2025-02-10 19:00:00-05:00,18.055909724027444,18.35667932037227,18.03650475637692,18.327571868896484,774000
2025-02-11 19:00:00-05:00,18.07531471661272,18.133529625604663,17.793950058724025,17.84246063232422,836500
2025-02-12 19:00:00-05:00,17.92007827758789,17.96373853311924,17.755139740087202,17.92007827758789,914100
2025-02-13 19:00:00-05:00,18.017096910545146,18.22084533720825,17.968586349727833,18.08501243591309,914800
2025-02-17 19:00:00-05:00,18.046207274084274,18.317869419463367,17.93948180236559,18.23055076599121,1101500
2025-02-18 19:00:00-05:00,17.978292286272797,18.138378648175625,17.912316134347986,18.06561279296875,1108400
2025-02-19 19:00:00-05:00,17.968591129432472,18.123827186012296,17.570798503126703,17.745439529418945,804800
2025-02-20 19:00:00-05:00,17.813354045496194,17.92978015593649,17.11478998061577,17.21181297302246,1301800
2025-02-23 19:00:00-05:00,17.347643466436626,17.454368939537126,16.97895832840883,16.98866081237793,880300
2025-02-24 19:00:00-05:00,17.037170634485307,17.240919087781652,16.95470230020407,17.143896102905273,981800
2025-02-25 19:00:00-05:00,17.09538630661293,17.279727950574927,16.862530392185864,17.085683822631836,1056800
2025-02-26 19:00:00-05:00,17.046873118028895,17.250621571325244,16.736401046872096,17.143896102905273,772100
2025-02-27 19:00:00-05:00,17.173003941243238,17.45922073528261,17.129343689591146,17.357345581054688,1086300
2025-03-02 19:00:00-05:00,17.376881565886073,17.630842207151037,17.132687065160678,17.318273544311523,979500
2025-03-03 19:00:00-05:00,17.054544963206435,17.171759156542134,16.40987155750109,16.65406608581543,1052800
2025-03-04 19:00:00-05:00,16.722443110322832,16.859191458109756,16.336615285573714,16.517318725585938,1111500
2025-03-05 19:00:00-05:00,16.4294071388451,16.434292072595696,16.087534435500956,16.19498062133789,1230200
2025-03-06 19:00:00-05:00,16.18521262352824,16.18521262352824,15.657753424684875,15.843339920043944,1333000
2025-03-09 20:00:00-04:00,15.58937889464453,15.657753996756448,14.915402399028562,14.934937477111816,1497700
2025-03-10 20:00:00-04:00,15.003311150564045,15.428210030252371,14.969124066404971,15.081453323364258,1851700
2025-03-11 20:00:00-04:00,15.286575810151673,15.574725403773924,15.218201646081347,15.315879821777344,1545000
2025-03-12 20:00:00-04:00,15.413557534463118,15.574725877190776,15.286576274809788,15.423325538635254,1492100
2025-03-13 20:00:00-04:00,15.57960987638248,15.945902580544365,15.560074799569987,15.892179489135742,1330500
2025-03-16 20:00:00-04:00,15.862876402241646,16.10707093157983,15.833572388020755,16.028928756713867,1748400
2025-03-17 20:00:00-04:00,15.892179929580616,15.999624252319336,15.838456836683084,15.999624252319336,1064700
2025-03-18 20:00:00-04:00,16.019160267443397,16.282890798285138,15.98009011272037,16.19498062133789,1189000
2025-03-19 20:00:00-04:00,16.02892687174201,16.326844460589065,15.696822201852456,16.0679988861084,978200
2025-03-20 20:00:00-04:00,15.882411468622768,16.219399228398782,15.848224385589967,16.204748153686523,6650500
2025-03-23 20:00:00-04:00,16.419639127955055,16.595459481780534,16.321960946601305,16.546621322631836,1081300
2025-03-24 20:00:00-04:00,16.5368542847492,16.644300476824053,16.37080192565918,16.37080192565918,827300
2025-03-25 20:00:00-04:00,16.40987208265047,16.678487562837606,16.29265974862014,16.37080192565918,700200
2025-03-26 20:00:00-04:00,16.419638647837957,16.536852834646332,16.253586303308925,16.361032485961914,857200
2025-03-27 20:00:00-04:00,16.36103200185125,16.419638161993177,15.8970620650084,15.941017150878906,985400
2025-03-30 20:00:00-04:00,15.80426882114867,16.10706948874808,15.68705463782128,16.0191593170166,1082200
2025-03-31 20:00:00-04:00,15.911717849539365,16.146144395111026,15.7749676339968,16.038698196411133,1270300
2025-04-01 20:00:00-04:00,15.8335719153569,16.146142468546298,15.8335719153569,16.116838455200195,968900
2025-04-02 20:00:00-04:00,15.335416144805992,15.69194086301301,14.553993470290845,14.568645477294922,1607500
2025-04-03 20:00:00-04:00,13.870248307395707,14.534457688281684,13.46976945063616,14.15351390838623,1990100
2025-04-06 20:00:00-04:00,13.723732434041889,14.812839787430708,13.1962722995039,14.202353477478027,1859800
2025-04-07 20:00:00-04:00,14.759117229900008,15.003311762746636,13.660241832090184,13.938624382019045,1468800
2025-04-08 20:00:00-04:00,13.81164256819036,15.159596448101004,13.469769863083044,14.847026824951172,2039700
2025-04-09 20:00:00-04:00,14.475851609059047,14.524690701934018,13.53814456566687,13.938624382019045,1474300
2025-04-10 20:00:00-04:00,13.723732458229346,14.114443324676396,13.52837702500582,13.928855895996094,1375700
2025-04-13 20:00:00-04:00,14.17304944549448,14.573528288937256,13.72373151422324,14.124210357666016,1089700
2025-04-14 20:00:00-04:00,14.08513974113042,14.534457687312472,14.08513974113042,14.36840534210205,1037700
2025-04-15 20:00:00-04:00,14.32933378660422,14.52468920646195,14.046068194928484,14.378172874450684,933300
2025-04-16 20:00:00-04:00,14.407477370142962,14.60283280919519,14.319567189687406,14.387941360473633,1060300
2025-04-20 20:00:00-04:00,14.290264120955891,14.383058303921276,14.17305085740772,14.27072811126709,1097500
2025-04-21 20:00:00-04:00,14.387940397665425,14.837258343182322,14.348869312469528,14.759116172790527,848800
2025-04-22 20:00:00-04:00,15.130292410913023,15.4819331199647,15.008195149498563,15.120524406433104,953900
2025-04-23 20:00:00-04:00,15.022846682859145,15.442861546979527,15.00331067451487,15.423325538635254,1228300
2025-04-24 20:00:00-04:00,14.30979825618978,15.047265805839697,14.182817927692634,14.42701244354248,4053400
