Price,Open,High,Low,Close,Volume
Ticker,JBH.AX,JBH.AX,JBH.AX,JBH.AX,JBH.AX
Date,,,,,
2020-12-24 00:00:00+00:00,36.73650784521922,36.781806672336806,36.32127867648724,36.479820251464844,152704
2020-12-29 00:00:00+00:00,36.653458906525934,36.887498510551616,36.31372492647438,36.59306335449219,244180
2020-12-30 00:00:00+00:00,36.426967169550764,36.87994384765625,36.3061731967256,36.87994384765625,237425
2020-12-31 00:00:00+00:00,36.804448645598065,36.955441831417254,36.62325624662394,36.706302642822266,386538
2021-01-04 00:00:00+00:00,36.70629964934954,37.657554626464844,36.57795732384086,37.657554626464844,273577
2021-01-05 00:00:00+00:00,37.189478905378664,37.929345235295905,36.91769462413282,37.18193054199219,469665
2021-01-06 00:00:00+00:00,37.02338420197672,37.28007172324482,36.087228865600366,36.44206237792969,344675
2021-01-07 00:00:00+00:00,36.99318628352261,37.521660949278264,35.73994784299332,35.822994232177734,358842
2021-01-08 00:00:00+00:00,36.48736557969113,37.68775406413161,36.396767940146,37.61225891113281,442524
2021-01-11 00:00:00+00:00,37.65001342206562,38.1784882302589,37.408425432026874,37.56696701049805,399399
2021-01-12 00:00:00+00:00,37.92935184093894,38.533321815485294,37.89915262222262,38.276634216308594,520745
2021-01-13 00:00:00+00:00,38.57861215923674,40.050790738297856,38.57861215923674,39.15238571166992,626308
2021-01-14 00:00:00+00:00,38.20867958096171,39.016489796298934,37.76325127605988,38.68430709838867,507736
2021-01-15 00:00:00+00:00,38.39741837285885,38.94854101341853,38.28040003026109,38.329471588134766,406447
2021-01-18 00:00:00+00:00,40.76800770525406,41.71171158732012,39.2052343069491,39.786556243896484,648849
2021-01-19 00:00:00+00:00,39.82430181766173,40.5566169148519,39.7110562055345,40.533966064453125,561652
2021-01-20 00:00:00+00:00,40.39052155651348,40.39052155651348,39.175030633926475,39.37132263183594,351089
2021-01-21 00:00:00+00:00,39.40907654774128,39.854504916260055,39.03914334136229,39.25808334350586,374566
2021-01-22 00:00:00+00:00,39.04669574317719,39.378878498378754,38.32948016176234,38.51066970825195,537960
2021-01-25 00:00:00+00:00,38.35212125036631,39.43171861091414,38.140732524090225,39.28827667236328,310401
2021-01-27 00:00:00+00:00,39.997937251863014,40.54151150433143,39.33356904106329,39.61290740966797,479195
2021-01-28 00:00:00+00:00,39.06179432825643,39.42417629169375,38.50312033465151,38.69940948486328,349006
2021-01-29 00:00:00+00:00,39.10708629439871,39.914896545687924,38.83529912948728,39.08443832397461,503479
2021-02-01 00:00:00+00:00,38.14828691016929,38.81265528615805,37.846303379233206,38.30683135986328,420389
2021-02-02 00:00:00+00:00,38.186038164261355,39.107091264687234,38.05014456453434,39.046695709228516,352394
2021-02-03 00:00:00+00:00,39.25807746005087,39.55251258020839,39.0693367030314,39.28827667236328,282857
2021-02-04 00:00:00+00:00,39.424174933892395,39.81675610075096,38.895700175430655,38.94854736328125,238839
2021-02-05 00:00:00+00:00,39.4845686338842,39.628013462713085,38.57106399536133,38.57106399536133,260724
2021-02-08 00:00:00+00:00,38.744701943066595,39.4543661448457,38.70695436807027,39.37132263183594,257630
2021-02-09 00:00:00+00:00,39.01649422527135,39.50722140466597,38.56351750579613,39.29582977294922,358071
2021-02-10 00:00:00+00:00,39.09198705741516,39.484568201562944,38.78245231221573,39.19768142700195,255454
2021-02-11 00:00:00+00:00,38.9711979551401,39.25053640107887,38.45027440561168,38.639015197753906,246948
2021-02-12 00:00:00+00:00,38.41251847063236,38.971189481118806,38.35967129072027,38.420066833496094,206630
2021-02-15 00:00:00+00:00,38.427622397926136,39.65066179622283,38.40497154687697,39.59026336669922,371498
2021-02-16 00:00:00+00:00,40.01304524420237,40.292380791406366,38.75225821982984,38.94854736328125,468420
2021-02-17 00:00:00+00:00,38.94100114084111,39.18258912143161,38.01239392049875,38.54841995239258,555167
2021-02-18 00:00:00+00:00,38.51066708862529,38.790005513725426,38.05769037325836,38.102989196777344,632481
2021-02-19 00:00:00+00:00,38.47291867844958,38.73715749000566,37.10266169608341,37.536766052246094,679237
2021-02-22 00:00:00+00:00,37.370673463438045,37.755703377395996,36.98564354948009,37.49901580810547,605400
2021-02-23 00:00:00+00:00,37.18193500380076,37.18193500380076,35.951344267338094,36.170284271240234,815564
2021-02-24 00:00:00+00:00,35.94379153548164,36.374120246748134,34.69055297846849,35.73240280151367,1265443
2021-02-25 00:00:00+00:00,35.944298974652966,36.077718237275754,35.52835061446538,35.74809646606445,572877
2021-02-26 00:00:00+00:00,35.30075898431221,35.30075898431221,34.02151764515486,34.068607330322266,818478
2021-03-01 00:00:00+00:00,34.217716216499966,35.175185414086776,34.217716216499966,35.01822280883789,853161
2021-03-02 00:00:00+00:00,35.40278566994795,36.266075620949245,35.3164560760852,35.91291046142578,679656
2021-03-03 00:00:00+00:00,36.1012653838093,36.49367044232896,34.96329011533967,35.74025344848633,744002
2021-03-04 00:00:00+00:00,35.55189497686291,36.564300668723604,35.449868831203915,36.41518783569336,543381
2021-03-05 00:00:00+00:00,35.5911368352659,35.685316202805375,34.641517332839946,35.575443267822266,647352
2021-03-08 00:00:00+00:00,35.7088589915145,36.68987160117149,35.7088589915145,36.085567474365234,420172
2021-03-09 00:00:00+00:00,36.2189871028174,36.666328617722264,35.64607309857918,36.525062561035156,717928
2021-03-10 00:00:00+00:00,37.058733508282465,37.66303763847822,36.94886057439468,37.396202087402344,633588
2021-03-11 00:00:00+00:00,37.545315423536124,37.85139088450255,36.760505321032284,37.772911071777344,787860
2021-03-12 00:00:00+00:00,37.04303979099673,39.146331238874396,37.04303979099673,38.19670867919922,754065
2021-03-15 00:00:00+00:00,38.22025594161581,38.44785160981122,37.725824695422084,38.12607955932617,631758
2021-03-16 00:00:00+00:00,38.28303849718038,38.97367227354926,38.02405270217527,38.70683670043945,950388
2021-03-17 00:00:00+00:00,38.85595088160291,39.32683878815805,38.56557195187252,39.09139633178711,887117
2021-03-18 00:00:00+00:00,39.99392116514216,40.49619913992999,39.570123001235096,40.10379409790039,1501407
2021-03-19 00:00:00+00:00,39.95468413354192,41.26531862497414,39.67215200394872,40.81797409057617,4151974
2021-03-22 00:00:00+00:00,40.81797133154905,40.96708716420682,40.06455436610196,40.68455505371094,774735
2021-03-23 00:00:00+00:00,40.700256707527444,40.96709229040562,40.28430826714595,40.40987777709961,669759
2021-03-24 00:00:00+00:00,40.62176799229611,41.516453988801246,40.39417534680993,41.406578063964844,607452
2021-03-25 00:00:00+00:00,41.35164123489052,41.75189604445774,41.02202244471781,41.689109802246094,411366
2021-03-26 00:00:00+00:00,41.86961590470466,42.882021610321445,41.73619963025629,42.348350524902344,557448
2021-03-29 00:00:00+00:00,42.450374546503355,42.607337150911114,40.72379188564336,40.841514587402344,552975
2021-03-30 00:00:00+00:00,41.53214848654318,41.53214848654318,40.47265606356902,40.613922119140625,500515
2021-03-31 00:00:00+00:00,40.810117950619045,41.20252293091346,40.53543566193792,40.63745880126953,705944
2021-04-01 00:00:00+00:00,40.54329277998211,40.91215451351288,39.852659000332956,40.033164978027344,1050999
2021-04-06 00:00:00+00:00,40.653163054866084,41.539999316465774,40.26075800029438,41.28886032104492,502879
2021-04-07 00:00:00+00:00,41.36734047020434,41.47721340736616,40.78658266125959,41.084808349609375,353020
2021-04-08 00:00:00+00:00,41.21038080832002,41.43797647668138,40.64531952035695,40.99063491821289,340302
2021-04-09 00:00:00+00:00,41.14759755135222,41.14759755135222,40.50405344991288,40.99063491821289,341437
2021-04-12 00:00:00+00:00,41.2496169995797,41.2496169995797,40.55113354546178,40.9278450012207,323999
2021-04-13 00:00:00+00:00,41.12404894695525,41.861769336443395,40.904300091127396,41.32025146484375,648637
2021-04-14 00:00:00+00:00,41.430124353034245,41.74404658504372,40.931768281577305,41.39873123168945,358641
2021-04-15 00:00:00+00:00,41.17113517228838,41.2810081020605,40.5040478164932,40.95138931274414,364534
2021-04-16 00:00:00+00:00,40.89645787112646,41.13974710441545,40.5668360475102,40.755191802978516,274008
2021-04-19 00:00:00+00:00,40.9199940550248,41.806830217869624,40.77872801160483,41.21037292480469,240807
2021-04-20 00:00:00+00:00,40.755188882334664,41.95594738172891,40.4491134212195,41.57923889160156,398152
2021-04-21 00:00:00+00:00,41.95594976042936,42.22278533029115,41.26139409727568,41.90886306762695,460651
2021-04-22 00:00:00+00:00,41.61063220390285,41.90886088262626,40.692402822558904,41.43797302246094,423827
2021-04-23 00:00:00+00:00,41.43797479666796,41.46152113666281,39.350379943847656,39.350379943847656,845367
2021-04-26 00:00:00+00:00,38.38506106050576,38.72252963588303,37.14506268547885,37.7572135925293,1398665
2021-04-27 00:00:00+00:00,37.67088651492488,37.678733299004406,37.003799097081654,37.2941780090332,677413
2021-04-28 00:00:00+00:00,36.53290931516795,36.61923890460835,34.72784669584159,35.795188903808594,1321145
2021-04-29 00:00:00+00:00,36.17189582038577,36.76050336595911,35.748097669057906,36.273921966552734,1250272
2021-04-30 00:00:00+00:00,36.415193782043765,36.854685569609536,36.187598109875346,36.321014404296875,856425
2021-05-03 00:00:00+00:00,36.16404528352221,36.4308778024268,35.755943735024786,36.28176498413086,431069
2021-05-04 00:00:00+00:00,36.36026156832524,36.901779581650835,35.94431008574618,36.03848648071289,420970
2021-05-05 00:00:00+00:00,35.536198909544495,36.3759454425283,35.40278263505773,36.06986999511719,418395
2021-05-06 00:00:00+00:00,35.7481005718649,36.33670816523418,35.44987188629015,36.266075134277344,542108
2021-05-07 00:00:00+00:00,36.50151685478916,37.29417674146821,36.50151685478916,36.75265884399414,667272
2021-05-10 00:00:00+00:00,36.50151762232078,37.24708784036136,36.30531509093184,36.9174690246582,536955
2021-05-11 00:00:00+00:00,36.627085530553366,36.82328805341379,36.06202430050813,36.66632843017578,608532
2021-05-12 00:00:00+00:00,36.336708741761335,36.713417248237064,36.06987317544773,36.57215118408203,595086
2021-05-13 00:00:00+00:00,36.14835522048956,36.572150410173585,35.98354281992093,36.40734100341797,611514
2021-05-14 00:00:00+00:00,37.0665788790541,37.23923805076102,36.666327064603195,37.09012222290039,637654
2021-05-17 00:00:00+00:00,37.27847859928916,38.41645380792477,37.19999878923685,38.03974533081055,690618
2021-05-18 00:00:00+00:00,38.29088309790937,38.48708561061379,37.3648069984395,37.513919830322266,613466
2021-05-19 00:00:00+00:00,37.12936759034182,37.62379580687253,37.05873456029272,37.34911346435547,681834
2021-05-20 00:00:00+00:00,37.27847761046236,38.15746403374674,37.21569136903566,38.09468078613281,625333
2021-05-21 00:00:00+00:00,37.83568920424481,37.86708232261276,36.96454962931562,37.239234924316406,533718
2021-05-24 00:00:00+00:00,37.23923742113004,37.6708823492864,36.776199372500884,37.58455276489258,296342
2021-05-25 00:00:00+00:00,37.09797381206638,37.86708735134389,37.003797438268485,37.843544006347656,493012
2021-05-26 00:00:00+00:00,37.87493326473801,38.29873142780943,37.46683465638725,37.835693359375,318057
2021-05-27 00:00:00+00:00,37.78860869572659,38.00835457258692,37.44329032487402,37.72582244873047,697853
2021-05-28 00:00:00+00:00,38.12607339313598,38.14961673644739,37.63948901007362,37.804298400878906,292664
2021-05-31 00:00:00+00:00,37.984811709212465,38.3850635605496,37.87101388044674,38.10253143310547,247524
2021-06-01 00:00:00+00:00,38.063289971436134,38.173162906776604,37.52177207848115,37.772911071777344,291572
2021-06-02 00:00:00+00:00,37.5296179498213,37.91417620797663,37.30202230711331,37.7572135925293,331296
2021-06-03 00:00:00+00:00,37.79645257827918,38.36936356598101,37.55316038056492,37.74151611328125,497962
2021-06-04 00:00:00+00:00,37.670880905087955,38.00049967597741,37.17644975494113,37.992652893066406,450738
2021-06-07 00:00:00+00:00,38.298736991434836,38.793168253510444,37.922028456362625,37.92987823486328,286535
2021-06-08 00:00:00+00:00,37.66303534719775,38.024047249098686,37.54531264301527,37.804298400878906,301970
2021-06-09 00:00:00+00:00,37.65519195395059,38.102533515582024,37.21569717681567,37.262786865234375,421561
2021-06-10 00:00:00+00:00,37.14506083765776,38.01619747211973,36.98809823001869,37.804298400878906,356362
2021-06-11 00:00:00+00:00,37.89847820483071,37.92202154841736,37.24316252862484,37.36480712890625,398467
2021-06-15 00:00:00+00:00,37.4354407090112,38.05544137903773,36.964552873600894,37.66303634643555,537351
