Date,Open,High,Low,Close,Volume
2021-02-28 19:00:00-05:00,0.4000000059604645,0.4000000059604645,0.3499999940395355,0.4000000059604645,16500
2021-03-01 19:00:00-05:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,4944
2021-03-02 19:00:00-05:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,11566
2021-03-03 19:00:00-05:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,11494
2021-03-04 19:00:00-05:00,0.4000000059604645,0.4000000059604645,0.3499999940395355,0.3499999940395355,28502
2021-03-07 19:00:00-05:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0
2021-03-08 19:00:00-05:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,4000
2021-03-09 19:00:00-05:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0
2021-03-10 19:00:00-05:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,5000
2021-03-11 19:00:00-05:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0
2021-03-14 20:00:00-04:00,0.3499999940395355,0.3499999940395355,0.3000000119209289,0.3499999940395355,8666
2021-03-15 20:00:00-04:00,0.3499999940395355,0.4000000059604645,0.3499999940395355,0.4000000059604645,69376
2021-03-16 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,38242
2021-03-17 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,7462
2021-03-18 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,410
2021-03-21 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2021-03-22 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,5425
2021-03-23 20:00:00-04:00,0.4000000059604645,0.449999988079071,0.4000000059604645,0.4000000059604645,133005
2021-03-24 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,13900
2021-03-25 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,38000
2021-03-28 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.3499999940395355,0.4000000059604645,43625
2021-03-29 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,10000
2021-03-30 20:00:00-04:00,0.4000000059604645,0.449999988079071,0.4000000059604645,0.449999988079071,105217
2021-03-31 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,214937
2021-04-05 20:00:00-04:00,0.4000000059604645,0.449999988079071,0.4000000059604645,0.449999988079071,68462
2021-04-06 20:00:00-04:00,0.5,0.5,0.449999988079071,0.449999988079071,121250
2021-04-07 20:00:00-04:00,0.4000000059604645,0.5,0.4000000059604645,0.5,11412
2021-04-08 20:00:00-04:00,0.5,0.5,0.5,0.5,0
2021-04-11 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,10000
2021-04-12 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,1030
2021-04-13 20:00:00-04:00,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,2001
2021-04-14 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,16000
2021-04-15 20:00:00-04:00,0.4000000059604645,0.449999988079071,0.4000000059604645,0.449999988079071,25870
2021-04-18 20:00:00-04:00,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,0
2021-04-19 20:00:00-04:00,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,0
2021-04-20 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,145665
2021-04-21 20:00:00-04:00,0.3499999940395355,0.4000000059604645,0.3499999940395355,0.3499999940395355,19120
2021-04-22 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,3486
2021-04-25 20:00:00-04:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
