Date,Open,High,Low,Close,Volume,"('Adj Close', 'AMT')","('Close', 'AMT')","('High', 'AMT')","('Low', 'AMT')","('Open', 'AMT')","('Volume', 'AMT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,214.41000366210935,219.1000061035156,214.41000366210935,218.80999755859372,1566300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,217.4900054931641,218.9900054931641,214.6100006103516,214.69000244140625,1533500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,213.63999938964844,217.6699981689453,212.67999267578125,215.4600067138672,2033000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,213.6999969482422,216.25,213.0399932861328,214.27999877929688,1884000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,213.4199981689453,216.22000122070312,212.5200042724609,216.0800018310547,1703200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,214.3500061035156,214.4199981689453,210.2700042724609,211.8600006103516,1578800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,211.6100006103516,212.08999633789065,208.3699951171875,208.97000122070312,2088900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,208.2899932861328,208.7400054931641,206.08999633789065,207.6499938964844,2271600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,209.6699981689453,211.82000732421875,208.4600067138672,209.42999267578125,1763400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,208.97000122070312,210.83999633789065,207.5500030517578,208.0500030517578,2400000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,205.3999938964844,210.38999938964844,202.72000122070312,204.9499969482422,2629300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,205.25,206.7899932861328,202.5399932861328,203.91000366210935,2881000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,204.66000366210935,205.13999938964844,202.77999877929688,203.8699951171875,1986400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,204.1000061035156,206.69000244140625,201.9499969482422,204.0200042724609,2185500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,204.75999450683597,205.2899932861328,201.3800048828125,202.25999450683597,2108900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,203.1000061035156,203.3999938964844,195.9600067138672,196.75999450683597,3308500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,199.38999938964844,201.63999938964844,198.0,200.2100067138672,2510500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,199.1999969482422,199.8300018310547,197.0800018310547,197.2899932861328,1831100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,197.0800018310547,199.3000030517578,195.75999450683597,199.1100006103516,2466000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,198.5,199.0,195.3600006103516,195.55999755859372,2428100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,196.8999938964844,200.8699951171875,194.75,195.6499938964844,2454100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,195.33999633789065,198.42999267578125,193.3699951171875,198.38999938964844,2700800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,195.0,195.5500030517578,189.3300018310547,193.50999450683597,2914000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,191.0500030517578,191.69000244140625,187.82000732421875,189.47000122070312,2489100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,189.47000122070312,192.57000732421875,189.1499938964844,191.6699981689453,1777000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,192.2899932861328,193.8600006103516,190.5500030517578,193.6199951171875,2254800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,192.6300048828125,194.25,191.6300048828125,193.63999938964844,2001100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,193.3999938964844,194.50999450683597,191.63999938964844,194.44000244140625,1903900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,194.9900054931641,195.41000366210935,191.44000244140625,191.7700042724609,1589700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,188.1699981689453,188.6999969482422,184.0500030517578,188.4199981689453,3512500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,188.8500061035156,190.02999877929688,186.83999633789065,188.4900054931641,1818100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,189.97000122070312,190.72999572753903,187.7400054931641,189.4600067138672,2411900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,186.77999877929688,187.6100006103516,185.0200042724609,187.1300048828125,2127200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,187.08999633789065,188.7100067138672,185.7700042724609,188.3999938964844,2241000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,189.22000122070312,189.66000366210935,186.6300048828125,188.22000122070312,1863200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,189.00999450683597,189.00999450683597,185.6100006103516,188.00999450683597,2149700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,188.1199951171875,191.2700042724609,187.4499969482422,189.92999267578125,1458600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,189.1999969482422,191.3800048828125,186.72000122070312,187.72000122070312,3310700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,189.19000244140625,190.6100006103516,181.16000366210935,186.67999267578125,4672100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,186.5,195.8300018310547,186.5,193.75999450683597,4059100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,195.1999969482422,200.8000030517578,195.13999938964844,198.8600006103516,4676900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,198.8999938964844,202.0500030517578,196.1499938964844,201.75999450683597,3473500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,201.42999267578125,206.5200042724609,198.9900054931641,206.1499938964844,2851800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,205.94000244140625,209.6100006103516,204.63999938964844,205.4199981689453,2469900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,206.4600067138672,207.22999572753903,204.9900054931641,206.00999450683597,1865400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,207.6300048828125,207.92999267578125,203.8000030517578,204.72999572753903,2085800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,206.6000061035156,209.16000366210935,205.88999938964844,207.30999755859372,2156000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,205.92999267578125,208.32000732421875,204.8600006103516,206.75,2006300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,205.7100067138672,206.2400054931641,201.5800018310547,204.17999267578125,1746100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,204.3000030517578,205.0500030517578,201.2899932861328,202.3500061035156,1690400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,201.0200042724609,202.5500030517578,196.2100067138672,199.19000244140625,2010400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,195.5800018310547,198.75,195.1300048828125,197.33999633789065,3346800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,196.6000061035156,197.8300018310547,195.50999450683597,195.91000366210935,1833500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,196.1699981689453,196.8800048828125,194.6999969482422,196.6300048828125,1463500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,195.4199981689453,196.72000122070312,193.80999755859372,194.6300048828125,2154800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,195.8600006103516,196.5500030517578,193.66000366210935,193.94000244140625,2658000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,194.7400054931641,194.7400054931641,191.5500030517578,192.7899932861328,2581300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,193.69000244140625,196.22000122070312,193.52999877929688,195.55999755859372,2144800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,195.25999450683597,195.47000122070312,193.8999938964844,194.1000061035156,1823400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,195.6499938964844,197.75,194.0200042724609,197.3800048828125,2494200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,198.3699951171875,198.3699951171875,196.00999450683597,197.58999633789065,2170500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,196.5500030517578,196.5800018310547,192.19000244140625,193.00999450683597,2195800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,191.8300018310547,193.8300018310547,191.33999633789065,192.17999267578125,2321300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,191.3699951171875,193.25,190.17999267578125,192.30999755859372,2270400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,194.08999633789065,194.8000030517578,190.08999633789065,190.3000030517578,2265400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,189.25,192.2400054931641,188.77999877929688,190.1699981689453,2538800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,190.1000061035156,190.4900054931641,186.63999938964844,188.2100067138672,2296800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,189.3699951171875,192.9900054931641,188.83999633789065,192.80999755859372,1962900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,187.19000244140625,187.4900054931641,180.5399932861328,181.9600067138672,4136500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,182.00999450683597,182.27999877929688,178.3300018310547,178.63999938964844,3688600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,178.77999877929688,179.67999267578125,177.1300048828125,179.1999969482422,3839000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,179.1999969482422,180.27999877929688,176.02000427246094,178.1199951171875,2562800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,177.9499969482422,177.9499969482422,171.75999450683594,172.2100067138672,3848700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,172.9600067138672,173.36000061035156,171.0800018310547,172.02000427246094,2732800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,173.72999572753906,174.05999755859375,170.6699981689453,171.0,2276200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,171.8000030517578,173.00999450683594,170.69000244140625,171.3000030517578,2867400.0,,,,,,,,,,
