Date,Open,High,Low,Close,Volume,"('Adj Close', 'IEX')","('Close', 'IEX')","('High', 'IEX')","('Low', 'IEX')","('Open', 'IEX')","('Volume', 'IEX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-08 19:00:00-05:00,225.8300018310547,228.27999877929688,225.22000122070312,228.1999969482422,460000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,228.1000061035156,229.38999938964844,226.82000732421875,226.97000122070312,490700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,225.08999633789065,225.44000244140625,222.6999969482422,224.2700042724609,424400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,224.9900054931641,227.17999267578125,223.5200042724609,227.0200042724609,359600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,227.75999450683597,228.7700042724609,225.4600067138672,227.67999267578125,457200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,227.94000244140625,229.5,226.19000244140625,227.47000122070312,785400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,228.2700042724609,230.4499969482422,226.3000030517578,230.3500061035156,537700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,232.5399932861328,234.58999633789065,229.7700042724609,233.42999267578125,525100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,234.3000030517578,235.7700042724609,232.97000122070312,235.1300048828125,346900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,236.0,237.13999938964844,235.1199951171875,237.0500030517578,223300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,236.5500030517578,237.2700042724609,235.44000244140625,236.05999755859372,422100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,236.77999877929688,236.9900054931641,234.72999572753903,236.0500030517578,228800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,236.32000732421875,237.6499938964844,235.9600067138672,236.67999267578125,331200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,237.08999633789065,237.67999267578125,235.3800048828125,235.8999938964844,651400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,236.13999938964844,239.92999267578125,235.7899932861328,239.47000122070312,369300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,238.97000122070312,240.05999755859372,237.38999938964844,237.6199951171875,290700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,237.6699981689453,238.83999633789065,234.6699981689453,235.33999633789065,304500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,236.0399932861328,238.16000366210935,235.02999877929688,237.08999633789065,319500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,238.8000030517578,239.8500061035156,237.6999969482422,238.72999572753903,175400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,239.97999572753903,240.1499938964844,237.83999633789065,238.58999633789065,181400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,237.91000366210935,239.30999755859372,236.25,239.05999755859372,235500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,239.1300048828125,240.97999572753903,238.0500030517578,240.75999450683597,216500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,240.8999938964844,241.17999267578125,239.4499969482422,240.80999755859372,236000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,241.27999877929688,241.72999572753903,239.07000732421875,241.3500061035156,361700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,238.58999633789065,242.17999267578125,238.58999633789065,239.97000122070312,916700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,240.91000366210935,242.4900054931641,240.5200042724609,240.55999755859372,308000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,240.8999938964844,241.8999938964844,239.83999633789065,240.02999877929688,335400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,239.6300048828125,241.6000061035156,239.6199951171875,240.88999938964844,251300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,241.1199951171875,246.0500030517578,240.47999572753903,245.8699951171875,497500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,246.0500030517578,246.3600006103516,243.0500030517578,243.8699951171875,170000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,244.00999450683597,244.08999633789065,241.8600006103516,241.97000122070312,227900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,241.7400054931641,243.6100006103516,241.25,242.08999633789065,276300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,243.72999572753903,245.22000122070312,242.1699981689453,245.08999633789065,320300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,245.13999938964844,245.6999969482422,243.8000030517578,244.0200042724609,243200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,243.75999450683597,244.1100006103516,240.8600006103516,240.8699951171875,230200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,240.58999633789065,240.94000244140625,238.3800048828125,239.5800018310547,281600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,238.8500061035156,240.83999633789065,238.41000366210935,239.2899932861328,272000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,241.08999633789065,242.08999633789065,235.6199951171875,236.7899932861328,334700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,237.2899932861328,240.7400054931641,236.1499938964844,239.3800048828125,280700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,239.6699981689453,240.91000366210935,238.4900054931641,238.88999938964844,235900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,240.1000061035156,241.97000122070312,238.1499938964844,241.5800018310547,254200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,239.1499938964844,240.0800018310547,236.19000244140625,236.38999938964844,340500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,236.19000244140625,237.8300018310547,235.13999938964844,236.25,253600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,233.9600067138672,235.67999267578125,231.1300048828125,232.6699981689453,377400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,235.92999267578125,236.2899932861328,230.19000244140625,230.4900054931641,349800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,230.44000244140625,231.1100006103516,228.57000732421875,229.25,355800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,229.57000732421875,229.66000366210935,226.07000732421875,226.8300018310547,405800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,227.3999938964844,229.0500030517578,225.72000122070312,226.1000061035156,248300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,227.0500030517578,228.3500061035156,226.0,227.0399932861328,244300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,227.66000366210935,231.5500030517578,227.6100006103516,229.88999938964844,348300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,231.4499969482422,233.4600067138672,231.08999633789065,232.2700042724609,381800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,231.19000244140625,232.25,221.8999938964844,224.63999938964844,589500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,223.22999572753903,225.38999938964844,220.6999969482422,223.27999877929688,486600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,222.55999755859372,224.3800048828125,220.5399932861328,220.66000366210935,349000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,221.63999938964844,224.3699951171875,219.38999938964844,223.8800048828125,456900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,223.57000732421875,225.0500030517578,220.4600067138672,220.4600067138672,423500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,220.5800018310547,224.5,219.97000122070312,221.3800048828125,285100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,221.9900054931641,223.6999969482422,219.6100006103516,220.6300048828125,417700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,222.41000366210935,222.41000366210935,219.22999572753903,220.4199981689453,405400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,222.25,223.32000732421875,220.5800018310547,222.1499938964844,343000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,223.80999755859372,223.80999755859372,221.2100067138672,221.75,454100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,221.33999633789065,222.8500061035156,221.1000061035156,222.07000732421875,339100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,222.6100006103516,223.6300048828125,220.8600006103516,222.7400054931641,680000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,223.55999755859372,227.22000122070312,222.1999969482422,226.16000366210935,763100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,226.80999755859372,227.8800048828125,224.8800048828125,225.4199981689453,464400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,226.58999633789065,226.58999633789065,223.8500061035156,224.66000366210935,310300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,226.0200042724609,226.0200042724609,223.47000122070312,224.1999969482422,284200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,223.33999633789065,223.8000030517578,221.52999877929688,222.2400054931641,202200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,223.07000732421875,223.22999572753903,221.3999938964844,222.3300018310547,215800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,222.5200042724609,223.4900054931641,219.3300018310547,219.7899932861328,380700.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,219.1699981689453,220.4900054931641,216.52999877929688,217.1199951171875,308200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,217.5,219.41000366210935,217.1000061035156,217.9900054931641,678900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,217.4499969482422,217.4499969482422,215.07000732421875,215.5399932861328,419700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,216.0800018310547,216.0800018310547,213.72999572753903,215.1499938964844,494000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,215.08999633789065,215.44000244140625,210.80999755859372,211.2400054931641,442300.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,209.4600067138672,210.0,207.1000061035156,207.30999755859372,378800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,207.91000366210935,209.0200042724609,204.83999633789065,205.1999969482422,1136100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,205.63999938964844,208.92999267578125,204.8600006103516,208.63999938964844,1374700.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,208.6699981689453,210.32000732421875,203.82000732421875,206.1100006103516,581900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,205.7100067138672,207.72999572753903,205.1999969482422,206.1000061035156,550000.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,206.8000030517578,208.0500030517578,204.94000244140625,207.5399932861328,460100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,206.7700042724609,206.8500061035156,203.2700042724609,203.3999938964844,386500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,202.83999633789065,205.16000366210935,201.1199951171875,201.7899932861328,323600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,201.25,203.80999755859372,201.2400054931641,202.91000366210935,362700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,201.9499969482422,203.8800048828125,201.22999572753903,203.8699951171875,399900.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,205.02999877929688,207.25,205.02999877929688,205.7899932861328,496200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,204.9499969482422,205.63999938964844,201.0,202.9199981689453,479700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,201.1000061035156,202.1000061035156,194.3999938964844,198.22999572753903,371900.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,197.75,200.41000366210935,196.75,200.2899932861328,333800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,200.3800048828125,202.3999938964844,199.6000061035156,202.3500061035156,321900.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,201.63999938964844,204.8000030517578,201.32000732421875,203.1699981689453,461700.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,203.3800048828125,204.5399932861328,200.5399932861328,202.6999969482422,939500.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,203.6999969482422,206.4900054931641,202.69000244140625,204.5,475200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,202.72000122070312,203.1699981689453,199.22000122070312,199.9900054931641,369700.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,199.0,200.66000366210935,197.7899932861328,199.1199951171875,646200.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,199.0200042724609,200.22000122070312,197.25999450683597,200.1499938964844,742500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,200.8000030517578,203.33999633789065,199.2100067138672,201.1999969482422,721200.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,202.27999877929688,202.27999877929688,195.3500061035156,195.88999938964844,648200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,195.66000366210935,196.72000122070312,195.05999755859372,196.41000366210935,570400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,197.0,197.19000244140625,195.1000061035156,195.13999938964844,276100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,195.07000732421875,195.07000732421875,192.55999755859372,194.69000244140625,632800.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,196.00999450683597,196.27999877929688,193.7700042724609,195.63999938964844,395500.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,195.00999450683597,195.6000061035156,194.1999969482422,195.2400054931641,262500.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,195.25,198.6999969482422,194.72000122070312,198.44000244140625,386800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,199.8300018310547,204.2700042724609,199.8300018310547,203.47999572753903,608700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,204.72000122070312,206.16000366210935,204.1100006103516,204.4600067138672,377100.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,204.4199981689453,207.9900054931641,204.3999938964844,206.69000244140625,497200.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,207.7100067138672,211.72999572753903,207.7100067138672,210.80999755859372,556000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,210.3699951171875,213.22999572753903,209.55999755859372,210.5,562000.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,208.77999877929688,211.3699951171875,206.17999267578125,206.1999969482422,409600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,206.67999267578125,206.67999267578125,202.0800018310547,202.97000122070312,388800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,204.83999633789065,205.57000732421875,201.47999572753903,205.22000122070312,566600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,206.3600006103516,206.3600006103516,203.4600067138672,203.8999938964844,426900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,202.80999755859372,203.3300018310547,198.3600006103516,198.7100067138672,665700.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,199.75999450683597,205.7899932861328,198.3000030517578,203.0800018310547,614400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,204.4199981689453,208.38999938964844,203.22000122070312,206.4600067138672,278600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,206.6300048828125,208.4600067138672,205.22000122070312,206.22000122070312,446900.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,207.6100006103516,208.8999938964844,205.1100006103516,208.07000732421875,352300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,208.6100006103516,210.7100067138672,207.5500030517578,208.47999572753903,464900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,205.4900054931641,206.1199951171875,193.3300018310547,196.2899932861328,988700.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,194.08999633789065,196.6300048828125,192.1199951171875,194.1199951171875,786300.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,192.0399932861328,193.7899932861328,189.50999450683597,192.2100067138672,1028000.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,192.94000244140625,198.25999450683597,191.4600067138672,192.1199951171875,638500.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,193.6100006103516,196.2100067138672,190.4600067138672,190.55999755859372,566700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,191.9199981689453,195.17999267578125,191.30999755859372,194.8600006103516,514500.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,194.2100067138672,194.75999450683597,192.63999938964844,194.33999633789065,338200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,194.0,194.38999938964844,191.0200042724609,191.3000030517578,299900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,192.0200042724609,194.77999877929688,190.8600006103516,194.57000732421875,396300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,193.7899932861328,194.2899932861328,192.2100067138672,193.30999755859372,525700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,195.63999938964844,196.66000366210935,194.69000244140625,195.2400054931641,374900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,194.69000244140625,197.38999938964844,194.69000244140625,196.5800018310547,796500.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,197.30999755859372,200.0500030517578,196.94000244140625,199.17999267578125,544400.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,198.88999938964844,199.9900054931641,197.22000122070312,199.0200042724609,383200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,199.8699951171875,201.7700042724609,199.42999267578125,201.42999267578125,438300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,202.41000366210935,202.55999755859372,198.25999450683597,199.47000122070312,608700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,200.7100067138672,204.0200042724609,199.8300018310547,203.8999938964844,332700.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,205.00999450683597,205.5,202.8300018310547,203.9600067138672,293100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,203.69000244140625,204.44000244140625,202.72000122070312,203.58999633789065,561800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,203.5,204.8000030517578,202.2700042724609,203.17999267578125,459800.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,205.08999633789065,205.72000122070312,203.3999938964844,205.17999267578125,362100.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,205.97000122070312,206.7400054931641,203.8600006103516,206.47999572753903,501600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,205.52999877929688,206.22000122070312,202.07000732421875,202.88999938964844,822800.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,203.00999450683597,203.1199951171875,199.69000244140625,200.38999938964844,681900.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,200.3600006103516,200.69000244140625,195.8000030517578,196.7700042724609,557900.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,197.0399932861328,199.47000122070312,194.77999877929688,195.13999938964844,374600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,196.77999877929688,198.22000122070312,195.0800018310547,197.1699981689453,578800.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,197.7400054931641,198.41000366210935,196.1000061035156,197.5500030517578,270500.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,197.17999267578125,197.42999267578125,192.58999633789065,197.1300048828125,466200.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,197.6100006103516,198.42999267578125,194.6000061035156,198.1100006103516,437000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,198.7700042724609,200.91000366210935,198.6000061035156,199.77999877929688,420500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,201.8000030517578,204.25999450683597,201.67999267578125,202.67999267578125,790200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,203.19000244140625,206.3000030517578,202.67999267578125,204.69000244140625,495600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,205.6699981689453,208.8000030517578,204.1499938964844,205.6000061035156,449400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,208.92999267578125,210.83999633789065,206.8600006103516,210.5,509300.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,209.9199981689453,210.8699951171875,207.1999969482422,208.72999572753903,3999200.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,209.0,210.47999572753903,208.63999938964844,210.0,526800.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,210.77999877929688,212.6199951171875,210.2899932861328,212.47999572753903,456600.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,213.19000244140625,213.63999938964844,208.91000366210935,209.0399932861328,814600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,211.0800018310547,214.0,210.9199981689453,213.41000366210935,675600.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,214.82000732421875,217.3999938964844,213.6300048828125,214.97999572753903,403900.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,214.97000122070312,215.3699951171875,212.13999938964844,214.5,619300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,214.07000732421875,214.07000732421875,210.4499969482422,212.52999877929688,358400.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,212.50999450683597,214.57000732421875,211.2400054931641,211.32000732421875,508700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,211.50999450683597,214.22000122070312,209.22999572753903,210.8500061035156,472000.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,212.75,213.02999877929688,209.0200042724609,211.1000061035156,400900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,209.41000366210935,210.5800018310547,207.9499969482422,208.5800018310547,436000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,208.25,209.6199951171875,207.6100006103516,208.41000366210935,269600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,208.16000366210935,210.6100006103516,207.6699981689453,207.7400054931641,394100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,206.4900054931641,208.80999755859372,206.4900054931641,208.4499969482422,360500.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,207.97999572753903,212.6199951171875,207.97999572753903,211.4900054931641,342000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,211.4499969482422,213.4600067138672,210.1999969482422,213.30999755859372,279900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,213.42999267578125,214.67999267578125,211.3699951171875,211.72000122070312,479700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,211.80999755859372,212.97999572753903,210.0500030517578,210.6000061035156,306400.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,211.4600067138672,211.4600067138672,209.0,209.8800048828125,409200.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,210.9600067138672,210.9600067138672,208.9499969482422,210.52999877929688,283800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,210.47999572753903,210.5399932861328,207.7700042724609,209.2899932861328,221300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,208.7899932861328,209.4199981689453,206.6499938964844,207.88999938964844,336200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,207.57000732421875,208.4900054931641,204.6999969482422,204.8600006103516,275400.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,204.0800018310547,205.1300048828125,202.0800018310547,203.47999572753903,462100.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,204.72000122070312,205.1999969482422,202.3600006103516,202.82000732421875,268800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,204.47000122070312,207.41000366210935,204.47000122070312,204.83999633789065,398800.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,203.2700042724609,205.42999267578125,203.00999450683597,203.8800048828125,452900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,209.57000732421875,219.08999633789065,206.0399932861328,218.63999938964844,1365000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,219.3699951171875,221.2400054931641,214.17999267578125,214.63999938964844,984600.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,215.6699981689453,218.82000732421875,213.8000030517578,216.0500030517578,725500.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,217.6000061035156,223.17999267578125,216.67999267578125,219.0,638600.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,218.3699951171875,225.9600067138672,218.25999450683597,224.7100067138672,839800.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,234.38999938964844,238.22000122070312,233.1999969482422,234.8999938964844,917500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,235.22000122070312,235.30999755859372,228.55999755859372,228.8999938964844,608700.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,228.67999267578125,230.97999572753903,227.50999450683597,228.50999450683597,488700.0,,,,,,,,,,
