Date,Open,High,Low,Close,Volume,"('Adj Close', 'POWI')","('Close', 'POWI')","('High', 'POWI')","('Low', 'POWI')","('Open', 'POWI')","('Volume', 'POWI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,81.38999938964844,81.38999938964844,79.11000061035156,80.12999725341797,354900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,79.0,79.0,77.73999786376953,78.43000030517578,296100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,76.8499984741211,77.81999969482422,76.18000030517578,77.27999877929688,407300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,76.86000061035156,77.69000244140625,75.93000030517578,76.37999725341797,333000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,76.61000061035156,77.44999694824219,76.2699966430664,77.25,353400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,75.69999694824219,77.66999816894531,75.44999694824219,77.26000213623047,265400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,77.16000366210938,77.52999877929688,75.04000091552734,77.13999938964844,349000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,76.91999816894531,77.69999694824219,75.69000244140625,76.88999938964844,255900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,77.37000274658203,79.06999969482422,76.25,77.0999984741211,253600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,76.37999725341797,77.36000061035156,76.0,77.06999969482422,286100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,75.97000122070312,76.9000015258789,75.27999877929688,76.77999877929688,406400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,78.54000091552734,78.88999938964844,77.55999755859375,78.19999694824219,415900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,79.37000274658203,82.25,78.4800033569336,82.25,386800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,83.16000366210938,83.7300033569336,82.11000061035156,82.37000274658203,315600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,81.69999694824219,82.47000122070312,81.22000122070312,81.95999908447266,418900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,82.12999725341797,82.16999816894531,79.4000015258789,79.45999908447266,442900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,81.18000030517578,81.18000030517578,78.29000091552734,78.38999938964844,264600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,77.91999816894531,78.41000366210938,77.04000091552734,77.12999725341797,201800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,77.16000366210938,77.94000244140625,75.87000274658203,77.70999908447266,247500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,77.25,77.4800033569336,75.72000122070312,76.02999877929688,235800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,75.41000366210938,77.30000305175781,74.58000183105469,74.95999908447266,546500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,75.19000244140625,75.97000122070312,74.5,75.58000183105469,390200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,74.80999755859375,75.44000244140625,73.97000122070312,75.41999816894531,501500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,75.41999816894531,75.87999725341797,73.87999725341797,74.41999816894531,540000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,73.95999908447266,73.95999908447266,72.62000274658203,73.87999725341797,415500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,74.04000091552734,75.51000213623047,73.08999633789062,75.12000274658203,306500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,75.58999633789062,78.66000366210938,75.58999633789062,78.29000091552734,619400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,84.83000183105469,85.0,80.87000274658203,81.54000091552734,783300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,80.05000305175781,81.5,79.19000244140625,79.43000030517578,453300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,76.25,76.83000183105469,71.70999908447266,72.16999816894531,994200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,73.19999694824219,75.91000366210938,72.94999694824219,75.25,522300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,75.69000244140625,76.7699966430664,75.16000366210938,75.6500015258789,343000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,75.41999816894531,75.58000183105469,73.31999969482422,73.3499984741211,393500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,72.2699966430664,73.19999694824219,71.80000305175781,72.61000061035156,483900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,71.98999786376953,72.75,71.6500015258789,72.62000274658203,364200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,73.69000244140625,73.98999786376953,72.23999786376953,72.30999755859375,415700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,72.16000366210938,72.22000122070312,70.43000030517578,70.44999694824219,475100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,70.8499984741211,71.72000122070312,70.69999694824219,71.36000061035156,648000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,71.69000244140625,72.06999969482422,69.94000244140625,70.41999816894531,546900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,69.30000305175781,70.98999786376953,68.66999816894531,70.43000030517578,506400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,71.69000244140625,72.81999969482422,70.55999755859375,71.45999908447266,410600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,71.91999816894531,73.16999816894531,71.12999725341797,72.79000091552734,302200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,73.52999877929688,73.52999877929688,72.79000091552734,72.91000366210938,309000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,72.0,72.72000122070312,70.73999786376953,71.54000091552734,463500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,72.55999755859375,73.7300033569336,71.8499984741211,72.91999816894531,312000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,73.87999725341797,77.7699966430664,73.55000305175781,76.48999786376953,556300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,77.05000305175781,77.22000122070312,73.80000305175781,73.94000244140625,301900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,73.12000274658203,74.75,72.7300033569336,74.30999755859375,306200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,74.61000061035156,74.61000061035156,72.98999786376953,74.12999725341797,225000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,73.69999694824219,73.9800033569336,72.11000061035156,72.37999725341797,274800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,71.87999725341797,72.91999816894531,69.81999969482422,70.13999938964844,386800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,69.33000183105469,70.51000213623047,68.63999938964844,70.08000183105469,866700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,71.11000061035156,71.11000061035156,69.55000305175781,69.62999725341797,294400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,68.95999908447266,69.76000213623047,68.18000030517578,69.11000061035156,444400.0,,,,,,,,,,
