Date,Open,High,Low,Close,Volume,"('Adj Close', 'TNDM')","('Close', 'TNDM')","('High', 'TNDM')","('Low', 'TNDM')","('Open', 'TNDM')","('Volume', 'TNDM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.21999931335449,30.18000030517578,27.900999069213867,28.32999992370605,2541300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,27.93000030517578,27.940000534057617,26.229999542236328,27.209999084472656,1552600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.200000762939453,27.93000030517578,26.98500061035156,27.65999984741211,1492000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.290000915527344,28.059999465942383,27.09000015258789,27.799999237060547,895900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.81999969482422,28.670000076293945,27.36000061035156,28.299999237060547,1809800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,28.11000061035156,29.700000762939453,28.09499931335449,28.11000061035156,1971500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.09000015258789,28.270000457763672,26.674999237060547,27.059999465942383,1631900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,26.8700008392334,27.270000457763672,26.26000022888184,26.440000534057617,1206200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.65999984741211,27.399999618530277,25.399999618530277,25.65999984741211,1220000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.280000686645508,25.96999931335449,24.489999771118164,25.51000022888184,1099400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,24.809999465942383,25.229999542236328,23.81999969482422,24.11000061035156,1537800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,24.76000022888184,25.520000457763672,23.979999542236328,24.90999984741211,3065300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,24.88999938964844,25.239999771118164,24.21999931335449,24.75,2947100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,24.770000457763672,25.718000411987305,24.25,24.280000686645508,1866200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,24.68000030517578,24.770000457763672,22.65999984741211,22.700000762939453,2016700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,22.8799991607666,23.3700008392334,22.045000076293945,23.13999938964844,1420000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,23.280000686645508,23.530000686645508,22.540000915527344,22.989999771118164,821600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,23.07999992370605,23.34000015258789,22.520000457763672,22.90999984741211,1047900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.86000061035156,23.38999938964844,22.299999237060547,23.3700008392334,1012200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,23.190000534057617,23.315000534057617,22.030000686645508,22.09000015258789,872100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,22.09000015258789,23.81999969482422,21.850000381469727,22.799999237060547,1318500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,23.040000915527344,23.82999992370605,22.709999084472656,23.68000030517578,739400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,23.149999618530277,23.709999084472656,22.899999618530277,23.21999931335449,879300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,23.030000686645508,23.229999542236328,21.940000534057617,22.899999618530277,773500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.149999618530277,24.6299991607666,23.084999084472656,24.170000076293945,1125100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.270000457763672,24.280000686645508,23.31999969482422,23.36000061035156,946700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.049999237060547,23.6200008392334,22.850000381469727,23.170000076293945,630000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.21999931335449,23.46500015258789,22.75,23.299999237060547,879700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.299999237060547,24.334999084472656,23.089000701904297,23.989999771118164,882300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.100000381469727,25.0,22.899999618530277,24.549999237060547,1866300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,24.81999969482422,25.0,24.239999771118164,24.549999237060547,1087000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,25.1200008392334,25.770000457763672,24.280000686645508,24.290000915527344,1812100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,23.979999542236328,24.774999618530277,23.392000198364254,24.420000076293945,1295600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.020000457763672,24.36000061035156,23.07999992370605,23.559999465942383,1545500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,23.13500022888184,23.34000015258789,22.030000686645508,22.549999237060547,2508000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,24.5,26.979999542236328,24.420000076293945,25.0,3559800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,24.93000030517578,29.28899955749512,24.834999084472656,29.1299991607666,4138600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.979999542236328,31.06999969482422,28.489999771118164,28.86000061035156,4230700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,29.15999984741211,29.548999786376957,27.07999992370605,27.34000015258789,1631000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,26.979999542236328,27.1200008392334,26.01000022888184,26.57999992370605,1905700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,26.90999984741211,27.450000762939453,26.520000457763672,26.6299991607666,1503700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,26.57999992370605,27.850000381469727,26.280000686645508,27.57999992370605,937400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,27.86000061035156,31.6299991607666,27.25,31.13999938964844,1996400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,28.40999984741211,29.88999938964844,26.90999984741211,27.104999542236328,6489300.0,,,,,,,,,,
