Date,Open,High,Low,Close,Volume,"('Adj Close', 'AGM')","('Close', 'AGM')","('High', 'AGM')","('Low', 'AGM')","('Open', 'AGM')","('Volume', 'AGM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-27 19:00:00-05:00,179.41000366210938,180.5500030517578,175.6699981689453,175.6699981689453,75500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,178.00999450683594,179.41000366210938,175.85000610351562,178.8699951171875,102400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,178.08999633789062,182.2400054931641,176.75,181.1499938964844,86000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,182.69000244140625,197.97999572753903,182.52999877929688,194.72000122070312,165700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,192.9499969482422,199.3999938964844,192.9499969482422,198.5399932861328,91900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,192.00999450683597,194.44000244140625,181.1999969482422,181.6300048828125,242100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,183.0200042724609,184.80999755859372,181.63999938964844,182.44000244140625,97600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,183.72999572753903,185.8300018310547,183.25,185.16000366210935,62600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,185.16000366210935,189.5399932861328,185.16000366210935,188.27999877929688,55600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,187.91000366210935,191.2700042724609,186.8600006103516,191.25999450683597,77600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,191.0500030517578,195.1000061035156,190.72999572753903,193.9499969482422,79700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,192.5800018310547,192.5800018310547,184.0,184.94000244140625,78100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,184.16000366210935,189.7100067138672,184.16000366210935,188.25,332600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,187.7700042724609,188.6499938964844,184.0399932861328,184.88999938964844,75200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,182.82000732421875,187.5500030517578,182.82000732421875,186.44000244140625,38300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,185.6699981689453,192.6699981689453,185.5,191.88999938964844,47100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,191.88999938964844,193.8999938964844,190.69000244140625,192.02999877929688,71800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,193.27999877929688,193.27999877929688,188.69000244140625,189.5800018310547,35900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,190.1000061035156,191.97000122070312,189.6000061035156,190.02999877929688,46600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,191.47000122070312,191.47000122070312,188.0800018310547,190.0,44600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,191.66000366210935,195.5200042724609,190.72999572753903,195.1199951171875,47300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,195.25,196.88999938964844,193.25,196.8800048828125,83400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,196.8800048828125,197.00999450683597,190.88999938964844,191.25999450683597,48700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,189.50999450683597,189.50999450683597,187.3999938964844,188.2899932861328,48900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,186.8800048828125,189.72999572753903,186.63999938964844,186.9199981689453,40600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,188.8300018310547,190.00999450683597,182.4600067138672,184.1100006103516,53300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,184.0,187.1300048828125,183.92999267578125,186.75,44800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,188.41000366210935,189.3600006103516,186.8999938964844,189.17999267578125,32700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,189.47000122070312,193.32000732421875,188.2899932861328,190.55999755859372,48500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,186.38999938964844,187.25999450683597,182.1000061035156,184.47000122070312,53400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,183.6000061035156,185.5399932861328,182.3300018310547,185.3699951171875,41300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,182.97000122070312,184.5,180.75999450683597,181.91000366210935,35400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,181.91000366210935,184.0,179.05999755859375,179.30999755859375,42000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,178.77000427246094,179.3000030517578,176.83999633789062,177.30999755859375,41500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,179.72999572753906,180.8800048828125,178.66000366210938,179.91000366210938,44000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,179.83999633789062,181.44000244140625,179.42999267578125,180.3600006103516,38300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,180.02000427246094,183.8600006103516,180.02000427246094,183.25,32600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,183.97999572753903,187.1300048828125,183.8300018310547,186.2400054931641,42800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,188.8800048828125,191.5800018310547,188.7100067138672,190.9199981689453,43500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,189.6100006103516,190.91000366210935,186.8000030517578,190.3300018310547,33600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,188.41000366210935,189.5500030517578,186.50999450683597,189.08999633789065,35000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,190.1000061035156,192.75999450683597,187.8000030517578,191.02999877929688,32300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,190.6000061035156,193.00999450683597,189.6000061035156,189.6000061035156,48100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,189.6999969482422,189.6999969482422,186.0,186.1300048828125,39600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,187.8000030517578,192.6000061035156,185.3600006103516,189.8800048828125,42700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,191.83999633789065,194.1100006103516,190.91000366210935,193.3500061035156,30000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,195.0,196.8300018310547,193.3800048828125,194.22000122070312,33500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,186.44000244140625,191.3999938964844,185.0,185.2400054931641,71300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,184.6199951171875,185.63999938964844,173.24000549316406,173.25,98900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,171.22999572753906,179.38999938964844,171.22999572753906,179.00999450683594,89000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,179.08999633789062,180.27999877929688,176.67999267578125,178.27000427246094,38200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,178.11000061035156,180.3999938964844,178.11000061035156,179.5,34900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,181.1999969482422,181.1999969482422,176.33999633789062,176.5,37500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,179.0399932861328,180.8999938964844,177.7899932861328,180.83999633789065,44500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,182.2400054931641,182.97999572753903,180.7700042724609,182.41000366210935,46300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,182.83999633789065,182.83999633789065,180.0800018310547,181.3999938964844,30200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,182.32000732421875,182.4900054931641,181.30999755859372,181.83999633789065,27700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,181.8500061035156,182.0,179.27000427246094,179.66000366210938,44400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,179.0,180.5399932861328,178.17999267578125,180.22999572753903,36800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,179.3300018310547,179.99000549316406,176.08999633789062,176.17999267578125,36800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,176.16000366210938,176.16000366210938,172.8699951171875,174.6699981689453,43100.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,175.7899932861328,176.27000427246094,174.85000610351562,175.75999450683594,27300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,177.08999633789062,177.08999633789062,172.83999633789062,173.74000549316406,40200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,171.9499969482422,173.55999755859375,171.39999389648438,171.92999267578125,39200.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,173.05999755859375,175.72000122070312,172.75999450683594,175.61000061035156,58500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,176.14999389648438,176.14999389648438,173.25,174.6699981689453,61000.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,175.0,176.1199951171875,173.9199981689453,175.36000061035156,36200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,173.7899932861328,175.24000549316406,172.82000732421875,173.6999969482422,32200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,174.89999389648438,175.94000244140625,171.91000366210938,175.8300018310547,35600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,176.36000061035156,176.36000061035156,173.5399932861328,174.5,37000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,173.30999755859375,174.22999572753906,171.9199981689453,174.1300048828125,42600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,172.66000366210938,173.02000427246094,170.1199951171875,171.5500030517578,49700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,170.85000610351562,171.3300018310547,169.24000549316406,170.58999633789062,33500.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,175.2899932861328,178.3699951171875,174.24000549316406,174.49000549316406,41700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,173.1699981689453,173.91000366210938,171.32000732421875,173.3699951171875,35200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,169.57000732421875,170.52999877929688,169.1699981689453,169.4600067138672,27200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,169.39999389648438,174.14999389648438,169.17999267578125,174.07000732421875,31800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,174.5,176.97999572753906,173.4499969482422,174.72999572753906,44500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,173.89999389648438,176.6300048828125,172.75999450683594,174.6199951171875,48100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,174.74000549316406,176.08999633789062,174.19000244140625,174.55999755859375,83800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,175.83999633789062,178.83999633789062,175.27000427246094,178.19000244140625,52300.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,178.7100067138672,179.10000610351562,175.99000549316406,176.6300048828125,45100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,175.1199951171875,178.17999267578125,173.69000244140625,177.1999969482422,48700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,178.2899932861328,179.82000732421875,176.61000061035156,178.27000427246094,44400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,180.02999877929688,181.80999755859372,177.5800018310547,180.82000732421875,345300.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,180.4600067138672,182.92999267578125,179.0,181.33999633789065,58000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,180.27999877929688,182.9900054931641,180.27999877929688,182.58999633789065,32600.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,183.0,184.32000732421875,181.25,181.47000122070312,21800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,181.33999633789065,182.9900054931641,180.52999877929688,181.5399932861328,43900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,183.0,185.67999267578125,181.2700042724609,181.2700042724609,55200.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,180.75,183.2400054931641,180.42999267578125,183.0800018310547,27700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,183.0,187.7700042724609,183.0,187.7700042724609,34700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,190.75999450683597,196.16000366210935,188.6499938964844,195.4499969482422,69700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,196.9900054931641,202.1300048828125,196.69000244140625,199.94000244140625,77600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,202.1000061035156,205.38999938964844,200.2899932861328,204.3600006103516,59900.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,205.6100006103516,211.8800048828125,205.5200042724609,211.4199981689453,61500.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,208.9900054931641,213.6499938964844,208.55999755859372,212.5800018310547,69400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,212.16000366210935,215.91000366210935,209.58999633789065,211.3699951171875,52800.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,211.4499969482422,211.55999755859372,209.3800048828125,209.8699951171875,35700.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,209.82000732421875,212.00999450683597,207.25,209.8600006103516,59100.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,209.4199981689453,216.00999450683597,207.5800018310547,214.9600067138672,52400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,214.44000244140625,215.7700042724609,207.07000732421875,207.1100006103516,52300.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,208.0,217.6000061035156,208.0,212.69000244140625,53500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,215.94000244140625,216.41000366210935,212.5399932861328,215.17999267578125,49200.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,210.1499938964844,212.1000061035156,205.7700042724609,206.3500061035156,71400.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,206.83999633789065,210.0200042724609,206.1499938964844,206.1499938964844,41600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,207.69000244140625,209.88999938964844,205.47000122070312,206.22000122070312,48500.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,205.80999755859372,205.80999755859372,196.7400054931641,198.4199981689453,47100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,194.4600067138672,195.5200042724609,191.2100067138672,194.7899932861328,35200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,188.3300018310547,188.8800048828125,180.6699981689453,187.5,78300.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,185.5200042724609,186.91000366210935,174.6199951171875,176.25,136100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,178.19000244140625,182.42999267578125,175.39999389648438,175.5399932861328,79600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,177.27999877929688,179.6699981689453,175.83999633789062,178.77000427246094,32900.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,178.3800048828125,178.3800048828125,173.91000366210938,174.80999755859375,52200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,176.4600067138672,178.16000366210938,174.4600067138672,178.16000366210938,50900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,180.1699981689453,180.1699981689453,178.10000610351562,179.42999267578125,51400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,180.4600067138672,182.22999572753903,180.0800018310547,180.82000732421875,25400.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,185.1499938964844,186.1999969482422,182.02999877929688,182.22000122070312,32100.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,181.97000122070312,184.75999450683597,181.97000122070312,183.9199981689453,38100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,185.4199981689453,187.58999633789065,185.4199981689453,187.5500030517578,38700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,186.41000366210935,187.05999755859372,185.3600006103516,186.2700042724609,28200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,186.63999938964844,190.50999450683597,185.72000122070312,189.2400054931641,48600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,190.44000244140625,190.7100067138672,188.7100067138672,189.5,23400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,190.7100067138672,197.5399932861328,190.7100067138672,194.22999572753903,38900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,196.00999450683597,196.00999450683597,192.6300048828125,192.92999267578125,41800.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,192.6300048828125,194.80999755859372,192.5,194.0200042724609,49500.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,194.0200042724609,195.0399932861328,191.4900054931641,194.0,35200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,196.05999755859372,198.07000732421875,194.6000061035156,195.47000122070312,40600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,195.13999938964844,197.47000122070312,194.7100067138672,197.47000122070312,19300.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,195.1499938964844,196.42999267578125,190.07000732421875,190.9900054931641,41200.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,191.16000366210935,192.27999877929688,188.4199981689453,188.6199951171875,40900.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,190.0,190.4499969482422,187.7400054931641,188.0,26800.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,187.9199981689453,188.25,183.7899932861328,183.7899932861328,34800.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,183.3300018310547,185.82000732421875,181.6300048828125,181.6300048828125,54100.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,181.3500061035156,183.97999572753903,178.86000061035156,182.75999450683597,44900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,181.0399932861328,182.55999755859372,178.0,182.2899932861328,38000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,183.4499969482422,187.1000061035156,182.0,184.83999633789065,54100.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,186.91000366210935,190.0500030517578,186.77999877929688,188.47999572753903,42200.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,187.8600006103516,187.8600006103516,185.7700042724609,186.67999267578125,27500.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,188.83999633789065,189.75,185.3600006103516,185.3800048828125,42200.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,185.32000732421875,190.1300048828125,182.72999572753903,186.4600067138672,37100.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,190.75,190.75,186.92999267578125,188.3500061035156,22300.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,188.41000366210935,188.41000366210935,183.1999969482422,183.3500061035156,139100.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,183.9600067138672,185.66000366210935,183.69000244140625,184.30999755859372,25300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,183.6699981689453,183.6699981689453,181.44000244140625,181.4499969482422,38500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,181.4499969482422,181.6199951171875,179.1699981689453,179.61000061035156,39600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,181.9199981689453,185.0200042724609,181.42999267578125,184.7700042724609,40900.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,186.7700042724609,187.41000366210935,184.5500030517578,185.8500061035156,38900.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,184.66000366210935,187.6300048828125,183.55999755859372,187.41000366210935,45600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,186.25999450683597,186.2899932861328,182.2899932861328,183.27999877929688,32900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,182.3300018310547,185.44000244140625,181.72000122070312,181.72000122070312,37700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,180.4600067138672,182.1999969482422,179.8300018310547,182.05999755859372,42400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,184.6000061035156,186.2400054931641,183.5500030517578,185.75999450683597,33200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,184.2899932861328,185.30999755859372,181.57000732421875,182.8699951171875,24000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,184.00999450683597,184.00999450683597,182.3699951171875,183.0800018310547,20400.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,182.41000366210935,184.8800048828125,182.3699951171875,183.0800018310547,27500.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,182.33999633789065,183.0500030517578,181.5,182.7100067138672,26000.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,183.1699981689453,185.3600006103516,183.1199951171875,185.22000122070312,27100.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,184.8699951171875,185.8600006103516,184.0800018310547,185.83999633789065,20600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,185.0,189.9499969482422,185.0,186.42999267578125,46700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,188.42999267578125,191.25999450683597,188.0,189.75,40600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,189.8500061035156,190.0,187.63999938964844,190.0,27000.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,190.0500030517578,190.0500030517578,187.22000122070312,188.0800018310547,51900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,187.6300048828125,188.0,182.1999969482422,183.33999633789065,56300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,181.6999969482422,186.4499969482422,181.6999969482422,186.4499969482422,64700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,184.32000732421875,187.75,184.32000732421875,185.3000030517578,78100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,184.58999633789065,185.55999755859372,182.8800048828125,185.55999755859372,50700.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,186.8999938964844,186.8999938964844,181.8800048828125,183.4199981689453,30700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,184.8699951171875,186.55999755859372,184.4499969482422,186.0,28700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,184.4199981689453,185.58999633789065,183.9900054931641,185.58999633789065,54100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,184.5800018310547,187.5,184.5800018310547,186.1100006103516,42500.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,186.16000366210935,187.0,183.25999450683597,183.2700042724609,61000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,185.2100067138672,185.63999938964844,182.94000244140625,184.3600006103516,64800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,182.94000244140625,185.6000061035156,180.0,182.22000122070312,59500.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,180.6000061035156,194.3699951171875,180.6000061035156,193.50999450683597,66200.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,205.0200042724609,213.72999572753903,203.25,213.13999938964844,105900.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,211.25,211.72999572753903,207.7100067138672,209.1300048828125,60500.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,208.69000244140625,209.97999572753903,206.22000122070312,207.72999572753903,68300.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,211.3000030517578,213.9600067138672,209.57000732421875,213.47999572753903,48700.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,213.05999755859372,214.42999267578125,211.0,212.1100006103516,45900.0,,,,,,,,,,
