Date,Open,High,Low,Close,Volume,"('Adj Close', 'ADUS')","('Close', 'ADUS')","('High', 'ADUS')","('Low', 'ADUS')","('Open', 'ADUS')","('Volume', 'ADUS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,92.63999938964844,95.1999969482422,92.63999938964844,93.2300033569336,84100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,92.98999786376952,93.27999877929688,90.62999725341795,90.63999938964844,71000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,91.11000061035156,91.11000061035156,89.27999877929688,89.91000366210938,100800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,89.43000030517578,90.11000061035156,88.22000122070312,88.26000213623047,67200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,88.66000366210938,90.91000366210938,88.66000366210938,90.76000213623048,58200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,89.76000213623047,90.16999816894533,89.02999877929688,89.23999786376953,52800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,88.87000274658203,88.87000274658203,87.88999938964844,88.62000274658203,57500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,88.3499984741211,89.0199966430664,88.01000213623047,88.62999725341797,90000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,89.61000061035156,90.01000213623047,86.30000305175781,86.98999786376953,114200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,86.63999938964844,89.69999694824219,86.44999694824219,89.48999786376953,162100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,88.58999633789062,90.87000274658205,88.58999633789062,89.69999694824219,94300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,90.06999969482422,90.58999633789062,88.52999877929688,90.54000091552734,70000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,91.02999877929688,91.33000183105467,89.69999694824219,91.19000244140624,60000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,91.91999816894533,92.23999786376952,90.97000122070312,91.48999786376952,79400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,92.37999725341795,92.37999725341795,90.41000366210938,90.63999938964844,76200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,91.63999938964844,91.63999938964844,89.45999908447266,90.11000061035156,73700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,90.54000091552734,90.87999725341795,88.12999725341797,88.94000244140625,72000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,89.0,89.54000091552734,88.1500015258789,89.5,98500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,89.4000015258789,90.70999908447266,87.38999938964844,88.94999694824219,168900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,88.5199966430664,90.12000274658205,88.0,88.18000030517578,64800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,88.38999938964844,89.33000183105469,86.43000030517578,86.5999984741211,88500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,86.61000061035156,88.48999786376953,86.61000061035156,88.48999786376953,95900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,87.61000061035156,89.0,87.61000061035156,88.87999725341797,79500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,88.01000213623047,89.33000183105469,87.97000122070312,89.11000061035156,80900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,88.8499984741211,89.41000366210938,87.23999786376953,87.4000015258789,89900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,87.95999908447266,88.37000274658203,86.5999984741211,86.77999877929688,106600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,86.69999694824219,90.91999816894533,86.16999816894531,90.91000366210938,211600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,90.91000366210938,94.52999877929688,90.29000091552734,94.23999786376952,136600.0,,,,,,,,,,
