Date,Open,High,Low,Close,Volume,"('Adj Close', 'VERI')","('Close', 'VERI')","('High', 'VERI')","('Low', 'VERI')","('Open', 'VERI')","('Volume', 'VERI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.8899999856948853,1.9299999475479128,1.7899999618530271,1.8200000524520876,430800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.7599999904632568,1.809999942779541,1.7100000381469729,1.7100000381469729,317300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.7200000286102295,1.7869999408721924,1.7100000381469729,1.7300000190734863,239700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.75,1.809000015258789,1.649999976158142,1.659999966621399,279400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.659999966621399,1.659999966621399,1.600000023841858,1.649999976158142,302700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.6299999952316284,1.649999976158142,1.4800000190734863,1.4850000143051147,363600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.5299999713897705,1.870000004768372,1.5,1.7200000286102295,658100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.7000000476837158,1.7400000095367432,1.5499999523162842,1.649999976158142,403900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.690000057220459,1.830000042915344,1.590000033378601,1.7949999570846558,687800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.7300000190734863,1.7619999647140503,1.600000023841858,1.6799999475479126,294700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.6699999570846558,1.7300000190734863,1.625,1.6950000524520874,158500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.7200000286102295,1.7200000286102295,1.600000023841858,1.649999976158142,374900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.6399999856948853,1.6920000314712524,1.559999942779541,1.690000057220459,269200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.7000000476837158,1.850000023841858,1.690000057220459,1.850000023841858,339100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.809999942779541,1.940000057220459,1.809999942779541,1.870000004768372,322500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.950000047683716,1.9900000095367432,1.7899999618530271,1.815000057220459,354100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.7999999523162842,1.8799999952316284,1.7649999856948853,1.7949999570846558,237400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.7999999523162842,1.7999999523162842,1.690000057220459,1.7000000476837158,232100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.7300000190734863,1.7999999523162842,1.6649999618530271,1.7949999570846558,142500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7899999618530271,1.7899999618530271,1.6649999618530271,1.7699999809265137,258000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.7599999904632568,1.7649999856948853,1.649999976158142,1.649999976158142,212900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.7400000095367432,1.840000033378601,1.690000057220459,1.7000000476837158,323700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.690000057220459,1.7899999618530271,1.690000057220459,1.7799999713897705,261600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.7400000095367432,1.784000039100647,1.684999942779541,1.7000000476837158,134000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.7000000476837158,1.8600000143051147,1.7000000476837158,1.7899999618530271,208400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.7899999618530271,1.7999999523162842,1.7200000286102295,1.7200000286102295,177300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.7200000286102295,1.7450000047683716,1.6649999618530271,1.7300000190734863,256200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.7699999809265137,1.9149999618530276,1.7300000190734863,1.8799999952316284,451300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.899999976158142,2.0899999141693115,1.8919999599456787,1.9900000095367432,610300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.899999976158142,2.25,1.7799999713897705,2.200000047683716,923100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.2300000190734863,2.559999942779541,2.220000028610229,2.4549999237060547,1116400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.5199999809265137,2.5999999046325684,2.299999952316284,2.595000028610229,823400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.5899999141693115,2.625,2.309999942779541,2.509999990463257,724600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.4600000381469727,2.539999961853028,2.289999961853028,2.309999942779541,502000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.259999990463257,2.289999961853028,1.8899999856948853,1.940000057220459,691900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.9700000286102293,2.049999952316284,1.919999957084656,1.9450000524520876,423300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.9600000381469729,1.9600000381469729,1.75,1.7949999570846558,391700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.7799999713897705,1.8600000143051147,1.7699999809265137,1.850000023841858,236900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.909999966621399,2.200000047683716,1.850000023841858,2.140000104904175,660700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.140000104904175,2.2300000190734863,2.0199999809265137,2.0450000762939453,440400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.119999885559082,2.2950000762939453,2.0899999141693115,2.289999961853028,470300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.289999961853028,2.3299999237060547,2.109999895095825,2.25,431900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.299999952316284,2.434999942779541,2.2300000190734863,2.299999952316284,425600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.289999961853028,2.299999952316284,1.8899999856948853,1.9700000286102293,581900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.0,2.1449999809265137,2.0,2.0999999046325684,341200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.180000066757202,2.2300000190734863,2.109999895095825,2.190000057220459,259100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.2300000190734863,2.325000047683716,2.121000051498413,2.240000009536743,444400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.299999952316284,2.359999895095825,1.840000033378601,1.8450000286102293,691400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.8600000143051147,1.9299999475479128,1.6549999713897705,1.7100000381469729,904200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.7899999618530271,3.069000005722046,1.743000030517578,2.1700000762939453,23257100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.240000009536743,3.0899999141693115,2.2100000381469727,2.7300000190734863,22703200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.740000009536743,3.900000095367432,2.7300000190734863,3.880000114440918,13687200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.260000228881836,4.300000190734863,2.819999933242798,3.450000047683716,8336700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.150000095367432,4.25,3.109999895095825,3.9149999618530273,5811200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.910000085830689,4.46999979019165,3.660000085830689,3.9600000381469727,4759800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,4.0,4.059999942779541,3.509999990463257,3.670000076293945,2372200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.680000066757202,5.179999828338623,3.680000066757202,4.869999885559082,8387200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,4.869999885559082,5.480000019073486,4.320000171661377,5.010000228881836,4542200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,5.099999904632568,6.380000114440918,4.711999893188477,6.159999847412109,9402400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,6.010000228881836,6.989999771118164,5.579999923706055,5.760000228881836,5761400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.510000228881836,5.989999771118164,4.929999828338623,5.260000228881836,4122400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,5.21999979019165,5.699999809265137,5.199999809265137,5.360000133514404,1555200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.269999980926514,6.090000152587891,4.829999923706055,6.039999961853027,2840400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,5.940000057220459,6.5,5.730000019073486,6.449999809265137,2428100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,6.519999980926514,7.760000228881836,6.510000228881836,6.869999885559082,5382600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,6.5,6.940000057220459,6.159999847412109,6.534999847412109,2281600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,6.300000190734863,7.170000076293945,6.15500020980835,6.96999979019165,1965000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,6.96999979019165,7.170000076293945,6.260000228881836,6.389999866485596,1690300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,6.230000019073486,6.427999973297119,5.150000095367432,5.239999771118164,3712200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,5.130000114440918,5.355999946594238,4.449999809265137,4.71999979019165,3454500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,4.739999771118164,5.130000114440918,4.579999923706055,4.860000133514404,1782700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,4.75,5.059999942779541,4.519999980926514,4.570000171661377,1105200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,4.440000057220459,4.938000202178955,4.360000133514404,4.375,1305600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,4.380000114440918,4.586999893188477,3.5199999809265137,3.7799999713897705,2839200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.7899999618530273,4.03000020980835,3.640000104904175,3.849999904632568,766900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.7100000381469727,3.900000095367432,3.5199999809265137,3.660000085830689,773300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,3.7200000286102295,3.829999923706055,3.3299999237060547,3.559999942779541,1035000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,3.4800000190734863,4.050000190734863,3.4800000190734863,3.829999923706055,1017000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,3.9700000286102295,3.992000102996826,3.430999994277954,3.559999942779541,1401400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,3.430000066757202,3.5299999713897705,3.309999942779541,3.414999961853028,508700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,3.4600000381469727,3.690000057220459,3.309999942779541,3.509999990463257,764800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,3.5799999237060547,3.819999933242798,3.3299999237060547,3.4100000858306885,907800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,3.450000047683716,3.470000028610229,3.220000028610229,3.2699999809265137,740900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,3.259999990463257,3.4100000858306885,3.119999885559082,3.220000028610229,1012300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,3.2300000190734863,3.3299999237060547,3.150000095367432,3.275000095367432,490500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,3.400000095367432,3.630000114440918,3.319999933242798,3.359999895095825,491000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,3.369999885559082,3.5,3.240999937057495,3.490000009536743,686200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,3.5999999046325684,3.630000114440918,3.299999952316284,3.3299999237060547,997300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,3.5999999046325684,4.550000190734863,3.359999895095825,3.7300000190734863,5632400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,3.799999952316284,4.179999828338623,3.470000028610229,3.609999895095825,1551800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,3.609999895095825,3.7100000381469727,3.049999952316284,3.150000095367432,1239400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,3.069999933242798,3.450000047683716,3.069999933242798,3.3499999046325684,770400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,3.259999990463257,3.569999933242798,3.259999990463257,3.299999952316284,735100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,3.390000104904175,3.4600000381469727,3.0999999046325684,3.2300000190734863,947300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,3.2699999809265137,3.289999961853028,3.1050000190734863,3.119999885559082,408700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,3.150000095367432,3.180000066757202,2.970000028610229,3.059999942779541,652800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,3.069999933242798,3.184999942779541,2.970000028610229,3.130000114440918,480400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,3.130000114440918,3.135999917984009,2.9800000190734863,3.069999933242798,392700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,3.039999961853028,3.309999942779541,3.039999961853028,3.2799999713897705,709500.0,,,,,,,,,,
