Date,Open,High,Low,Close,Volume,"('Adj Close', 'TXN')","('Close', 'TXN')","('High', 'TXN')","('Low', 'TXN')","('Open', 'TXN')","('Volume', 'TXN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-14 20:00:00-04:00,169.60000610351562,173.02999877929688,168.69000244140625,172.52000427246094,19078800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,174.5399932861328,174.7899932861328,169.05999755859375,169.2100067138672,5213800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,167.67999267578125,168.30999755859375,165.97999572753906,166.75999450683594,5640000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,167.0800018310547,170.13999938964844,166.27000427246094,169.97999572753906,4404600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,172.8300018310547,174.7899932861328,171.72000122070312,172.58999633789062,4371600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,171.72999572753906,173.72999572753906,171.25999450683594,172.47999572753906,4177200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,170.8300018310547,172.3300018310547,170.61000061035156,170.85000610351562,3298600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,171.44000244140625,171.86000061035156,167.50999450683594,167.91000366210938,5898300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,169.0,172.9199981689453,168.8300018310547,172.8699951171875,4272300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,173.47999572753906,175.85000610351562,173.3300018310547,174.2100067138672,4417800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,174.1199951171875,175.91000366210938,172.86000061035156,173.1699981689453,2303200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,172.35000610351562,172.35000610351562,169.60000610351562,170.36000061035156,3304500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,169.5800018310547,170.88999938964844,167.88999938964844,170.33999633789062,3295800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,171.77000427246094,173.0,168.10000610351562,168.52999877929688,7491300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,168.57000732421875,169.25,167.13999938964844,167.5,5012300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,167.61000061035156,170.2899932861328,167.25999450683594,169.4600067138672,3154000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,171.0,173.52000427246094,170.1300048828125,173.4600067138672,4830700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,169.8699951171875,170.41000366210938,167.89999389648438,168.9199981689453,5662800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,169.89999389648438,171.85000610351562,168.1300048828125,171.1999969482422,4352100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,168.4199981689453,169.42999267578125,165.77000427246094,166.3300018310547,5472400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,168.2899932861328,169.33999633789062,165.32000732421875,166.35000610351562,4739500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,167.47999572753906,168.52000427246094,166.82000732421875,167.58999633789062,3389000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,168.3800048828125,168.97999572753906,165.5,165.6999969482422,4564900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,163.67999267578125,164.67999267578125,161.5500030517578,163.6699981689453,5605500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,163.0800018310547,164.4199981689453,159.11000061035156,159.67999267578125,10496700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,160.25999450683594,164.13999938964844,160.0500030517578,163.42999267578125,5942400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,163.0399932861328,166.89999389648438,162.4600067138672,165.47000122070312,6833600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,178.22999572753906,179.49000549316406,173.61000061035156,174.80999755859375,13965900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,176.07000732421875,177.0500030517578,172.25999450683594,175.25,9130800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,175.25,178.3000030517578,175.0,177.47999572753906,5401900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,177.47999572753906,179.7899932861328,177.30999755859375,179.2899932861328,4191500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,178.4199981689453,179.24000549316406,176.30999755859375,176.4199981689453,6444300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,175.83999633789062,178.7100067138672,174.39999389648438,175.1999969482422,7167700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,179.80999755859375,179.80999755859375,173.64999389648438,175.8000030517578,4838300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,177.49000549316406,179.67999267578125,177.42999267578125,178.91000366210938,4545100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,179.89999389648438,181.88999938964844,179.27000427246094,181.6699981689453,4127400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,181.8699951171875,183.58999633789065,181.6699981689453,182.6699981689453,5152700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,181.75999450683597,184.07000732421875,181.4900054931641,183.9499969482422,4220900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,184.0,185.75,183.66000366210935,185.32000732421875,5843300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,185.8800048828125,187.3500061035156,185.72999572753903,187.0500030517578,5606800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,187.0,188.3800048828125,186.6699981689453,187.82000732421875,3686300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,187.44000244140625,191.4600067138672,187.1000061035156,191.1300048828125,4917500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,192.5800018310547,195.6100006103516,191.88999938964844,195.52999877929688,5936800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,192.6000061035156,195.8699951171875,192.58999633789065,194.97000122070312,5371800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,195.0,196.5500030517578,193.8300018310547,195.0200042724609,4534200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,195.0200042724609,199.2700042724609,194.5,199.1999969482422,5282800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,197.1699981689453,199.3000030517578,196.83999633789065,199.00999450683597,5489100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,199.97000122070312,203.6199951171875,199.6499938964844,202.5399932861328,9119000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,202.6000061035156,202.9499969482422,196.83999633789065,197.2899932861328,7125400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,198.8300018310547,199.7700042724609,197.75,199.17999267578125,4354100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,206.0,206.0,197.91000366210935,199.6000061035156,8661000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,196.66000366210935,197.66000366210935,194.75999450683597,194.91000366210935,5607800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,195.4499969482422,195.92999267578125,193.75,195.67999267578125,5213500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,195.3699951171875,196.69000244140625,190.25999450683597,195.00999450683597,9137300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,196.3699951171875,196.6300048828125,191.6999969482422,193.72000122070312,4153500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,193.30999755859372,194.42999267578125,192.05999755859372,193.3000030517578,7221600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,194.77999877929688,196.22000122070312,193.5399932861328,196.0800018310547,5988600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,195.97999572753903,196.63999938964844,194.5200042724609,196.2400054931641,3905500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,195.9499969482422,197.38999938964844,194.77999877929688,195.6100006103516,3308400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,194.17999267578125,197.8000030517578,194.0,197.6199951171875,4202700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,197.1499938964844,197.83999633789065,194.47999572753903,197.44000244140625,4193200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,199.47000122070312,201.2899932861328,197.3699951171875,198.97999572753903,4655700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,195.0,197.44000244140625,194.8600006103516,196.27999877929688,3409900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,193.83999633789065,195.6300048828125,193.07000732421875,193.8999938964844,3479100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,193.1699981689453,195.19000244140625,192.1699981689453,194.8999938964844,3804900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,195.2400054931641,196.7899932861328,194.22999572753903,196.25,3036900.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,194.5,194.5,192.17999267578125,192.75999450683597,5464900.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,194.9900054931641,197.47999572753903,193.72000122070312,195.52999877929688,12516800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,195.5800018310547,196.55999755859372,193.3500061035156,193.91000366210935,3655700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,194.94000244140625,194.94000244140625,192.82000732421875,194.47000122070312,3643300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,193.80999755859372,194.9900054931641,192.17999267578125,193.1000061035156,3301000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,192.6699981689453,193.8999938964844,191.8000030517578,193.42999267578125,3874500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,194.1499938964844,197.88999938964844,193.5,194.52999877929688,8861000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,193.6300048828125,194.97999572753903,192.7400054931641,194.6000061035156,2873600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,194.9900054931641,199.0500030517578,194.4499969482422,198.4199981689453,4168700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,198.1300048828125,199.57000732421875,196.1000061035156,198.94000244140625,2454800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,200.0,200.1499938964844,197.2400054931641,198.7899932861328,2887900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,200.00999450683597,201.7100067138672,199.3999938964844,201.47000122070312,3927100.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,202.3999938964844,202.3999938964844,199.0800018310547,200.16000366210935,3742300.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,201.30999755859372,203.77999877929688,201.0,203.6199951171875,4559500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,203.80999755859372,204.0,199.8800048828125,199.9900054931641,5585400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,202.1199951171875,205.2899932861328,201.30999755859372,201.8699951171875,3683800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,201.8600006103516,203.0800018310547,200.8300018310547,201.75999450683597,3089500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,203.47999572753903,206.7700042724609,202.58999633789065,206.6199951171875,3134400.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,205.13999938964844,210.83999633789065,204.02999877929688,204.25999450683597,7792500.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,204.8300018310547,207.0,203.27999877929688,205.8699951171875,5497200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,205.3600006103516,206.1499938964844,198.7400054931641,199.1000061035156,4868000.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,203.1000061035156,206.0,201.00999450683597,205.8800048828125,6063800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,200.58999633789065,202.97999572753903,197.44000244140625,198.2899932861328,6083300.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,206.3600006103516,206.5500030517578,196.91000366210935,198.27999877929688,11049100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,198.27999877929688,201.72999572753903,194.1199951171875,197.1499938964844,9555400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,200.47000122070312,204.3800048828125,199.0800018310547,201.9900054931641,5384800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,203.2700042724609,204.1300048828125,200.75999450683597,201.8800048828125,3392000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,203.6100006103516,204.4900054931641,199.7100067138672,200.9900054931641,6062600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,204.4600067138672,204.4600067138672,199.4900054931641,203.80999755859372,7462400.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,201.75,204.1199951171875,190.9600067138672,193.3300018310547,7958500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,187.50999450683597,189.6199951171875,186.07000732421875,187.4600067138672,8050200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,184.6100006103516,188.7400054931641,180.07000732421875,181.19000244140625,8659900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,183.5200042724609,190.32000732421875,182.6000061035156,186.9499969482422,6210900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,190.2400054931641,191.5200042724609,183.72000122070312,184.07000732421875,5013000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,187.22999572753903,194.00999450683597,185.5500030517578,193.3000030517578,6180400.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,191.0200042724609,193.4499969482422,189.97000122070312,192.2100067138672,3066500.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,192.4499969482422,193.6300048828125,190.77999877929688,192.05999755859372,5235900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,193.8000030517578,197.7100067138672,193.3999938964844,197.25,4969000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,197.00999450683597,197.3800048828125,193.4499969482422,195.6100006103516,3072000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,200.5,203.16000366210935,198.5,201.92999267578125,5081900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,201.92999267578125,202.4499969482422,198.17999267578125,200.52999877929688,4236400.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,200.5399932861328,201.0500030517578,198.0,200.66000366210935,3788900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,200.44000244140625,204.4499969482422,198.08999633789065,202.5399932861328,7111400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,206.3500061035156,210.8800048828125,204.8999938964844,208.3699951171875,8119300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,208.4600067138672,209.63999938964844,202.8000030517578,203.7700042724609,6879900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,206.82000732421875,210.50999450683597,206.30999755859372,209.8800048828125,6112000.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,209.0,210.00999450683597,207.5500030517578,208.25,5806000.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,207.9199981689453,211.1100006103516,207.55999755859372,210.69000244140625,4373400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,210.6300048828125,211.2700042724609,205.97000122070312,207.7400054931641,3998100.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,210.63999938964844,214.41000366210935,209.6499938964844,211.08999633789065,5622800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,212.5800018310547,214.66000366210935,211.3999938964844,214.33999633789065,5860900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,211.9499969482422,211.9499969482422,201.19000244140625,201.8300018310547,9284000.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,201.6199951171875,205.7400054931641,200.2899932861328,204.0,4650400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,202.3000030517578,204.2700042724609,199.67999267578125,201.5500030517578,4107400.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,201.5,201.8699951171875,196.72999572753903,197.4499969482422,6314400.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,202.08999633789065,202.2899932861328,198.9900054931641,201.1699981689453,4864100.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,201.1699981689453,201.27999877929688,197.02999877929688,199.8000030517578,4859400.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,199.6999969482422,202.82000732421875,195.0399932861328,202.41000366210935,5900500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,201.6000061035156,202.0,194.6699981689453,195.97999572753903,7202600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,197.1100006103516,200.8800048828125,196.8300018310547,199.92999267578125,4617000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,198.72000122070312,199.5,195.9900054931641,198.47000122070312,3717800.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,199.44000244140625,202.25,198.92999267578125,201.38999938964844,3478500.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,202.67999267578125,204.97000122070312,199.9600067138672,200.7100067138672,4262100.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,207.6100006103516,210.55999755859372,205.69000244140625,207.6000061035156,5155600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,204.3800048828125,205.25999450683597,201.0800018310547,203.3000030517578,14502900.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,203.88999938964844,204.82000732421875,202.83999633789065,203.8500061035156,2757400.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,206.05999755859372,208.4199981689453,204.6100006103516,204.94000244140625,5573200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,203.13999938964844,205.3699951171875,203.1199951171875,205.05999755859372,4124600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,210.32000732421875,210.57000732421875,205.05999755859372,209.25999450683597,4521300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,210.8300018310547,211.72000122070312,208.80999755859372,209.13999938964844,3074400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,206.1000061035156,208.6999969482422,204.1000061035156,206.57000732421875,5459100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,206.05999755859372,207.0200042724609,199.6999969482422,201.6000061035156,9039900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,202.91000366210935,205.75,201.7100067138672,203.42999267578125,4389400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,201.0800018310547,203.44000244140625,200.2700042724609,201.6699981689453,3167000.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,206.1000061035156,206.3600006103516,201.33999633789065,202.7100067138672,4092900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,200.58999633789065,202.77999877929688,199.6699981689453,201.2700042724609,2772400.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,200.97999572753903,203.25,199.2400054931641,202.2100067138672,6283700.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,201.5500030517578,205.5,201.3800048828125,204.97000122070312,3214900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,201.9600067138672,203.3600006103516,200.8800048828125,202.47000122070312,3649400.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,201.3699951171875,205.7899932861328,201.3699951171875,205.1100006103516,2815800.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,206.13999938964844,208.9600067138672,205.63999938964844,208.66000366210935,3291600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,208.0200042724609,208.6499938964844,198.8999938964844,199.83999633789065,6818800.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,201.97999572753903,202.1000061035156,199.27999877929688,200.69000244140625,3311300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,204.8999938964844,204.8999938964844,198.1100006103516,198.3000030517578,4686900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,199.47999572753903,199.9600067138672,196.7400054931641,198.47000122070312,4029500.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,196.7400054931641,197.92999267578125,194.1199951171875,195.7700042724609,4948100.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,193.6100006103516,195.3000030517578,192.8500061035156,193.97000122070312,7910800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,201.0399932861328,203.0,198.0,201.7400054931641,10548500.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,202.82000732421875,206.91000366210935,201.2100067138672,206.6100006103516,9309300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,207.6100006103516,211.38999938964844,206.75,206.92999267578125,5103100.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,206.3699951171875,207.30999755859372,205.0,205.8300018310547,4409000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,206.13999938964844,211.58999633789065,205.30999755859372,211.3500061035156,5522800.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,208.0,210.80999755859372,207.75,207.92999267578125,4914000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,207.9600067138672,207.9600067138672,201.3999938964844,203.16000366210935,6543000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,203.0800018310547,206.72000122070312,203.0800018310547,204.9199981689453,4208800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,203.4900054931641,205.6000061035156,202.5500030517578,203.66000366210935,3693800.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,202.07000732421875,205.5200042724609,199.72000122070312,202.4600067138672,5253200.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,208.92999267578125,215.67999267578125,208.3699951171875,214.97000122070312,8527500.0,,,,,,,,,,
