Date,Open,High,Low,Close,Volume,"('Adj Close', 'LNTH')","('Close', 'LNTH')","('High', 'LNTH')","('Low', 'LNTH')","('Open', 'LNTH')","('Volume', 'LNTH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,61.900001525878906,64.44000244140625,61.41999816894531,63.09999847412109,962400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,62.95000076293945,63.4900016784668,60.959999084472656,62.7599983215332,935100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,63.119998931884766,65.38999938964844,62.540000915527344,64.33000183105469,1242400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,63.84999847412109,65.4000015258789,63.54999923706055,64.48999786376953,1009500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,64.54000091552734,65.30000305175781,64.04000091552734,65.30000305175781,862500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,65.69000244140625,65.70999908447266,62.09999847412109,63.06999969482422,1577600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,63.63999938964844,64.18499755859375,58.810001373291016,59.290000915527344,1898100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,59.47999954223633,59.5,56.790000915527344,56.84999847412109,2074200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,57.119998931884766,57.86000061035156,55.43999862670898,56.2400016784668,1611500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,56.0099983215332,56.720001220703125,55.04999923706055,55.29999923706055,1331500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,54.95000076293945,55.5,54.040000915527344,55.27000045776367,1331900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,55.29999923706055,55.685001373291016,54.11000061035156,55.02999877929688,1183400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,54.90999984741211,54.90999984741211,52.68999862670898,53.08000183105469,1736300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,53.38999938964844,55.19499969482422,53.290000915527344,54.869998931884766,1943900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,53.9900016784668,54.89799880981445,50.20000076293945,52.47999954223633,4109500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,53.66999816894531,54.97999954223633,50.88999938964844,51.06999969482422,2586900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,51.65999984741211,52.790000915527344,50.41999816894531,52.52000045776367,1921900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,52.5,53.79999923706055,51.02000045776367,52.880001068115234,1250400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,52.900001525878906,54.30400085449219,52.34999847412109,53.97499847412109,1074300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,53.68000030517578,53.79999923706055,52.43999862670898,53.29999923706055,1234800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,53.47999954223633,53.900001525878906,51.84999847412109,51.93000030517578,1260400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,52.25,53.959999084472656,51.790000915527344,53.0099983215332,969700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,52.02999877929688,54.47999954223633,52.02999877929688,54.0,886300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,53.630001068115234,54.2400016784668,52.959999084472656,54.060001373291016,662900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,54.2599983215332,55.3849983215332,53.86000061035156,54.9900016784668,716200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,55.310001373291016,55.6349983215332,54.560001373291016,54.59999847412109,661300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,54.380001068115234,55.900001525878906,53.46599960327149,55.560001373291016,618100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,56.0,56.35900115966797,55.47999954223633,56.13999938964844,665700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,56.59000015258789,56.900001525878906,55.40999984741211,56.54999923706055,794400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,55.310001373291016,56.060001373291016,54.68999862670898,54.88999938964844,755700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,55.68999862670898,56.61000061035156,55.0099983215332,56.369998931884766,596400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,56.810001373291016,58.18999862670898,56.5099983215332,57.75,798600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,57.18000030517578,58.2400016784668,56.400001525878906,57.459999084472656,688700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,57.0,57.84000015258789,56.53499984741211,56.83000183105469,900800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,56.18999862670898,57.470001220703125,56.060001373291016,56.709999084472656,1255900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,63.0,65.58999633789062,61.70100021362305,65.05000305175781,2547500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,65.2699966430664,66.5999984741211,65.0,66.2699966430664,1232700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,66.19999694824219,69.16000366210938,65.80999755859375,68.13999938964844,1377200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,68.48999786376953,69.7300033569336,67.80000305175781,68.26000213623047,1103000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,67.8499984741211,67.8499984741211,64.93000030517578,65.37000274658203,963900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,66.30999755859375,66.80999755859375,64.41999816894531,65.37999725341797,680900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,65.55000305175781,66.41999816894531,64.30000305175781,64.63999938964844,707000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,65.0,66.2249984741211,64.08999633789062,65.36000061035156,904400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,65.2300033569336,65.9000015258789,63.84999847412109,64.44000244140625,578400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,64.88999938964844,65.23999786376953,61.86000061035156,61.970001220703125,1202200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,61.959999084472656,63.11000061035156,61.40999984741211,62.59000015258789,840300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,63.02999877929688,65.4000015258789,62.43000030517578,62.52000045776367,1036500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,62.5099983215332,63.25,61.25,62.720001220703125,816000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,62.75,62.96699905395508,60.81999969482422,60.880001068115234,641600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,60.47999954223633,61.27999877929688,59.52000045776367,59.68000030517578,646400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,59.970001220703125,60.292999267578125,59.11000061035156,59.83000183105469,709500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,59.77999877929688,60.540000915527344,57.79999923706055,58.16999816894531,1485300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,58.630001068115234,58.630001068115234,56.43999862670898,56.52000045776367,1117100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,56.75,59.41999816894531,56.52000045776367,58.43999862670898,1319400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,58.02000045776367,59.27000045776367,57.78099822998047,59.18000030517578,687600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,59.84000015258789,59.959999084472656,58.619998931884766,58.720001220703125,714400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,58.54999923706055,60.11000061035156,58.09000015258789,59.02000045776367,840800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,59.08000183105469,60.25,58.84999847412109,59.02999877929688,1011800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,59.43000030517578,59.43000030517578,57.91999816894531,58.75,1158800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,59.40999984741211,60.540000915527344,59.380001068115234,60.459999084472656,687900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,60.310001373291016,62.470001220703125,60.29999923706055,62.2400016784668,1030700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,61.959999084472656,62.2400016784668,59.650001525878906,60.11000061035156,780200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,58.56999969482422,59.16999816894531,58.15999984741211,58.869998931884766,795200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,58.68999862670898,60.08000183105469,58.4900016784668,59.18999862670898,543000.0,,,,,,,,,,
