Date,Open,High,Low,Close,Volume,"('Adj Close', 'ESE')","('Close', 'ESE')","('High', 'ESE')","('Low', 'ESE')","('Open', 'ESE')","('Volume', 'ESE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,115.91999816894533,116.8499984741211,114.37999725341795,115.16999816894533,92100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,114.7699966430664,114.7699966430664,110.93000030517578,111.01000213623048,109100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,111.0500030517578,111.23999786376952,109.08000183105467,109.16999816894533,78700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,106.98999786376952,107.8000030517578,103.8000030517578,103.80999755859376,146100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,103.23999786376952,103.3499984741211,101.9499969482422,103.0500030517578,111500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,101.76000213623048,101.81999969482422,100.58000183105467,101.16999816894533,111700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,101.16999816894533,101.83000183105467,100.63999938964844,101.33000183105467,216600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,101.18000030517578,102.0500030517578,100.19000244140624,102.01000213623048,123200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,103.44000244140624,103.44000244140624,102.1999969482422,102.5500030517578,69300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,101.5500030517578,102.04000091552734,100.08000183105467,100.66999816894533,87000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,99.83999633789062,100.52999877929688,99.29000091552734,99.98999786376952,111500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,100.63999938964844,101.25,100.05999755859376,100.69000244140624,80400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,101.12000274658205,102.26000213623048,99.70999908447266,102.12000274658205,82300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,103.18000030517578,104.72000122070312,103.16999816894533,104.66000366210938,108200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,105.7300033569336,106.1999969482422,104.80999755859376,105.66000366210938,116100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,106.76000213623048,106.76000213623048,104.70999908447266,105.4800033569336,97300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,106.9000015258789,107.06999969482422,103.52999877929688,104.58000183105467,124100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,105.4499969482422,105.4499969482422,103.0999984741211,103.1999969482422,94600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,102.7300033569336,104.94000244140624,102.18000030517578,104.91999816894533,98300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,104.43000030517578,105.1999969482422,104.41999816894533,104.5,46700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,104.80999755859376,104.80999755859376,101.48999786376952,101.87000274658205,103100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,102.9000015258789,103.81999969482422,101.81999969482422,103.54000091552734,97300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,102.18000030517578,105.08000183105467,102.18000030517578,104.91999816894533,121300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,103.69000244140624,103.9000015258789,102.25,102.25,61700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,101.66000366210938,103.20999908447266,101.66000366210938,102.98999786376952,71100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,103.06999969482422,103.66000366210938,102.36000061035156,102.69000244140624,111300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,102.3000030517578,103.8499984741211,101.4000015258789,103.83999633789062,171600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,102.16000366210938,102.66000366210938,97.66000366210938,97.73999786376952,232100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,98.0500030517578,100.68000030517578,97.9800033569336,100.12999725341795,176900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,97.62000274658205,98.9000015258789,96.69000244140624,97.51000213623048,149400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,98.8000030517578,100.23999786376952,97.6999969482422,100.19000244140624,105000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,100.69000244140624,103.95999908447266,100.69000244140624,103.76000213623048,155800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,103.51000213623048,105.44000244140624,102.87999725341795,104.76000213623048,178300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,103.33999633789062,104.41000366210938,101.87999725341795,102.3000030517578,216800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,102.08000183105467,103.12000274658205,102.08000183105467,102.22000122070312,129400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,101.88999938964844,102.9800033569336,101.47000122070312,101.83999633789062,84400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,102.11000061035156,103.1999969482422,101.48999786376952,102.6999969482422,149300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,102.19000244140624,103.1500015258789,101.87999725341795,102.5,81500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,102.68000030517578,102.86000061035156,101.19000244140624,101.47000122070312,85300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,100.7699966430664,102.55999755859376,100.7699966430664,101.5500030517578,120000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,102.77999877929688,102.83999633789062,101.5999984741211,101.88999938964844,124800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,101.6999969482422,101.98999786376952,101.16000366210938,101.29000091552734,105900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,101.3000030517578,101.81999969482422,100.5,100.69000244140624,94900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,100.1500015258789,100.6500015258789,98.69000244140624,99.11000061035156,122300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,100.0999984741211,100.79000091552734,99.5500030517578,100.13999938964844,132000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,100.94000244140624,101.66999816894533,100.23999786376952,100.6999969482422,114000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,101.58999633789062,101.79000091552734,100.25,100.43000030517578,95400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,99.83999633789062,100.36000061035156,99.5500030517578,100.1500015258789,73600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,99.6500015258789,99.9499969482422,98.31999969482422,99.04000091552734,103100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,98.75,102.58999633789062,98.75,101.3499984741211,280500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,100.9000015258789,100.9000015258789,98.04000091552734,98.62000274658205,111500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,98.20999908447266,100.87000274658205,97.63999938964844,100.81999969482422,299200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,100.66999816894533,101.0,98.6999969482422,98.83000183105467,119300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,98.93000030517578,100.63999938964844,98.93000030517578,100.41000366210938,93700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,100.0199966430664,101.73999786376952,99.76000213623048,101.16000366210938,320200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,102.04000091552734,103.87000274658205,101.86000061035156,103.76000213623048,222800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,104.41000366210938,104.41000366210938,102.79000091552734,103.05999755859376,124500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,103.0500030517578,103.38999938964844,102.16999816894533,102.54000091552734,81200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,102.83000183105467,103.66999816894533,102.0500030517578,103.33999633789062,198900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,104.25,106.0,104.25,105.94000244140624,192700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,106.58999633789062,107.36000061035156,105.37000274658205,107.0500030517578,209000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,107.0500030517578,107.0500030517578,103.44000244140624,103.62000274658205,92700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,102.81999969482422,103.30999755859376,102.23999786376952,103.08000183105467,162000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,102.23999786376952,105.12999725341795,102.23999786376952,104.5999984741211,209600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,105.55999755859376,105.7699966430664,103.37999725341795,104.0,103900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,103.91999816894533,105.1999969482422,101.94000244140624,103.52999877929688,112600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,104.08000183105467,104.63999938964844,103.4499969482422,104.41999816894533,109100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,104.58999633789062,104.7699966430664,103.61000061035156,104.5500030517578,74300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,102.20999908447266,102.9000015258789,101.0,102.2300033569336,123700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,102.29000091552734,104.18000030517578,102.02999877929688,103.79000091552734,86400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,102.87000274658205,102.87000274658205,101.0999984741211,101.5,85400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,102.31999969482422,102.52999877929688,100.0,100.22000122070312,134000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,99.5,100.41999816894533,98.44000244140624,98.87999725341795,192400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,99.4800033569336,100.0199966430664,97.11000061035156,97.26000213623048,134800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,97.37999725341795,99.45999908447266,97.36000061035156,98.68000030517578,229600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,98.7699966430664,101.20999908447266,98.7699966430664,100.91999816894533,201800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,101.22000122070312,102.37999725341795,100.83999633789062,101.72000122070312,153800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,102.05999755859376,104.80999755859376,101.9499969482422,104.62000274658205,166500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,103.7699966430664,105.0500030517578,103.7699966430664,104.27999877929688,173600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,103.08999633789062,104.27999877929688,102.54000091552734,104.27999877929688,110000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,104.12999725341795,105.44000244140624,104.12999725341795,105.33999633789062,92300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,105.93000030517578,106.5500030517578,104.0199966430664,104.05999755859376,241400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,103.0199966430664,104.19000244140624,101.31999969482422,101.4499969482422,147700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,101.68000030517578,103.5,101.68000030517578,102.16999816894533,173300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,103.1999969482422,105.58999633789062,102.48999786376952,105.4800033569336,195800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,107.16000366210938,107.72000122070312,105.52999877929688,107.27999877929688,129700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,108.08999633789062,109.41000366210938,107.61000061035156,107.9000015258789,105900.0,,,,,,,,,,
