Date,Open,High,Low,Close,Volume,"('Adj Close', 'OXY')","('Close', 'OXY')","('High', 'OXY')","('Low', 'OXY')","('Open', 'OXY')","('Volume', 'OXY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,60.18000030517578,60.93999862670898,59.900001525878906,60.04999923706055,7456200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,59.630001068115234,60.790000915527344,59.43999862670898,60.61000061035156,7269300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,60.84000015258789,61.04999923706055,58.9900016784668,59.119998931884766,9423300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,59.5,59.56999969482422,58.59000015258789,58.93999862670898,8005200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,57.970001220703125,58.27999877929688,57.31999969482422,58.27000045776367,10343500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,58.25,58.27999877929688,57.31999969482422,57.459999084472656,8531400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,57.40999984741211,57.43999862670898,56.66999816894531,56.79999923706055,10864200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,57.33000183105469,57.68000030517578,57.02000045776367,57.130001068115234,9455300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,58.25,58.63999938964844,57.5,58.060001373291016,11229600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,57.84999847412109,57.97999954223633,56.619998931884766,56.619998931884766,13323500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,56.040000915527344,56.66999816894531,55.970001220703125,56.220001220703125,9651200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,56.18999862670898,56.650001525878906,55.52999877929688,56.470001220703125,12283500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,56.22999954223633,56.41999816894531,55.81999969482422,56.41999816894531,9511300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,56.41999816894531,56.970001220703125,55.93999862670898,56.7400016784668,8047500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,56.5099983215332,57.15999984741211,56.5099983215332,56.72999954223633,6337500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,57.09000015258789,57.43999862670898,56.790000915527344,57.310001373291016,7615400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,57.75,58.060001373291016,56.95000076293945,58.0099983215332,9611700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,58.22999954223633,58.43000030517578,57.540000915527344,58.400001525878906,7102800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,58.34999847412109,58.41999816894531,57.61000061035156,58.220001220703125,7175800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,57.75,58.9900016784668,57.75,58.900001525878906,8337500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,58.790000915527344,58.86000061035156,57.560001373291016,57.56999969482422,8941900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,57.90999984741211,58.11000061035156,56.91999816894531,57.31999969482422,11277700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,57.2599983215332,57.54999923706055,56.72999954223633,57.040000915527344,8399600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,56.81999969482422,57.34000015258789,56.06999969482422,56.97999954223633,10196900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,57.38999938964844,58.40999984741211,57.150001525878906,57.56999969482422,9081100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,57.61000061035156,58.02000045776367,57.06999969482422,57.619998931884766,8045000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,57.77000045776367,58.29999923706055,57.560001373291016,58.04999923706055,7706500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,58.209999084472656,58.34999847412109,57.2400016784668,57.470001220703125,8114600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,57.52999877929688,58.5,57.5,58.02999877929688,8878200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,57.970001220703125,58.15999984741211,57.02999877929688,57.61000061035156,10324700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,57.79999923706055,58.33000183105469,57.060001373291016,57.29999923706055,12516600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,57.45000076293945,60.13999938964844,57.380001068115234,60.11000061035156,21966000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,60.380001068115234,60.880001068115234,60.08000183105469,60.52000045776367,13466300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,60.52999877929688,60.52999877929688,59.150001525878906,59.560001373291016,16896800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,59.56999969482422,60.52999877929688,59.33000183105469,60.470001220703125,10314300.0,,,,,,,,,,
