Date,Open,High,Low,Close,Volume,"('Adj Close', 'BBWI')","('Close', 'BBWI')","('High', 'BBWI')","('Low', 'BBWI')","('Open', 'BBWI')","('Volume', 'BBWI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,42.619998931884766,44.97999954223633,42.59999847412109,44.75,4536200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,44.0099983215332,44.16999816894531,42.33000183105469,43.59000015258789,3329700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,43.290000915527344,44.0,43.040000915527344,43.43999862670898,2735900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,43.5,45.150001525878906,43.22999954223633,44.709999084472656,5444000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,44.66999816894531,45.93000030517578,44.09999847412109,45.650001525878906,3671800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,45.5099983215332,46.0,44.88999938964844,45.0,2795600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,44.83000183105469,45.13999938964844,44.09000015258789,44.130001068115234,3236800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,43.869998931884766,43.970001220703125,42.66999816894531,43.09999847412109,4215700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,43.63999938964844,43.66999816894531,42.20000076293945,42.209999084472656,2456200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.970001220703125,43.16999816894531,41.369998931884766,43.13999938964844,3778300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,42.65999984741211,43.290000915527344,42.4900016784668,42.810001373291016,2560000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,42.7400016784668,43.0,41.83000183105469,42.54999923706055,3110700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,42.63999938964844,42.93999862670898,41.959999084472656,42.43000030517578,2254100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,42.68999862670898,42.97999954223633,42.02000045776367,42.040000915527344,2586600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,42.619998931884766,42.880001068115234,41.220001220703125,41.43999862670898,2963300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,41.869998931884766,42.06999969482422,41.06999969482422,41.13999938964844,2150700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,41.68000030517578,41.9900016784668,40.90999984741211,41.65999984741211,2103400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,41.9900016784668,42.66999816894531,41.7400016784668,42.43999862670898,1774200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.380001068115234,43.54999923706055,42.380001068115234,43.31999969482422,2473100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,43.040000915527344,43.68000030517578,43.040000915527344,43.650001525878906,2920900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,43.5,43.97999954223633,42.650001525878906,42.65999984741211,3007300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,42.900001525878906,43.93000030517578,42.43999862670898,43.5099983215332,2639000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,43.119998931884766,44.040000915527344,42.27999877929688,43.45000076293945,2054000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,42.91999816894531,43.18000030517578,42.130001068115234,42.790000915527344,1742800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,42.709999084472656,43.18999862670898,42.060001373291016,43.13999938964844,2137900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,43.400001525878906,44.18000030517578,42.790000915527344,44.09000015258789,1888300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,44.209999084472656,44.7400016784668,43.70000076293945,44.369998931884766,2120100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,44.4900016784668,44.77999877929688,43.790000915527344,44.720001220703125,1942300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,44.95000076293945,45.06999969482422,44.290000915527344,44.7400016784668,2298500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,43.81999969482422,44.09999847412109,42.77000045776367,43.27000045776367,1978100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,43.720001220703125,43.97999954223633,42.95000076293945,43.880001068115234,2204400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,44.77999877929688,45.90999984741211,44.41999816894531,45.5,2060100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,45.310001373291016,45.93000030517578,44.959999084472656,45.400001525878906,1721400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,45.02000045776367,47.59999847412109,45.02000045776367,47.36000061035156,4162300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,47.18000030517578,47.369998931884766,46.09000015258789,46.41999816894531,2954400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,46.709999084472656,47.02999877929688,46.40999984741211,46.68999862670898,2037500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,47.25,47.54999923706055,46.70000076293945,47.25,1919000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,47.09999847412109,47.34000015258789,46.15999984741211,46.5,2751300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,46.709999084472656,47.59999847412109,46.58000183105469,47.40999984741211,3091000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,46.810001373291016,48.43000030517578,46.77999877929688,48.33000183105469,3907900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,45.02000045776367,46.709999084472656,44.54999923706055,45.70000076293945,7871600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,45.09999847412109,47.209999084472656,45.09999847412109,45.68000030517578,4123700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,45.88999938964844,47.040000915527344,45.650001525878906,45.650001525878906,4976600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,45.400001525878906,45.619998931884766,44.61000061035156,45.09999847412109,4637400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,45.47999954223633,45.70000076293945,44.41999816894531,44.77999877929688,2425500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,45.09000015258789,45.290000915527344,43.540000915527344,43.790000915527344,2709400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,44.290000915527344,44.97999954223633,43.959999084472656,44.7599983215332,2186500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,44.52999877929688,45.380001068115234,44.040000915527344,45.34999847412109,2023800.0,,,,,,,,,,
