Date,Open,High,Low,Close,Volume,"('Adj Close', 'RIVN')","('Close', 'RIVN')","('High', 'RIVN')","('Low', 'RIVN')","('Open', 'RIVN')","('Volume', 'RIVN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,21.854999542236328,21.940000534057617,20.76000022888184,21.100000381469727,49626300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,20.530000686645508,20.65999984741211,19.65999984741211,20.31999969482422,35634500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,19.920000076293945,20.295000076293945,19.475000381469727,19.5,28453000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,19.3799991607666,19.899999618530277,19.0,19.07999992370605,27403000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,19.059999465942383,19.57999992370605,18.88999938964844,19.57999992370605,18745500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,19.57999992370605,19.75900077819824,19.15999984741211,19.25,18403000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,19.290000915527344,19.38999938964844,18.8799991607666,19.06999969482422,14916700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,18.8799991607666,19.1200008392334,18.2810001373291,18.790000915527344,22677600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,18.44499969482422,18.864999771118164,17.780000686645508,18.059999465942383,29689400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.719999313354492,18.020000457763672,17.075000762939453,17.81999969482422,21092800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,17.049999237060547,17.15999984741211,16.280000686645508,16.760000228881836,45224100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,17.0,17.010000228881836,15.359999656677246,15.739999771118164,54757100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,15.739999771118164,15.859999656677246,15.15999984741211,15.479999542236328,38774400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,15.539999961853027,16.809999465942383,15.420000076293944,16.030000686645508,35812400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,16.625,16.860000610351562,15.843000411987305,16.040000915527344,32649200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,16.344999313354492,16.489999771118164,15.25,15.34000015258789,35331500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,15.0,15.289999961853027,14.59000015258789,15.0,38654000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,15.130000114440918,15.479999542236328,15.039999961853027,15.289999961853027,25757700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,15.43000030517578,16.139999389648438,15.029999732971191,16.1200008392334,37754800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,16.0,16.309999465942383,15.649999618530272,15.65999984741211,26006300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,15.600000381469728,16.25,15.3100004196167,15.3100004196167,31526300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,15.539999961853027,15.760000228881836,14.970000267028809,15.529999732971191,24103600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,15.25,15.65999984741211,15.0,15.600000381469728,24565800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,15.300000190734863,15.350000381469728,14.729999542236328,14.9399995803833,29518400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,15.029999732971191,15.529999732971191,14.734999656677246,15.5,27700700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,15.640000343322754,15.765000343322754,15.109999656677246,15.170000076293944,21062500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,15.199999809265137,16.1200008392334,15.149999618530272,16.110000610351562,58211500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,16.56999969482422,16.84000015258789,16.270000457763672,16.68000030517578,41743400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,15.960000038146973,16.799999237060547,15.850000381469728,16.329999923706055,37615600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,15.5600004196167,15.579999923706056,15.03499984741211,15.380000114440918,37078800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,15.595000267028809,15.829999923706056,15.369999885559082,15.539999961853027,23707300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.600000381469728,16.549999237060547,15.56999969482422,16.350000381469727,36312600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,16.200000762939453,16.729999542236328,16.065000534057617,16.299999237060547,25266800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,16.197999954223633,16.5,15.460000038146973,15.890000343322754,27029100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,15.699999809265137,16.094999313354492,15.18000030517578,15.390000343322754,52421000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,11.979999542236328,12.25,11.0600004196167,11.449999809265137,191810400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,10.920000076293944,11.020000457763672,10.0600004196167,10.06999969482422,123712600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,10.210000038146973,10.920000076293944,10.050000190734863,10.699999809265137,71793300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,10.970000267028809,11.25,10.5600004196167,11.140000343322754,62590400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,11.039999961853027,11.539999961853027,10.770000457763672,11.300000190734863,49669900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,11.510000228881836,11.760000228881836,11.010000228881836,11.31999969482422,48676800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,11.199999809265137,11.59000015258789,11.010000228881836,11.350000381469728,30383100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,10.890000343322754,11.079999923706056,10.550000190734863,10.90999984741211,50173400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.729999542236328,11.19499969482422,10.640000343322754,10.93000030517578,35772100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,10.989999771118164,11.125,10.734999656677246,11.029999732971191,25005900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,11.579999923706056,12.739999771118164,11.045000076293944,12.510000228881836,151938500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,13.130000114440918,13.640000343322754,12.425000190734863,12.779999732971191,107959200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,12.869999885559082,13.520000457763672,12.55500030517578,12.6899995803833,57973700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,12.75,12.880000114440918,11.970000267028809,12.369999885559082,39465900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,11.949999809265137,12.369999885559082,11.645000457763672,11.710000038146973,37043000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,11.520000457763672,11.59000015258789,10.539999961853027,10.6899995803833,60056400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,11.010000228881836,11.288999557495115,10.87399959564209,11.039999961853027,48232000.0,,,,,,,,,,
