Date,Open,High,Low,Close,Volume,"('Adj Close', 'BCPC')","('Close', 'BCPC')","('High', 'BCPC')","('Low', 'BCPC')","('Open', 'BCPC')","('Volume', 'BCPC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,147.88999938964844,148.0,144.67999267578125,146.1999969482422,285400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,145.69000244140625,145.77999877929688,140.14999389648438,142.72999572753906,156900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,142.86000061035156,144.0800018310547,142.58999633789062,143.38999938964844,152300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,142.16000366210938,143.55999755859375,139.82000732421875,140.1699981689453,127400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,140.6699981689453,142.5500030517578,139.99000549316406,142.44000244140625,87800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,140.2899932861328,141.24000549316406,139.6199951171875,141.16000366210938,74000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,140.55999755859375,141.57000732421875,139.8000030517578,141.38999938964844,87700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,140.69000244140625,141.3800048828125,139.41000366210938,140.36000061035156,108300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,142.17999267578125,142.72000122070312,140.19000244140625,140.83999633789062,54500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,139.85000610351562,141.50999450683594,136.97999572753906,137.5,124700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,135.83999633789062,138.3800048828125,135.83999633789062,137.05999755859375,96000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,137.50999450683594,140.3800048828125,136.74000549316406,139.5800018310547,123100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,140.36000061035156,141.1999969482422,138.30999755859375,141.05999755859375,101800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,142.0,144.97000122070312,142.0,144.2100067138672,196400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,145.4600067138672,145.6999969482422,141.8000030517578,141.97999572753906,111600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,143.3800048828125,143.85000610351562,139.3800048828125,139.67999267578125,70000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,141.4499969482422,141.4499969482422,138.33999633789062,139.3699951171875,97900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,140.32000732421875,140.7100067138672,138.85000610351562,139.42999267578125,73800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,138.9199981689453,142.10000610351562,138.6999969482422,141.9199981689453,59700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,140.9499969482422,143.11000061035156,140.63999938964844,142.92999267578125,85500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,143.39999389648438,143.67999267578125,140.0500030517578,140.16000366210938,135100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,141.3699951171875,143.0500030517578,139.83999633789062,142.89999389648438,97600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,141.2100067138672,143.5399932861328,141.02000427246094,143.13999938964844,101100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,141.3800048828125,141.66000366210938,138.3800048828125,140.27999877929688,116900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,140.30999755859375,142.66000366210938,140.30999755859375,141.2100067138672,83700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,141.33999633789062,143.91000366210938,139.91000366210938,142.27999877929688,131600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,142.5,143.63999938964844,141.89999389648438,143.42999267578125,84600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,143.89999389648438,145.60000610351562,143.0,145.13999938964844,106700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,145.1999969482422,146.58999633789062,144.1999969482422,145.3300018310547,135500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,142.13999938964844,144.39999389648438,139.57000732421875,140.5800018310547,179700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,142.27999877929688,143.44000244140625,140.19000244140625,142.72999572753906,119500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,142.66000366210938,146.83999633789062,141.58999633789062,146.38999938964844,118300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,148.0,151.5399932861328,145.0399932861328,149.1999969482422,129400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,148.4600067138672,157.47000122070312,148.33999633789062,157.27000427246094,184400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,155.0,156.35000610351562,152.33999633789062,153.66000366210938,190100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,153.36000061035156,155.57000732421875,153.0800018310547,155.2899932861328,160100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,155.0,157.25,155.0,156.8800048828125,103900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,155.74000549316406,156.24000549316406,154.0800018310547,155.44000244140625,131200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,156.1999969482422,156.1999969482422,154.22000122070312,154.63999938964844,69200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,153.0,154.3300018310547,152.94000244140625,154.0800018310547,70600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,155.75,158.27000427246094,155.27000427246094,157.19000244140625,91700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,157.2899932861328,157.60000610351562,155.50999450683594,156.92999267578125,72700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,156.77000427246094,157.60000610351562,156.30999755859375,156.99000549316406,61100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,155.91000366210938,157.60000610351562,154.13999938964844,154.5,68700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,156.19000244140625,157.5,154.91000366210938,157.0500030517578,78400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,157.50999450683594,159.52000427246094,155.99000549316406,156.99000549316406,85700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,158.22000122070312,159.41000366210938,156.2899932861328,156.4199981689453,75900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,157.41000366210938,157.41000366210938,155.52000427246094,156.0399932861328,66300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,155.64999389648438,156.17999267578125,154.11000061035156,155.5800018310547,86900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,155.0800018310547,156.4199981689453,154.02999877929688,155.27000427246094,109100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,154.58999633789062,154.58999633789062,152.72000122070312,153.99000549316406,92200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,153.0800018310547,156.4600067138672,153.0800018310547,156.38999938964844,360000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,156.19000244140625,157.41000366210938,155.63999938964844,155.8699951171875,104700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,155.8699951171875,158.10000610351562,155.33999633789062,156.7899932861328,86900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,156.27000427246094,158.0500030517578,155.5399932861328,156.91000366210938,92800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,157.75,158.3800048828125,156.50999450683594,156.92999267578125,109100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,157.39999389648438,157.9199981689453,155.13999938964844,155.5500030517578,61900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,156.0399932861328,156.58999633789062,153.5800018310547,153.6300048828125,58000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,154.14999389648438,154.58999633789062,153.22999572753906,153.44000244140625,66200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,154.60000610351562,155.66000366210938,153.64999389648438,154.4600067138672,117300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,154.88999938964844,156.27000427246094,154.6699981689453,154.9499969482422,96000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,155.4499969482422,155.4499969482422,151.3800048828125,152.1199951171875,69300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,151.58999633789062,151.58999633789062,148.89999389648438,150.75,134200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,149.4499969482422,153.07000732421875,149.4499969482422,152.58999633789062,91000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,153.97999572753906,153.97999572753906,150.35000610351562,150.8699951171875,70600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,150.0500030517578,151.49000549316406,149.60000610351562,150.24000549316406,86100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,151.22999572753906,153.3000030517578,150.39999389648438,152.7899932861328,52200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,153.1999969482422,153.8000030517578,151.97000122070312,153.55999755859375,62100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,149.4499969482422,150.10000610351562,147.92999267578125,148.99000549316406,96000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,148.82000732421875,150.25,148.08999633789062,149.3000030517578,76100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,148.3000030517578,148.7100067138672,146.0500030517578,147.89999389648438,77400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,147.72000122070312,149.6300048828125,145.92999267578125,146.75999450683594,77700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,146.38999938964844,147.9499969482422,144.9499969482422,145.6199951171875,64900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,145.67999267578125,145.67999267578125,143.67999267578125,143.8000030517578,62600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,143.88999938964844,145.52999877929688,142.64999389648438,143.1199951171875,125000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,142.63999938964844,144.11000061035156,142.50999450683594,143.47999572753906,94600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,144.1300048828125,145.11000061035156,143.02000427246094,143.72000122070312,64300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,143.36000061035156,145.52000427246094,143.36000061035156,145.07000732421875,70600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,144.36000061035156,144.8699951171875,140.3300018310547,140.63999938964844,119500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,139.1699981689453,139.8800048828125,137.7899932861328,138.5,111200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,138.6999969482422,139.9199981689453,138.52000427246094,139.25999450683594,58500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,139.86000061035156,140.5,138.63999938964844,139.22999572753906,93200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,137.97999572753906,141.4199981689453,137.69000244140625,141.3800048828125,166400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,141.66000366210938,145.66000366210938,141.08999633789062,143.82000732421875,142100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,144.4199981689453,146.39999389648438,143.47000122070312,146.27999877929688,118600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,147.0500030517578,150.39999389648438,145.11000061035156,150.39999389648438,102000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,152.0,154.07000732421875,151.4199981689453,153.32000732421875,106400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,153.35000610351562,157.22999572753906,153.35000610351562,155.47999572753906,115400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,154.1300048828125,155.0,152.52999877929688,153.27999877929688,81600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,153.86000061035156,155.33999633789062,152.3000030517578,155.02000427246094,78600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,154.47999572753906,156.6300048828125,153.9199981689453,156.42999267578125,66900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,156.6300048828125,156.6300048828125,153.97000122070312,154.4600067138672,46800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,155.8800048828125,156.27999877929688,154.60000610351562,155.27000427246094,58800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,155.77000427246094,156.77000427246094,154.69000244140625,156.36000061035156,75400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,156.27000427246094,157.02000427246094,154.9499969482422,156.6300048828125,69800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,157.11000061035156,157.11000061035156,155.02000427246094,155.8300018310547,81600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,155.38999938964844,156.05999755859375,153.6999969482422,154.38999938964844,124200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,154.3300018310547,155.74000549316406,153.52000427246094,155.5,55900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,155.4199981689453,156.24000549316406,154.82000732421875,155.1999969482422,64900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,155.1999969482422,155.2899932861328,152.47000122070312,153.75,115500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,154.50999450683594,154.75,152.47999572753906,153.02000427246094,156300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,153.4600067138672,153.4600067138672,150.60000610351562,152.02999877929688,80200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,150.61000061035156,151.47000122070312,149.24000549316406,149.6300048828125,55800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,150.1999969482422,152.9600067138672,149.0399932861328,151.52000427246094,65700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,152.02999877929688,154.5500030517578,151.1199951171875,153.60000610351562,132700.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,154.55999755859375,155.6300048828125,152.88999938964844,154.6999969482422,82800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,153.97000122070312,153.97000122070312,152.5,153.10000610351562,56200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,153.39999389648438,157.17999267578125,153.33999633789062,155.4499969482422,89600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,154.64999389648438,155.89999389648438,151.83999633789062,153.8300018310547,94100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,152.47999572753906,152.99000549316406,151.44000244140625,152.25,57700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,150.47999572753906,151.19000244140625,149.27000427246094,151.02999877929688,75000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,150.50999450683594,151.47000122070312,149.17999267578125,151.47000122070312,110200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,155.14999389648438,155.6300048828125,153.02000427246094,153.24000549316406,56900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,152.75999450683594,152.75999450683594,150.0,152.30999755859375,62700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,150.58999633789062,150.83999633789062,149.3000030517578,150.69000244140625,77800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,150.49000549316406,153.94000244140625,149.77000427246094,153.83999633789062,82500.0,,,,,,,,,,
