Date,Open,High,Low,Close,Volume,"('Adj Close', 'FBRX')","('Close', 'FBRX')","('High', 'FBRX')","('Low', 'FBRX')","('Open', 'FBRX')","('Volume', 'FBRX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-03 19:00:00-05:00,17.75,18.0,16.524999618530273,17.25,1108.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,17.25,17.825000762939453,16.75,17.825000762939453,460.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,18.0,18.75,17.524999618530273,18.5,1424.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,18.75,19.475000381469727,18.5,19.225000381469727,1624.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,18.25,19.350000381469727,18.25,18.924999237060547,576.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,18.075000762939453,19.25,17.5,17.725000381469727,1560.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,17.600000381469727,17.75,16.799999237060547,16.799999237060547,768.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,16.274999618530273,18.25,16.0,16.200000762939453,1548.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,16.225000381469727,17.25,15.75,16.225000381469727,588.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,15.875,16.850000381469727,15.25,15.5,1220.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,15.25,16.75,15.25,16.075000762939453,600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,16.25,17.0,16.25,16.5,780.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,16.125,17.75,16.125,17.475000381469727,964.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,17.625,18.0,17.25,17.25,640.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,17.100000381469727,18.0,16.950000762939453,17.5,256.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,17.5,17.75,17.5,17.75,204.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,18.0,18.5,17.274999618530273,17.75,924.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,18.100000381469727,18.100000381469727,17.274999618530273,17.375,600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,17.375,18.5,16.799999237060547,17.399999618530273,2108.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,17.625,18.0,16.75,17.700000762939453,252.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,17.25,18.25,16.75,17.950000762939453,280.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,17.875,18.75,17.375,17.375,1552.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,17.450000762939453,18.625,17.25,18.25,904.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,18.0,18.0,16.75,17.475000381469727,1284.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,18.549999237060547,19.125,15.5,17.524999618530273,3176.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,18.75,19.125,18.0,18.049999237060547,2596.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,18.25,18.975000381469727,17.75,18.25,564.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,18.25,18.274999618530277,17.625,18.0,308.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,18.0,18.075000762939453,17.5,18.075000762939453,884.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,18.549999237060547,18.575000762939453,17.75,17.75,256.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,17.5,18.75,17.5,18.350000381469727,712.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,18.25,19.5,18.25,18.5,2292.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,19.225000381469727,19.5,18.25,19.5,2296.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,18.75,19.5,18.325000762939453,18.350000381469727,336.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,17.799999237060547,18.75,17.799999237060547,18.0,640.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,19.174999237060547,19.174999237060547,17.75,18.475000381469727,184.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,18.0,18.450000762939453,17.75,18.0,572.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,18.125,18.5,17.75,18.475000381469727,112.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,18.5,18.5,17.75,17.899999618530273,232.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,17.899999618530273,18.5,17.75,18.125,544.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,17.75,19.25,17.75,18.524999618530277,904.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,17.75,19.200000762939453,15.75,16.774999618530273,1332.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,16.75,18.25,16.75,17.25,444.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,17.799999237060547,18.25,17.350000381469727,17.850000381469727,472.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,18.0,19.225000381469727,18.0,18.0,464.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,17.875,18.75,17.774999618530273,17.774999618530273,416.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,18.25,18.75,18.25,18.75,540.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,18.75,18.75,17.75,18.200000762939453,332.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,18.725000381469727,18.725000381469727,18.0,18.625,132.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,18.024999618530277,18.024999618530277,17.75,17.75,724.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,17.25,18.5,16.75,17.0,700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,16.75,17.0,15.75,16.0,1036.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,16.375,18.725000381469727,15.75,15.75,1840.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,16.100000381469727,16.875,15.0,15.024999618530272,1300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,16.549999237060547,16.549999237060547,14.5,15.175000190734863,632.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,15.0,15.725000381469728,12.75,14.699999809265137,968.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,13.75,15.5,13.75,15.0,1020.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,14.25,15.725000381469728,14.25,15.0,556.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,15.425000190734863,15.425000190734863,13.75,14.5,404.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,13.75,16.375,13.75,16.274999618530273,2620.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,15.875,16.0,14.199999809265137,15.25,3280.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,15.0,15.75,14.0,15.625,3572.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,15.25,15.25,14.25,14.850000381469728,368.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,15.0,16.25,14.5,14.524999618530272,684.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,14.0,16.25,13.875,15.050000190734863,444.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,14.25,15.25,13.75,14.274999618530272,924.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,14.024999618530272,15.625,14.024999618530272,14.850000381469728,388.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,15.0,15.5,14.5,14.574999809265137,1052.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,14.100000381469728,15.5,13.75,13.75,1308.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,15.225000381469728,15.25,13.75,14.5,248.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,13.774999618530272,14.625,13.75,14.25,580.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,14.0,14.75,14.0,14.0,96.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,14.5,14.5,13.5,13.975000381469728,380.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,14.274999618530272,14.274999618530272,12.899999618530272,12.899999618530272,708.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,13.050000190734863,15.0,13.050000190734863,13.375,1028.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,12.5,13.25,12.5,12.5,916.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,12.5,12.899999618530272,12.225000381469728,12.225000381469728,304.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,12.25,12.75,12.225000381469728,12.25,776.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,12.25,13.0,11.25,11.5,2300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,12.0,14.25,12.0,12.0,400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,13.100000381469728,13.699999809265137,13.100000381469728,13.699999809265137,472.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,13.699999809265137,14.475000381469728,13.175000190734863,13.425000190734863,132.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,13.25,14.449999809265137,13.100000381469728,13.649999618530272,300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,13.75,13.774999618530272,13.100000381469728,13.100000381469728,428.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,12.774999618530272,12.774999618530272,12.5,12.75,84.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,12.774999618530272,14.225000381469728,12.0,14.225000381469728,244.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,12.5,13.975000381469728,12.5,13.25,204.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,13.0,13.5,12.125,13.0,688.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,13.0,13.25,12.375,12.75,296.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,13.25,16.075000762939453,12.5,16.075000762939453,1488.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,16.075000762939453,16.075000762939453,12.725000381469728,13.649999618530272,1752.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,14.25,14.274999618530272,13.324999809265137,13.975000381469728,588.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,15.125,15.5,13.824999809265137,14.5,884.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,14.5,15.0,14.5,14.5,448.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,14.024999618530272,15.0,13.75,14.024999618530272,412.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,14.199999809265137,15.0,14.074999809265137,14.75,532.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,15.0,15.0,14.75,14.875,432.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,14.0,14.5,13.75,14.199999809265137,484.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,14.25,14.5,14.125,14.5,1560.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,14.274999618530272,14.5,14.25,14.274999618530272,188.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,14.274999618530272,14.449999809265137,13.75,13.925000190734863,396.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,14.0,14.350000381469728,13.524999618530272,13.949999809265137,200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,13.949999809265137,14.100000381469728,13.5,13.5,184.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,14.175000190734863,14.5,13.5,13.75,664.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,13.600000381469728,14.5,13.5,13.725000381469728,376.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,13.5,13.75,13.25,13.25,812.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,13.0,13.125,12.5,12.5,1244.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,13.0,13.149999618530272,11.5,11.649999618530272,580.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,11.75,12.625,11.75,11.75,316.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,11.5,12.0,10.375,10.699999809265137,2572.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,10.399999618530272,11.925000190734863,10.024999618530272,11.074999809265137,476.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,10.5,11.0,9.5,10.475000381469728,744.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,10.550000190734863,11.25,10.550000190734863,10.574999809265137,1324.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,10.975000381469728,10.975000381469728,9.75,9.75,1796.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,9.75,10.675000190734863,7.0,7.75,64488.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,7.525000095367432,8.25,7.0,7.5,11036.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,7.75,8.25,7.300000190734863,8.25,10044.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,8.0,9.225000381469728,8.0,8.25,6536.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,8.25,8.949999809265137,8.024999618530273,8.274999618530273,5540.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,8.75,8.75,7.900000095367432,7.974999904632568,16900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,8.25,8.75,7.824999809265137,7.925000190734863,15136.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,8.600000381469727,8.75,7.824999809265137,8.425000190734863,11008.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,8.175000190734863,8.949999809265137,8.0,8.625,10020.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,9.050000190734863,9.050000190734863,7.599999904632568,7.730000019073486,15500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,7.659999847412109,8.125,7.385000228881836,7.800000190734863,7000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,7.849999904632568,8.0,7.585999965667725,7.900000095367432,19700.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,7.909999847412109,7.909999847412109,7.534999847412109,7.599999904632568,1800.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,7.309999942779541,7.679999828338623,7.300000190734863,7.300000190734863,9600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,7.400000095367432,7.800000190734863,7.257999897003174,7.619999885559082,17700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,7.599999904632568,7.699999809265137,7.519999980926514,7.610000133514404,6200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,7.697000026702881,7.919000148773193,7.323999881744385,7.579999923706055,9400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,7.320000171661377,7.320000171661377,6.909999847412109,7.099999904632568,17500.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,7.010000228881836,7.099999904632568,6.5,7.099999904632568,10000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,6.699999809265137,7.324999809265137,6.699999809265137,7.010000228881836,8000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,7.059999942779541,7.327000141143799,6.699999809265137,7.28000020980835,14400.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,7.070000171661377,7.400000095367432,7.03000020980835,7.260000228881836,6600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,7.449999809265137,7.5,6.860000133514404,7.090000152587891,15900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,7.0,7.179999828338623,6.602000236511231,6.730000019073486,9800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,7.059999942779541,7.349999904632568,6.909999847412109,7.005000114440918,3700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,7.074999809265137,7.139999866485596,6.974999904632568,7.079999923706055,4900.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,7.150000095367432,7.349999904632568,7.034999847412109,7.034999847412109,6000.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,6.800000190734863,7.0,6.800000190734863,7.0,14200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,6.78000020980835,6.900000095367432,6.349999904632568,6.599999904632568,16700.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,6.510000228881836,6.599999904632568,5.644999980926514,5.820000171661377,26800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,5.800000190734863,6.460000038146973,4.860000133514404,5.739999771118164,39200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,5.630000114440918,5.789999961853027,5.295000076293945,5.590000152587891,13600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,5.53000020980835,5.96999979019165,5.065000057220459,5.159999847412109,17900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,5.050000190734863,5.179999828338623,4.889999866485596,5.105000019073486,15100.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,5.050000190734863,5.050000190734863,4.809999942779541,5.0,10400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,5.090000152587891,5.099999904632568,5.019999980926514,5.019999980926514,1800.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,5.175000190734863,5.175000190734863,5.0,5.010000228881836,3900.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,5.019999980926514,5.123000144958496,4.889999866485596,5.0,8600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,4.96999979019165,5.0,4.889999866485596,5.0,3000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,5.014999866485596,5.014999866485596,4.809999942779541,4.809999942779541,800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,4.800000190734863,4.840000152587891,4.494999885559082,4.550000190734863,18300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,4.510000228881836,4.75,4.440000057220459,4.75,6300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,4.75,4.75,4.539999961853027,4.614999771118164,12000.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,4.659999847412109,4.730000019073486,4.480000019073486,4.670000076293945,14900.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,4.670000076293945,4.679999828338623,4.5,4.5,2700.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,4.910999774932861,4.910999774932861,4.577000141143799,4.730000019073486,3000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,4.889999866485596,4.889999866485596,4.5,4.639999866485596,14400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,4.75,4.940000057220459,4.699999809265137,4.75,15500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,4.920000076293945,4.920000076293945,4.659999847412109,4.829999923706055,7300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,4.659999847412109,4.849999904632568,4.460000038146973,4.630000114440918,10300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,4.880000114440918,4.880000114440918,4.650000095367432,4.678999900817871,17200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,4.690000057220459,4.814000129699707,4.559999942779541,4.619999885559082,9700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,4.690000057220459,4.690000057220459,4.579999923706055,4.579999923706055,2000.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,4.599999904632568,4.75,4.550000190734863,4.639999866485596,21700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,4.630000114440918,4.650000095367432,4.25,4.449999809265137,24000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,4.427999973297119,4.427999973297119,4.110000133514404,4.179999828338623,26000.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,4.179999828338623,4.445000171661377,4.119999885559082,4.369999885559082,19700.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,4.46999979019165,4.809000015258789,4.445000171661377,4.75,17700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,4.769999980926514,4.813000202178955,4.619999885559082,4.679999828338623,7400.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,4.789999961853027,4.808000087738037,4.440000057220459,4.808000087738037,11400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,4.809999942779541,5.46999979019165,4.809999942779541,5.125,18100.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,5.294000148773193,5.400000095367432,4.811999797821045,5.400000095367432,13100.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,5.420000076293945,5.900000095367432,5.21999979019165,5.677000045776367,6500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,5.679999828338623,5.679999828338623,5.260000228881836,5.670000076293945,1700.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,5.540999889373779,5.670000076293945,5.381999969482422,5.579999923706055,16500.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,5.650000095367432,5.840000152587891,5.449999809265137,5.840000152587891,11200.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,5.940000057220459,6.309999942779541,5.659999847412109,6.110000133514404,22000.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,5.545000076293945,5.925000190734863,5.545000076293945,5.925000190734863,2600.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,10.460000038146973,18.809999465942383,8.791000366210938,13.550000190734863,29599400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,12.25,15.949999809265137,10.109999656677246,15.640000343322754,1272500.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,15.210000038146973,16.670000076293945,14.039999961853027,16.0,396700.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,15.800000190734863,17.100000381469727,14.75,16.079999923706055,128000.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,15.220000267028809,18.0,15.06999969482422,16.68000030517578,124800.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,17.5,23.36400032043457,16.860000610351562,19.790000915527344,278500.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,18.0,22.5,17.81999969482422,21.709999084472656,163400.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,22.040000915527344,24.35099983215332,20.690000534057617,23.459999084472656,130900.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,23.57999992370605,24.316999435424805,21.780000686645508,24.0,277100.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,20.51000022888184,23.09600067138672,20.420000076293945,22.5,293900.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,22.34000015258789,25.489999771118164,21.13999938964844,24.540000915527344,76200.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,24.850000381469727,28.68000030517578,24.56999969482422,28.0,126600.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,26.700000762939453,28.0,25.024999618530277,25.440000534057617,238300.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,25.18000030517578,26.399999618530277,21.549999237060547,23.51000022888184,94700.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,23.270000457763672,24.729999542236328,22.809999465942383,23.959999084472656,121700.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,24.270000457763672,24.270000457763672,22.799999237060547,23.030000686645508,61700.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,24.63999938964844,24.63999938964844,21.56999969482422,23.149999618530277,56300.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,23.049999237060547,23.049999237060547,18.4689998626709,18.959999084472656,43300.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,18.5,20.084999084472656,18.325000762939453,19.65999984741211,17300.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,20.020000457763672,20.9689998626709,18.28499984741211,18.75,27500.0,,,,,,,,,,
