Date,Open,High,Low,Close,Volume,"('Adj Close', 'MIDD')","('Close', 'MIDD')","('High', 'MIDD')","('Low', 'MIDD')","('Open', 'MIDD')","('Volume', 'MIDD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,146.2899932861328,147.16000366210938,144.1199951171875,145.35000610351562,307600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,143.97999572753906,144.32000732421875,139.66000366210938,139.97999572753906,369800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,139.82000732421875,140.0800018310547,137.7899932861328,138.74000549316406,413100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,137.44000244140625,140.3000030517578,137.44000244140625,137.97000122070312,408200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,137.49000549316406,139.61000061035156,137.0500030517578,139.44000244140625,288100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,137.72999572753906,138.83999633789062,137.05999755859375,137.94000244140625,225100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,137.94000244140625,139.44000244140625,136.75999450683594,139.2899932861328,249500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,139.2100067138672,141.57000732421875,137.88999938964844,141.38999938964844,349400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,142.57000732421875,143.3000030517578,139.5500030517578,139.72999572753906,185700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,138.36000061035156,139.7899932861328,137.75,138.89999389648438,318500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,136.72999572753906,138.0,134.8699951171875,135.38999938964844,327500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,136.1199951171875,138.4199981689453,135.75,138.02999877929688,190600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,138.35000610351562,141.75,136.99000549316406,141.63999938964844,372500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,142.1999969482422,144.07000732421875,141.63999938964844,143.7100067138672,258200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,145.44000244140625,145.85000610351562,142.02999877929688,142.1699981689453,223300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,143.41000366210938,144.42999267578125,139.42999267578125,139.47999572753906,164700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,141.4600067138672,142.2100067138672,139.4600067138672,141.10000610351562,254600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,142.10000610351562,142.97999572753906,140.42999267578125,141.3300018310547,172500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,141.1999969482422,144.8800048828125,140.63999938964844,144.8300018310547,274600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,143.60000610351562,145.32000732421875,143.35000610351562,145.0800018310547,216600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,145.22000122070312,145.6699981689453,141.07000732421875,141.07000732421875,295200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,142.05999755859375,146.14999389648438,140.89999389648438,145.52000427246094,662600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,143.77999877929688,143.97000122070312,140.77999877929688,143.1199951171875,492100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,141.25,141.32000732421875,138.66000366210938,139.8300018310547,233600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,139.44000244140625,141.7899932861328,139.44000244140625,141.3000030517578,183900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,143.14999389648438,143.72999572753906,140.47000122070312,142.94000244140625,359000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,143.25999450683594,145.4199981689453,142.50999450683594,145.35000610351562,220600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,146.1999969482422,146.32000732421875,144.5500030517578,145.72999572753906,298500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,146.47000122070312,148.9499969482422,145.5,148.44000244140625,481100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,143.7899932861328,144.5500030517578,141.35000610351562,142.4600067138672,330000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,144.5500030517578,145.05999755859375,142.83999633789062,144.1300048828125,367000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,144.7899932861328,146.3800048828125,144.05999755859375,144.6699981689453,324000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,143.91000366210938,146.33999633789062,142.88999938964844,144.5399932861328,433100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,144.75,148.4499969482422,139.99000549316406,148.30999755859375,689800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,149.3800048828125,151.10000610351562,148.89999389648438,150.63999938964844,936400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,151.86000061035156,151.9499969482422,149.41000366210938,150.8300018310547,399700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,151.6199951171875,153.4600067138672,150.24000549316406,153.33999633789062,503300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,152.77999877929688,155.0800018310547,151.8300018310547,154.8699951171875,523100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,154.9199981689453,155.3800048828125,152.0800018310547,153.47999572753906,580700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,152.5399932861328,153.49000549316406,150.8300018310547,151.42999267578125,459600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,152.77999877929688,153.6699981689453,151.27999877929688,152.16000366210938,373000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,152.25999450683594,154.5500030517578,151.44000244140625,154.14999389648438,544100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,154.92999267578125,155.1999969482422,152.9499969482422,154.0,360900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,153.47999572753906,153.47999572753906,149.8699951171875,150.8699951171875,342100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,152.85000610351562,154.8300018310547,152.36000061035156,153.50999450683594,495800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,154.1199951171875,155.58999633789062,153.82000732421875,154.6300048828125,352100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,155.77999877929688,156.38999938964844,153.6699981689453,153.8699951171875,543100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,153.60000610351562,154.85000610351562,152.99000549316406,154.3300018310547,200600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,154.00999450683594,155.85000610351562,153.16000366210938,155.6199951171875,190500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,155.3300018310547,158.0399932861328,155.3300018310547,156.16000366210938,239500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,155.66000366210938,156.24000549316406,152.55999755859375,153.5,336700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,153.22999572753906,155.27000427246094,153.2100067138672,153.38999938964844,662000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,153.39999389648438,154.4600067138672,150.52000427246094,151.0,328200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,150.8699951171875,152.33999633789062,150.2100067138672,151.3800048828125,368600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,150.9600067138672,152.75999450683594,150.39999389648438,151.80999755859375,235200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,152.00999450683594,156.77000427246094,151.47000122070312,156.6999969482422,566100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,156.3000030517578,156.5,153.77999877929688,154.38999938964844,342000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,154.6199951171875,155.58999633789062,154.38999938964844,154.69000244140625,262900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,155.0800018310547,155.97999572753906,154.36000061035156,155.75,175600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,156.94000244140625,159.6999969482422,156.94000244140625,159.52999877929688,275400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,159.63999938964844,161.00999450683594,158.64999389648438,160.7899932861328,315600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,160.75,160.75,155.94000244140625,158.52999877929688,309800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,157.02000427246094,157.02000427246094,154.10000610351562,155.08999633789062,432800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,154.19000244140625,156.4499969482422,153.19000244140625,154.97000122070312,344400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,156.58999633789062,157.42999267578125,150.55999755859375,150.77000427246094,456500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,150.85000610351562,152.32000732421875,150.55999755859375,150.72999572753906,253300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,151.5399932861328,152.25999450683594,150.5,151.63999938964844,170100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,152.4499969482422,153.25999450683594,150.33999633789062,153.13999938964844,221900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,149.3800048828125,150.00999450683594,147.00999450683594,147.38999938964844,275200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,148.49000549316406,149.25,147.2100067138672,147.66000366210938,300800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,146.05999755859375,146.75,144.91000366210938,145.4199981689453,275500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,146.8300018310547,147.63999938964844,142.80999755859375,143.32000732421875,278600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,142.5,143.5500030517578,141.0,142.9199981689453,231500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,144.08999633789062,144.08999633789062,140.82000732421875,141.27000427246094,211700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,142.5500030517578,143.1999969482422,140.5399932861328,141.00999450683594,205700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,141.4600067138672,143.2899932861328,140.92999267578125,142.60000610351562,290300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,143.41000366210938,144.16000366210938,141.86000061035156,141.92999267578125,276400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,142.4499969482422,146.4600067138672,142.35000610351562,145.36000061035156,258700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,144.6199951171875,145.75999450683594,143.50999450683594,144.69000244140625,220700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,142.6999969482422,143.30999755859375,140.32000732421875,141.52999877929688,357400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,141.4199981689453,142.8800048828125,140.82000732421875,141.25,167500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,142.08999633789062,142.66000366210938,140.6999969482422,142.14999389648438,354500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,141.1199951171875,141.1199951171875,138.66000366210938,138.97000122070312,423600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,138.58999633789062,140.4499969482422,137.44000244140625,137.50999450683594,436400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,139.1999969482422,139.8699951171875,136.7899932861328,138.8699951171875,303900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,140.86000061035156,142.64999389648438,138.6699981689453,140.0800018310547,545000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,140.94000244140625,141.89999389648438,139.50999450683594,139.99000549316406,295600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,140.32000732421875,143.16000366210938,140.00999450683594,141.8300018310547,660900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,136.6999969482422,139.97000122070312,132.33999633789062,138.5800018310547,775400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,138.13999938964844,138.33999633789062,134.99000549316406,136.27999877929688,552500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,136.4199981689453,138.66000366210938,135.97999572753906,138.08999633789062,581700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,139.33999633789062,139.33999633789062,136.7100067138672,137.22000122070312,467200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,138.77000427246094,138.77000427246094,136.33999633789062,137.00999450683594,817500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,138.11000061035156,138.52000427246094,135.05999755859375,135.7899932861328,1571700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,136.0500030517578,136.0500030517578,132.44000244140625,132.63999938964844,815300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,132.22999572753906,133.74000549316406,131.74000549316406,133.0800018310547,390200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,132.89999389648438,134.67999267578125,132.72999572753906,133.47999572753906,400300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,133.47999572753906,134.14999389648438,131.8699951171875,132.9600067138672,433100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,129.57000732421875,131.49000549316406,128.63999938964844,129.0500030517578,615600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,129.55999755859375,129.55999755859375,126.41000366210938,126.76000213623048,794000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,127.4800033569336,127.7300033569336,124.62000274658205,124.7300033569336,374500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,125.18000030517578,125.45999908447266,122.63999938964844,123.08999633789062,450900.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,121.58999633789062,123.5199966430664,121.20999908447266,122.88999938964844,528900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,123.66999816894533,124.72000122070312,122.8000030517578,124.08999633789062,813600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,124.73999786376952,129.00999450683594,124.25,128.91000366210938,616900.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,129.07000732421875,129.5500030517578,126.75,127.25,674900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,127.0,128.85000610351562,126.36000061035156,127.01000213623048,530000.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,127.37999725341795,128.97000122070312,126.1999969482422,128.8800048828125,334600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,128.5399932861328,129.58999633789062,125.76000213623048,125.9000015258789,451600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,125.0,126.62999725341795,124.51000213623048,125.88999938964844,336700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,124.87000274658205,127.01000213623048,124.83999633789062,126.45999908447266,233200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,125.73999786376952,125.91999816894533,124.0,124.22000122070312,325300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,127.18000030517578,129.60000610351562,127.18000030517578,128.41000366210938,575200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,127.83999633789062,128.16000366210938,124.2300033569336,126.4800033569336,900700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,125.0,126.48999786376952,122.73999786376952,123.77999877929688,648600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,123.41999816894533,125.12000274658205,123.41999816894533,125.08999633789062,264800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,125.0500030517578,126.63999938964844,125.0500030517578,126.33999633789062,448600.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,126.0,126.76000213623048,125.31999969482422,125.91000366210938,311300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,126.33999633789062,126.33999633789062,123.8000030517578,125.9000015258789,2371300.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,126.1500015258789,129.82000732421875,125.1500015258789,128.0,551000.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,126.9800033569336,127.22000122070312,122.83999633789062,123.47000122070312,599600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,123.16999816894533,124.43000030517578,122.36000061035156,122.87000274658205,418300.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,123.37999725341795,124.77999877929688,122.0,124.6500015258789,431000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,125.55999755859376,126.1999969482422,121.43000030517578,122.61000061035156,805700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,123.2300033569336,124.08000183105467,119.33999633789062,119.4000015258789,502300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,119.3000030517578,121.02999877929688,118.41000366210938,120.9000015258789,409100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,121.7300033569336,122.1500015258789,120.75,121.25,497500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,120.95999908447266,121.06999969482422,119.04000091552734,119.12999725341795,749700.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,120.04000091552734,120.36000061035156,119.08000183105467,119.8499984741211,379400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,119.36000061035156,120.33000183105467,118.83000183105467,120.0199966430664,270400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,120.41999816894533,122.66999816894533,119.66000366210938,122.44000244140624,378600.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,124.4800033569336,125.97000122070312,124.16000366210938,125.12999725341795,432300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,125.73999786376952,126.7699966430664,124.5,125.5,288300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,125.2699966430664,127.94000244140624,125.0199966430664,127.04000091552734,511700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,127.5999984741211,135.85000610351562,127.0999984741211,135.42999267578125,736200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,134.17999267578125,135.41000366210938,132.14999389648438,132.7100067138672,761000.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,132.0399932861328,135.66000366210938,128.2100067138672,128.22999572753906,704000.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,128.2899932861328,128.4600067138672,125.38999938964844,126.93000030517578,441300.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,127.75,130.36000061035156,125.41999816894533,130.0399932861328,712300.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,128.77999877929688,130.3000030517578,128.25,128.63999938964844,438400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,127.56999969482422,128.3800048828125,124.6999969482422,124.8000030517578,782600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,125.75,132.47999572753906,124.8499984741211,131.61000061035156,1178200.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,133.0,134.22999572753906,131.3699951171875,131.7100067138672,974600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,132.58999633789062,133.63999938964844,130.63999938964844,132.44000244140625,863700.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,132.77999877929688,136.36000061035156,131.22000122070312,135.25999450683594,660100.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,135.61000061035156,138.49000549316406,133.52999877929688,135.5800018310547,839700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,139.5500030517578,149.9600067138672,136.47000122070312,144.36000061035156,2019800.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,140.47999572753906,141.05999755859375,137.60000610351562,140.72000122070312,869900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,136.57000732421875,140.0399932861328,134.36000061035156,138.3800048828125,1221200.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,137.89999389648438,139.86000061035156,135.7100067138672,138.10000610351562,670100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,139.19000244140625,140.83999633789062,136.2100067138672,136.7899932861328,581500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,138.08999633789062,138.94000244140625,136.4199981689453,137.74000549316406,550200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,137.22999572753906,138.82000732421875,135.3300018310547,135.82000732421875,444700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,135.77999877929688,135.77999877929688,133.86000061035156,134.41000366210938,495200.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,135.5,137.30999755859375,135.07000732421875,136.55999755859375,821400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,137.1300048828125,138.4499969482422,136.61000061035156,137.1699981689453,590700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,139.1699981689453,140.91000366210938,138.38999938964844,139.10000610351562,447100.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,139.02999877929688,140.1999969482422,138.9600067138672,139.44000244140625,448700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,139.8300018310547,141.42999267578125,139.3000030517578,139.83999633789062,342700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,140.1199951171875,140.88999938964844,138.36000061035156,138.50999450683594,454600.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,139.50999450683594,140.27999877929688,138.92999267578125,139.75999450683594,345900.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,139.3300018310547,140.16000366210938,138.13999938964844,139.5500030517578,360400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,139.9199981689453,142.44000244140625,139.60000610351562,142.0500030517578,426200.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,142.5500030517578,143.35000610351562,140.9199981689453,141.05999755859375,241000.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,140.49000549316406,141.67999267578125,139.9499969482422,140.64999389648438,322400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,140.35000610351562,141.16000366210938,139.00999450683594,139.27999877929688,406300.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,140.2100067138672,141.94000244140625,139.0800018310547,140.32000732421875,316200.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,140.52000427246094,141.4499969482422,139.22000122070312,140.6199951171875,352700.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,140.4199981689453,140.4199981689453,136.50999450683594,137.82000732421875,1454700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,137.42999267578125,138.1699981689453,135.89999389648438,137.0,440600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,137.02000427246094,137.02000427246094,133.02999877929688,133.36000061035156,503000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,133.64999389648438,135.24000549316406,131.8699951171875,132.6999969482422,477000.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,133.16000366210938,134.22000122070312,131.27000427246094,131.80999755859375,583200.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,131.5399932861328,132.97999572753906,129.25999450683594,129.6699981689453,417600.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,129.33999633789062,132.35000610351562,125.58000183105467,129.41000366210938,1332700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,130.1300048828125,130.6999969482422,126.4499969482422,128.0399932861328,636600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,129.11000061035156,132.9199981689453,128.1999969482422,132.8000030517578,737500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,132.8000030517578,136.1199951171875,130.6999969482422,135.75999450683594,614500.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,136.5800018310547,140.50999450683594,136.13999938964844,139.19000244140625,861300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,139.49000549316406,142.3000030517578,138.75999450683594,139.6699981689453,377800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,142.69000244140625,144.92999267578125,141.0,144.14999389648438,922700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,143.0800018310547,143.0800018310547,140.77000427246094,141.30999755859375,697200.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,141.47999572753906,142.4499969482422,140.0800018310547,142.25,285200.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,143.1300048828125,145.0,142.24000549316406,144.82000732421875,445600.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,145.0,145.0,140.19000244140625,140.3300018310547,570200.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,141.1999969482422,142.75999450683594,140.0,141.25999450683594,631400.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,142.8800048828125,144.6199951171875,140.36000061035156,141.7100067138672,406400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,140.9600067138672,143.3300018310547,138.3000030517578,139.1300048828125,481100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,139.1300048828125,140.3699951171875,136.17999267578125,138.22999572753906,554900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,137.1999969482422,138.2100067138672,133.92999267578125,134.4199981689453,561200.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,134.1300048828125,135.1699981689453,132.41000366210938,133.82000732421875,489700.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,135.82000732421875,136.2899932861328,133.9499969482422,134.47999572753906,413700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,134.16000366210938,134.7899932861328,132.30999755859375,132.47000122070312,429600.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,132.0500030517578,132.9600067138672,130.42999267578125,132.0,338600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,132.39999389648438,133.8699951171875,129.41000366210938,132.89999389648438,651500.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,132.19000244140625,133.52999877929688,131.1199951171875,133.42999267578125,424900.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,133.0800018310547,135.6300048828125,132.35000610351562,133.27000427246094,647600.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,132.64999389648438,138.14999389648438,131.8699951171875,137.8000030517578,493900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,137.41000366210938,139.61000061035156,136.27000427246094,137.8300018310547,420900.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,138.60000610351562,140.4199981689453,137.89999389648438,138.4199981689453,409800.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,138.5399932861328,139.72999572753906,137.16000366210938,139.58999633789062,328200.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,139.61000061035156,139.97000122070312,138.85000610351562,139.6999969482422,293200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,139.8300018310547,139.99000549316406,136.92999267578125,137.63999938964844,561500.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,137.75,137.75,135.97999572753906,136.86000061035156,353200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,136.60000610351562,137.8000030517578,135.36000061035156,136.1199951171875,574000.0,,,,,,,,,,
