Date,Open,High,Low,Close,Volume,"('Adj Close', 'HL')","('Close', 'HL')","('High', 'HL')","('Low', 'HL')","('Open', 'HL')","('Volume', 'HL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.800000190734863,4.849999904632568,4.670000076293945,4.690000057220459,5068400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.519999980926514,4.53000020980835,4.340000152587891,4.389999866485596,8145100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.389999866485596,4.389999866485596,4.300000190734863,4.369999885559082,7422100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.340000152587891,4.429999828338623,4.269999980926514,4.300000190734863,6182800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.239999771118164,4.389999866485596,4.179999828338623,4.389999866485596,4718300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.400000095367432,4.400000095367432,4.289999961853027,4.309999942779541,3766400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.300000190734863,4.329999923706055,4.199999809265137,4.269999980926514,4517900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.289999961853027,4.300000190734863,4.119999885559082,4.179999828338623,6689300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.349999904632568,4.550000190734863,4.349999904632568,4.389999866485596,6985200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.320000171661377,4.329999923706055,4.179999828338623,4.190000057220459,5245700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.099999904632568,4.119999885559082,4.019999980926514,4.050000190734863,5792500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.059999942779541,4.079999923706055,3.930000066757202,4.010000228881836,4332300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.050000190734863,4.059999942779541,3.920000076293945,4.010000228881836,4388700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.950000047683716,4.090000152587891,3.910000085830689,4.03000020980835,6108400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.099999904632568,4.139999866485596,4.019999980926514,4.039999961853027,5680700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.159999847412109,4.179999828338623,3.920000076293945,3.930000066757202,4860600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.019999980926514,4.039999961853027,3.920000076293945,3.990000009536743,5031300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.0,4.03000020980835,3.9700000286102295,3.990000009536743,4318600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.019999980926514,4.110000133514404,3.920000076293945,4.099999904632568,6735000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.079999923706055,4.119999885559082,3.940000057220459,3.950000047683716,4480400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.9700000286102295,3.9800000190734863,3.7899999618530273,3.809999942779541,8528200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.849999904632568,3.9600000381469727,3.809999942779541,3.940000057220459,5602600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.809999942779541,3.819999933242798,3.7200000286102295,3.7799999713897705,6215400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.690000057220459,3.7100000381469727,3.569999933242798,3.5799999237060547,8179900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.609999895095825,3.680000066757202,3.5899999141693115,3.660000085830689,5296200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.640000104904175,3.670000076293945,3.539999961853028,3.549999952316284,6145600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.539999961853028,3.5899999141693115,3.5199999809265137,3.559999942779541,4866300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.559999942779541,3.5799999237060547,3.4800000190734863,3.569999933242798,5479300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.5899999141693115,3.759999990463257,3.559999942779541,3.700000047683716,5784500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.5299999713897705,3.539999961853028,3.3299999237060547,3.369999885559082,9853000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.440000057220459,3.470000028610229,3.3399999141693115,3.440000057220459,6282800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.5299999713897705,3.7200000286102295,3.470000028610229,3.619999885559082,9336900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.569999933242798,3.680000066757202,3.509999990463257,3.609999895095825,5868900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.640000104904175,3.640000104904175,3.5299999713897705,3.549999952316284,4921600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.569999933242798,3.5899999141693115,3.5199999809265137,3.5799999237060547,3300200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.539999961853028,3.5999999046325684,3.509999990463257,3.539999961853028,5805600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.549999952316284,3.630000114440918,3.400000095367432,3.609999895095825,5004400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.5199999809265137,3.559999942779541,3.450000047683716,3.539999961853028,4378800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.559999942779541,3.660000085830689,3.559999942779541,3.5799999237060547,8134700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.549999952316284,3.549999952316284,3.4100000858306885,3.4200000762939453,8445300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.5199999809265137,3.619999885559082,3.509999990463257,3.539999961853028,6631700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.5799999237060547,3.7300000190734863,3.509999990463257,3.7100000381469727,7467600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.799999952316284,3.940000057220459,3.7799999713897705,3.910000085830689,8783800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.940000057220459,3.990000009536743,3.799999952316284,3.819999933242798,9585200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.910000085830689,3.990000009536743,3.900000095367432,3.950000047683716,8656100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.039999961853027,4.139999866485596,3.990000009536743,4.130000114440918,8156900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.179999828338623,4.21999979019165,4.039999961853027,4.059999942779541,8596100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.110000133514404,4.420000076293945,4.050000190734863,4.309999942779541,10477500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.199999809265137,4.289999961853027,4.099999904632568,4.230000019073486,6142000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.260000228881836,4.449999809265137,4.25,4.440000057220459,7225600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.389999866485596,4.440000057220459,4.28000020980835,4.320000171661377,5845700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.300000190734863,4.429999828338623,4.28000020980835,4.360000133514404,10917300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.320000171661377,4.349999904632568,4.269999980926514,4.28000020980835,6065600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.230000019073486,4.230000019073486,4.070000171661377,4.090000152587891,6195200.0,,,,,,,,,,
