Date,Open,High,Low,Close,Volume,"('Adj Close', 'TFFP')","('Close', 'TFFP')","('High', 'TFFP')","('Low', 'TFFP')","('Open', 'TFFP')","('Volume', 'TFFP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-22 19:00:00-05:00,4.840000152587891,4.989999771118164,4.550000190734863,4.78000020980835,12500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.0,5.489999771118164,5.0,5.300000190734863,19500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.239999771118164,5.289999961853027,5.050000190734863,5.070000171661377,6900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.276000022888184,5.276000022888184,4.631999969482422,5.0320000648498535,23200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.170000076293945,5.420000076293945,5.099999904632568,5.355000019073486,9500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.25,5.420000076293945,4.71999979019165,5.420000076293945,18800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.427000045776367,5.480000019073486,5.102000236511231,5.40500020980835,4700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.46999979019165,5.46999979019165,5.21999979019165,5.235000133514404,5200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.308000087738037,5.889999866485596,5.308000087738037,5.815000057220459,12300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.440000057220459,6.130000114440918,5.409999847412109,6.130000114440918,8300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.360000133514404,6.489999771118164,5.360000133514404,6.269999980926514,35700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.385000228881836,7.289999961853027,6.28000020980835,7.027999877929688,39000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,7.145999908447266,7.21999979019165,6.53000020980835,7.074999809265137,15000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,7.125999927520752,7.204999923706055,6.8429999351501465,7.099999904632568,6700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.74399995803833,7.360000133514404,6.74399995803833,7.289999961853027,19700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.940000057220459,7.300000190734863,6.559999942779541,6.559999942779541,26000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.590000152587891,7.0320000648498535,6.550000190734863,6.710000038146973,8300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.889999866485596,7.099999904632568,6.710999965667725,6.739999771118164,4300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.005000114440918,7.050000190734863,6.800000190734863,6.940000057220459,4300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,7.039999961853027,7.039999961853027,6.260000228881836,6.519999980926514,16500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.678999900817871,6.678999900817871,6.289000034332275,6.619999885559082,4500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.718999862670898,6.718999862670898,5.822000026702881,5.900000095367432,12200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.900000095367432,6.0,5.710000038146973,5.901999950408936,12100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,5.900000095367432,5.940000057220459,5.760000228881836,5.760000228881836,5600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.117000102996826,6.117000102996826,5.230000019073486,5.260000228881836,37600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.63100004196167,6.150000095367432,5.300000190734863,6.150000095367432,33800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.0,6.400000095367432,6.0,6.130000114440918,31700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,6.300000190734863,6.760000228881836,6.210000038146973,6.748000144958496,29100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.75,9.449999809265137,6.699999809265137,8.989999771118164,82900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,8.09000015258789,9.779999732971191,7.800000190734863,8.619999885559082,17200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,8.303000450134277,8.520000457763672,7.215000152587891,8.027999877929688,18900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,7.960000038146973,8.449999809265137,7.938000202178955,8.23799991607666,13100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,7.78000020980835,8.34000015258789,7.78000020980835,7.889999866485596,7600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,7.650000095367432,8.550000190734863,7.650000095367432,8.5,7200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,9.0,9.362000465393066,7.809999942779541,7.809999942779541,13600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,8.911999702453613,8.911999702453613,7.809999942779541,7.809999942779541,2100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,7.920000076293945,8.100000381469727,7.619999885559082,7.619999885559082,4900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,7.75,7.900000095367432,7.300000190734863,7.369999885559082,10200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,7.75,8.020000457763672,7.599999904632568,7.599999904632568,15800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,7.900000095367432,9.739999771118164,7.900000095367432,8.869999885559082,68500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,9.100000381469728,11.0,7.739999771118164,7.949999809265137,274100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,7.949999809265137,8.253999710083008,7.329999923706055,8.210000038146973,51200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,8.199999809265137,8.199999809265137,7.300000190734863,7.690000057220459,42600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,7.699999809265137,7.989999771118164,7.039999961853027,7.400000095367432,47700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,7.300000190734863,7.449999809265137,5.789999961853027,6.489999771118164,115700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,6.349999904632568,6.849999904632568,5.989999771118164,6.590000152587891,37700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,6.519999980926514,7.170000076293945,5.90399980545044,6.039999961853027,60400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,6.050000190734863,6.804999828338623,6.050000190734863,6.409999847412109,42900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,6.190000057220459,6.335999965667725,4.840000152587891,4.929999828338623,168000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,4.739999771118164,5.150000095367432,4.739999771118164,5.0,37800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,5.150000095367432,5.2729997634887695,4.610000133514404,4.829999923706055,26100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,4.730000019073486,4.906000137329102,4.250999927520752,4.489999771118164,43100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,4.420000076293945,4.611999988555908,4.21999979019165,4.260000228881836,14600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,4.300000190734863,4.519999980926514,4.190000057220459,4.420000076293945,18800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,4.289999961853027,4.590000152587891,3.990000009536743,4.070000171661377,34500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,4.260000228881836,4.369999885559082,3.920000076293945,3.9600000381469727,12000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,4.019999980926514,4.260000228881836,3.849999904632568,3.849999904632568,39600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3.9800000190734863,4.03000020980835,3.494999885559082,3.5199999809265137,32200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,3.470000028610229,3.470000028610229,3.1989998817443848,3.309999942779541,27100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3.3399999141693115,3.3399999141693115,3.200000047683716,3.240999937057495,21800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.4649999141693115,3.4649999141693115,3.0,3.134999990463257,26500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.119999885559082,3.414999961853028,3.109999895095825,3.109999895095825,3700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,3.039999961853028,3.062999963760376,2.509999990463257,2.5799999237060547,47300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.569999933242798,3.140000104904175,2.5450000762939453,2.970000028610229,62800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.9800000190734863,3.125,2.789999961853028,3.009999990463257,12700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.9730000495910645,3.0999999046325684,2.930000066757202,3.049999952316284,19400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,3.0199999809265137,3.164999961853028,2.799000024795532,2.921999931335449,34100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.8399999141693115,3.174999952316284,2.650000095367432,2.7100000381469727,43400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.809999942779541,2.8399999141693115,2.559999942779541,2.7300000190734863,54800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.7799999713897705,2.7980000972747803,2.559999942779541,2.6700000762939453,46800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.8289999961853027,2.8299999237060547,2.450000047683716,2.470000028610229,51700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.6700000762939453,2.6700000762939453,2.009999990463257,2.0299999713897705,85500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.049999952316284,2.299999952316284,1.9600000381469729,2.1600000858306885,76600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.200000047683716,2.470000028610229,2.059999942779541,2.200000047683716,46100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.180000066757202,2.200000047683716,2.049999952316284,2.0899999141693115,13300.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.190000057220459,2.2100000381469727,2.0899999141693115,2.180000066757202,22200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.180000066757202,2.325000047683716,1.950000047683716,1.950000047683716,27200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,1.9800000190734863,2.039999961853028,1.5399999618530271,1.809999942779541,76500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,1.8200000524520876,1.9919999837875368,1.725000023841858,1.8600000143051147,32700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,1.9459999799728396,2.138999938964844,1.8799999952316284,2.009999990463257,50200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,1.9900000095367432,2.4800000190734863,1.9900000095367432,2.1600000858306885,154200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,2.2100000381469727,2.2300000190734863,2.109999895095825,2.1600000858306885,16800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,2.119999885559082,2.289999961853028,1.924999952316284,2.289999961853028,63400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,2.2799999713897705,2.3959999084472656,2.069999933242798,2.240000009536743,50800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,2.180000066757202,2.299999952316284,2.109999895095825,2.180000066757202,11200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,2.1700000762939453,2.369999885559082,2.0199999809265137,2.039999961853028,114700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,2.0999999046325684,2.3299999237060547,2.049999952316284,2.2100000381469727,30000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,2.2100000381469727,2.275000095367432,2.1600000858306885,2.2100000381469727,31300.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,2.220000028610229,2.2799999713897705,2.049999952316284,2.049999952316284,24000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,2.0999999046325684,2.200000047683716,2.0299999713897705,2.049999952316284,23100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,2.069999933242798,2.109999895095825,2.049999952316284,2.059999942779541,7100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,2.049999952316284,2.130000114440918,2.0199999809265137,2.130000114440918,11400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,2.1600000858306885,2.1600000858306885,2.0,2.039999961853028,17200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,2.049999952316284,2.11899995803833,1.7999999523162842,1.937999963760376,138000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,1.868000030517578,1.8899999856948853,1.777999997138977,1.870000004768372,44700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,1.8200000524520876,1.8899999856948853,1.75,1.7599999904632568,21000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,1.7999999523162842,1.8899999856948853,1.7799999713897705,1.850000023841858,13600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,1.7899999618530271,1.955000042915344,1.7899999618530271,1.950000047683716,34400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,1.9299999475479128,2.0299999713897705,1.7999999523162842,1.8200000524520876,24700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,2.000999927520752,2.039999961853028,1.840000033378601,1.909999966621399,44500.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,1.9800000190734863,2.009999990463257,1.940000057220459,1.940000057220459,13000.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,1.950000047683716,2.0,1.9299999475479128,1.9299999475479128,26500.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,1.909999966621399,1.950000047683716,1.690000057220459,1.950000047683716,53400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,1.850000023841858,2.039999961853028,1.850000023841858,1.9900000095367432,45000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,1.9299999475479128,1.9700000286102293,1.7400000095367432,1.7400000095367432,65000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,1.809999942779541,2.0199999809265137,1.7200000286102295,1.899999976158142,92200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,1.8200000524520876,2.039999961853028,1.8200000524520876,1.9700000286102293,27000.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,2.009999990463257,2.009999990463257,1.7300000190734863,1.7300000190734863,107200.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,1.7200000286102295,1.8200000524520876,1.559999942779541,1.5700000524520874,60700.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,1.6399999856948853,1.690000057220459,1.600000023841858,1.659999966621399,8800.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,1.7000000476837158,2.0,1.7000000476837158,1.7799999713897705,63400.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,1.7799999713897705,1.830000042915344,1.690000057220459,1.7799999713897705,20700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,1.850000023841858,1.850000023841858,1.7400000095367432,1.809999942779541,5500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,1.7200000286102295,1.7699999809265137,1.690000057220459,1.75,4200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,1.8200000524520876,1.9600000381469729,1.815999984741211,1.950000047683716,23800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,1.8899999856948853,2.0999999046325684,1.870000004768372,1.909999966621399,42900.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,2.111000061035156,2.119999885559082,1.9900000095367432,2.0199999809265137,35100.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,1.9299999475479128,2.069999933242798,1.9299999475479128,2.039999961853028,10600.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,2.049999952316284,2.049999952316284,1.9490000009536743,2.0,13500.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,2.049999952316284,2.049999952316284,1.940000057220459,1.9900000095367432,13500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,1.9600000381469729,2.119999885559082,1.899999976158142,1.9700000286102293,30000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,2.005000114440918,2.059999942779541,1.934999942779541,1.934999942779541,6700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,2.0299999713897705,2.0299999713897705,1.75,1.850000023841858,7900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,1.8899999856948853,1.9470000267028809,1.8899999856948853,1.8899999856948853,6200.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,1.7699999809265137,1.8600000143051147,1.6799999475479126,1.809999942779541,22600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,1.7400000095367432,1.830000042915344,1.7200000286102295,1.7400000095367432,9200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,1.7400000095367432,1.8600000143051147,1.7000000476837158,1.7000000476837158,22900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,1.7000000476837158,1.7799999713897705,1.6799999475479126,1.7699999809265137,10200.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,1.7899999618530271,1.909999966621399,1.784999966621399,1.875,9800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,1.850000023841858,1.9789999723434448,1.7799999713897705,1.7799999713897705,6600.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,1.8350000381469729,1.909999966621399,1.7710000276565552,1.899999976158142,10400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,1.899999976158142,2.1700000762939453,1.8799999952316284,1.909999966621399,52900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,1.8899999856948853,1.9600000381469729,1.8650000095367432,1.8650000095367432,4500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,1.8899999856948853,1.8899999856948853,1.7710000276565552,1.8200000524520876,3700.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,1.809999942779541,1.809999942779541,1.559999942779541,1.6299999952316284,44600.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,1.7100000381469729,1.7999999523162842,1.5800000429153442,1.649999976158142,89200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,1.649999976158142,1.6699999570846558,1.350000023841858,1.3799999952316284,83500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,1.3799999952316284,1.6699999570846558,1.3799999952316284,1.6200000047683716,82500.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,1.6200000047683716,1.9149999618530276,1.6200000047683716,1.7599999904632568,27800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,1.7999999523162842,1.899999976158142,1.649999976158142,1.7400000095367432,41400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,1.7289999723434448,1.9800000190734863,1.7289999723434448,1.9700000286102293,23600.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,1.9299999475479128,2.039999961853028,1.9049999713897705,2.039999961853028,21800.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,2.0299999713897705,2.0799999237060547,1.899999976158142,2.009999990463257,37500.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,1.919999957084656,2.069999933242798,1.8799999952316284,2.039999961853028,30300.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,2.0299999713897705,2.299999952316284,2.0,2.180000066757202,48200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,2.2699999809265137,2.2699999809265137,2.0199999809265137,2.174999952316284,16700.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,1.9800000190734863,2.2249999046325684,1.9800000190734863,2.0799999237060547,22300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,2.1600000858306885,2.799999952316284,2.1600000858306885,2.650000095367432,217900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,2.6700000762939453,3.0999999046325684,2.0299999713897705,2.2300000190734863,231800.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,2.240000009536743,2.430999994277954,2.109999895095825,2.130000114440918,80200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,2.150000095367432,2.150000095367432,2.0299999713897705,2.119999885559082,7500.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,2.119999885559082,2.177000045776367,1.899999976158142,2.059999942779541,24600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,2.009999990463257,2.259999990463257,2.009999990463257,2.200000047683716,32700.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,2.2799999713897705,2.289999961853028,1.950999975204468,2.009999990463257,15400.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,1.950000047683716,2.0199999809265137,1.870000004768372,1.870000004768372,4600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,1.909999966621399,2.130000114440918,1.8600000143051147,1.8600000143051147,37300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,1.919999957084656,2.119999885559082,1.870000004768372,1.9600000381469729,19000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,1.940000057220459,1.940000057220459,1.7899999618530271,1.7899999618530271,16600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,1.8799999952316284,1.950000047683716,1.809999942779541,1.950000047683716,12300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,1.9900000095367432,2.259999990463257,1.919999957084656,1.950000047683716,62000.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,2.0199999809265137,2.180999994277954,2.009999990463257,2.1700000762939453,42700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,2.140000104904175,2.369999885559082,2.0209999084472656,2.2100000381469727,48000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,2.259999990463257,2.2799999713897705,2.180000066757202,2.2100000381469727,24600.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,2.299999952316284,2.6600000858306885,2.140000104904175,2.190000057220459,187800.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,2.4130001068115234,2.470999956130981,2.2100000381469727,2.359999895095825,57400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,2.321000099182129,2.549999952316284,2.25,2.2799999713897705,115000.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,2.3399999141693115,2.380000114440918,2.259999990463257,2.309999942779541,24600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,2.3499999046325684,2.440000057220459,2.25,2.309999942779541,54000.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,2.303999900817871,2.303999900817871,2.009999990463257,2.009999990463257,31800.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,2.0999999046325684,2.0999999046325684,1.940000057220459,1.940000057220459,21400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,1.9800000190734863,1.9900000095367432,1.8799999952316284,1.950000047683716,14800.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,2.119999885559082,2.220000028610229,2.0,2.1600000858306885,35900.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,2.150000095367432,2.150000095367432,1.9600000381469729,2.0,14900.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,2.0,2.069999933242798,1.8899999856948853,2.009999990463257,20300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,1.9900000095367432,1.9900000095367432,1.690000057220459,1.7999999523162842,39800.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,1.7999999523162842,1.9490000009536743,1.722000002861023,1.8899999856948853,29700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,1.8650000095367432,1.870000004768372,1.774999976158142,1.870000004768372,9700.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,2.0799999237060547,2.0799999237060547,1.809999942779541,1.870000004768372,6900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,1.950000047683716,1.9800000190734863,1.7699999809265137,1.830000042915344,18000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,1.8600000143051147,2.150000095367432,1.7000000476837158,2.009999990463257,38400.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,2.059999942779541,2.2179999351501465,1.8600000143051147,1.8799999952316284,25000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,2.0,2.177999973297119,1.899999976158142,1.909999966621399,50900.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,1.9900000095367432,2.359999895095825,1.950000047683716,2.2699999809265137,58300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,2.609999895095825,2.755000114440918,2.2739999294281006,2.3299999237060547,94900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,2.289999961853028,2.380000114440918,2.0999999046325684,2.1600000858306885,33700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,2.2100000381469727,2.3299999237060547,2.0,2.0899999141693115,37800.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,2.059999942779541,2.200000047683716,2.059999942779541,2.059999942779541,7100.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,2.0850000381469727,2.1600000858306885,2.039999961853028,2.069999933242798,13100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,2.059999942779541,2.3499999046325684,2.039999961853028,2.299999952316284,34600.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,2.3499999046325684,2.470000028610229,2.2799999713897705,2.299999952316284,16000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,2.220000028610229,2.371999979019165,2.220000028610229,2.345000028610229,8500.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,2.3399999141693115,2.364000082015991,2.039999961853028,2.059999942779541,20200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,2.1700000762939453,2.470000028610229,1.870000004768372,2.369999885559082,717700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,2.299999952316284,2.470000028610229,2.220000028610229,2.450000047683716,117200.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,2.313999891281128,2.450000047683716,2.0999999046325684,2.0999999046325684,47600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,2.109999895095825,2.759999990463257,1.8799999952316284,2.509999990463257,322900.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,2.509999990463257,3.2300000190734863,2.299999952316284,2.5,564400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,2.4600000381469727,2.4600000381469727,1.8899999856948853,1.9700000286102293,151400.0,,,,,,,,,,
