Date,Open,High,Low,Close,Volume,"('Adj Close', 'OPRT')","('Close', 'OPRT')","('High', 'OPRT')","('Low', 'OPRT')","('Open', 'OPRT')","('Volume', 'OPRT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.880000114440918,3.880000114440918,3.5799999237060547,3.859999895095825,534500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.799999952316284,3.9700000286102295,3.740000009536743,3.7799999713897705,263900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.759999990463257,3.880000114440918,3.740000009536743,3.859999895095825,148500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.849999904632568,4.0,3.809999942779541,3.9600000381469727,162000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.9700000286102295,4.210000038146973,3.920000076293945,4.179999828338623,233100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.150000095367432,4.21999979019165,4.090000152587891,4.159999847412109,283800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.03000020980835,4.369999885559082,4.03000020980835,4.349999904632568,239200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.309999942779541,4.389999866485596,4.211999893188477,4.360000133514404,287600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.409999847412109,4.545000076293945,4.2230000495910645,4.269999980926514,320800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.269999980926514,4.28000020980835,4.039999961853027,4.099999904632568,455900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.179999828338623,4.179999828338623,3.700000047683716,3.759999990463257,465800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.819999933242798,3.819999933242798,3.4200000762939453,3.555000066757202,827000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.549999952316284,3.920000076293945,3.440000057220459,3.880000114440918,440500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.890000104904175,4.179999828338623,3.890000104904175,4.050000190734863,378300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.079999923706055,4.235000133514404,4.039999961853027,4.190000057220459,191900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.239999771118164,4.349999904632568,4.054999828338623,4.090000152587891,164200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.139999866485596,4.179999828338623,3.950000047683716,3.9700000286102295,114300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.9800000190734863,4.050000190734863,3.950000047683716,4.010000228881836,105300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.990000009536743,4.139999866485596,3.990000009536743,4.119999885559082,84800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.119999885559082,4.119999885559082,3.920000076293945,3.9700000286102295,117500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.930000066757202,3.984999895095825,3.625,3.680000066757202,160200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.690000057220459,3.869999885559082,3.510999917984009,3.690000057220459,233300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.640000104904175,3.694999933242798,3.575000047683716,3.5899999141693115,129100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.509999990463257,3.640000104904175,3.289999961853028,3.359999895095825,211500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.440000057220459,3.5450000762939453,3.380000114440918,3.5199999809265137,136400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.5199999809265137,3.5199999809265137,3.319999933242798,3.3399999141693115,210000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.3399999141693115,3.3399999141693115,3.2300000190734863,3.2799999713897705,188200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.309999942779541,3.3399999141693115,3.240000009536743,3.2699999809265137,81000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.2799999713897705,3.565000057220459,3.2799999713897705,3.5299999713897705,154900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.390000104904175,3.440000057220459,3.3299999237060547,3.380000114440918,168200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.440000057220459,3.819999933242798,3.440000057220459,3.759999990463257,250800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.700000047683716,3.9600000381469727,3.700000047683716,3.859999895095825,178600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.819999933242798,3.869999885559082,3.450000047683716,3.7899999618530273,120900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.7300000190734863,3.880000114440918,3.700000047683716,3.740000009536743,98600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.740000009536743,3.815000057220459,3.660000085830689,3.700000047683716,82900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.7799999713897705,3.799999952316284,3.674999952316284,3.75,53600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.7300000190734863,3.890000104904175,3.650000095367432,3.880000114440918,120200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.869999885559082,4.059999942779541,3.7300000190734863,3.859999895095825,140900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.930000066757202,3.990000009536743,3.849999904632568,3.9700000286102295,107700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.930000066757202,4.019999980926514,3.75,3.75,117200.0,,,,,,,,,,
