Date,Open,High,Low,Close,Volume,"('Adj Close', 'ASPS')","('Close', 'ASPS')","('High', 'ASPS')","('Low', 'ASPS')","('Open', 'ASPS')","('Volume', 'ASPS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.539999961853028,3.549999952316284,3.25,3.2699999809265137,179600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.25,3.319999933242798,2.950000047683716,3.0,256700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.0,3.0199999809265137,2.8499999046325684,2.900000095367432,147200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.930000066757202,3.069999933242798,2.9200000762939453,2.930000066757202,111900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.990000009536743,3.0,2.8299999237060547,2.9600000381469727,249000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.9100000858306885,3.0299999713897705,2.859999895095825,3.0,118000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.0,3.0,2.9100000858306885,2.9100000858306885,191600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.930000066757202,2.970000028610229,2.799999952316284,2.819999933242798,378500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.8399999141693115,2.859999895095825,2.700000047683716,2.740000009536743,118100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.75,2.75,2.380000114440918,2.549999952316284,262100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.4800000190734863,2.640000104904175,2.4600000381469727,2.640000104904175,129800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.650000095367432,2.7300000190734863,2.549999952316284,2.5799999237060547,90200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.559999942779541,3.0899999141693115,2.5199999809265137,2.9800000190734863,810000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.0,3.069999933242798,2.9600000381469727,3.069999933242798,39300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.069999933242798,3.359999895095825,3.069999933242798,3.200000047683716,241400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.220000028610229,3.220000028610229,2.9800000190734863,3.049999952316284,50400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.109999895095825,3.240000009536743,3.069999933242798,3.150000095367432,291700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.109999895095825,3.259999990463257,3.109999895095825,3.130000114440918,43100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.130000114440918,3.1700000762939453,3.009999990463257,3.119999885559082,44200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.0799999237060547,3.0999999046325684,2.799999952316284,2.900000095367432,106800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.930000066757202,3.0,2.869999885559082,2.9100000858306885,31700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.9200000762939453,2.9600000381469727,2.7799999713897705,2.809999942779541,66200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.8499999046325684,2.930000066757202,2.7699999809265137,2.9100000858306885,49500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.869999885559082,2.869999885559082,2.7799999713897705,2.799999952316284,38400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.869999885559082,2.869999885559082,2.789999961853028,2.799999952316284,11100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.789999961853028,2.8299999237060547,2.650000095367432,2.6600000858306885,69000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.6600000858306885,2.819999933242798,2.6600000858306885,2.789999961853028,42800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.759999990463257,2.8499999046325684,2.75,2.759999990463257,121200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.75,2.799999952316284,2.650000095367432,2.690000057220459,130000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.650000095367432,2.680000066757202,2.5199999809265137,2.5999999046325684,108600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.619999885559082,2.7300000190734863,2.619999885559082,2.700000047683716,58200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.690000057220459,2.859999895095825,2.690000057220459,2.8399999141693115,76700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.819999933242798,2.859999895095825,2.7699999809265137,2.8299999237060547,26900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.869999885559082,3.140000104904175,2.8399999141693115,3.140000104904175,61500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.119999885559082,3.130000114440918,2.809999942779541,2.9200000762939453,151500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.950000047683716,3.069999933242798,2.6600000858306885,2.759999990463257,88900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.759999990463257,2.930000066757202,2.720000028610229,2.759999990463257,53100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.799999952316284,2.9200000762939453,2.799999952316284,2.859999895095825,70900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.859999895095825,2.9200000762939453,2.819999933242798,2.859999895095825,43400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.859999895095825,2.900000095367432,2.8299999237060547,2.859999895095825,45200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.880000114440918,3.0,2.789999961853028,2.789999961853028,59100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.7799999713897705,2.940000057220459,2.6600000858306885,2.880000114440918,59300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.9200000762939453,2.9200000762939453,2.799999952316284,2.869999885559082,29700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.869999885559082,3.009999990463257,2.819999933242798,2.990000009536743,36800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.0299999713897705,3.1700000762939453,2.859999895095825,2.930000066757202,130700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.0299999713897705,3.109999895095825,2.8299999237060547,2.880000114440918,112800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.859999895095825,2.930000066757202,2.640000104904175,2.809999942779541,101300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.799999952316284,2.869999885559082,2.559999942779541,2.650000095367432,94200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.720000028610229,2.740000009536743,2.650000095367432,2.650000095367432,69200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.609999895095825,2.75,2.609999895095825,2.6600000858306885,49600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.720000028610229,2.720000028610229,2.5,2.5299999713897705,153100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.539999961853028,2.7300000190734863,2.490000009536743,2.630000114440918,105400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.609999895095825,2.630000114440918,2.470000028610229,2.4800000190734863,98100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.490000009536743,2.7100000381469727,2.4600000381469727,2.5799999237060547,112700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.5899999141693115,2.619999885559082,2.5199999809265137,2.5199999809265137,19900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.5199999809265137,2.5799999237060547,2.4200000762939453,2.4600000381469727,100600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.4600000381469727,2.5,2.430000066757202,2.4600000381469727,69000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.4800000190734863,2.5,2.180000066757202,2.200000047683716,317000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.25,2.25,1.7699999809265137,1.8899999856948853,593600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.8600000143051147,1.9900000095367432,1.7999999523162842,1.950000047683716,221300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.950000047683716,2.069999933242798,1.8899999856948853,1.940000057220459,80500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.899999976158142,1.919999957084656,1.850000023841858,1.8899999856948853,115500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.8600000143051147,1.870000004768372,1.7899999618530271,1.8600000143051147,61100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.850000023841858,1.8600000143051147,1.6799999475479126,1.7200000286102295,247200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.7200000286102295,1.840000033378601,1.7200000286102295,1.7799999713897705,100900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.7599999904632568,1.7899999618530271,1.6399999856948853,1.7200000286102295,331600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.7000000476837158,1.75,1.4700000286102295,1.6399999856948853,246800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1.6200000047683716,1.6299999952316284,1.4800000190734863,1.5099999904632568,177600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1.5099999904632568,1.6699999570846558,1.3799999952316284,1.559999942779541,362400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1.6100000143051147,1.6100000143051147,1.399999976158142,1.4600000381469729,176700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1.4500000476837158,1.5299999713897705,1.440000057220459,1.4800000190734863,96700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.4800000190734863,1.4900000095367432,1.440000057220459,1.4800000190734863,106300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.4800000190734863,1.5700000524520874,1.440000057220459,1.5299999713897705,47100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.5399999618530271,1.559999942779541,1.4500000476837158,1.5,72400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.4800000190734863,1.559999942779541,1.4700000286102295,1.5399999618530271,29400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.5399999618530271,1.7300000190734863,1.5199999809265137,1.649999976158142,144700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1.6299999952316284,1.7699999809265137,1.6200000047683716,1.7000000476837158,90600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.7000000476837158,1.7200000286102295,1.6200000047683716,1.659999966621399,52400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,1.6699999570846558,1.8200000524520876,1.6200000047683716,1.7000000476837158,72500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,1.7699999809265137,1.950000047683716,1.7699999809265137,1.870000004768372,177500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,1.870000004768372,2.059999942779541,1.840000033378601,1.9700000286102293,119500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.950000047683716,2.0999999046325684,1.840000033378601,1.9800000190734863,160900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1.9700000286102293,2.069999933242798,1.8799999952316284,1.9900000095367432,125800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,1.9900000095367432,2.039999961853028,1.9700000286102293,1.9700000286102293,55600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.0,2.0999999046325684,1.9299999475479128,2.059999942779541,76100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.049999952316284,2.109999895095825,2.0199999809265137,2.049999952316284,47000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.0299999713897705,2.0299999713897705,1.9600000381469729,1.9600000381469729,70000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,1.950000047683716,2.0,1.809999942779541,1.8200000524520876,97000.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,1.7799999713897705,1.950000047683716,1.7799999713897705,1.850000023841858,40900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,1.899999976158142,1.940000057220459,1.840000033378601,1.899999976158142,55000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,1.8799999952316284,1.950000047683716,1.7999999523162842,1.840000033378601,72000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,1.870000004768372,1.9600000381469729,1.870000004768372,1.899999976158142,91900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,1.909999966621399,2.0,1.899999976158142,1.899999976158142,160700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,1.919999957084656,1.9700000286102293,1.840000033378601,1.8600000143051147,101500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,1.8799999952316284,1.940000057220459,1.8600000143051147,1.8899999856948853,124600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,1.8899999856948853,1.940000057220459,1.7999999523162842,1.809999942779541,36700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,1.8200000524520876,1.8200000524520876,1.7100000381469729,1.7200000286102295,109000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,1.7100000381469729,1.75,1.659999966621399,1.6699999570846558,142300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,1.690000057220459,1.7000000476837158,1.649999976158142,1.6699999570846558,185300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,1.659999966621399,1.690000057220459,1.5499999523162842,1.6799999475479126,327600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,1.7400000095367432,1.840000033378601,1.6799999475479126,1.7100000381469729,119300.0,,,,,,,,,,
