Date,Open,High,Low,Close,Volume,"('Adj Close', 'BL')","('Close', 'BL')","('High', 'BL')","('Low', 'BL')","('Open', 'BL')","('Volume', 'BL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,60.58000183105469,61.54999923706055,58.77999877929688,58.970001220703125,757800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,58.38999938964844,58.53499984741211,56.2599983215332,56.34999847412109,849600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.29999923706055,57.130001068115234,55.77999877929688,55.97999954223633,614800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,55.2400016784668,56.59999847412109,55.2400016784668,55.709999084472656,617100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,55.81999969482422,57.970001220703125,55.58000183105469,57.77999877929688,463400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,56.68999862670898,57.790000915527344,56.52000045776367,57.25,435600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,57.15999984741211,58.23899841308594,56.619998931884766,58.16999816894531,309200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,58.09999847412109,58.61000061035156,56.59000015258789,57.84999847412109,408000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,58.58000183105469,58.8650016784668,57.459999084472656,57.56999969482422,304700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,56.81999969482422,57.97499847412109,56.43000030517578,57.619998931884766,366500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,56.52000045776367,60.720001220703125,56.52000045776367,60.43000030517578,1068500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,60.88999938964844,61.040000915527344,58.275001525878906,58.54999923706055,660000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,59.06999969482422,60.09000015258789,57.7599983215332,59.810001373291016,358100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,60.77999877929688,61.17499923706055,59.720001220703125,60.79999923706055,250200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,61.58000183105469,62.130001068115234,60.09999847412109,61.33000183105469,304400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,62.369998931884766,62.369998931884766,60.4900016784668,60.54999923706055,369200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,61.54999923706055,61.93999862670898,59.92699813842773,60.09999847412109,528100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,60.630001068115234,60.95500183105469,59.810001373291016,59.95000076293945,518100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,59.86000061035156,62.380001068115234,59.86000061035156,62.290000915527344,299600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,62.06999969482422,62.27999877929688,59.970001220703125,59.970001220703125,314900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,60.209999084472656,61.18999862670898,58.38999938964844,58.68000030517578,508900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,58.95000076293945,60.65999984741211,58.88999938964844,60.52999877929688,842000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,59.43999862670898,60.54999923706055,59.22999954223633,60.29999923706055,336300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,59.709999084472656,60.0,57.93999862670898,58.40999984741211,428400.0,,,,,,,,,,
