Date,Open,High,Low,Close,Volume,"('Adj Close', 'CASY')","('Close', 'CASY')","('High', 'CASY')","('Low', 'CASY')","('Open', 'CASY')","('Volume', 'CASY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,273.3900146484375,277.6000061035156,273.3900146484375,277.5799865722656,227000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,277.0,278.4700012207031,274.510009765625,276.1600036621094,224600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,277.44000244140625,279.95001220703125,277.1499938964844,278.8999938964844,267000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,279.5400085449219,285.3299865722656,277.9100036621094,284.3399963378906,428500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,285.2699890136719,287.9100036621094,283.8299865722656,285.5899963378906,235600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,285.6000061035156,286.6700134277344,283.0,283.0199890136719,151100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,282.2900085449219,284.0599975585937,279.9100036621094,282.9800109863281,222000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,283.5400085449219,287.20001220703125,281.260009765625,287.1199951171875,233200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,287.739990234375,289.67999267578125,287.2699890136719,287.5199890136719,128900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,288.760009765625,289.9700012207031,286.9800109863281,288.5799865722656,238000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,288.4100036621094,291.510009765625,286.7900085449219,287.0400085449219,275200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,286.5400085449219,287.1700134277344,282.239990234375,285.2099914550781,241300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,284.6099853515625,287.5199890136719,282.5899963378906,285.5799865722656,195200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,286.94000244140625,287.6199951171875,284.6499938964844,286.0899963378906,176200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,286.5799865722656,288.5299987792969,285.0,285.7300109863281,220600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,286.3599853515625,287.0799865722656,281.75,282.1700134277344,180600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,282.510009765625,284.8699951171875,281.2300109863281,283.8299865722656,216700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,283.4599914550781,284.6499938964844,274.07000732421875,275.45001220703125,261900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,274.82000732421875,275.0299987792969,268.07000732421875,273.25,406200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,273.1000061035156,274.6099853515625,268.9599914550781,274.4100036621094,365500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,272.9800109863281,274.010009765625,269.6000061035156,271.3599853515625,341400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,271.1600036621094,276.2900085449219,269.3500061035156,274.739990234375,255600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,274.7300109863281,276.82000732421875,272.5599975585937,275.0599975585937,255400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,275.6400146484375,275.6400146484375,269.5,273.5199890136719,262800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,273.9100036621094,276.6099853515625,272.4599914550781,276.1099853515625,187600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,277.7699890136719,280.3500061035156,274.8099975585937,275.20001220703125,233700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,275.2699890136719,285.42999267578125,275.2699890136719,285.0199890136719,310600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,284.5799865722656,286.6099853515625,281.5899963378906,286.44000244140625,213600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,285.0,287.9800109863281,281.67999267578125,285.07000732421875,216300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,285.1600036621094,287.1099853515625,279.989990234375,280.6600036621094,215300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,282.42999267578125,284.2799987792969,280.04998779296875,283.75,219100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,284.57000732421875,289.32000732421875,284.57000732421875,286.1300048828125,211100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,286.6400146484375,290.1300048828125,285.5899963378906,287.6600036621094,173400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,289.739990234375,291.1600036621094,286.4599914550781,288.4800109863281,234100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,289.0799865722656,290.3299865722656,287.7699890136719,288.17999267578125,145800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,288.8500061035156,294.9200134277344,288.1199951171875,294.5599975585937,201100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,296.3399963378906,300.6700134277344,295.6099853515625,299.75,223000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,299.2799987792969,301.2200012207031,298.0799865722656,299.0400085449219,210700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,300.260009765625,302.17999267578125,299.0199890136719,300.9200134277344,203300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,301.2099914550781,304.1199951171875,300.8699951171875,304.1199951171875,179500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,305.45001220703125,305.45001220703125,302.25,304.489990234375,229500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,303.6300048828125,307.6400146484375,303.5799865722656,306.8500061035156,193300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,308.2200012207031,314.9599914550781,308.0899963378906,313.70001220703125,269500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,314.2699890136719,314.989990234375,290.7900085449219,291.2799987792969,635500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,294.92999267578125,304.44000244140625,294.92999267578125,300.9100036621094,374700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,303.5299987792969,307.8599853515625,303.0,307.1499938964844,321100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,307.5199890136719,308.0,301.17999267578125,302.17999267578125,214400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,301.44000244140625,303.6499938964844,297.17999267578125,298.760009765625,437400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,296.0,302.0400085449219,291.3099975585937,294.0299987792969,604900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,293.6000061035156,296.19000244140625,290.0,295.9100036621094,307700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,296.5299987792969,299.9200134277344,293.8099975585937,297.5199890136719,292400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,297.25,307.2099914550781,297.0899963378906,305.42999267578125,685300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,306.25,308.6499938964844,303.95001220703125,305.1700134277344,337700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,306.4700012207031,310.0,306.4200134277344,308.9200134277344,188500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,309.70001220703125,315.3900146484375,307.9599914550781,315.1499938964844,262400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,316.20001220703125,318.2699890136719,313.9100036621094,318.1099853515625,296800.0,,,,,,,,,,
