Date,Open,High,Low,Close,Volume,"('Adj Close', 'APO')","('Close', 'APO')","('High', 'APO')","('Low', 'APO')","('Open', 'APO')","('Volume', 'APO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-28 19:00:00-05:00,112.0,112.22000122070312,110.11000061035156,111.8000030517578,2881200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,111.55999755859376,113.62000274658205,109.8499984741211,111.01000213623048,3255300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,110.05999755859376,112.19000244140624,108.37000274658205,111.36000061035156,3300800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,111.20999908447266,111.62000274658205,109.01000213623048,109.41000366210938,2132900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,110.12000274658205,110.87999725341795,108.44000244140624,108.8000030517578,2315900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,109.0500030517578,111.22000122070312,108.4499969482422,110.91000366210938,1639600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,111.0,111.11000061035156,107.91999816894533,108.75,1756900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,108.75,108.9000015258789,107.16999816894533,108.76000213623048,2446500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,109.0,110.37000274658205,108.3000030517578,109.94000244140624,1545500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,109.94000244140624,111.62999725341795,109.80999755859376,109.9800033569336,1553800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,110.31999969482422,110.4000015258789,108.8000030517578,110.01000213623048,1984100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,109.22000122070312,110.98999786376952,109.05999755859376,110.41000366210938,4125700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,110.79000091552734,111.75,110.0999984741211,110.27999877929688,2235800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,110.0,111.45999908447266,109.5999984741211,110.73999786376952,2338000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,110.4800033569336,112.6999969482422,110.0,112.63999938964844,3427600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,113.98999786376952,116.5500030517578,113.69000244140624,114.52999877929688,3599400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,114.3000030517578,114.58000183105467,112.45999908447266,112.58000183105467,1504700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,112.2300033569336,113.8499984741211,111.37999725341795,113.41999816894533,1612400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,113.44000244140624,114.72000122070312,113.1999969482422,113.88999938964844,1471400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,114.5500030517578,115.0,112.52999877929688,113.58000183105467,1733000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,113.37999725341795,113.41999816894533,112.02999877929688,112.4499969482422,1515400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,112.55999755859376,113.05999755859376,111.27999877929688,112.47000122070312,1472600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,111.94000244140624,111.94000244140624,108.05999755859376,110.55999755859376,2479200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,110.55999755859376,112.91000366210938,110.55999755859376,112.58999633789062,1513400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,113.68000030517578,115.4499969482422,111.08000183105467,111.08000183105467,2636900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,112.1999969482422,114.8499984741211,111.22000122070312,114.66999816894533,1517500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,116.0,116.4499969482422,114.79000091552734,116.05999755859376,1683600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,116.33999633789062,117.1500015258789,111.6500015258789,111.87000274658205,1961100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,111.0,115.5199966430664,110.0,114.22000122070312,2418400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,113.0199966430664,114.33000183105467,112.23999786376952,113.0199966430664,1425100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,112.0,112.68000030517578,109.29000091552734,110.12999725341795,2217800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,111.48999786376952,112.33999633789062,107.18000030517578,107.58000183105467,1855500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,107.12999725341795,108.33000183105467,105.8000030517578,107.83000183105467,2208100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,108.37999725341795,108.63999938964844,106.37000274658205,107.48999786376952,2430400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,107.58999633789062,108.37000274658205,106.44000244140624,107.3000030517578,1531100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,107.0999984741211,108.77999877929688,106.29000091552734,107.62999725341795,2162700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,108.9000015258789,111.72000122070312,108.01000213623048,110.5999984741211,2540700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,111.16000366210938,114.0500030517578,110.95999908447266,113.7699966430664,1874700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,114.16999816894533,114.33000183105467,112.2300033569336,112.72000122070312,1410100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,111.48999786376952,112.9800033569336,109.7699966430664,111.87999725341795,1399100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,112.51000213623048,112.51000213623048,111.16999816894533,112.22000122070312,1537600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,112.80999755859376,113.30999755859376,110.7699966430664,110.91000366210938,1766700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,110.44000244140624,111.27999877929688,107.88999938964844,108.37999725341795,2405500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,108.5999984741211,110.06999969482422,107.1999969482422,107.7699966430664,2223500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,107.75,113.1500015258789,106.91999816894533,112.06999969482422,4930500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,113.0,113.25,109.22000122070312,109.45999908447266,3300700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,109.62000274658205,111.69000244140624,108.12999725341795,111.4800033569336,1906300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,110.87999725341795,113.75,110.1999969482422,113.18000030517578,3273600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,112.55999755859376,113.36000061035156,110.44000244140624,113.31999969482422,1935500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,113.04000091552734,113.77999877929688,111.91999816894533,112.19000244140624,2587300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,112.93000030517578,112.93000030517578,111.55999755859376,112.05999755859376,1263200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,112.5999984741211,112.5999984741211,109.63999938964844,109.77999877929688,1757500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,109.69000244140624,110.94000244140624,109.37999725341795,110.87000274658205,1506000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,111.37999725341795,115.4800033569336,111.0199966430664,115.31999969482422,2333600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,115.0,115.1999969482422,112.68000030517578,112.7300033569336,1814800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,113.27999877929688,113.6500015258789,112.16000366210938,113.08000183105467,1782700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,113.08000183105467,113.91999816894533,112.62999725341795,112.9499969482422,1395700.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,112.77999877929688,114.9000015258789,112.16999816894533,114.6999969482422,1553900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,114.41999816894533,115.54000091552734,113.33000183105467,113.83999633789062,1161800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,115.0,115.0,112.25,112.87999725341795,1264800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,113.1500015258789,115.88999938964844,112.93000030517578,115.5199966430664,1944700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,115.75,117.20999908447266,115.13999938964844,115.5999984741211,2507700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,114.79000091552734,114.79000091552734,112.16000366210938,113.16999816894533,1779700.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,112.98999786376952,116.81999969482422,112.91999816894533,116.7699966430664,2117200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,117.2300033569336,119.5500030517578,113.22000122070312,116.16000366210938,5138200.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,116.94000244140624,117.19000244140624,114.37999725341795,116.5500030517578,2801500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,115.66000366210938,117.0199966430664,113.7300033569336,113.87999725341795,2251200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,114.73999786376952,116.31999969482422,113.80999755859376,116.27999877929688,2033800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,116.27999877929688,119.3000030517578,112.1999969482422,112.97000122070312,2985400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,112.81999969482422,114.11000061035156,111.12999725341795,112.36000061035156,2854000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,112.3000030517578,118.93000030517578,111.6500015258789,118.7699966430664,4711700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,118.38999938964844,118.51000213623048,115.6999969482422,116.70999908447266,2774000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,118.8499984741211,119.69000244140624,118.0500030517578,118.37999725341795,2832000.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,118.0199966430664,118.77999877929688,114.58999633789062,116.27999877929688,1711600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,115.0,116.3000030517578,113.5999984741211,115.87000274658205,2072300.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,115.95999908447266,116.97000122070312,114.86000061035156,116.29000091552734,1303900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,116.3499984741211,117.63999938964844,115.72000122070312,117.31999969482422,1518000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,116.8499984741211,118.56999969482422,116.8499984741211,118.43000030517578,2013500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,118.0999984741211,118.20999908447266,116.3499984741211,117.77999877929688,3778400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,117.3000030517578,119.5500030517578,117.20999908447266,118.27999877929688,2865700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,117.58000183105467,119.0,116.58000183105467,118.47000122070312,2248200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,117.9499969482422,118.16999816894533,116.87999725341795,118.05999755859376,1735900.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,117.4000015258789,118.52999877929688,117.05999755859376,118.0,2319100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,118.5,119.3000030517578,117.83999633789062,118.06999969482422,15003100.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,119.06999969482422,119.33000183105467,116.5199966430664,118.73999786376952,3010800.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,118.04000091552734,120.18000030517578,117.33000183105467,120.04000091552734,2426400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,120.4000015258789,120.8000030517578,118.98999786376952,119.8000030517578,1812200.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,119.58999633789062,120.13999938964844,117.56999969482422,118.73999786376952,1596300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,118.70999908447266,119.01000213623048,115.70999908447266,115.91999816894533,2128400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,115.73999786376952,117.87999725341795,115.41999816894533,116.68000030517578,1354700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,117.23999786376952,119.38999938964844,117.01000213623048,119.20999908447266,1259400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,119.8000030517578,121.2300033569336,119.19000244140624,121.0999984741211,1685300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,121.48999786376952,122.76000213623048,120.44000244140624,120.54000091552734,1461600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,121.25,122.54000091552734,120.62000274658205,122.5,1905200.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,123.0,124.01000213623048,122.12999725341795,124.0,2180800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,122.97000122070312,123.37999725341795,120.1500015258789,121.18000030517578,2135600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,121.45999908447266,122.5999984741211,120.26000213623048,120.33000183105467,1630400.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,121.11000061035156,121.9499969482422,119.83000183105467,120.51000213623048,1746600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,121.22000122070312,124.3000030517578,121.06999969482422,123.98999786376952,1936900.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,123.76000213623048,125.30999755859376,123.2699966430664,124.83999633789062,2088200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,123.75,125.05999755859376,121.3000030517578,121.72000122070312,1887000.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,122.05999755859376,124.33000183105467,119.45999908447266,121.66000366210938,2516100.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,123.69000244140624,123.73999786376952,121.08999633789062,122.16000366210938,2097700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,123.0500030517578,123.33999633789062,121.44000244140624,122.05999755859376,1657700.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,122.88999938964844,124.37999725341795,121.61000061035156,122.63999938964844,2200900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,125.05999755859376,126.4499969482422,123.77999877929688,125.30999755859376,3662700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,120.0,122.91000366210938,115.20999908447266,115.97000122070312,8726000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,110.11000061035156,111.8499984741211,102.83000183105467,103.52999877929688,8835100.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,97.45999908447266,101.70999908447266,95.11000061035156,99.16000366210938,6621900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,101.75,106.16000366210938,101.4499969482422,103.45999908447266,6501200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,106.04000091552734,107.54000091552734,102.58999633789062,103.12000274658205,3875700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,104.75,105.62000274658205,102.13999938964844,103.19000244140624,5464400.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,103.45999908447266,104.91000366210938,103.0500030517578,104.6999969482422,2779700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,104.1999969482422,104.4800033569336,102.41999816894533,103.02999877929688,2653200.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,103.81999969482422,105.3499984741211,103.7699966430664,104.61000061035156,1831400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,105.02999877929688,106.68000030517578,104.61000061035156,105.9800033569336,1674800.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,108.62999725341795,111.38999938964844,108.41000366210938,110.83000183105467,3826900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,110.18000030517578,111.48999786376952,109.29000091552734,111.0,1950100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,111.0500030517578,112.01000213623048,110.81999969482422,111.61000061035156,1558600.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,111.26000213623048,111.97000122070312,108.9499969482422,109.8499984741211,1593000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,109.94000244140624,109.98999786376952,108.29000091552734,109.27999877929688,1667200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,109.26000213623048,109.98999786376952,108.05999755859376,108.47000122070312,1773800.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,109.2300033569336,111.72000122070312,108.66999816894533,111.51000213623048,1874500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,111.97000122070312,112.8000030517578,111.44000244140624,111.88999938964844,1315900.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,112.55999755859376,114.18000030517578,112.0500030517578,113.58000183105467,2083400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,113.51000213623048,114.6500015258789,112.91000366210938,113.38999938964844,1853900.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,113.87000274658205,114.70999908447266,112.88999938964844,113.26000213623048,2741900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,113.91999816894533,116.22000122070312,112.66000366210938,115.7300033569336,2645000.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,114.26000213623048,114.75,110.70999908447266,111.31999969482422,3076400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,110.9800033569336,111.61000061035156,108.01000213623048,109.52999877929688,2779300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,109.95999908447266,110.08999633789062,107.62000274658205,108.8499984741211,2490400.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,109.18000030517578,111.22000122070312,106.47000122070312,108.0,4233200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,106.20999908447266,108.94000244140624,105.73999786376952,107.58999633789062,4438800.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,107.91000366210938,108.3499984741211,103.16999816894533,106.73999786376952,3774900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,108.91999816894533,108.98999786376952,104.37000274658205,108.66999816894533,2878800.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,109.68000030517578,112.45999908447266,108.51000213623048,112.37000274658205,2505700.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,113.0,115.66999816894533,112.7300033569336,114.38999938964844,2917000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,114.7699966430664,117.36000061035156,113.83000183105467,117.16000366210938,2341200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,117.66999816894533,118.41000366210938,116.19000244140624,117.79000091552734,2213600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,118.54000091552734,119.43000030517578,117.4000015258789,117.5500030517578,2505600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,120.5,122.33000183105467,119.3499984741211,121.62000274658205,2236900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,121.56999969482422,125.29000091552734,121.12000274658205,124.4800033569336,4562700.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,125.2699966430664,126.93000030517578,124.1999969482422,125.2300033569336,3157700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,124.87999725341795,126.06999969482422,124.29000091552734,125.12999725341795,3173300.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,126.26000213623048,126.43000030517578,123.91000366210938,124.52999877929688,2377200.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,125.5,125.77999877929688,124.48999786376952,125.5,2409400.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,126.0199966430664,126.30999755859376,124.9000015258789,125.80999755859376,2293300.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,125.0,125.52999877929688,123.27999877929688,124.91000366210938,3685300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,126.04000091552734,133.0500030517578,124.45999908447266,132.00999450683594,5703900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,132.61000061035156,135.2899932861328,131.5500030517578,132.6999969482422,6003700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,133.0,133.4600067138672,128.50999450683594,131.36000061035156,3591600.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,134.11000061035156,136.25999450683594,133.66000366210938,135.3300018310547,3846900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,134.97000122070312,135.4199981689453,133.61000061035156,134.22000122070312,2276600.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,134.66000366210938,136.22000122070312,134.39999389648438,136.10000610351562,2851500.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,135.85000610351562,138.07000732421875,135.0,138.02000427246094,2777700.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,138.0399932861328,140.35000610351562,137.47000122070312,137.9199981689453,4116300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,138.19000244140625,140.3000030517578,138.02000427246094,140.2100067138672,2716500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,141.07000732421875,141.6300048828125,139.6300048828125,141.3699951171875,2113600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,141.5,142.5800018310547,140.2899932861328,141.5500030517578,2520500.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,142.6199951171875,143.0399932861328,141.5,142.85000610351562,2360300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,146.27000427246094,146.82000732421875,143.5800018310547,145.19000244140625,2548000.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,145.05999755859375,145.8800048828125,143.82000732421875,145.00999450683594,2119700.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,145.8699951171875,145.8699951171875,143.92999267578125,144.75999450683594,2143100.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,143.3000030517578,144.44000244140625,142.86000061035156,143.94000244140625,1926600.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,143.6699981689453,144.97999572753906,141.89999389648438,143.5399932861328,1652700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,144.6199951171875,146.6999969482422,143.5399932861328,146.2899932861328,3174400.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,144.6999969482422,144.92999267578125,141.9199981689453,143.08999633789062,2354800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,144.0399932861328,145.1999969482422,143.2899932861328,144.83999633789062,1941700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,144.61000061035156,146.19000244140625,143.58999633789062,146.02000427246094,2368500.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,145.6999969482422,147.0399932861328,145.50999450683594,145.86000061035156,2456100.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,145.24000549316406,146.22000122070312,143.10000610351562,143.25999450683594,2845000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,144.19000244140625,144.42999267578125,140.67999267578125,141.0,3130600.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,141.1199951171875,142.11000061035156,139.0500030517578,139.42999267578125,3728500.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,147.0,151.83999633789062,145.52999877929688,149.27000427246094,4864500.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,160.25999450683594,166.72000122070312,160.25999450683594,163.6699981689453,8676700.0,,,,,,,,,,
