Date,Open,High,Low,Close,Volume,"('Adj Close', 'ESPR')","('Close', 'ESPR')","('High', 'ESPR')","('Low', 'ESPR')","('Open', 'ESPR')","('Volume', 'ESPR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-11 20:00:00-04:00,2.119999885559082,2.150000095367432,2.039999961853028,2.049999952316284,2434000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.049999952316284,2.2100000381469727,2.039999961853028,2.190000057220459,1814300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.200000047683716,2.25,2.009999990463257,2.049999952316284,5623300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.0,2.150000095367432,1.919999957084656,2.069999933242798,10737600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.130000114440918,2.130000114440918,2.0,2.049999952316284,4247500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.009999990463257,2.2100000381469727,2.009999990463257,2.0799999237060547,3951100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.0799999237060547,2.2100000381469727,2.0199999809265137,2.190000057220459,2607000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.240000009536743,2.240000009536743,2.059999942779541,2.109999895095825,4541500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.109999895095825,2.400000095367432,2.0999999046325684,2.289999961853028,9109500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.7300000190734863,2.759999990463257,2.309999942779541,2.619999885559082,27464600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.5999999046325684,2.9600000381469727,2.549999952316284,2.700000047683716,14758400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.7799999713897705,2.799999952316284,2.5199999809265137,2.619999885559082,11966800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.640000104904175,2.799999952316284,2.539999961853028,2.680000066757202,8248100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.700000047683716,2.880000114440918,2.630000114440918,2.789999961853028,7383800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.799999952316284,3.009999990463257,2.690000057220459,2.880000114440918,6300600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.950000047683716,3.3299999237060547,2.900000095367432,3.119999885559082,21221600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.299999952316284,3.400000095367432,3.0299999713897705,3.109999895095825,11292200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.1700000762939453,3.400000095367432,3.0199999809265137,3.240000009536743,10434600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.400000095367432,3.400000095367432,2.900000095367432,3.0299999713897705,7892900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.0,3.1700000762939453,2.759999990463257,2.789999961853028,5751600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.720000028610229,2.75,2.450000047683716,2.5199999809265137,8987500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.470000028610229,2.539999961853028,2.25,2.309999942779541,8815000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.3299999237060547,2.4200000762939453,2.039999961853028,2.140000104904175,7545200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.119999885559082,2.130000114440918,1.9299999475479128,1.940000057220459,6822600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.909999966621399,1.9900000095367432,1.840000033378601,1.909999966621399,6181200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.909999966621399,1.9600000381469729,1.809999942779541,1.840000033378601,3718700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.8600000143051147,2.0299999713897705,1.809999942779541,1.870000004768372,6038800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.7799999713897705,1.9700000286102293,1.7100000381469729,1.950000047683716,7335600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1.9700000286102293,1.9700000286102293,1.840000033378601,1.909999966621399,4791900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.9299999475479128,2.130000114440918,1.919999957084656,2.0899999141693115,4946600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.109999895095825,2.1600000858306885,2.059999942779541,2.130000114440918,5684000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.0999999046325684,2.0999999046325684,1.950000047683716,1.9900000095367432,5147100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.009999990463257,2.009999990463257,1.8799999952316284,1.899999976158142,4198900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.9299999475479128,2.0199999809265137,1.8799999952316284,1.9900000095367432,3864900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1.9600000381469729,2.039999961853028,1.940000057220459,1.9700000286102293,2335600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,1.9900000095367432,2.119999885559082,1.940000057220459,2.039999961853028,3150200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.119999885559082,2.119999885559082,2.0299999713897705,2.059999942779541,2961900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.119999885559082,2.2100000381469727,2.039999961853028,2.0799999237060547,5530900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.1600000858306885,2.180000066757202,2.039999961853028,2.119999885559082,6816900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.380000114440918,2.5299999713897705,2.130000114440918,2.369999885559082,45902500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.2699999809265137,2.299999952316284,2.009999990463257,2.039999961853028,13971500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.069999933242798,2.190000057220459,2.059999942779541,2.0899999141693115,7469600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.130000114440918,2.220000028610229,2.069999933242798,2.190000057220459,9426000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,2.180000066757202,2.319999933242798,2.1700000762939453,2.2300000190734863,4425100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,2.2699999809265137,2.299999952316284,2.130000114440918,2.180000066757202,4616600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,2.200000047683716,2.319999933242798,2.140000104904175,2.299999952316284,6982000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,2.309999942779541,2.5999999046325684,2.2799999713897705,2.5899999141693115,10927000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,2.5999999046325684,2.5999999046325684,2.3299999237060547,2.359999895095825,8202700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,2.390000104904175,2.559999942779541,2.369999885559082,2.4800000190734863,5871000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,2.4800000190734863,2.490000009536743,2.380000114440918,2.4100000858306885,6824900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,2.440000057220459,2.630000114440918,2.369999885559082,2.380000114440918,8192200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,2.380000114440918,2.400000095367432,2.180000066757202,2.25,6773200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,2.25,2.2699999809265137,2.109999895095825,2.130000114440918,4829200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,2.1600000858306885,2.299999952316284,2.059999942779541,2.0999999046325684,4533500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,2.069999933242798,2.1700000762939453,2.0299999713897705,2.1700000762939453,5058800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,2.180000066757202,2.309999942779541,2.180000066757202,2.289999961853028,7315200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,2.289999961853028,2.380000114440918,2.140000104904175,2.1600000858306885,5947700.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,2.2100000381469727,2.2799999713897705,2.1600000858306885,2.240000009536743,6865500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,2.220000028610229,2.2799999713897705,2.130000114440918,2.25,6518300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,2.25,2.3299999237060547,2.220000028610229,2.3299999237060547,4149900.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,2.380000114440918,2.5799999237060547,2.359999895095825,2.470000028610229,10540100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,2.4200000762939453,2.8499999046325684,2.4100000858306885,2.799999952316284,14283300.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,2.789999961853028,3.119999885559082,2.7699999809265137,2.9100000858306885,14900400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,2.9100000858306885,2.990000009536743,2.859999895095825,2.900000095367432,6080400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,2.990000009536743,3.109999895095825,2.8499999046325684,2.890000104904175,7283000.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,2.900000095367432,2.9200000762939453,2.680000066757202,2.9100000858306885,9122500.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,2.880000114440918,3.0,2.7699999809265137,2.990000009536743,7959400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,3.009999990463257,3.009999990463257,2.8299999237060547,2.869999885559082,4624300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,2.900000095367432,2.930000066757202,2.7100000381469727,2.720000028610229,4484800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,2.5799999237060547,2.640000104904175,2.240000009536743,2.289999961853028,18318700.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,2.319999933242798,2.3399999141693115,2.180000066757202,2.2100000381469727,8719600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,2.200000047683716,2.289999961853028,2.1600000858306885,2.180000066757202,4450900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,2.180000066757202,2.259999990463257,2.0899999141693115,2.0899999141693115,4192500.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,2.0899999141693115,2.190000057220459,2.059999942779541,2.180000066757202,5536500.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,2.1600000858306885,2.3499999046325684,2.1600000858306885,2.309999942779541,5773200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,2.490000009536743,2.650000095367432,2.049999952316284,2.220000028610229,61408800.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,2.2300000190734863,2.5,2.220000028610229,2.3399999141693115,10041500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,2.299999952316284,2.4800000190734863,2.240000009536743,2.3399999141693115,9869500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,2.3399999141693115,2.400000095367432,2.319999933242798,2.359999895095825,3880800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,2.380000114440918,2.470000028610229,2.2699999809265137,2.450000047683716,8760000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,2.4600000381469727,2.509999990463257,2.3499999046325684,2.400000095367432,10064500.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,2.400000095367432,2.640000104904175,2.380000114440918,2.470000028610229,9346000.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,2.5,2.509999990463257,2.299999952316284,2.359999895095825,5679400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,2.359999895095825,2.509999990463257,2.3299999237060547,2.490000009536743,4431600.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,2.490000009536743,2.559999942779541,2.440000057220459,2.509999990463257,6087000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,2.4800000190734863,2.509999990463257,2.400000095367432,2.5,4929800.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,2.509999990463257,2.7699999809265137,2.4800000190734863,2.7300000190734863,9030900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,2.640000104904175,2.740000009536743,2.569999933242798,2.619999885559082,7187400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,2.619999885559082,2.700000047683716,2.450000047683716,2.450000047683716,4100000.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,2.450000047683716,2.4600000381469727,2.369999885559082,2.390000104904175,2724900.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,2.4200000762939453,2.450000047683716,2.299999952316284,2.4100000858306885,4846000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,2.390000104904175,2.450000047683716,2.3299999237060547,2.3399999141693115,3748100.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,2.319999933242798,2.4600000381469727,2.309999942779541,2.3399999141693115,4023400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,2.3299999237060547,2.509999990463257,2.2799999713897705,2.430000066757202,7002900.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,2.450000047683716,2.5,2.369999885559082,2.430000066757202,2910100.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,2.4600000381469727,2.539999961853028,2.319999933242798,2.3499999046325684,3521300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,2.359999895095825,2.380000114440918,2.25,2.319999933242798,3484300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,2.309999942779541,2.4100000858306885,2.299999952316284,2.309999942779541,2579500.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,2.309999942779541,2.3399999141693115,2.130000114440918,2.180000066757202,3483000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,2.109999895095825,2.1700000762939453,2.049999952316284,2.059999942779541,5408300.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,1.940000057220459,2.119999885559082,1.850000023841858,2.109999895095825,7330500.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,2.059999942779541,2.119999885559082,1.950000047683716,2.009999990463257,6387300.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,2.0299999713897705,2.049999952316284,1.909999966621399,1.9600000381469729,4338400.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,1.940000057220459,2.0299999713897705,1.9299999475479128,2.0299999713897705,3555000.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,2.069999933242798,2.0799999237060547,1.9700000286102293,2.0199999809265137,4236900.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,1.8600000143051147,2.0,1.7899999618530271,1.840000033378601,9258900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,1.8600000143051147,1.919999957084656,1.7899999618530271,1.7999999523162842,4933100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,1.7899999618530271,1.8899999856948853,1.7799999713897705,1.8600000143051147,5503100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,1.870000004768372,1.9900000095367432,1.850000023841858,1.9700000286102293,6196300.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,1.9900000095367432,2.0299999713897705,1.950000047683716,1.9600000381469729,3598700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,1.9800000190734863,1.9800000190734863,1.870000004768372,1.899999976158142,5886900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,1.8899999856948853,1.909999966621399,1.7699999809265137,1.7799999713897705,3861400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,1.7999999523162842,1.809999942779541,1.7200000286102295,1.7599999904632568,3797000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,1.7599999904632568,1.7699999809265137,1.7100000381469729,1.7100000381469729,3060400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,1.7200000286102295,1.809999942779541,1.7200000286102295,1.7699999809265137,3156000.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,1.7799999713897705,1.809999942779541,1.7300000190734863,1.7599999904632568,3679100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,1.7799999713897705,1.7799999713897705,1.7000000476837158,1.7100000381469729,2546200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,1.6799999475479126,1.7799999713897705,1.659999966621399,1.7000000476837158,3243900.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,1.690000057220459,1.7699999809265137,1.690000057220459,1.75,2206100.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,1.7699999809265137,1.830000042915344,1.75,1.830000042915344,3141800.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,1.7999999523162842,1.8799999952316284,1.7300000190734863,1.830000042915344,4863400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,1.830000042915344,1.850000023841858,1.7799999713897705,1.8200000524520876,3471200.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,1.809999942779541,1.850000023841858,1.7000000476837158,1.7200000286102295,2616700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,1.7100000381469729,1.7300000190734863,1.6299999952316284,1.649999976158142,2756200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,1.659999966621399,1.75,1.6399999856948853,1.7000000476837158,2027200.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,1.7000000476837158,1.7300000190734863,1.6399999856948853,1.7300000190734863,1929200.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,1.7300000190734863,1.75,1.6399999856948853,1.7400000095367432,3109900.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,1.75,1.7899999618530271,1.7300000190734863,1.75,1784600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,1.7799999713897705,1.909999966621399,1.7799999713897705,1.909999966621399,3472000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,1.8899999856948853,1.899999976158142,1.7200000286102295,1.7599999904632568,3683300.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,1.830000042915344,1.8899999856948853,1.75,1.7799999713897705,4492300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,1.7999999523162842,1.8200000524520876,1.7000000476837158,1.7400000095367432,3206900.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,1.7699999809265137,1.850000023841858,1.7300000190734863,1.75,3309000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,1.7300000190734863,1.7400000095367432,1.6799999475479126,1.6799999475479126,3369400.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,1.7000000476837158,1.7100000381469729,1.6299999952316284,1.6299999952316284,2810400.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,1.659999966621399,1.6699999570846558,1.6100000143051147,1.649999976158142,1873400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,1.649999976158142,1.690000057220459,1.600000023841858,1.6100000143051147,2381900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,1.6200000047683716,1.7200000286102295,1.6200000047683716,1.6399999856948853,2151100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,1.649999976158142,1.7100000381469729,1.6399999856948853,1.6799999475479126,2728900.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,1.6799999475479126,1.7400000095367432,1.6299999952316284,1.649999976158142,2793500.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,1.690000057220459,1.690000057220459,1.600000023841858,1.6100000143051147,3256800.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,1.6100000143051147,1.830000042915344,1.5800000429153442,1.8200000524520876,6948100.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,1.809999942779541,2.039999961853028,1.7799999713897705,1.9600000381469729,6267100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,1.9800000190734863,2.1700000762939453,1.940000057220459,2.1600000858306885,4513200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,2.180000066757202,2.190000057220459,2.0199999809265137,2.039999961853028,3147700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,2.039999961853028,2.130000114440918,2.0199999809265137,2.069999933242798,1676200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,2.049999952316284,2.059999942779541,1.8899999856948853,1.9299999475479128,4022100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,1.919999957084656,1.9299999475479128,1.8200000524520876,1.8899999856948853,3330600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,1.899999976158142,1.9800000190734863,1.8799999952316284,1.9700000286102293,3462900.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,1.9700000286102293,2.0999999046325684,1.940000057220459,2.0899999141693115,1941800.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,2.0899999141693115,2.1600000858306885,2.039999961853028,2.130000114440918,1766600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,2.1700000762939453,2.2100000381469727,2.049999952316284,2.119999885559082,4644200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,2.130000114440918,2.180000066757202,2.0299999713897705,2.109999895095825,2893300.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,2.0999999046325684,2.140000104904175,2.039999961853028,2.039999961853028,2895900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,2.039999961853028,2.0799999237060547,2.0299999713897705,2.059999942779541,1814700.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,2.059999942779541,2.130000114440918,2.0,2.130000114440918,2843400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,2.119999885559082,2.130000114440918,2.0199999809265137,2.049999952316284,2654600.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,2.059999942779541,2.119999885559082,2.039999961853028,2.059999942779541,1762300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,2.069999933242798,2.1600000858306885,2.049999952316284,2.0999999046325684,3552800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,2.119999885559082,2.259999990463257,2.119999885559082,2.130000114440918,3363800.0,,,,,,,,,,
