Date,Open,High,Low,Close,Volume,"('Adj Close', 'EVRG')","('Close', 'EVRG')","('High', 'EVRG')","('Low', 'EVRG')","('Open', 'EVRG')","('Volume', 'EVRG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,52.119998931884766,53.650001525878906,51.9900016784668,53.43000030517578,2267900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,53.56999969482422,54.04999923706055,53.02999877929688,53.869998931884766,3929300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,53.77999877929688,54.060001373291016,53.470001220703125,53.61000061035156,2222200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,53.54999923706055,54.2400016784668,53.310001373291016,53.70000076293945,1772900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,53.66999816894531,53.95000076293945,53.41999816894531,53.91999816894531,2051600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,54.209999084472656,54.470001220703125,53.52999877929688,54.209999084472656,3153200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,53.959999084472656,54.40999984741211,53.810001373291016,54.08000183105469,3066300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,53.970001220703125,54.11000061035156,53.02000045776367,53.34999847412109,2983400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,53.720001220703125,54.02000045776367,53.310001373291016,53.84999847412109,2408300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,53.66999816894531,53.66999816894531,52.68000030517578,52.86000061035156,2690900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,52.540000915527344,52.90999984741211,51.650001525878906,51.790000915527344,2999300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,51.52999877929688,51.650001525878906,50.81999969482422,50.88999938964844,3763200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,50.900001525878906,51.09999847412109,50.27000045776367,50.43999862670898,2491900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,50.27999877929688,50.9900016784668,49.68999862670898,49.86000061035156,2883200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,49.970001220703125,50.15999984741211,49.38999938964844,50.040000915527344,3388700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,50.34000015258789,50.59000015258789,49.31999969482422,49.34999847412109,5393700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,49.75,50.150001525878906,49.36000061035156,50.08000183105469,2525900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,50.18999862670898,50.41999816894531,49.68999862670898,49.7599983215332,2154900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,49.93999862670898,50.84999847412109,49.66999816894531,50.59999847412109,2357400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,50.34000015258789,50.90999984741211,49.84000015258789,50.68999862670898,2495800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,51.06999969482422,51.540000915527344,50.209999084472656,50.77000045776367,11112100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,50.56999969482422,51.869998931884766,50.290000915527344,51.75,2676100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,51.15999984741211,51.2400016784668,50.2599983215332,50.70000076293945,2182700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,50.130001068115234,50.27999877929688,49.619998931884766,49.66999816894531,1967700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,49.5,49.79999923706055,49.36000061035156,49.65999984741211,2157300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,49.84999847412109,49.900001525878906,49.34999847412109,49.380001068115234,1848900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,49.119998931884766,49.119998931884766,48.040000915527344,48.619998931884766,3527400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,48.619998931884766,49.27000045776367,48.400001525878906,49.08000183105469,2495900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,49.08000183105469,49.77999877929688,48.81999969482422,49.77000045776367,4081100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,49.720001220703125,49.83000183105469,48.16999816894531,49.18999862670898,2089100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,49.18999862670898,49.5,48.880001068115234,49.18999862670898,1909400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,49.52000045776367,50.20000076293945,49.5099983215332,49.93999862670898,2554300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,49.70000076293945,50.41999816894531,49.34999847412109,50.02999877929688,2748100.0,,,,,,,,,,
