Date,Open,High,Low,Close,Volume,"('Adj Close', 'CME')","('Close', 'CME')","('High', 'CME')","('Low', 'CME')","('Open', 'CME')","('Volume', 'CME')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,212.7400054931641,213.1100006103516,207.7700042724609,209.22999572753903,1794500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,206.22000122070312,207.3999938964844,200.8500061035156,201.41000366210935,2813900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,202.8999938964844,204.1000061035156,201.00999450683597,202.7400054931641,2564100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,203.47000122070312,204.0500030517578,198.8999938964844,199.19000244140625,2340500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,198.83999633789065,200.8999938964844,197.47000122070312,200.1100006103516,2474600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,198.97999572753903,199.77999877929688,196.88999938964844,197.08999633789065,1963900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,197.75,199.6300048828125,196.83999633789065,197.8300018310547,2115500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,198.0,198.5500030517578,195.5399932861328,196.3999938964844,2151700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,198.0,198.1199951171875,195.91000366210935,197.5399932861328,1810600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,197.6100006103516,199.94000244140625,196.80999755859372,198.6000061035156,2588200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,198.88999938964844,203.19000244140625,198.3999938964844,202.97000122070312,2571600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,202.22999572753903,203.5500030517578,200.4600067138672,202.8999938964844,1947700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,203.72000122070312,204.4900054931641,201.0,202.0500030517578,1604600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,202.2100067138672,204.3500061035156,202.1999969482422,203.2700042724609,1324500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,200.5,204.1000061035156,200.1699981689453,203.97000122070312,1573000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,204.42999267578125,205.22000122070312,203.4199981689453,204.2700042724609,1636100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,204.80999755859372,205.8600006103516,202.91000366210935,205.6100006103516,2012200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,206.63999938964844,207.1499938964844,205.05999755859372,206.77999877929688,1691400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,206.88999938964844,207.63999938964844,203.42999267578125,204.77999877929688,2393100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,204.42999267578125,206.63999938964844,204.22000122070312,206.1100006103516,1453100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,206.2899932861328,208.77999877929688,204.44000244140625,205.83999633789065,2786200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,204.7100067138672,206.7400054931641,202.8000030517578,205.7899932861328,1616800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,207.2899932861328,209.6199951171875,205.69000244140625,206.5500030517578,1583700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,205.91000366210935,205.9199981689453,203.80999755859372,204.82000732421875,1422900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,204.82000732421875,204.8300018310547,202.3999938964844,202.77999877929688,1313200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,203.7899932861328,205.6000061035156,203.0399932861328,205.4600067138672,1534700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,205.9900054931641,207.6499938964844,203.4900054931641,204.0,1890700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,204.66000366210935,205.6000061035156,203.6100006103516,205.08999633789065,1712100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,205.47000122070312,207.82000732421875,205.05999755859372,206.82000732421875,1412700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,207.3999938964844,210.3699951171875,205.4199981689453,207.42999267578125,2502000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,210.5,219.08999633789065,209.4600067138672,215.17999267578125,3413600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,214.3999938964844,216.0399932861328,209.8999938964844,211.0200042724609,1828500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,212.07000732421875,215.00999450683597,211.27999877929688,212.25999450683597,1441300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,212.47000122070312,213.5,210.1499938964844,210.9900054931641,1273800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,211.4900054931641,215.07000732421875,211.16000366210935,215.0,1681800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,213.8800048828125,218.1999969482422,213.1499938964844,218.0,1844100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,218.82000732421875,221.17999267578125,217.0800018310547,217.9600067138672,2050900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,217.22000122070312,219.52999877929688,217.02999877929688,219.44000244140625,1827700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,219.05999755859372,219.6100006103516,217.16000366210935,219.4499969482422,1593000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,219.9900054931641,220.9900054931641,219.3500061035156,220.83999633789065,1084800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,222.08999633789065,222.6300048828125,219.17999267578125,220.3500061035156,2302500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,220.25,221.75999450683597,217.91000366210935,219.2100067138672,1775900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,220.0,221.6199951171875,219.3000030517578,221.3500061035156,955300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,221.0,222.5200042724609,219.19000244140625,219.8999938964844,939700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,219.82000732421875,220.25999450683597,216.6300048828125,219.69000244140625,1139500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,219.8800048828125,220.8000030517578,213.47999572753903,213.52999877929688,1812600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,213.9499969482422,214.91000366210935,212.8000030517578,212.97999572753903,1274300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,213.0,216.83999633789065,213.0,216.7700042724609,1129700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,216.9199981689453,218.75,216.30999755859372,217.75,1388600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,217.75,219.47000122070312,217.5200042724609,219.3600006103516,936900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,219.08999633789065,219.77999877929688,217.25999450683597,219.41000366210935,1556100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,217.4499969482422,220.19000244140625,216.8500061035156,217.5,4141800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,218.1100006103516,219.75,217.44000244140625,218.88999938964844,1112000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,219.58999633789065,219.58999633789065,216.08999633789065,216.3600006103516,1460500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,215.3000030517578,216.4499969482422,213.08999633789065,213.6199951171875,1886900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,213.82000732421875,216.2899932861328,213.55999755859372,216.08999633789065,1529900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,216.1999969482422,216.42999267578125,214.3600006103516,214.5,1169700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,215.13999938964844,216.4600067138672,214.3999938964844,215.19000244140625,978200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,214.7100067138672,215.30999755859372,211.88999938964844,212.8800048828125,1375000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,213.3699951171875,215.6499938964844,212.52999877929688,215.6000061035156,1817700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,215.88999938964844,216.4900054931641,212.97999572753903,215.2899932861328,1755400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,215.3300018310547,215.6999969482422,211.92999267578125,212.0200042724609,1036600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,212.0399932861328,214.88999938964844,211.3800048828125,214.8000030517578,1983100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,214.8000030517578,215.6199951171875,211.97000122070312,212.02999877929688,1796900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,213.1699981689453,214.27999877929688,211.9199981689453,212.2100067138672,2182700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,211.3699951171875,213.25999450683597,210.8000030517578,211.0800018310547,1163300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,211.0399932861328,214.1300048828125,210.1699981689453,212.75,2006100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,213.7700042724609,214.47999572753903,208.47000122070312,209.77999877929688,1634100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,210.41000366210935,213.3699951171875,209.6300048828125,212.0,2127000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,211.6100006103516,213.8699951171875,210.44000244140625,212.7700042724609,1653400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,212.3999938964844,212.83999633789065,209.2899932861328,209.5,1582600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,211.0399932861328,212.1000061035156,206.0800018310547,206.22999572753903,1977400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,207.3500061035156,208.75,206.1499938964844,206.47999572753903,1151700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,208.05999755859372,209.1300048828125,206.2100067138672,208.4199981689453,1853400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,210.1499938964844,210.3600006103516,207.7700042724609,209.6499938964844,1256400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,211.27999877929688,214.5,210.2700042724609,213.0399932861328,2563900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,213.3000030517578,216.7100067138672,212.8800048828125,215.47999572753903,1743300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,215.00999450683597,217.4499969482422,214.13999938964844,216.7700042724609,2048700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,215.6300048828125,216.6300048828125,209.07000732421875,212.58999633789065,2636900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,212.3500061035156,216.5200042724609,211.19000244140625,212.5399932861328,2048100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,211.9199981689453,212.3999938964844,209.63999938964844,210.94000244140625,1353100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,209.69000244140625,213.13999938964844,209.1999969482422,209.6199951171875,1316700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,209.1100006103516,210.13999938964844,207.69000244140625,209.63999938964844,1394400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,209.0500030517578,210.50999450683597,207.5500030517578,208.07000732421875,1869400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,209.3699951171875,209.7400054931641,206.8500061035156,207.47999572753903,1922600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,205.8600006103516,207.9199981689453,202.77999877929688,207.6499938964844,2065400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,208.55999755859372,208.9600067138672,205.9900054931641,208.0,1722600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,208.1699981689453,208.8999938964844,204.0,208.33999633789065,2144300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,208.1000061035156,211.8699951171875,206.7400054931641,211.83999633789065,1708200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,211.83999633789065,213.72000122070312,211.0,213.6100006103516,1983500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,213.52999877929688,213.7100067138672,207.8500061035156,208.4600067138672,1838700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,208.58999633789065,211.50999450683597,208.5399932861328,209.9199981689453,1555600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,209.1300048828125,210.9900054931641,207.0,210.8000030517578,1702000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,210.00999450683597,211.41000366210935,207.92999267578125,208.25999450683597,1770700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,208.25999450683597,213.3300018310547,208.0399932861328,212.72999572753903,1246100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,214.32000732421875,214.82000732421875,212.3000030517578,213.13999938964844,1466400.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,213.13999938964844,213.57000732421875,211.1699981689453,211.2700042724609,1241000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,212.0,212.3500061035156,210.1300048828125,210.3500061035156,1454400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,208.8699951171875,211.8800048828125,208.30999755859372,211.47999572753903,1333000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,211.3600006103516,212.75,210.16000366210935,212.07000732421875,1678000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,212.97000122070312,214.9499969482422,212.75999450683597,214.9199981689453,1135300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,212.9499969482422,213.75,207.3699951171875,208.5,2877300.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,207.9900054931641,208.57000732421875,205.69000244140625,205.88999938964844,2119000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,206.42999267578125,207.3000030517578,204.83999633789065,204.8999938964844,1427300.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,205.16000366210935,205.16000366210935,202.47999572753903,202.97999572753903,5076000.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,203.1999969482422,204.22000122070312,200.22999572753903,201.75,2035900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,201.8300018310547,204.66000366210935,201.4600067138672,203.77999877929688,2120000.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,203.77999877929688,204.7899932861328,200.25,200.4900054931641,2412100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,200.97999572753903,202.83999633789065,200.6300048828125,201.4900054931641,1424300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,201.3600006103516,201.7899932861328,199.2899932861328,199.3600006103516,1886200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,198.9199981689453,199.8699951171875,197.19000244140625,198.5,2015100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,198.4499969482422,200.13999938964844,197.47000122070312,198.6999969482422,1670300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,201.5,201.5,195.3800048828125,195.72999572753903,2018300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,194.8500061035156,196.8800048828125,194.6000061035156,195.63999938964844,1797300.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,194.6300048828125,197.22999572753903,194.32000732421875,197.1300048828125,1671700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,196.38999938964844,197.67999267578125,195.3300018310547,196.58999633789065,1785800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,197.7899932861328,197.7899932861328,190.6999969482422,196.52999877929688,2225100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,196.8699951171875,198.88999938964844,195.0,198.4900054931641,2174300.0,,,,,,,,,,
