Date,Open,High,Low,Close,Volume,"('Adj Close', 'RIBT')","('Close', 'RIBT')","('High', 'RIBT')","('Low', 'RIBT')","('Open', 'RIBT')","('Volume', 'RIBT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.2249999940395355,0.2412199974060058,0.2249999940395355,0.2412199974060058,16332.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.2349600046873092,0.2399999946355819,0.2119999974966049,0.2259999960660934,4533.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.2399999946355819,0.2399999946355819,0.1809999942779541,0.2049999982118606,2556.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.2300000041723251,0.270000010728836,0.2298000007867813,0.270000010728836,56238.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.2509999871253967,0.2649999856948852,0.2509999871253967,0.2599999904632568,32193.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.25,0.25,0.1899999976158142,0.2199999988079071,16428.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.2199999988079071,0.2199999988079071,0.209999993443489,0.209999993443489,1978.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.209999993443489,0.2399999946355819,0.209999993443489,0.209999993443489,58918.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.210999995470047,0.210999995470047,0.1829999983310699,0.1899999976158142,57993.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.2000000029802322,0.2000000029802322,0.1800999939441681,0.1850000023841858,76510.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.1800000071525573,0.1899999976158142,0.163000002503395,0.163000002503395,47968.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.1749999970197677,0.197500005364418,0.1749999970197677,0.197500005364418,19828.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.197500005364418,0.197500005364418,0.1710000038146972,0.1717000007629394,27950.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.163100004196167,0.1800000071525573,0.1455000042915344,0.1455000042915344,139318.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.1459999978542328,0.1599999964237213,0.1459999978542328,0.1500000059604644,69684.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.1500000059604644,0.1500000059604644,0.1071100011467933,0.1299999952316284,114078.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.1199999973177909,0.124499998986721,0.1199999973177909,0.124499998986721,70137.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.1289999932050705,0.1299999952316284,0.1220000013709068,0.1299999952316284,36385.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.125,0.1299999952316284,0.125,0.1280000060796737,4388.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.1030000001192092,0.1199999973177909,0.1030000001192092,0.1099999994039535,8641.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.1110000014305114,0.1199999973177909,0.1110000014305114,0.1110000014305114,6383.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.1199999973177909,0.1299999952316284,0.1178999990224838,0.1299999952316284,68653.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.135000005364418,0.135000005364418,0.1225000023841857,0.1299999952316284,1371.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.1299999952316284,0.1299999952316284,0.1099999994039535,0.123999997973442,4988.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.1169999986886978,0.1199999973177909,0.1099999994039535,0.1150000020861625,8605.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.1199999973177909,0.1199999973177909,0.1099999994039535,0.1099999994039535,23691.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.1000000014901161,0.1099999994039535,0.0829999968409538,0.1075000017881393,15920.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.1049999967217445,0.1099999994039535,0.0900000035762786,0.0900000035762786,2116.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.0820000022649765,0.1225000023841857,0.0820000022649765,0.1225000023841857,26168.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.1280000060796737,0.1280000060796737,0.1000000014901161,0.1000000014901161,8203.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.1199999973177909,0.1199999973177909,0.1099999994039535,0.1099999994039535,5360.0,,,,,,,,,,
