Date,Open,High,Low,Close,Volume,"('Adj Close', 'LTBR')","('Close', 'LTBR')","('High', 'LTBR')","('Low', 'LTBR')","('Open', 'LTBR')","('Volume', 'LTBR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.259999990463257,3.390000104904175,3.240000009536743,3.3399999141693115,56200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.359999895095825,3.359999895095825,3.180000066757202,3.240000009536743,62500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.240000009536743,3.299999952316284,3.2100000381469727,3.299999952316284,32700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.2699999809265137,3.3399999141693115,3.2100000381469727,3.2300000190734863,30500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.2300000190734863,3.450000047683716,3.2300000190734863,3.4100000858306885,81100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.3499999046325684,3.450000047683716,3.3399999141693115,3.3399999141693115,47800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.400000095367432,3.5899999141693115,3.400000095367432,3.5199999809265137,127700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.5199999809265137,3.5999999046325684,3.4200000762939453,3.440000057220459,74200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.539999961853028,3.7300000190734863,3.490000009536743,3.569999933242798,150600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.5999999046325684,3.640000104904175,3.430000066757202,3.5,68400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.440000057220459,3.440000057220459,3.2100000381469727,3.2799999713897705,126100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.3299999237060547,3.369999885559082,3.059999942779541,3.0899999141693115,100000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.0899999141693115,3.2699999809265137,3.0299999713897705,3.059999942779541,141300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.0799999237060547,3.3499999046325684,3.049999952316284,3.259999990463257,122100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.2799999713897705,3.3499999046325684,3.0999999046325684,3.1700000762939453,57900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.180000066757202,3.190000057220459,3.109999895095825,3.119999885559082,21000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.190000057220459,3.190000057220459,3.0899999141693115,3.0999999046325684,32700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.140000104904175,3.1700000762939453,3.049999952316284,3.049999952316284,48200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.069999933242798,3.130000114440918,3.009999990463257,3.0799999237060547,34900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.069999933242798,3.150000095367432,2.940000057220459,3.0299999713897705,82000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.0199999809265137,3.190000057220459,3.0199999809265137,3.069999933242798,59400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.0899999141693115,3.25,3.0899999141693115,3.1600000858306885,51600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.25,3.25,3.0199999809265137,3.130000114440918,83000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.150000095367432,3.220000028610229,2.9800000190734863,3.039999961853028,66400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.0199999809265137,3.059999942779541,2.8399999141693115,2.900000095367432,83500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.819999933242798,2.900000095367432,2.7699999809265137,2.859999895095825,89800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.819999933242798,2.990000009536743,2.799999952316284,2.890000104904175,35600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.900000095367432,3.049999952316284,2.900000095367432,3.039999961853028,44100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.0,3.2100000381469727,3.0,3.0799999237060547,41000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.0,3.0799999237060547,2.900000095367432,2.930000066757202,57000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.900000095367432,3.049999952316284,2.900000095367432,2.970000028610229,37300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.970000028610229,3.190000057220459,2.970000028610229,3.109999895095825,51000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.0999999046325684,3.119999885559082,3.009999990463257,3.009999990463257,29400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.950000047683716,3.039999961853028,2.9200000762939453,2.940000057220459,41900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.950000047683716,2.990000009536743,2.900000095367432,2.9100000858306885,38800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.9800000190734863,2.990000009536743,2.8399999141693115,2.8499999046325684,52700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.0,3.0,2.8299999237060547,2.880000114440918,67400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.9100000858306885,3.009999990463257,2.880000114440918,2.9800000190734863,41600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.859999895095825,2.9200000762939453,2.799999952316284,2.859999895095825,216300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.869999885559082,2.950000047683716,2.75,2.7799999713897705,112600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.7799999713897705,2.859999895095825,2.75,2.8299999237060547,51200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.799999952316284,2.900000095367432,2.789999961853028,2.819999933242798,24300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.880000114440918,2.880000114440918,2.75,2.789999961853028,48700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.759999990463257,2.7799999713897705,2.5,2.619999885559082,118900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.630000114440918,2.740000009536743,2.630000114440918,2.720000028610229,38900.0,,,,,,,,,,
