Date,Open,High,Low,Close,Volume,"('Adj Close', 'HSDT')","('Close', 'HSDT')","('High', 'HSDT')","('Low', 'HSDT')","('Open', 'HSDT')","('Volume', 'HSDT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.710000038146973,8.088000297546387,7.710000038146973,8.088000297546387,2900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.09000015258789,8.520999908447266,7.670000076293945,8.050000190734863,4100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.069999694824219,8.128999710083008,7.75,7.75,3500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.769999980926514,8.100000381469727,7.75,7.75,2000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.510000228881836,7.914999961853027,7.510000228881836,7.914999961853027,4300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.29800033569336,8.5,7.514999866485596,7.775000095367432,14300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.09000015258789,8.09000015258789,7.664999961853027,7.699999809265137,5100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.820000171661377,7.820000171661377,7.550000190734863,7.708000183105469,2700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.50600004196167,7.659999847412109,7.361999988555908,7.400000095367432,1500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.300000190734863,7.599999904632568,7.230000019073486,7.400000095367432,6300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.040999889373779,7.199999809265137,7.040999889373779,7.199999809265137,1700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,7.199999809265137,7.449999809265137,7.199999809265137,7.199999809265137,1900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,7.210000038146973,7.355000019073486,7.070000171661377,7.139999866485596,1500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.130000114440918,7.21999979019165,7.019999980926514,7.019999980926514,1900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.0,7.215000152587891,6.980000019073486,7.215000152587891,2600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.980000019073486,7.0,6.980000019073486,7.0,3100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.0,7.0,6.949999809265137,6.994999885559082,1800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.920000076293945,7.010000228881836,6.900000095367432,7.0,1900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.989999771118164,6.989999771118164,6.650000095367432,6.815999984741211,3500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.929999828338623,6.929999828338623,6.929999828338623,6.929999828338623,800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.750999927520752,6.750999927520752,6.659999847412109,6.659999847412109,1300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.605000019073486,6.849999904632568,6.5,6.688000202178955,7800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.96999979019165,6.96999979019165,6.800000190734863,6.940000057220459,1800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.98799991607666,7.050000190734863,6.98799991607666,7.050000190734863,2700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,8.84000015258789,9.5,6.300000190734863,6.449999809265137,9597600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.21999979019165,7.119999885559082,6.0,6.900000095367432,211400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.480000019073486,6.800000190734863,6.099999904632568,6.110000133514404,74400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.159999847412109,6.328000068664551,6.050000190734863,6.170000076293945,38800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.199999809265137,6.199999809265137,6.0,6.099999904632568,27000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.099999904632568,6.250999927520752,5.900000095367432,5.900000095367432,28100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.099999904632568,6.099999904632568,5.809999942779541,6.079999923706055,22800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.123000144958496,6.179999828338623,6.0,6.019999980926514,23800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.489999771118164,6.489999771118164,5.800000190734863,5.840000152587891,29200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.199999809265137,6.199999809265137,5.809999942779541,5.829999923706055,7800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.789999961853027,5.989999771118164,5.71999979019165,5.760000228881836,11400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.730000019073486,5.968999862670898,5.730000019073486,5.800000190734863,8900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.809999942779541,5.849999904632568,5.699999809265137,5.739999771118164,10200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,5.590000152587891,5.769999980926514,5.590000152587891,5.630000114440918,18300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.798999786376953,5.800000190734863,5.510000228881836,5.510000228881836,19300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.519999980926514,5.76800012588501,4.289999961853027,4.420000076293945,98100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.440000057220459,5.0,4.420000076293945,4.559999942779541,23400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,5.03000020980835,5.03000020980835,4.559999942779541,4.559999942779541,51900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.659999847412109,6.980000019073486,5.199999809265137,5.800000190734863,8209600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,5.739999771118164,6.5,5.420000076293945,5.670000076293945,356900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,5.559999942779541,5.960000038146973,5.389999866485596,5.730000019073486,80900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,5.690000057220459,6.0,5.639999866485596,6.0,38200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.050000190734863,6.050000190734863,5.869999885559082,5.920000076293945,14200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,5.900000095367432,6.170000076293945,5.880000114440918,6.079999923706055,16500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,5.96999979019165,6.059999942779541,5.829999923706055,5.925000190734863,12100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,5.900000095367432,5.940000057220459,5.630000114440918,5.829999923706055,18400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.829999923706055,5.909999847412109,5.5,5.5,11600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,5.885000228881836,5.885000228881836,5.441999912261963,5.710000038146973,8200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,5.860000133514404,5.860000133514404,5.53000020980835,5.809999942779541,10200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,5.849999904632568,5.849999904632568,5.584000110626221,5.670000076293945,24900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,5.670000076293945,5.841000080108643,5.576000213623047,5.679999828338623,11600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,5.670000076293945,6.053999900817871,5.670000076293945,5.860000133514404,13600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,5.730000019073486,5.791999816894531,5.630000114440918,5.791999816894531,5100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,5.920000076293945,5.920000076293945,5.690000057220459,5.690000057220459,2800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,5.590000152587891,5.656000137329102,5.5,5.579999923706055,17300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.570000171661377,5.840000152587891,5.570000171661377,5.599999904632568,5000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.623000144958496,5.900000095367432,5.579999923706055,5.829999923706055,10600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,5.599999904632568,5.834000110626221,5.579999923706055,5.619999885559082,6000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.630000114440918,5.830999851226807,5.599999904632568,5.659999847412109,7100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,7.039999961853027,7.188000202178955,5.927000045776367,6.480000019073486,5719400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,6.119999885559082,6.460000038146973,5.75,6.150000095367432,183100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,5.840000152587891,6.150000095367432,5.659999847412109,6.130000114440918,83400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.710000038146973,6.789999961853027,5.710000038146973,6.110000133514404,104200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,6.355000019073486,6.5,5.730000019073486,5.980000019073486,91000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,6.0,6.0,5.809999942779541,5.869999885559082,9100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,5.920000076293945,6.099999904632568,5.859000205993652,6.0,38100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,6.0,6.170000076293945,5.849999904632568,6.170000076293945,10100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,6.079999923706055,6.079999923706055,5.801000118255615,5.820000171661377,19900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,5.53000020980835,5.599999904632568,5.190000057220459,5.320000171661377,26600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,5.199999809265137,5.329999923706055,5.150000095367432,5.179999828338623,16500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,5.150000095367432,5.164999961853027,5.099999904632568,5.110000133514404,6600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,5.0,5.190000057220459,5.0,5.144999980926514,4500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,5.099999904632568,5.099999904632568,4.900000095367432,5.074999809265137,8400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,4.940000057220459,5.070000171661377,4.760000228881836,4.980000019073486,4100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,4.809999942779541,4.900000095367432,4.559999942779541,4.815000057220459,17200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,4.840000152587891,4.849999904632568,4.440000057220459,4.440000057220459,13600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,4.429999828338623,4.689000129699707,4.420000076293945,4.5,5100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,4.420000076293945,4.5,4.050000190734863,4.090000152587891,44300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.010000228881836,4.199999809265137,3.990000009536743,3.990000009536743,9200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,3.9600000381469727,3.9600000381469727,3.470000028610229,3.5999999046325684,46400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,3.609999895095825,3.680000066757202,2.5,2.6600000858306885,197100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,3.5899999141693115,3.609999895095825,2.3499999046325684,2.869999885559082,12265200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.720000028610229,3.2100000381469727,2.2699999809265137,2.4200000762939453,1340500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.140000104904175,2.200000047683716,1.75,1.7999999523162842,1511300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,1.9600000381469729,1.9600000381469729,1.659999966621399,1.7899999618530271,1337900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,1.809999942779541,1.830000042915344,1.6299999952316284,1.7000000476837158,279500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,1.6299999952316284,1.75,1.5299999713897705,1.6299999952316284,250600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,1.590000033378601,1.75600004196167,1.5199999809265137,1.687000036239624,284600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,1.5199999809265137,1.6399999856948853,1.4900000095367432,1.559999942779541,193400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,1.5499999523162842,1.6799999475479126,1.5,1.5700000524520874,186000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,1.590000033378601,1.6699999570846558,1.5,1.5199999809265137,130900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,1.5399999618530271,1.5709999799728394,1.4500000476837158,1.4800000190734863,231900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,1.5099999904632568,1.6399999856948853,1.350000023841858,1.3700000047683716,673800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,1.3899999856948853,1.409999966621399,1.3200000524520874,1.3700000047683716,148500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,1.340000033378601,1.4500000476837158,1.3200000524520874,1.4299999475479126,124200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,1.3899999856948853,1.4199999570846558,1.25,1.2799999713897705,139000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,1.281000018119812,1.3300000429153442,1.1699999570846558,1.2400000095367432,83900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,1.25,1.2899999618530271,1.2100000381469729,1.2400000095367432,91500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,1.2200000286102295,1.3600000143051147,1.1399999856948853,1.2899999618530271,218900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,1.3300000429153442,1.5099999904632568,1.159999966621399,1.4600000381469729,527900.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,1.3899999856948853,1.5099999904632568,1.3899999856948853,1.409999966621399,99400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,1.4600000381469729,1.4600000381469729,1.350000023841858,1.399999976158142,40100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,1.440000057220459,1.440000057220459,1.2599999904632568,1.309999942779541,78800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,1.2400000095367432,1.25,1.1799999475479126,1.2300000190734863,227600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,1.2300000190734863,1.25,1.1100000143051147,1.2000000476837158,63900.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,1.159999966621399,1.25,1.1200000047683716,1.2400000095367432,114600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,1.2300000190734863,1.25,1.1200000047683716,1.159999966621399,41500.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,1.246999979019165,1.246999979019165,1.0800000429153442,1.1200000047683716,84300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,1.1299999952316284,1.1699999570846558,1.090000033378601,1.100000023841858,51400.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,1.1100000143051147,1.1100000143051147,1.0499999523162842,1.059999942779541,52000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,1.090000033378601,1.090000033378601,1.0,1.0099999904632568,117200.0,,,,,,,,,,
