Date,Open,High,Low,Close,Volume,"('Adj Close', 'QDEL')","('Close', 'QDEL')","('High', 'QDEL')","('Low', 'QDEL')","('Open', 'QDEL')","('Volume', 'QDEL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,73.01000213623047,75.81999969482422,71.81999969482422,74.7300033569336,301700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,74.01000213623047,74.01000213623047,71.41000366210938,72.5999984741211,387900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,72.56999969482422,73.27999877929688,71.88999938964844,72.66000366210938,501200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,72.11000061035156,75.08999633789062,71.83999633789062,73.75,876800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,73.41000366210938,75.06999969482422,70.48999786376953,71.87999725341797,998000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,71.2300033569336,72.9000015258789,71.0,72.45999908447266,775700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,72.44999694824219,72.68000030517578,71.05000305175781,72.55000305175781,535700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,71.86000061035156,72.62999725341797,71.16999816894531,72.13999938964844,405600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,72.88999938964844,73.5999984741211,72.05000305175781,72.94999694824219,392200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,72.4000015258789,74.04000091552734,71.55000305175781,72.97000122070312,400600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,71.7699966430664,72.56999969482422,70.18000030517578,70.69999694824219,589300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,70.79000091552734,71.16000366210938,69.20999908447266,70.80000305175781,556800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,70.83999633789062,71.94000244140625,70.13999938964844,71.33999633789062,350300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,71.45999908447266,73.44999694824219,71.45999908447266,72.25,338400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,73.13999938964844,73.27999877929688,71.30999755859375,72.16000366210938,221500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,72.55999755859375,73.19000244140625,69.08000183105469,69.98999786376953,546100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,71.0,71.04000091552734,69.83999633789062,69.98999786376953,349300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,70.16999816894531,71.29000091552734,70.16999816894531,70.36000061035156,241500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,70.2699966430664,71.56999969482422,70.0199966430664,71.52999877929688,305300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,71.41000366210938,71.41000366210938,70.05000305175781,70.38999938964844,297200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,70.47000122070312,70.47000122070312,68.3499984741211,68.51000213623047,446900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,68.66000366210938,70.05000305175781,68.06999969482422,69.44999694824219,367500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,68.56999969482422,69.05999755859375,67.16000366210938,68.33999633789062,365000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,68.0999984741211,68.23999786376953,66.76000213623047,67.80999755859375,510200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,67.7699966430664,69.55999755859375,67.4800033569336,68.81999969482422,440000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,68.83999633789062,68.87000274658203,67.2699966430664,67.63999938964844,426100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,67.5,68.05000305175781,66.86000061035156,67.0199966430664,716000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,67.08999633789062,68.37000274658203,66.51000213623047,68.1500015258789,658800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,68.05999755859375,69.83000183105469,67.30000305175781,69.54000091552734,485200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,67.0999984741211,68.8499984741211,66.30000305175781,66.7699966430664,1255500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,46.27000045776367,48.220001220703125,43.119998931884766,45.27000045776367,10119000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,45.84999847412109,45.95000076293945,43.33000183105469,43.97999954223633,3363800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,43.45000076293945,43.959999084472656,41.75,41.7599983215332,2587000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,42.0,46.630001068115234,42.0,46.59000015258789,3240800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,46.27999877929688,49.560001373291016,46.27999877929688,49.47999954223633,3751700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,49.0099983215332,49.43000030517578,46.06999969482422,46.54999923706055,1535200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,46.08000183105469,47.470001220703125,45.619998931884766,46.88999938964844,1061500.0,,,,,,,,,,
