Date,Open,High,Low,Close,Volume,"('Adj Close', 'RDNT')","('Close', 'RDNT')","('High', 'RDNT')","('Low', 'RDNT')","('Open', 'RDNT')","('Volume', 'RDNT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,34.369998931884766,35.060001373291016,34.005001068115234,34.560001373291016,316900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,34.279998779296875,34.33000183105469,33.439998626708984,33.56999969482422,349500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,33.79999923706055,34.85499954223633,33.56999969482422,34.61000061035156,306800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,34.220001220703125,35.16999816894531,34.220001220703125,34.83000183105469,371800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,34.900001525878906,36.470001220703125,34.900001525878906,36.3650016784668,445300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,35.880001068115234,36.305999755859375,35.08000183105469,36.040000915527344,316400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,36.09000015258789,36.72100067138672,35.630001068115234,36.619998931884766,440900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,36.2599983215332,36.88999938964844,36.02000045776367,36.86000061035156,515400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,37.2400016784668,37.43000030517578,36.220001220703125,36.2400016784668,491400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,35.650001525878906,36.66999816894531,35.36000061035156,36.63999938964844,383000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,36.060001373291016,36.720001220703125,35.91999816894531,36.290000915527344,250700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,36.369998931884766,37.31999969482422,36.040000915527344,37.310001373291016,308200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,37.45000076293945,37.810001373291016,36.70000076293945,37.77999877929688,348600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,38.02999877929688,39.310001373291016,37.869998931884766,38.150001525878906,769100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,38.459999084472656,39.33000183105469,37.5099983215332,37.7400016784668,682900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,38.52999877929688,38.52999877929688,37.09000015258789,37.720001220703125,453500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,38.380001068115234,38.43000030517578,36.5099983215332,36.93999862670898,353400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,37.119998931884766,37.709999084472656,36.7400016784668,37.2599983215332,293300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,37.20000076293945,38.15999984741211,36.970001220703125,38.11000061035156,202600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,37.90999984741211,38.2599983215332,37.375,37.709999084472656,282500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.68999862670898,38.06999969482422,36.77000045776367,36.970001220703125,429400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,37.2400016784668,38.27999877929688,36.84000015258789,38.209999084472656,204400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,37.7599983215332,38.09999847412109,37.119998931884766,37.65999984741211,204100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,37.18999862670898,37.59999847412109,36.959999084472656,37.150001525878906,209200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,36.97999954223633,37.380001068115234,36.79999923706055,37.02999877929688,160100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,37.209999084472656,37.209999084472656,35.459999084472656,35.70000076293945,524400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,35.66999816894531,36.025001525878906,35.15999984741211,35.77000045776367,307900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,35.81999969482422,37.75,35.689998626708984,37.70000076293945,278900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,38.18000030517578,39.005001068115234,38.09000015258789,38.68000030517578,485200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,38.0,38.650001525878906,37.220001220703125,37.470001220703125,409000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,38.45000076293945,38.869998931884766,37.79999923706055,38.61000061035156,213600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,39.0,39.323001861572266,38.27000045776367,38.56999969482422,298500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,38.380001068115234,38.84000015258789,37.80500030517578,38.290000915527344,232500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,37.9900016784668,38.369998931884766,36.959999084472656,37.709999084472656,331800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,37.470001220703125,38.54999923706055,37.209999084472656,38.5099983215332,315100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,38.58000183105469,39.130001068115234,38.18999862670898,38.95000076293945,311100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,39.18999862670898,39.18999862670898,38.22999954223633,38.650001525878906,265300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,38.650001525878906,39.54999923706055,38.650001525878906,38.70000076293945,468500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,38.68000030517578,38.68000030517578,38.209999084472656,38.34000015258789,235900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,38.09999847412109,38.209999084472656,36.470001220703125,37.52999877929688,478100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,37.880001068115234,38.310001373291016,37.040000915527344,37.86000061035156,569200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,40.0,45.20000076293945,39.77999877929688,44.34999847412109,1960600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,44.95000076293945,48.5,43.77000045776367,46.84000015258789,1493600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,46.84999847412109,47.61000061035156,45.77999877929688,47.43000030517578,702200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,47.95000076293945,48.81999969482422,46.27000045776367,48.5,556200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,48.810001373291016,49.40999984741211,48.52999877929688,48.540000915527344,441000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,43.75,47.06999969482422,42.93000030517578,46.5099983215332,2980900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,46.43000030517578,46.61000061035156,44.790000915527344,46.22999954223633,917500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,45.9900016784668,46.369998931884766,45.619998931884766,46.02000045776367,708800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,45.59000015258789,46.18999862670898,44.630001068115234,45.02999877929688,467900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,44.58000183105469,45.04999923706055,43.40499877929688,43.869998931884766,662600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,43.09999847412109,44.5,42.45000076293945,44.45000076293945,1245500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,44.7599983215332,45.98500061035156,44.27000045776367,44.83000183105469,645800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,44.08000183105469,45.720001220703125,44.08000183105469,45.5,498400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,45.470001220703125,47.400001525878906,45.15999984741211,47.209999084472656,663900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,47.5,47.75,46.70000076293945,47.16999816894531,546500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,47.25,48.29999923706055,47.22100067138672,48.040000915527344,1719300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,48.40999984741211,48.63999938964844,46.68000030517578,47.02999877929688,499100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,47.5,49.22999954223633,47.11000061035156,48.310001373291016,659400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,48.81999969482422,49.0,48.08000183105469,48.4900016784668,658500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,48.90999984741211,49.15999984741211,48.02999877929688,48.65999984741211,659700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,48.77000045776367,48.77000045776367,47.310001373291016,48.11000061035156,426400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,47.41999816894531,48.27999877929688,46.93000030517578,48.0,462100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,47.36000061035156,48.63999938964844,47.36000061035156,48.040000915527344,425000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,49.02999877929688,49.709999084472656,47.77999877929688,47.90999984741211,487000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,47.83000183105469,49.08000183105469,47.709999084472656,49.040000915527344,280500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,49.52999877929688,49.94300079345703,48.720001220703125,48.869998931884766,299300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,48.68000030517578,49.040000915527344,47.52999877929688,49.0,421700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,47.369998931884766,48.91999816894531,46.09000015258789,48.54999923706055,615800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,48.369998931884766,49.47999954223633,48.23500061035156,49.22999954223633,424200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,49.70000076293945,49.70000076293945,48.21500015258789,48.5,409300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,48.56999969482422,49.02999877929688,47.7400016784668,47.810001373291016,414300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,47.59999847412109,48.119998931884766,46.97999954223633,47.88999938964844,442200.0,,,,,,,,,,
