Date,Open,High,Low,Close,Volume,"('Adj Close', 'FLWS')","('Close', 'FLWS')","('High', 'FLWS')","('Low', 'FLWS')","('Open', 'FLWS')","('Volume', 'FLWS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,10.65999984741211,10.8100004196167,10.1899995803833,10.510000228881836,572000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,10.380000114440918,10.4399995803833,10.0600004196167,10.079999923706056,413800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.0600004196167,10.119999885559082,9.729999542236328,9.75,440700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,9.640000343322754,10.100000381469728,9.579999923706056,9.979999542236328,599700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.0,10.390000343322754,9.949999809265137,10.289999961853027,429300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.170000076293944,10.260000228881836,10.0,10.100000381469728,360500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.100000381469728,10.239999771118164,10.050000190734863,10.15999984741211,261400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.119999885559082,10.229999542236328,9.93000030517578,9.949999809265137,355000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.09000015258789,10.25,9.93000030517578,10.039999961853027,285700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.0,10.09000015258789,9.729999542236328,9.989999771118164,342300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,9.760000228881836,10.31999969482422,9.760000228881836,10.300000190734863,225500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.350000381469728,10.630000114440918,10.229999542236328,10.609999656677246,301300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.6899995803833,10.779999732971191,10.40999984741211,10.649999618530272,439200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.720000267028809,11.220000267028809,10.6899995803833,11.050000190734863,429900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.149999618530272,11.1899995803833,10.829999923706056,10.880000114440918,261600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,11.029999732971191,11.0600004196167,10.59000015258789,10.600000381469728,280200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.739999771118164,10.81999969482422,10.600000381469728,10.760000228881836,246800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.859999656677246,10.93000030517578,10.649999618530272,10.720000267028809,372700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.729999542236328,10.760000228881836,10.470000267028809,10.760000228881836,301400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.720000267028809,10.739999771118164,10.5,10.670000076293944,456400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.550000190734863,10.75,10.31999969482422,10.399999618530272,654400.0,,,,,,,,,,
