Date,Open,High,Low,Close,Volume,"('Adj Close', 'RXO')","('Close', 'RXO')","('High', 'RXO')","('Low', 'RXO')","('Open', 'RXO')","('Volume', 'RXO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,23.1200008392334,23.649999618530277,22.76000022888184,23.049999237060547,573500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,22.959999084472656,22.96999931335449,22.420000076293945,22.459999084472656,430800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.6299991607666,22.6299991607666,22.280000686645508,22.46999931335449,456200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,22.280000686645508,22.86000061035156,22.280000686645508,22.489999771118164,371500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,22.420000076293945,22.600000381469727,22.239999771118164,22.3799991607666,435300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,22.11000061035156,22.670000076293945,21.93000030517578,22.43000030517578,946100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,22.01000022888184,22.540000915527344,21.920000076293945,22.520000457763672,438000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,22.459999084472656,22.649999618530277,22.07999992370605,22.6200008392334,408500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,22.75,22.854999542236328,22.20499992370605,22.56999969482422,457100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,22.459999084472656,22.559999465942383,22.190000534057617,22.34000015258789,400100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.86000061035156,22.030000686645508,21.350000381469727,21.8799991607666,715700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,22.020000457763672,22.18000030517578,21.670000076293945,21.850000381469727,524400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,21.940000534057617,22.31999969482422,21.69099998474121,22.280000686645508,381300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,22.489999771118164,22.989999771118164,22.46999931335449,22.920000076293945,521800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,23.13999938964844,23.209999084472656,22.799999237060547,22.82999992370605,355900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,23.06999969482422,23.06999969482422,22.09000015258789,22.1200008392334,525700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,22.46999931335449,22.575000762939453,22.0,22.270000457763672,462200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,22.350000381469727,22.440000534057617,21.98500061035156,22.040000915527344,381800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.0,22.239999771118164,21.88999938964844,22.239999771118164,400300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,22.049999237060547,22.049999237060547,21.600000381469727,21.68000030517578,356000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.549999237060547,21.809999465942383,20.71500015258789,20.799999237060547,569600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,20.979999542236328,21.29700088500977,20.299999237060547,20.68000030517578,940600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,20.43000030517578,21.540000915527344,20.209999084472656,21.26000022888184,1436000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.06999969482422,21.190000534057617,20.6299991607666,20.82999992370605,450000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.799999237060547,21.809999465942383,20.700000762939453,21.790000915527344,412100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,22.309999465942383,22.6299991607666,22.170000076293945,22.479999542236328,1025300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,20.770000457763672,21.670000076293945,19.5,20.75,2828300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,20.479999542236328,20.59000015258789,19.850000381469727,20.280000686645508,3035300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,20.270000457763672,21.059999465942383,20.141000747680664,20.899999618530277,704900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,20.489999771118164,21.46999931335449,20.424999237060547,21.450000762939453,1208700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,21.700000762939453,21.913000106811523,21.290000915527344,21.82999992370605,645400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.84000015258789,21.8700008392334,21.1299991607666,21.530000686645508,753100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,21.280000686645508,21.93000030517578,21.209999084472656,21.56999969482422,650300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,21.239999771118164,21.299999237060547,20.899999618530277,20.940000534057617,492100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,20.940000534057617,21.420000076293945,20.823999404907227,21.34000015258789,480400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,21.270000457763672,21.795000076293945,21.200000762939453,21.6200008392334,500500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.690000534057617,21.69499969482422,21.399999618530277,21.459999084472656,310400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.350000381469727,21.6200008392334,21.270000457763672,21.38999938964844,463900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,21.520000457763672,21.520000457763672,20.780000686645508,20.899999618530277,324800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,20.65999984741211,21.0,20.36000061035156,20.440000534057617,386000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,20.76000022888184,21.59000015258789,20.76000022888184,21.520000457763672,614400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.450000762939453,21.450000762939453,20.8799991607666,21.100000381469727,414400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.030000686645508,21.084999084472656,20.309999465942383,20.350000381469727,514900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,20.209999084472656,20.71500015258789,20.09000015258789,20.5,394200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,20.649999618530277,21.01000022888184,20.56999969482422,20.729999542236328,352800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,20.920000076293945,21.270000457763672,20.81999969482422,21.25,404300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.459999084472656,21.51000022888184,20.700000762939453,20.90999984741211,364200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,20.920000076293945,21.670000076293945,20.8799991607666,21.6299991607666,473300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,21.489999771118164,21.540000915527344,20.93000030517578,21.3700008392334,405600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,21.32999992370605,21.5,20.690000534057617,20.700000762939453,496000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,20.549999237060547,20.600000381469727,19.9950008392334,20.209999084472656,537500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,20.049999237060547,20.371999740600582,19.7549991607666,19.8700008392334,1159500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,19.86000061035156,19.989999771118164,19.5,19.739999771118164,744400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,19.739999771118164,19.959999084472656,19.459999084472656,19.850000381469727,499200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,19.69499969482422,20.13999938964844,19.6200008392334,20.01000022888184,328100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,20.25,20.71999931335449,20.020000457763672,20.600000381469727,547000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,20.600000381469727,20.68000030517578,20.28499984741211,20.530000686645508,413100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,20.600000381469727,20.84000015258789,20.46999931335449,20.809999465942383,358600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,20.8799991607666,21.114999771118164,20.790000915527344,20.790000915527344,477900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.040000915527344,21.299999237060547,20.90999984741211,21.26000022888184,411400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,21.34000015258789,22.1200008392334,21.25,21.8700008392334,767600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,21.71999931335449,21.82999992370605,21.36000061035156,21.6200008392334,725900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,21.3700008392334,21.395000457763672,20.850000381469727,20.959999084472656,930200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,20.88999938964844,21.549999237060547,20.875,21.51000022888184,459600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,21.75,22.059999465942383,21.479999542236328,21.530000686645508,549600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,21.190000534057617,21.75,21.190000534057617,21.5,665800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,21.709999084472656,22.020000457763672,21.520000457763672,21.71999931335449,550800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,21.82999992370605,22.600000381469727,21.82999992370605,22.32999992370605,608400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,21.729999542236328,21.790000915527344,21.059999465942383,21.3799991607666,1270000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,21.280000686645508,21.90999984741211,21.170000076293945,21.81999969482422,704600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,21.6299991607666,21.63999938964844,20.36000061035156,20.61000061035156,670200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,20.700000762939453,20.799999237060547,20.190000534057617,20.25,477400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,20.18000030517578,20.71500015258789,20.0,20.5,535600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,20.15999984741211,20.280000686645508,19.209999084472656,19.229999542236328,876900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,19.549999237060547,20.0,18.8700008392334,18.93000030517578,1720600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,18.82999992370605,19.65999984741211,18.82999992370605,19.3700008392334,1014400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,19.65999984741211,19.899999618530277,19.309999465942383,19.5,560000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,19.489999771118164,19.98699951171875,19.440000534057617,19.90999984741211,733100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,19.68000030517578,19.839000701904297,19.15999984741211,19.31999969482422,614000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,19.350000381469727,19.93000030517578,19.15999984741211,19.81999969482422,725800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,19.540000915527344,19.86000061035156,19.21999931335449,19.36000061035156,372300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,19.61000061035156,19.770000457763672,19.350000381469727,19.38999938964844,499600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,19.25,19.459999084472656,18.75,18.90999984741211,882600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,19.07999992370605,19.3700008392334,18.82999992370605,19.0,1029000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,19.280000686645508,20.559999465942383,19.280000686645508,20.1200008392334,1185000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,20.34000015258789,20.790000915527344,20.190000534057617,20.40999984741211,541500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,20.6200008392334,20.86000061035156,20.399999618530277,20.540000915527344,510300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,20.690000534057617,21.059999465942383,20.51000022888184,20.71999931335449,501100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,20.450000762939453,20.899999618530277,20.40999984741211,20.46999931335449,458400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,20.540000915527344,20.96999931335449,20.38999938964844,20.71999931335449,405900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,20.770000457763672,20.940000534057617,20.520000457763672,20.65999984741211,319500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,20.84000015258789,21.170000076293945,20.73500061035156,20.979999542236328,501100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,21.299999237060547,21.489999771118164,21.125,21.170000076293945,539700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,21.440000534057617,21.5,20.690000534057617,20.96999931335449,386400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,20.950000762939453,21.270000457763672,20.920000076293945,21.1299991607666,393600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,21.09000015258789,21.13999938964844,20.545000076293945,20.57999992370605,551700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,20.51000022888184,20.75,20.375,20.540000915527344,347900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,20.40999984741211,20.51000022888184,19.959999084472656,20.18000030517578,400400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,20.229999542236328,20.479999542236328,20.040000915527344,20.209999084472656,459900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,20.350000381469727,20.350000381469727,19.86000061035156,20.100000381469727,442000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,20.38999938964844,20.520000457763672,20.1299991607666,20.32999992370605,347300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,20.34000015258789,20.489999771118164,19.809999465942383,19.8700008392334,388600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,19.51000022888184,19.86000061035156,19.450000762939453,19.59000015258789,351800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,19.81999969482422,19.95199966430664,19.600000381469727,19.739999771118164,357500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,19.8799991607666,20.440000534057617,19.850000381469727,20.40999984741211,495600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,20.690000534057617,20.690000534057617,19.950000762939453,20.32999992370605,357500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,20.520000457763672,20.78499984741211,20.3799991607666,20.38999938964844,405500.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,20.559999465942383,20.81999969482422,20.43000030517578,20.780000686645508,389200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,20.549999237060547,20.549999237060547,20.26000022888184,20.479999542236328,302500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,20.31999969482422,20.88999938964844,20.18000030517578,20.46999931335449,398900.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,20.06999969482422,20.5,20.01000022888184,20.40999984741211,426400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,20.18000030517578,20.790000915527344,19.96500015258789,20.690000534057617,534500.0,,,,,,,,,,
