Date,Open,High,Low,Close,Volume,"('Adj Close', 'WOOF')","('Close', 'WOOF')","('High', 'WOOF')","('Low', 'WOOF')","('Open', 'WOOF')","('Volume', 'WOOF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.109999895095825,3.275000095367432,3.039999961853028,3.1600000858306885,4660300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.0799999237060547,3.0899999141693115,2.865000009536743,2.9200000762939453,6507200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.900000095367432,2.927999973297119,2.819999933242798,2.890000104904175,9491000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.869999885559082,3.0799999237060547,2.799999952316284,2.970000028610229,5734300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.950000047683716,2.990000009536743,2.8499999046325684,2.9100000858306885,6964200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.890000104904175,2.950000047683716,2.799999952316284,2.940000057220459,6478300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.940000057220459,2.950000047683716,2.859999895095825,2.950000047683716,3100000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.9100000858306885,2.940000057220459,2.825000047683716,2.930000066757202,3499000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.970000028610229,3.009999990463257,2.8399999141693115,2.859999895095825,6080300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.8399999141693115,2.900000095367432,2.700000047683716,2.759999990463257,4041700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.7100000381469727,2.740000009536743,2.619999885559082,2.640000104904175,4023100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.6600000858306885,2.740000009536743,2.630000114440918,2.650000095367432,4756100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.6700000762939453,2.680000066757202,2.549999952316284,2.549999952316284,3764600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.5799999237060547,2.740000009536743,2.5299999713897705,2.7100000381469727,3631100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.7300000190734863,2.859999895095825,2.640000104904175,2.640000104904175,4223500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.690000057220459,2.690000057220459,2.4800000190734863,2.490000009536743,3477000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.5199999809265137,2.5789999961853027,2.470000028610229,2.4800000190734863,3075400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.490000009536743,2.7100000381469727,2.490000009536743,2.5,5371400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.5,2.5799999237060547,2.400000095367432,2.549999952316284,3366300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.539999961853028,2.5999999046325684,2.4600000381469727,2.5199999809265137,3555000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.509999990463257,2.5480000972747803,2.380000114440918,2.390000104904175,3569500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.430000066757202,2.5299999713897705,2.400000095367432,2.4800000190734863,3913000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.4600000381469727,2.4800000190734863,2.3399999141693115,2.4800000190734863,5243000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.4200000762939453,2.4600000381469727,2.359999895095825,2.400000095367432,3714100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.400000095367432,2.5299999713897705,2.359999895095825,2.509999990463257,2612900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.5199999809265137,2.539999961853028,2.430000066757202,2.5199999809265137,2730900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.5199999809265137,2.609999895095825,2.470000028610229,2.549999952316284,2286300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.559999942779541,2.650000095367432,2.5299999713897705,2.619999885559082,2083900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.5999999046325684,2.7699999809265137,2.5999999046325684,2.700000047683716,2276000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.5999999046325684,2.619999885559082,2.490000009536743,2.559999942779541,3248500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.5899999141693115,2.6700000762939453,2.559999942779541,2.6700000762939453,3240800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.720000028610229,2.8299999237060547,2.720000028610229,2.789999961853028,3553800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.759999990463257,2.789999961853028,2.680000066757202,2.7300000190734863,2086300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.680000066757202,2.75,2.640000104904175,2.640000104904175,2201100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.609999895095825,2.625,2.5199999809265137,2.569999933242798,3157700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.569999933242798,2.569999933242798,2.470000028610229,2.490000009536743,2558700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.5,2.630000114440918,2.444999933242798,2.549999952316284,2585000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.5299999713897705,2.5899999141693115,2.450000047683716,2.5,3913900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.5199999809265137,2.5999999046325684,2.5199999809265137,2.5799999237060547,3349300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.569999933242798,2.5999999046325684,2.5,2.5199999809265137,1962300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.549999952316284,2.650000095367432,2.5450000762939453,2.5999999046325684,3933900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.650000095367432,2.650000095367432,2.532999992370605,2.5999999046325684,2197700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.609999895095825,2.765000104904175,2.549999952316284,2.690000057220459,3687700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.6700000762939453,2.7149999141693115,2.5899999141693115,2.5999999046325684,2468200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.5999999046325684,2.6600000858306885,2.5350000858306885,2.539999961853028,2424900.0,,,,,,,,,,
