Date,Open,High,Low,Close,Volume,"('Adj Close', 'RGEN')","('Close', 'RGEN')","('High', 'RGEN')","('Low', 'RGEN')","('Open', 'RGEN')","('Volume', 'RGEN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,176.7899932861328,184.44000244140625,175.8300018310547,179.2899932861328,479400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,176.16000366210938,176.32000732421875,170.72999572753906,171.57000732421875,582400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,172.1199951171875,174.77000427246094,171.1699981689453,171.57000732421875,472900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,170.0,175.2100067138672,167.57000732421875,171.6300048828125,336500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,171.39999389648438,177.13999938964844,169.4199981689453,176.8800048828125,307300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,174.64999389648438,181.69000244140625,171.72999572753906,173.13999938964844,716900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,173.6300048828125,178.25,170.3800048828125,178.16000366210938,685500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,176.3000030517578,178.8300018310547,173.99000549316406,178.61000061035156,579500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,179.9600067138672,180.5500030517578,172.77000427246094,173.2100067138672,446700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,171.00999450683594,174.27000427246094,167.6999969482422,172.75999450683594,521200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,170.22999572753906,171.99000549316406,167.39999389648438,170.77999877929688,586600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,172.99000549316406,174.6699981689453,169.11000061035156,174.1999969482422,385200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,174.1999969482422,178.80999755859375,170.75999450683594,178.02000427246094,1608500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,178.60000610351562,184.8600006103516,177.1300048828125,184.22000122070312,551000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,185.4900054931641,187.4600067138672,180.1999969482422,187.0500030517578,620600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,189.3800048828125,189.7100067138672,180.4600067138672,181.75,736000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,183.7100067138672,186.3300018310547,180.1199951171875,185.50999450683597,817400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,194.0,204.0,193.2400054931641,193.3999938964844,1864500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,192.50999450683597,192.6199951171875,185.6499938964844,192.2100067138672,1051100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,191.7100067138672,197.0500030517578,191.6999969482422,193.4900054931641,522200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,192.0500030517578,194.83999633789065,188.0,189.3999938964844,540700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,190.55999755859372,192.8300018310547,186.3300018310547,192.7100067138672,480600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,190.4499969482422,196.5399932861328,187.6300048828125,196.1699981689453,386100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,193.4900054931641,197.30999755859372,192.69000244140625,196.1000061035156,298500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,195.9499969482422,201.97000122070312,195.9499969482422,200.5200042724609,437400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,201.3300018310547,203.9499969482422,199.4900054931641,201.75,509600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,202.17999267578125,208.16000366210935,200.3300018310547,203.9900054931641,560900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,203.7100067138672,208.0,202.9499969482422,205.0,369900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,205.2400054931641,207.16000366210935,203.8600006103516,205.6999969482422,499300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,198.07000732421875,202.2899932861328,195.6999969482422,198.4600067138672,599400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,201.97999572753903,206.27999877929688,198.77999877929688,206.0399932861328,471500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,207.6000061035156,209.9499969482422,205.5800018310547,206.02999877929688,532700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,203.13999938964844,211.1300048828125,203.13999938964844,208.4199981689453,578100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,206.0,207.8699951171875,196.8600006103516,199.72999572753903,1190300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,187.8000030517578,202.32000732421875,187.8000030517578,194.1000061035156,1263200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,197.27999877929688,200.25,190.9600067138672,193.3999938964844,835900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,195.41000366210935,199.30999755859372,194.8600006103516,196.5200042724609,435100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,194.67999267578125,195.9900054931641,191.4600067138672,191.7899932861328,662500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,190.8600006103516,194.97999572753903,189.5,192.7100067138672,440900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,191.88999938964844,196.1100006103516,191.05999755859372,195.94000244140625,387100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,197.0800018310547,198.58999633789065,193.67999267578125,193.9900054931641,737400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,192.17999267578125,196.33999633789065,190.8000030517578,195.5200042724609,526100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,196.4499969482422,199.0,194.75999450683597,195.72000122070312,363800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,193.80999755859372,195.3800048828125,190.0,192.07000732421875,420600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,195.0,196.6300048828125,193.4499969482422,195.1300048828125,248500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,196.3000030517578,199.8000030517578,196.00999450683597,198.4600067138672,282400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,199.1999969482422,203.1300048828125,194.6199951171875,195.47000122070312,275900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,194.72000122070312,196.3000030517578,193.1100006103516,193.13999938964844,221300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,193.1199951171875,194.22999572753903,190.5399932861328,192.75999450683597,438800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,191.52999877929688,196.5500030517578,191.52999877929688,194.38999938964844,354000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,193.1999969482422,194.97999572753903,192.30999755859372,193.5800018310547,403800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,192.22000122070312,194.4600067138672,189.44000244140625,189.92999267578125,601800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,191.94000244140625,194.5,190.6999969482422,194.25,301300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,193.00999450683597,198.8000030517578,193.00999450683597,198.69000244140625,273700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,198.8000030517578,199.3500061035156,194.8500061035156,196.72000122070312,400500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,196.5800018310547,200.22999572753903,196.5800018310547,199.7400054931641,408900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,199.9499969482422,200.02999877929688,196.8600006103516,198.02999877929688,328200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,197.50999450683597,198.0,184.32000732421875,184.8800048828125,452800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,185.13999938964844,186.80999755859372,183.3699951171875,183.83999633789065,430400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,186.6999969482422,186.6999969482422,183.22000122070312,184.75,396800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,184.1699981689453,187.25,182.55999755859372,183.9199981689453,338000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,184.97999572753903,184.97999572753903,180.0800018310547,182.9499969482422,452300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,180.17999267578125,180.72000122070312,176.38999938964844,177.9199981689453,564400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,176.72999572753906,179.80999755859375,175.52999877929688,177.32000732421875,339000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,178.99000549316406,180.10000610351562,172.8000030517578,172.94000244140625,429800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,173.27000427246094,178.17999267578125,173.13999938964844,173.80999755859375,590000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,173.50999450683594,175.8300018310547,172.97999572753906,174.0500030517578,309100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,174.57000732421875,182.2100067138672,174.57000732421875,181.9199981689453,383700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,176.42999267578125,177.92999267578125,175.02000427246094,176.0,424300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,175.35000610351562,176.8800048828125,174.9199981689453,176.0800018310547,339200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,174.00999450683594,174.6199951171875,169.74000549316406,171.52999877929688,706400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,173.75999450683594,174.72999572753906,165.88999938964844,166.38999938964844,447300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,165.9600067138672,166.2100067138672,160.91000366210938,164.1699981689453,609300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,165.22000122070312,169.2100067138672,160.16000366210938,160.97999572753906,525300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,154.58999633789062,159.35000610351562,152.19000244140625,157.05999755859375,759200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,157.6300048828125,159.41000366210938,156.3300018310547,157.13999938964844,386800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,158.02999877929688,159.6999969482422,154.8699951171875,157.47999572753906,294400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,166.49000549316406,174.3000030517578,165.44000244140625,171.27999877929688,928600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,169.82000732421875,173.47999572753906,165.91000366210938,167.86000061035156,546000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,166.2100067138672,168.11000061035156,163.22999572753906,165.66000366210938,238700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,165.66000366210938,168.4600067138672,165.0500030517578,166.5800018310547,341300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,167.91000366210938,168.9600067138672,163.22000122070312,166.13999938964844,426100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,164.5399932861328,168.27999877929688,164.00999450683594,164.1999969482422,756700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,159.0,164.14999389648438,151.82000732421875,158.36000061035156,909300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,160.61000061035156,166.7100067138672,155.47999572753906,166.30999755859375,848500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,170.10000610351562,172.0,166.42999267578125,167.0500030517578,455000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,168.67999267578125,168.67999267578125,165.91000366210938,168.0399932861328,458100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,168.33999633789062,169.22000122070312,165.99000549316406,167.72000122070312,529400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,165.94000244140625,168.3000030517578,165.07000732421875,165.5,323900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,165.35000610351562,166.3800048828125,161.75999450683594,164.88999938964844,419600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,164.6999969482422,167.42999267578125,163.82000732421875,166.80999755859375,337500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,166.8000030517578,169.6199951171875,163.07000732421875,163.33999633789062,391200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,165.72999572753906,173.35000610351562,164.50999450683594,172.47999572753906,554000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,174.4199981689453,176.94000244140625,172.52999877929688,176.02999877929688,467300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,174.92999267578125,175.99000549316406,170.82000732421875,171.02999877929688,431000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,170.80999755859375,172.11000061035156,168.50999450683594,171.94000244140625,456300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,171.6199951171875,174.36000061035156,170.9199981689453,171.77999877929688,319900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,170.9199981689453,171.75,165.5399932861328,166.89999389648438,359000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,166.9199981689453,169.0800018310547,164.36000061035156,165.1300048828125,456600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,165.4600067138672,166.4600067138672,158.27000427246094,158.77999877929688,430200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,158.77999877929688,159.7899932861328,157.2100067138672,158.16000366210938,362400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,159.2899932861328,159.55999755859375,153.75999450683594,156.75,726700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,153.83999633789062,155.2899932861328,150.75999450683594,152.05999755859375,479800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,149.99000549316406,150.64999389648438,147.0,148.17999267578125,702500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,149.88999938964844,151.3800048828125,147.47999572753906,149.08999633789062,875100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,150.61000061035156,153.11000061035156,148.49000549316406,150.35000610351562,435400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,150.17999267578125,150.9199981689453,147.1300048828125,147.75,303400.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,148.85000610351562,153.5399932861328,144.83999633789062,150.6999969482422,538200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,150.6999969482422,154.02000427246094,148.2899932861328,148.5399932861328,620400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,146.85000610351562,148.08999633789062,145.0800018310547,145.77999877929688,591000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,143.07000732421875,144.74000549316406,141.0399932861328,141.22999572753906,854700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,140.52000427246094,142.88999938964844,138.4199981689453,140.67999267578125,692900.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,144.3699951171875,144.44000244140625,141.00999450683594,142.8699951171875,567800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,136.0,138.25999450683594,125.0199966430664,125.94000244140624,2114000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,125.4499969482422,126.41000366210938,122.91999816894533,125.62000274658205,1414600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,127.5999984741211,129.86000061035156,123.37000274658205,124.3499984741211,1177000.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,122.87000274658205,125.29000091552734,121.16000366210938,123.0,1030800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,120.91000366210938,121.38999938964844,113.5,120.0,1750200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,121.0999984741211,125.4000015258789,120.5,125.31999969482422,1505700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,124.70999908447266,129.11000061035156,123.5500030517578,123.6500015258789,891700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,123.08000183105467,123.63999938964844,120.97000122070312,123.1500015258789,639000.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,126.73999786376952,129.22999572753906,124.8000030517578,127.0,1298600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,126.4499969482422,127.83999633789062,126.05999755859376,126.58999633789062,575800.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,126.7699966430664,128.4600067138672,124.08999633789062,126.05999755859376,1166600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,125.94000244140624,127.6500015258789,122.2699966430664,123.31999969482422,561700.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,123.3000030517578,124.91000366210938,120.0500030517578,120.13999938964844,538700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,122.0199966430664,123.79000091552734,120.55999755859376,120.7699966430664,277300.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,120.86000061035156,121.80999755859376,119.76000213623048,120.08000183105467,577600.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,121.62999725341795,122.75,117.8499984741211,119.79000091552734,708700.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,120.0,120.9800033569336,117.62999725341795,120.81999969482422,900000.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,121.5,121.97000122070312,118.4800033569336,120.9499969482422,704400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,123.0999984741211,128.6699981689453,121.76000213623048,126.16999816894533,634000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,126.16999816894533,129.16000366210938,123.68000030517578,125.91999816894533,477800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,125.91999816894533,128.8699951171875,122.20999908447266,122.5999984741211,529400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,124.2699966430664,135.0399932861328,122.9000015258789,135.0,826700.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,132.99000549316406,136.3800048828125,131.11000061035156,132.30999755859375,946800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,131.35000610351562,137.50999450683594,124.62000274658205,127.62999725341795,1208400.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,127.51000213623048,127.51000213623048,121.3000030517578,123.80999755859376,847000.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,125.5,129.67999267578125,122.88999938964844,129.5800018310547,497800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,140.25999450683594,140.25999450683594,131.39999389648438,132.67999267578125,874900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,133.50999450683594,135.9199981689453,131.16000366210938,131.38999938964844,932900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,130.83999633789062,137.97999572753906,127.73999786376952,132.36000061035156,735000.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,134.91000366210938,143.77999877929688,134.35000610351562,140.7899932861328,1122100.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,140.41000366210938,141.02000427246094,136.41000366210938,138.0,1119000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,152.67999267578125,161.52999877929688,148.8699951171875,160.58999633789062,2384900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,160.97000122070312,170.69000244140625,159.07000732421875,167.35000610351562,1729200.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,168.52000427246094,172.64999389648438,162.8300018310547,165.6699981689453,998900.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,161.2100067138672,162.7100067138672,152.14999389648438,161.6699981689453,1005300.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,150.94000244140625,163.27000427246094,150.94000244140625,162.1999969482422,807700.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,162.47999572753906,167.8000030517578,160.97000122070312,163.75,644200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,163.50999450683594,168.22000122070312,161.0500030517578,162.49000549316406,787000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,163.0500030517578,166.97000122070312,159.86000061035156,166.7899932861328,871700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,166.85000610351562,166.85000610351562,163.47000122070312,165.16000366210938,450600.0,,,,,,,,,,
