Date,Open,High,Low,Close,Volume,"('Adj Close', 'ROL')","('Close', 'ROL')","('High', 'ROL')","('Low', 'ROL')","('Open', 'ROL')","('Volume', 'ROL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,43.560001373291016,43.72999954223633,43.040000915527344,43.27000045776367,1743000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,43.310001373291016,43.34999847412109,42.2400016784668,42.2400016784668,1790000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,42.369998931884766,42.88999938964844,42.29999923706055,42.790000915527344,1959600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,42.58000183105469,42.880001068115234,42.52999877929688,42.70000076293945,1810800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,42.79999923706055,42.97999954223633,42.59000015258789,42.869998931884766,1365900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,42.7599983215332,43.11000061035156,42.59999847412109,43.060001373291016,1045100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,42.970001220703125,43.29999923706055,42.93999862670898,43.290000915527344,1575000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,43.369998931884766,43.93000030517578,43.34000015258789,43.84999847412109,1348200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,43.9900016784668,44.209999084472656,43.70000076293945,43.75,1350000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,43.560001373291016,43.810001373291016,43.5099983215332,43.68000030517578,1398700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,43.5,43.77999877929688,43.34000015258789,43.369998931884766,1723200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,43.369998931884766,43.77999877929688,43.33000183105469,43.720001220703125,952600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,43.91999816894531,44.13999938964844,43.470001220703125,44.130001068115234,1176200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,44.20000076293945,44.43000030517578,43.93999862670898,44.08000183105469,994500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,44.08000183105469,44.27000045776367,43.90999984741211,44.220001220703125,1044500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,44.220001220703125,44.2400016784668,43.27999877929688,43.290000915527344,2254600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,43.40999984741211,43.40999984741211,42.47999954223633,43.0099983215332,2617800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,43.11000061035156,43.31999969482422,42.75,43.22999954223633,1499300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,43.22999954223633,43.34000015258789,42.880001068115234,43.25,1699400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,43.310001373291016,43.68999862670898,43.0,43.54999923706055,1478100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,43.56999969482422,43.7400016784668,43.130001068115234,43.310001373291016,1902800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,43.2400016784668,44.25,42.77999877929688,44.2400016784668,1269000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,44.119998931884766,44.310001373291016,43.70000076293945,44.02000045776367,1134400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,43.88999938964844,43.95000076293945,43.290000915527344,43.52000045776367,1263600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,43.59000015258789,44.09999847412109,43.59000015258789,44.0099983215332,1230600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,44.13999938964844,44.29999923706055,43.619998931884766,44.20000076293945,1600300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,44.11000061035156,44.34000015258789,43.68999862670898,43.72999954223633,2406000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,43.7599983215332,44.119998931884766,43.20000076293945,43.47999954223633,1921300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,43.41999816894531,43.63999938964844,43.119998931884766,43.56999969482422,1849000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,43.459999084472656,44.0,43.33000183105469,43.84999847412109,2582700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,43.97999954223633,44.40999984741211,43.77999877929688,44.25,2541300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,42.09999847412109,42.790000915527344,41.33000183105469,41.720001220703125,5222300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,41.709999084472656,41.9900016784668,40.40999984741211,41.04999923706055,3789200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,40.880001068115234,41.54999923706055,40.7599983215332,40.95000076293945,4560000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,40.88999938964844,41.41999816894531,40.880001068115234,41.369998931884766,2759300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,41.29999923706055,42.02999877929688,41.29999923706055,41.83000183105469,4731600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,41.790000915527344,42.619998931884766,41.63999938964844,42.58000183105469,1439300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,42.66999816894531,43.380001068115234,42.54999923706055,42.93000030517578,3008000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,42.77999877929688,43.0,42.369998931884766,42.68999862670898,1701300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,43.11000061035156,43.5099983215332,42.77999877929688,43.470001220703125,1494100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,43.68000030517578,44.16999816894531,43.41999816894531,44.06999969482422,2870300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,43.31999969482422,44.02999877929688,43.119998931884766,44.0,2008700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,44.0099983215332,45.2400016784668,44.0099983215332,45.08000183105469,2590100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,45.150001525878906,45.150001525878906,44.18000030517578,44.27999877929688,1720700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,44.4900016784668,44.9900016784668,44.150001525878906,44.810001373291016,1656400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,45.59999847412109,45.59999847412109,44.970001220703125,45.2400016784668,1662600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,45.11000061035156,45.47999954223633,45.0099983215332,45.45000076293945,1561300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,45.40999984741211,45.93999862670898,44.77999877929688,45.72999954223633,1902200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,45.72999954223633,46.130001068115234,45.459999084472656,45.790000915527344,1928300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,45.79999923706055,46.38999938964844,45.650001525878906,46.27000045776367,1619300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,46.27000045776367,46.33000183105469,45.380001068115234,45.93999862670898,1820800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,45.4900016784668,46.400001525878906,45.4900016784668,46.34999847412109,2258900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,46.400001525878906,47.02999877929688,46.380001068115234,46.65999984741211,1565900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,46.84000015258789,47.08000183105469,46.5,47.0099983215332,1887700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,47.220001220703125,47.45000076293945,46.77000045776367,46.83000183105469,1752400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,46.79999923706055,46.9900016784668,46.41999816894531,46.52000045776367,2318500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,46.709999084472656,46.790000915527344,46.15999984741211,46.540000915527344,1149800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,46.5,46.5,45.900001525878906,45.900001525878906,1096800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,45.84000015258789,46.04999923706055,45.68999862670898,45.84000015258789,1884100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,46.18999862670898,46.81999969482422,46.130001068115234,46.70000076293945,3864600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,46.77999877929688,46.84999847412109,46.130001068115234,46.27000045776367,1365300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,46.290000915527344,46.34000015258789,45.650001525878906,45.720001220703125,1587600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,45.630001068115234,45.959999084472656,45.470001220703125,45.52999877929688,1663900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,45.5,45.86000061035156,45.38999938964844,45.470001220703125,1289000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,45.65999984741211,45.65999984741211,44.5,44.56999969482422,1662500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,44.68999862670898,45.47999954223633,44.619998931884766,45.369998931884766,1465500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,45.2599983215332,45.47999954223633,44.95000076293945,45.06999969482422,1475300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,45.209999084472656,45.400001525878906,44.7400016784668,45.0099983215332,1578500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,44.630001068115234,45.40999984741211,44.52000045776367,45.150001525878906,1420100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,45.130001068115234,45.130001068115234,44.630001068115234,44.63999938964844,1646200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,44.45000076293945,44.63999938964844,43.91999816894531,44.34999847412109,1820600.0,,,,,,,,,,
