Date,Open,High,Low,Close,Volume,"('Adj Close', 'AMAL')","('Close', 'AMAL')","('High', 'AMAL')","('Low', 'AMAL')","('Open', 'AMAL')","('Volume', 'AMAL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,26.670000076293945,26.90999984741211,26.299999237060547,26.549999237060547,141600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,26.40999984741211,26.40999984741211,25.5,25.530000686645508,140300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,25.6200008392334,26.149999618530277,25.6200008392334,25.790000915527344,78900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,25.899999618530277,26.51000022888184,25.850000381469727,26.100000381469727,172600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,26.09000015258789,26.229999542236328,25.68000030517578,25.90999984741211,93800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,25.71999931335449,25.809999465942383,25.32999992370605,25.65999984741211,110400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,26.920000076293945,26.940000534057617,25.38999938964844,25.75,128700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,25.729999542236328,25.729999542236328,25.239999771118164,25.600000381469727,149000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,25.8799991607666,25.899999618530277,25.13999938964844,25.3799991607666,147400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.700000762939453,25.700000762939453,25.149999618530277,25.350000381469727,119400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.0,25.299999237060547,24.729999542236328,25.040000915527344,77200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,25.09000015258789,25.18000030517578,24.81999969482422,25.170000076293945,134200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,25.3799991607666,25.68000030517578,25.07999992370605,25.56999969482422,81100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,25.8799991607666,26.3799991607666,25.799999237060547,26.3799991607666,88900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,26.57999992370605,26.57999992370605,26.01000022888184,26.100000381469727,82900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,26.450000762939453,26.850000381469727,26.450000762939453,26.649999618530277,96100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,26.5,26.649999618530277,25.270000457763672,25.57999992370605,142600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,25.76000022888184,26.61000061035156,25.76000022888184,26.239999771118164,118000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,26.450000762939453,27.020000457763672,26.149999618530277,26.82999992370605,139600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,26.96999931335449,27.65999984741211,26.82999992370605,27.59000015258789,333800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,27.280000686645508,27.5,26.489999771118164,26.559999465942383,131100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,26.65999984741211,26.82999992370605,25.100000381469727,26.020000457763672,133700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,25.6200008392334,26.040000915527344,25.57999992370605,25.6299991607666,85600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,25.200000762939453,25.540000915527344,25.07999992370605,25.239999771118164,85500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.200000762939453,25.399999618530277,24.489999771118164,24.68000030517578,145900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.56999969482422,24.780000686645508,23.729999542236328,24.280000686645508,193600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,24.309999465942383,24.34000015258789,23.979999542236328,24.149999618530277,161900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,24.280000686645508,24.280000686645508,23.65999984741211,23.90999984741211,358100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.989999771118164,25.0,23.61000061035156,24.780000686645508,419700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,24.020000457763672,24.229999542236328,23.229999542236328,23.5,198000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.709999084472656,23.989999771118164,23.32999992370605,23.8799991607666,142900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,23.96999931335449,24.90999984741211,23.959999084472656,24.440000534057617,282900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,24.190000534057617,24.51000022888184,23.84000015258789,23.979999542236328,247900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,23.700000762939453,24.700000762939453,23.600000381469727,24.229999542236328,223800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,24.049999237060547,24.200000762939453,23.809999465942383,24.170000076293945,141700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,24.149999618530277,24.21999931335449,23.51000022888184,23.540000915527344,151000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.530000686645508,24.020000457763672,23.25,23.71999931335449,113900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,23.56999969482422,23.899999618530277,23.25,23.530000686645508,98100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,23.61000061035156,23.899999618530277,23.32999992370605,23.56999969482422,102400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,23.440000534057617,23.63999938964844,23.31999969482422,23.51000022888184,81900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,23.950000762939453,23.989999771118164,23.049999237060547,23.07999992370605,186100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,23.01000022888184,23.32999992370605,22.51000022888184,23.200000762939453,171500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,23.149999618530277,23.43000030517578,22.700000762939453,22.71999931335449,186100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,22.729999542236328,23.530000686645508,22.729999542236328,23.13999938964844,171800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,23.18000030517578,23.790000915527344,22.90999984741211,23.57999992370605,139300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,23.809999465942383,23.979999542236328,23.56999969482422,23.700000762939453,83000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,24.049999237060547,24.100000381469727,23.75,24.0,98700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,23.979999542236328,24.270000457763672,23.799999237060547,24.21999931335449,113900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,24.09000015258789,24.26000022888184,23.709999084472656,23.88999938964844,96300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,23.790000915527344,24.1299991607666,23.56999969482422,23.670000076293945,134100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,23.540000915527344,23.71999931335449,22.8700008392334,22.940000534057617,176800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,22.88999938964844,23.549999237060547,22.88999938964844,23.21999931335449,590300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,23.170000076293945,23.6200008392334,22.76000022888184,22.770000457763672,183800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,22.790000915527344,23.15999984741211,22.790000915527344,22.90999984741211,131500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,22.950000762939453,24.0,22.81999969482422,23.75,160900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,23.8799991607666,24.229999542236328,23.559999465942383,23.93000030517578,148900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,23.649999618530277,23.76000022888184,23.11000061035156,23.290000915527344,104800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,23.239999771118164,23.770000457763672,23.13999938964844,23.40999984741211,131300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,23.440000534057617,23.600000381469727,23.190000534057617,23.34000015258789,101300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,23.350000381469727,23.989999771118164,23.07999992370605,23.93000030517578,109900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,23.920000076293945,24.09000015258789,23.739999771118164,24.0,336600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,24.170000076293945,24.200000762939453,23.149999618530277,23.18000030517578,180800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,22.93000030517578,23.270000457763672,22.549999237060547,22.809999465942383,96000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,22.790000915527344,23.1299991607666,22.770000457763672,23.059999465942383,90600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,23.13999938964844,23.31999969482422,22.6299991607666,22.670000076293945,141000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,22.459999084472656,22.540000915527344,22.31999969482422,22.5,83300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,22.61000061035156,22.920000076293945,22.59000015258789,22.8700008392334,139000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,22.96999931335449,23.09000015258789,22.63999938964844,23.0,62100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,22.32999992370605,22.450000762939453,21.899999618530277,22.11000061035156,152300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,22.209999084472656,22.36000061035156,21.780000686645508,21.959999084472656,62300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,21.75,22.01000022888184,21.65999984741211,21.979999542236328,84200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,22.059999465942383,22.31999969482422,21.600000381469727,21.780000686645508,74900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,21.700000762939453,21.700000762939453,21.3799991607666,21.549999237060547,69300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,21.75,21.799999237060547,21.459999084472656,21.489999771118164,92600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,21.5,21.71999931335449,21.440000534057617,21.549999237060547,80400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,21.479999542236328,22.459999084472656,21.32999992370605,22.459999084472656,105800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,22.489999771118164,22.950000762939453,22.479999542236328,22.75,84600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,22.700000762939453,23.270000457763672,22.46999931335449,23.049999237060547,89900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,23.280000686645508,23.989999771118164,23.15999984741211,23.979999542236328,188900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,24.0,24.15999984741211,23.07999992370605,23.88999938964844,124900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,24.0,24.739999771118164,23.899999618530277,24.600000381469727,145700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,24.56999969482422,24.649999618530277,24.280000686645508,24.31999969482422,118700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,24.32999992370605,24.850000381469727,24.32999992370605,24.540000915527344,261400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,24.6200008392334,25.239999771118164,24.600000381469727,24.8799991607666,155800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,25.0,25.190000534057617,24.6200008392334,25.190000534057617,129700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,25.57999992370605,25.63999938964844,25.309999465942383,25.3799991607666,89800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,25.38999938964844,25.65999984741211,25.36000061035156,25.399999618530277,80600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,25.34000015258789,25.6200008392334,25.1200008392334,25.1200008392334,86900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,24.850000381469727,25.549999237060547,24.850000381469727,25.489999771118164,84900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,25.59000015258789,25.75,25.34000015258789,25.690000534057617,95400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,25.68000030517578,25.739999771118164,25.270000457763672,25.559999465942383,72600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,25.709999084472656,25.76000022888184,25.270000457763672,25.270000457763672,90100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,25.489999771118164,25.649999618530277,25.149999618530277,25.25,75400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,25.57999992370605,25.690000534057617,25.3700008392334,25.459999084472656,84600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,25.420000076293945,25.46999931335449,25.200000762939453,25.40999984741211,88400.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,25.56999969482422,25.950000762939453,25.420000076293945,25.790000915527344,112100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,25.790000915527344,25.790000915527344,25.270000457763672,25.280000686645508,62100.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,25.040000915527344,25.729999542236328,25.0,25.59000015258789,102400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,25.540000915527344,25.950000762939453,25.239999771118164,25.59000015258789,112700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,25.809999465942383,25.809999465942383,25.07999992370605,25.07999992370605,115000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,25.21999931335449,25.38999938964844,25.020000457763672,25.299999237060547,91600.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,25.309999465942383,25.38999938964844,25.049999237060547,25.170000076293945,95600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,24.809999465942383,25.190000534057617,24.399999618530277,25.020000457763672,153000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,25.459999084472656,25.459999084472656,25.149999618530277,25.200000762939453,112500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,25.34000015258789,25.489999771118164,25.049999237060547,25.280000686645508,123800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,25.59000015258789,25.59000015258789,24.90999984741211,24.959999084472656,102400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,24.71999931335449,24.780000686645508,24.34000015258789,24.520000457763672,144000.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,24.690000534057617,25.3700008392334,24.559999465942383,25.059999465942383,142700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,25.0,25.239999771118164,24.850000381469727,25.059999465942383,87600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,24.770000457763672,25.350000381469727,24.770000457763672,24.989999771118164,79600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,24.989999771118164,24.989999771118164,24.36000061035156,24.6299991607666,88400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,24.350000381469727,24.8700008392334,24.020000457763672,24.670000076293945,93100.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,24.93000030517578,25.549999237060547,24.780000686645508,25.11000061035156,130300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,25.030000686645508,25.030000686645508,24.420000076293945,24.739999771118164,60600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,24.450000762939453,24.56999969482422,24.299999237060547,24.459999084472656,64100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,24.520000457763672,24.850000381469727,24.190000534057617,24.809999465942383,85300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,24.709999084472656,25.100000381469727,24.709999084472656,24.96999931335449,96900.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,24.76000022888184,25.1299991607666,24.700000762939453,25.049999237060547,105000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,25.049999237060547,25.75,24.739999771118164,24.93000030517578,193700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,25.1299991607666,25.61000061035156,25.01000022888184,25.530000686645508,176500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,25.46999931335449,25.88999938964844,25.46999931335449,25.600000381469727,130100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,25.3799991607666,25.76000022888184,25.25,25.6200008392334,69700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,25.81999969482422,26.25,25.559999465942383,26.21999931335449,99600.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,26.3799991607666,27.59000015258789,26.3799991607666,27.399999618530277,366100.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,27.270000457763672,27.59000015258789,27.0,27.040000915527344,129700.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,27.149999618530277,27.31999969482422,26.86000061035156,26.8799991607666,121000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,26.799999237060547,26.8799991607666,26.25,26.270000457763672,64500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,26.200000762939453,26.21999931335449,25.68000030517578,25.81999969482422,72000.0,,,,,,,,,,
