Date,Open,High,Low,Close,Volume,"('Adj Close', 'NVFY')","('Close', 'NVFY')","('High', 'NVFY')","('Low', 'NVFY')","('Open', 'NVFY')","('Volume', 'NVFY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.549999952316284,3.880000114440918,3.0199999809265137,3.7799999713897705,432000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.3399999141693115,3.690000057220459,3.25,3.4200000762939453,119000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.259999990463257,3.490000009536743,3.049999952316284,3.1600000858306885,89900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.0799999237060547,3.240000009536743,2.9200000762939453,3.200000047683716,80300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.140000104904175,3.319999933242798,3.109999895095825,3.259999990463257,45700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.25,3.5899999141693115,3.150000095367432,3.400000095367432,66000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.549999952316284,3.650000095367432,3.3499999046325684,3.430000066757202,71800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.359999895095825,3.4200000762939453,3.0,3.200000047683716,45400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.190000057220459,3.3299999237060547,3.049999952316284,3.150000095367432,19100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.130000114440918,3.1700000762939453,2.809999942779541,2.880000114440918,84000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.700000047683716,2.930000066757202,2.619999885559082,2.789999961853028,62600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.5799999237060547,2.609999895095825,2.4800000190734863,2.559999942779541,30600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.5299999713897705,2.75,2.5299999713897705,2.630000114440918,8900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.539999961853028,2.7300000190734863,2.450000047683716,2.609999895095825,7200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.720000028610229,2.759999990463257,2.5299999713897705,2.5799999237060547,23600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.8499999046325684,2.8499999046325684,2.539999961853028,2.6600000858306885,6500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.630000114440918,2.650000095367432,2.299999952316284,2.450000047683716,28200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.289999961853028,2.470000028610229,2.289999961853028,2.299999952316284,16100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.059999942779541,2.4600000381469727,2.059999942779541,2.3399999141693115,43300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.2699999809265137,2.3399999141693115,2.049999952316284,2.1600000858306885,19500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.1600000858306885,2.4100000858306885,2.009999990463257,2.0299999713897705,29300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.190000057220459,2.5799999237060547,1.8799999952316284,2.130000114440918,24500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.069999933242798,2.3499999046325684,2.069999933242798,2.109999895095825,22500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.190000057220459,2.2100000381469727,1.950000047683716,2.049999952316284,349000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.009999990463257,2.0299999713897705,1.809999942779541,2.0,19400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.0,2.0799999237060547,1.8200000524520876,1.919999957084656,8900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.840000033378601,2.069999933242798,1.7100000381469729,1.899999976158142,22500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.899999976158142,1.9900000095367432,1.840000033378601,1.950000047683716,7800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.870000004768372,1.940000057220459,1.840000033378601,1.919999957084656,13700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.840000033378601,2.0,1.830000042915344,2.0,23300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.919999957084656,2.0799999237060547,1.8200000524520876,2.039999961853028,16100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.0299999713897705,2.299999952316284,2.0299999713897705,2.2799999713897705,40400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.2100000381469727,2.2100000381469727,1.9600000381469729,2.059999942779541,33300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.0,2.009999990463257,1.8899999856948853,2.009999990463257,6700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.909999966621399,2.0,1.909999966621399,1.9800000190734863,5000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.9600000381469729,1.9600000381469729,1.7300000190734863,1.850000023841858,13700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.75,1.8799999952316284,1.75,1.8600000143051147,10800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.7899999618530271,1.8600000143051147,1.6699999570846558,1.7799999713897705,14500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.7100000381469729,1.8200000524520876,1.7100000381469729,1.7400000095367432,4100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.6699999570846558,1.7999999523162842,1.6299999952316284,1.649999976158142,7800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.6100000143051147,1.6799999475479126,1.6100000143051147,1.6299999952316284,11400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.7300000190734863,1.7300000190734863,1.6200000047683716,1.6299999952316284,8300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.7000000476837158,1.7999999523162842,1.600000023841858,1.75,17500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.6799999475479126,1.75,1.6699999570846558,1.7400000095367432,6300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.75,1.7899999618530271,1.6200000047683716,1.7000000476837158,8000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.659999966621399,1.7799999713897705,1.649999976158142,1.6699999570846558,8900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.7400000095367432,1.75,1.600000023841858,1.7300000190734863,11100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.5199999809265137,1.690000057220459,1.5199999809265137,1.690000057220459,31500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.6299999952316284,1.7000000476837158,1.5800000429153442,1.600000023841858,8500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.600000023841858,1.6399999856948853,1.600000023841858,1.6399999856948853,4300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.600000023841858,1.6399999856948853,1.5499999523162842,1.5499999523162842,12000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.6399999856948853,1.6399999856948853,1.5399999618530271,1.5399999618530271,2400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.600000023841858,1.600000023841858,1.5399999618530271,1.5399999618530271,3500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.5399999618530271,1.559999942779541,1.5,1.5,12700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.4500000476837158,1.590000033378601,1.4500000476837158,1.5199999809265137,16700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.4800000190734863,1.850000023841858,1.4800000190734863,1.850000023841858,2732300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.5,4.420000076293945,2.869999885559082,3.039999961853028,69106500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.75,3.0,2.569999933242798,2.9100000858306885,713600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.789999961853028,2.8399999141693115,2.609999895095825,2.75,223600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.6700000762939453,3.140000104904175,2.6700000762939453,2.859999895095825,214100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.009999990463257,3.069999933242798,2.7699999809265137,2.990000009536743,93500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.900000095367432,3.049999952316284,2.799999952316284,2.9100000858306885,64900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.859999895095825,3.0299999713897705,2.8299999237060547,2.970000028610229,50900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.049999952316284,3.289999961853028,2.930000066757202,3.200000047683716,177500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.109999895095825,3.25,3.0199999809265137,3.0999999046325684,44800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.0,3.0999999046325684,2.8499999046325684,2.950000047683716,34100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.0,3.0299999713897705,2.799999952316284,2.8299999237060547,44600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.890000104904175,3.049999952316284,2.8299999237060547,3.0,38800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.9100000858306885,2.9100000858306885,2.650000095367432,2.650000095367432,25300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.619999885559082,2.700000047683716,2.450000047683716,2.450000047683716,20500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.380000114440918,2.4100000858306885,2.2799999713897705,2.309999942779541,11500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.5199999809265137,2.5199999809265137,2.3299999237060547,2.3299999237060547,14000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.299999952316284,2.380000114440918,2.2799999713897705,2.380000114440918,6500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.3499999046325684,2.4100000858306885,2.220000028610229,2.220000028610229,30200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.150000095367432,2.190000057220459,2.109999895095825,2.109999895095825,13400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.150000095367432,3.7300000190734863,2.150000095367432,2.759999990463257,33420500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.7100000381469727,2.7300000190734863,2.369999885559082,2.470000028610229,341000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.440000057220459,2.75,2.440000057220459,2.5899999141693115,90200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.6600000858306885,2.7699999809265137,2.440000057220459,2.680000066757202,61200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.509999990463257,2.7799999713897705,2.509999990463257,2.700000047683716,45800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.7300000190734863,2.8299999237060547,2.640000104904175,2.789999961853028,103700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.789999961853028,2.789999961853028,2.650000095367432,2.6600000858306885,14900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.5799999237060547,2.650000095367432,2.400000095367432,2.4200000762939453,23900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.470000028610229,2.609999895095825,2.4200000762939453,2.4800000190734863,34300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.5899999141693115,2.5899999141693115,2.4100000858306885,2.450000047683716,7900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.4200000762939453,2.440000057220459,2.2799999713897705,2.289999961853028,18400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.2100000381469727,2.309999942779541,2.2100000381469727,2.2100000381469727,17100.0,,,,,,,,,,
