Date,Open,High,Low,Close,Volume,"('Adj Close', 'WORX')","('Close', 'WORX')","('High', 'WORX')","('Low', 'WORX')","('Open', 'WORX')","('Volume', 'WORX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.850000023841858,1.909999966621399,1.8200000524520876,1.830000042915344,56100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.830000042915344,1.8600000143051147,1.7000000476837158,1.7400000095367432,50600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.7519999742507937,1.8200000524520876,1.7200000286102295,1.8140000104904173,16600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.840000033378601,1.850000023841858,1.7450000047683716,1.843999981880188,26000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.8899999856948853,1.8899999856948853,1.7699999809265137,1.840000033378601,22100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.7899999618530271,1.819000005722046,1.7450000047683716,1.7699999809265137,24900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.8600000143051147,1.8600000143051147,1.75,1.7599999904632568,10600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.7300000190734863,1.75,1.649999976158142,1.718999981880188,16100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.7599999904632568,1.7899999618530271,1.6399999856948853,1.684999942779541,10800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.6749999523162842,1.6749999523162842,1.440000057220459,1.440000057220459,43200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.399999976158142,1.5,1.2059999704360962,1.3700000047683716,18800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.350000023841858,1.5299999713897705,1.350000023841858,1.409999966621399,26700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.409999966621399,1.508999943733215,1.3700000047683716,1.3700000047683716,2100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.312000036239624,1.562000036239624,1.309999942779541,1.3799999952316284,37200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.350000023841858,1.5700000524520874,1.350000023841858,1.4539999961853027,13100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.4299999475479126,1.4609999656677246,1.4299999475479126,1.4500000476837158,3400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.409999966621399,1.5099999904632568,1.399999976158142,1.409999966621399,4300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.5199999809265137,1.5199999809265137,1.399999976158142,1.399999976158142,3500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.3899999856948853,1.4299999475479126,1.3300000429153442,1.3799999952316284,18100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.4199999570846558,1.4199999570846558,1.309999942779541,1.350000023841858,1600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.309999942779541,1.3300000429153442,1.2999999523162842,1.3300000429153442,3900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.350000023841858,1.3899999856948853,1.340000033378601,1.340000033378601,3400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.340000033378601,1.340000033378601,1.2100000381469729,1.2300000190734863,14800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.2200000286102295,1.25,1.2000000476837158,1.2200000286102295,4500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.2000000476837158,1.2929999828338623,1.149999976158142,1.2929999828338623,2600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.25,1.2970000505447388,1.25,1.2970000505447388,1000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.2999999523162842,1.2999999523162842,1.1399999856948853,1.2580000162124634,18500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.1699999570846558,1.2990000247955322,1.1699999570846558,1.1990000009536743,16400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.2000000476837158,1.2000000476837158,1.159999966621399,1.2000000476837158,7100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.25,1.25,1.190000057220459,1.2200000286102295,8500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.2419999837875366,1.350000023841858,1.2109999656677246,1.2999999523162842,17300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.2400000095367432,1.5499999523162842,1.225000023841858,1.3799999952316284,23700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.440000057220459,1.5199999809265137,1.399999976158142,1.4800000190734863,14500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.2910000085830688,1.6799999475479126,1.2910000085830688,1.4600000381469729,37800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.5700000524520874,1.5700000524520874,1.5099999904632568,1.5099999904632568,1400.0,,,,,,,,,,
