Date,Open,High,Low,Close,Volume,"('Adj Close', 'WVE')","('Close', 'WVE')","('High', 'WVE')","('Low', 'WVE')","('Open', 'WVE')","('Volume', 'WVE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.0,5.440000057220459,4.989999771118164,5.340000152587891,904400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.329999923706055,5.400000095367432,5.119999885559082,5.159999847412109,969100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.159999847412109,5.320000171661377,5.130000114440918,5.300000190734863,748600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.210000038146973,5.210000038146973,4.920000076293945,4.940000057220459,653200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.869999885559082,5.21999979019165,4.659999847412109,5.190000057220459,825300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.150000095367432,5.389999866485596,4.980000019073486,5.329999923706055,1064900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.329999923706055,5.489999771118164,5.190000057220459,5.300000190734863,919000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.25,5.28000020980835,4.840000152587891,4.96999979019165,669400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.039999961853027,5.079999923706055,4.949999809265137,5.0,376100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.900000095367432,4.96999979019165,4.71999979019165,4.869999885559082,581300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.840000152587891,4.840000152587891,4.670000076293945,4.710000038146973,520500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.829999923706055,4.829999923706055,4.53000020980835,4.75,398100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.760000228881836,4.760000228881836,4.579999923706055,4.679999828338623,467000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.679999828338623,4.800000190734863,4.619999885559082,4.690000057220459,510000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.71999979019165,4.769999980926514,4.519999980926514,4.570000171661377,319400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.610000133514404,4.619999885559082,4.369999885559082,4.400000095367432,407500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.449999809265137,4.53000020980835,4.369999885559082,4.389999866485596,625900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.400000095367432,4.46999979019165,4.320000171661377,4.409999847412109,583900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.400000095367432,4.489999771118164,4.21999979019165,4.46999979019165,537000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.449999809265137,4.449999809265137,4.309999942779541,4.309999942779541,385700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.5,4.599999904632568,4.320000171661377,4.320000171661377,694100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.409999847412109,4.409999847412109,3.9700000286102295,4.0,1395300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.019999980926514,4.050000190734863,3.7799999713897705,3.940000057220459,743800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.859999895095825,3.910000085830689,3.7799999713897705,3.869999885559082,401500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.839999914169312,4.079999923706055,3.7100000381469727,4.059999942779541,644700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.059999942779541,4.090000152587891,3.910000085830689,4.010000228881836,685600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.0,4.079999923706055,3.940000057220459,4.059999942779541,403000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.079999923706055,4.159999847412109,4.050000190734863,4.099999904632568,532300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.110000133514404,4.159999847412109,3.880000114440918,3.910000085830689,786000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.829999923706055,3.849999904632568,3.509999990463257,3.539999961853028,1427400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.569999933242798,3.7300000190734863,3.5,3.680000066757202,489100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.700000047683716,3.829999923706055,3.640000104904175,3.7699999809265137,688700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.7699999809265137,3.940000057220459,3.680000066757202,3.910000085830689,710400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.920000076293945,4.119999885559082,3.920000076293945,4.110000133514404,1069400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.110000133514404,4.159999847412109,3.950000047683716,3.990000009536743,727700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.990000009536743,4.210000038146973,3.990000009536743,4.090000152587891,576800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.070000171661377,4.440000057220459,4.010000228881836,4.409999847412109,1014000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.400000095367432,4.639999866485596,4.380000114440918,4.599999904632568,648500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.619999885559082,5.269999980926514,4.579999923706055,5.099999904632568,2197000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.019999980926514,5.170000076293945,4.949999809265137,5.099999904632568,647900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,5.199999809265137,5.210000038146973,4.690000057220459,4.809999942779541,873200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.820000171661377,5.159999847412109,4.809999942779541,5.130000114440918,763600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,5.199999809265137,5.230000019073486,4.960000038146973,5.070000171661377,673800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,5.039999961853027,5.110000133514404,4.739999771118164,4.789999961853027,663800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,5.139999866485596,6.71999979019165,5.099999904632568,6.289999961853027,6074200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,6.400000095367432,7.670000076293945,6.340000152587891,6.820000171661377,3620800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.989999771118164,7.119999885559082,6.510000228881836,6.78000020980835,1614700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,6.769999980926514,7.010000228881836,6.579999923706055,6.800000190734863,845400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,6.980000019073486,7.119999885559082,6.460000038146973,6.659999847412109,596200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.610000133514404,6.849999904632568,6.519999980926514,6.840000152587891,423400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,6.809999942779541,6.820000171661377,6.420000076293945,6.420000076293945,788800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.409999847412109,6.78000020980835,6.409999847412109,6.5,3974700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,6.400000095367432,6.480000019073486,5.570000171661377,5.670000076293945,1786400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,5.659999847412109,6.019999980926514,5.610000133514404,5.929999828338623,669400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,5.900000095367432,6.21999979019165,5.829999923706055,6.179999828338623,785200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.210000038146973,6.239999771118164,5.920000076293945,6.0,1757900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,6.039999961853027,6.110000133514404,5.75,5.769999980926514,347000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,5.940000057220459,5.940000057220459,5.610000133514404,5.78000020980835,561700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,5.849999904632568,5.929999828338623,5.659999847412109,5.659999847412109,362600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.650000095367432,6.039999961853027,5.650000095367432,6.039999961853027,413100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.960000038146973,6.179999828338623,5.889999866485596,6.170000076293945,596500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,6.210000038146973,6.320000171661377,5.980000019073486,6.309999942779541,547000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,6.170000076293945,6.300000190734863,6.070000171661377,6.25,331300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,6.179999828338623,6.230000019073486,5.75,5.940000057220459,1099200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,6.010000228881836,6.059999942779541,5.809999942779541,5.849999904632568,368300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,5.800000190734863,5.989999771118164,5.650000095367432,5.909999847412109,455900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.909999847412109,5.909999847412109,5.639999866485596,5.800000190734863,413800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,5.820000171661377,5.960000038146973,5.650000095367432,5.820000171661377,344100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,5.809999942779541,6.090000152587891,5.460000038146973,6.039999961853027,963200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,6.039999961853027,6.079999923706055,5.789999961853027,6.0,554800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,6.019999980926514,6.130000114440918,5.659999847412109,5.800000190734863,647100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,5.800000190734863,5.909999847412109,5.650000095367432,5.739999771118164,434700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,5.679999828338623,5.789999961853027,5.25,5.260000228881836,528100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,5.300000190734863,5.309999942779541,4.78000020980835,4.789999961853027,625500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,4.769999980926514,4.860000133514404,4.659999847412109,4.800000190734863,538900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,4.78000020980835,5.010000228881836,4.71999979019165,4.869999885559082,452600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,4.920000076293945,4.940000057220459,4.639999866485596,4.840000152587891,492500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,5.130000114440918,5.179999828338623,4.949999809265137,5.079999923706055,469300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,5.050000190734863,5.230000019073486,4.960000038146973,5.010000228881836,430700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,4.920000076293945,4.920000076293945,4.71999979019165,4.739999771118164,397700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,4.800000190734863,4.809999942779541,4.639999866485596,4.659999847412109,407000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,4.730000019073486,4.929999828338623,4.699999809265137,4.849999904632568,503800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.789999961853027,4.940000057220459,4.739999771118164,4.929999828338623,494800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,4.949999809265137,5.789999961853027,4.949999809265137,5.670000076293945,1089700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,5.71999979019165,6.03000020980835,5.630000114440918,5.880000114440918,1235000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,5.929999828338623,6.380000114440918,5.900000095367432,6.139999866485596,849100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,6.150000095367432,6.199999809265137,5.710000038146973,5.75,908500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,5.75,5.809999942779541,5.480000019073486,5.789999961853027,867600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,5.739999771118164,5.909999847412109,5.650000095367432,5.849999904632568,737400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,5.389999866485596,6.159999847412109,5.389999866485596,5.760000228881836,531700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,5.900000095367432,5.909999847412109,5.28000020980835,5.619999885559082,525900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,5.71999979019165,5.809999942779541,5.550000190734863,5.690000057220459,625200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,5.75,5.909999847412109,5.730000019073486,5.840000152587891,445500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,6.25,6.25,5.849999904632568,5.900000095367432,438900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,5.889999866485596,6.050000190734863,5.800000190734863,5.900000095367432,545700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,5.929999828338623,6.329999923706055,5.820000171661377,6.260000228881836,1102600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,6.28000020980835,6.400000095367432,5.980000019073486,6.380000114440918,806300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,6.360000133514404,6.630000114440918,6.309999942779541,6.320000171661377,797400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,6.289999961853027,6.449999809265137,6.03000020980835,6.440000057220459,505500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,6.460000038146973,6.510000228881836,6.090000152587891,6.090000152587891,359600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,6.050000190734863,6.289999961853027,6.050000190734863,6.21999979019165,313800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,6.28000020980835,6.309999942779541,5.940000057220459,6.139999866485596,346600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,5.989999771118164,6.099999904632568,5.760000228881836,6.0,554500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,6.070000171661377,6.190000057220459,5.989999771118164,6.170000076293945,392500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,6.210000038146973,6.409999847412109,6.090000152587891,6.179999828338623,1024300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,6.239999771118164,6.46999979019165,6.059999942779541,6.239999771118164,466700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,6.25,6.25,5.949999809265137,6.199999809265137,444600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,6.25,6.329999923706055,6.039999961853027,6.230000019073486,519000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,6.230000019073486,6.300000190734863,6.0,6.0,353300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,5.929999828338623,5.980000019073486,5.789999961853027,5.809999942779541,286400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,5.769999980926514,5.909999847412109,5.570000171661377,5.900000095367432,560400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,5.889999866485596,6.199999809265137,5.789999961853027,6.199999809265137,342300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,6.380000114440918,6.440000057220459,6.300000190734863,6.389999866485596,792200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,6.400000095367432,6.489999771118164,6.28000020980835,6.480000019073486,471600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,6.409999847412109,6.409999847412109,6.150000095367432,6.230000019073486,369700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,6.190000057220459,6.340000152587891,5.989999771118164,5.989999771118164,504900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,5.949999809265137,6.019999980926514,5.690000057220459,5.710000038146973,380000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,5.659999847412109,5.690000057220459,5.159999847412109,5.159999847412109,458000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,5.190000057220459,5.349999904632568,5.130000114440918,5.25,1373800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,5.25,5.420000076293945,5.199999809265137,5.210000038146973,412200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,5.139999866485596,5.260000228881836,4.570000171661377,4.769999980926514,11792400.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,4.630000114440918,4.760000228881836,4.320000171661377,4.380000114440918,1412200.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,4.309999942779541,5.090000152587891,4.25,4.989999771118164,2009900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,4.940000057220459,5.179999828338623,4.75,4.989999771118164,3722400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,4.940000057220459,5.269999980926514,4.869999885559082,5.239999771118164,614100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,5.25,5.349999904632568,5.070000171661377,5.21999979019165,896000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,5.25,5.349999904632568,5.210000038146973,5.320000171661377,265800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,5.269999980926514,5.519999980926514,5.21999979019165,5.46999979019165,384100.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,5.53000020980835,5.760000228881836,5.369999885559082,5.46999979019165,553000.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,5.440000057220459,5.559999942779541,5.329999923706055,5.360000133514404,495400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,5.400000095367432,5.570000171661377,5.300000190734863,5.570000171661377,312400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,5.659999847412109,6.210000038146973,5.639999866485596,5.929999828338623,1327300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,5.989999771118164,6.21999979019165,5.550000190734863,5.619999885559082,1129700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,5.630000114440918,6.050000190734863,5.630000114440918,5.989999771118164,634800.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,6.110000133514404,6.179999828338623,5.960000038146973,5.989999771118164,813200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,5.920000076293945,5.989999771118164,5.739999771118164,5.909999847412109,496400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,5.869999885559082,6.0,5.690000057220459,5.730000019073486,487900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,5.78000020980835,5.920000076293945,5.730000019073486,5.840000152587891,718100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,5.860000133514404,6.190000057220459,5.860000133514404,6.179999828338623,1274600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,6.179999828338623,6.480000019073486,6.139999866485596,6.269999980926514,904600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,6.210000038146973,6.380000114440918,6.059999942779541,6.150000095367432,327700.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,6.150000095367432,6.559999942779541,6.110000133514404,6.300000190734863,841200.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,6.440000057220459,6.550000190734863,6.320000171661377,6.53000020980835,421900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,6.550000190734863,6.570000171661377,6.329999923706055,6.510000228881836,521300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,6.550000190734863,6.650000095367432,6.340000152587891,6.559999942779541,832200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,6.639999866485596,6.860000133514404,6.409999847412109,6.610000133514404,1164800.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,6.519999980926514,6.570000171661377,6.070000171661377,6.159999847412109,771200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,5.699999809265137,6.070000171661377,5.679999828338623,5.940000057220459,734100.0,,,,,,,,,,
