Date,Open,High,Low,Close,Volume,"('Adj Close', 'EOSE')","('Close', 'EOSE')","('High', 'EOSE')","('Low', 'EOSE')","('Open', 'EOSE')","('Volume', 'EOSE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.1100000143051147,1.1399999856948853,1.0399999618530271,1.0499999523162842,4928100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.0499999523162842,1.065000057220459,0.949999988079071,0.9950000047683716,15331200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.0,1.0199999809265137,0.9399999976158142,0.949999988079071,8771100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.9649999737739564,1.0099999904632568,0.921999990940094,0.9409999847412108,5716500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.949999988079071,0.9990000128746032,0.9100000262260436,0.9980000257492064,4143000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.0,1.00600004196167,0.9300000071525574,0.949999988079071,4245000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.9639999866485596,0.9639999866485596,0.9110000133514404,0.9259999990463256,3853100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.9300000071525574,0.9300000071525574,0.8600000143051147,0.8709999918937683,6951700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.890999972820282,0.8980000019073486,0.7879999876022339,0.7889999747276306,8349000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.800000011920929,0.8100000023841858,0.7599999904632568,0.7720000147819519,4587100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.8009999990463257,0.8949999809265137,0.7250000238418579,0.8880000114440918,12177300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.9200000166893004,0.949999988079071,0.8309999704360962,0.8880000114440918,3708800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.8849999904632568,0.9300000071525574,0.8510000109672546,0.921999990940094,4207500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.9610000252723694,1.090000033378601,0.9330000281333924,1.0499999523162842,6218100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.0800000429153442,1.100000023841858,1.0399999618530271,1.0800000429153442,3715700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.100000023841858,1.100000023841858,0.9700000286102296,0.99099999666214,4463900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.984000027179718,1.0800000429153442,0.9700000286102296,1.0800000429153442,3056400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.0800000429153442,1.1399999856948853,1.0299999713897705,1.0399999618530271,2847300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.0499999523162842,1.1399999856948853,1.0149999856948853,1.1399999856948853,4198900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.1399999856948853,1.1699999570846558,1.0800000429153442,1.149999976158142,3851000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.1399999856948853,1.2000000476837158,1.100000023841858,1.1100000143051147,8131200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.1399999856948853,1.2699999809265137,1.100000023841858,1.25,8607800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.2300000190734863,1.2599999904632568,1.1699999570846558,1.2100000381469729,4864400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.2200000286102295,1.2450000047683716,1.1299999952316284,1.1799999475479126,5504700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.1699999570846558,1.2100000381469729,1.149999976158142,1.1799999475479126,2020200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.2000000476837158,1.2300000190734863,1.1299999952316284,1.1399999856948853,3327300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.159999966621399,1.25,1.149999976158142,1.2200000286102295,4999300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.25,1.25,1.149999976158142,1.159999966621399,3086000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.159999966621399,1.2100000381469729,1.1100000143051147,1.1299999952316284,5029800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.0800000429153442,1.1200000047683716,0.9800000190734864,0.9879999756813048,8511900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.0499999523162842,1.0499999523162842,0.9850000143051147,1.0199999809265137,5425800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.0299999713897705,1.059999942779541,1.0,1.0299999713897705,3288100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.0299999713897705,1.0399999618530271,0.915000021457672,0.9549999833106996,11580700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.9589999914169312,0.996999979019165,0.9409999847412108,0.9610000252723694,7107200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,0.9800000190734864,0.9800000190734864,0.9210000038146972,0.9279999732971193,3900200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,0.9269999861717224,0.9419999718666076,0.8500000238418579,0.8999999761581421,5362500.0,,,,,,,,,,
