Date,Open,High,Low,Close,Volume,"('Adj Close', 'SWTX')","('Close', 'SWTX')","('High', 'SWTX')","('Low', 'SWTX')","('Open', 'SWTX')","('Volume', 'SWTX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,36.09999847412109,38.04999923706055,35.65999984741211,36.5,984100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,36.63999938964844,38.66999816894531,35.75,38.560001373291016,1435300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,39.15999984741211,40.18000030517578,38.29999923706055,38.400001525878906,1423600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,37.70000076293945,38.290000915527344,36.630001068115234,37.959999084472656,1426300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,37.36000061035156,41.54999923706055,37.02000045776367,41.52999877929688,1508400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.810001373291016,41.63999938964844,40.119998931884766,41.41999816894531,1453300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,41.22999954223633,41.97999954223633,39.9900016784668,41.150001525878906,939500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,41.209999084472656,41.709999084472656,39.75,40.900001525878906,652900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,41.7599983215332,42.900001525878906,40.56999969482422,40.93000030517578,567500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,40.58000183105469,41.70000076293945,39.86000061035156,40.619998931884766,1102000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,40.150001525878906,40.880001068115234,39.58700180053711,40.18000030517578,924400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,40.27999877929688,40.29999923706055,37.95000076293945,39.5,741800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,39.66999816894531,39.88999938964844,38.47999954223633,39.84000015258789,727100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,40.02999877929688,41.0,39.650001525878906,40.470001220703125,902900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,41.209999084472656,41.79999923706055,40.45000076293945,41.77999877929688,522700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.470001220703125,42.619998931884766,41.040000915527344,41.16999816894531,460800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,42.380001068115234,42.755001068115234,41.40999984741211,42.2400016784668,763200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,42.52999877929688,43.36000061035156,42.22999954223633,42.38999938964844,568900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.2599983215332,44.709999084472656,41.20000076293945,44.59999847412109,627900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,44.18000030517578,44.52999877929688,43.16999816894531,43.83000183105469,611400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,43.70000076293945,46.20199966430664,43.334999084472656,44.130001068115234,656600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,44.54999923706055,45.22299957275391,43.64799880981445,44.52999877929688,706900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,43.66999816894531,47.11000061035156,43.02000045776367,46.15499877929688,1267400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,46.290000915527344,49.97999954223633,45.845001220703125,48.08000183105469,2343900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,48.09999847412109,49.46799850463867,47.2599983215332,49.06999969482422,1841400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,48.83000183105469,49.90999984741211,43.51499938964844,44.75,2007000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,44.970001220703125,46.650001525878906,44.4900016784668,46.43000030517578,1266600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,47.040000915527344,48.56499862670898,45.83100128173828,46.959999084472656,2073000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,47.11000061035156,48.18999862670898,44.619998931884766,45.90999984741211,1131000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,44.290000915527344,47.27999877929688,43.66999816894531,44.70000076293945,2231700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,45.27000045776367,46.6349983215332,44.84999847412109,46.52999877929688,1126300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,46.310001373291016,48.9900016784668,45.59999847412109,48.02999877929688,1241400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,47.93999862670898,53.77999877929688,47.11000061035156,52.380001068115234,5680700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,52.36000061035156,52.36000061035156,47.86000061035156,48.81999969482422,2116900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,48.22999954223633,49.43999862670898,47.04999923706055,49.220001220703125,804400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,48.36000061035156,50.005001068115234,48.34999847412109,49.11000061035156,1111900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,49.27000045776367,49.96900177001953,48.9900016784668,49.119998931884766,456800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,49.31999969482422,49.41999816894531,46.45000076293945,48.47999954223633,1482300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,48.13999938964844,52.88399887084961,48.02799987792969,52.06999969482422,2008700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,53.11000061035156,53.56999969482422,47.54999923706055,48.61000061035156,1856100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,49.68000030517578,50.27999877929688,47.09999847412109,49.2599983215332,1439400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,49.709999084472656,52.040000915527344,49.470001220703125,51.0099983215332,1260000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,51.2599983215332,51.321998596191406,49.09000015258789,49.75,967300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,49.5,50.900001525878906,49.375,50.34000015258789,770100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,50.619998931884766,52.54999923706055,50.5,52.41999816894531,1349500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,52.43000030517578,53.0,52.02999877929688,52.5,1208900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,53.0,53.91999816894531,50.63999938964844,51.06999969482422,1094500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,51.04999923706055,52.46500015258789,48.119998931884766,48.43999862670898,971400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,48.18999862670898,50.40999984741211,47.31999969482422,49.75,627000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,49.5,51.560001373291016,49.5,51.25,1762200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,50.150001525878906,51.16999816894531,48.959999084472656,49.47999954223633,811800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,48.900001525878906,51.119998931884766,48.900001525878906,50.27999877929688,1460400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,50.380001068115234,50.630001068115234,48.375,48.43000030517578,1158900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,48.25,50.7400016784668,48.0,48.68999862670898,1979600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,48.130001068115234,50.310001373291016,47.5099983215332,50.25,561100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,50.66999816894531,52.52000045776367,50.5,51.459999084472656,960500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,51.93000030517578,52.040000915527344,50.720001220703125,50.790000915527344,462700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,50.650001525878906,51.4900016784668,48.88999938964844,49.43000030517578,322700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,50.310001373291016,50.36000061035156,48.970001220703125,49.20000076293945,445100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,49.40999984741211,50.4900016784668,48.81999969482422,50.09999847412109,502200.0,,,,,,,,,,
