Date,Open,High,Low,Close,Volume,"('Adj Close', 'MKFG')","('Close', 'MKFG')","('High', 'MKFG')","('Low', 'MKFG')","('Open', 'MKFG')","('Volume', 'MKFG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.199999809265137,8.300000190734863,8.0,8.199999809265137,35060.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.199999809265137,8.300000190734863,7.289999961853027,7.679999828338623,60480.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.639999866485596,7.96999979019165,7.050000190734863,7.429999828338623,61400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.300000190734863,7.420000076293945,7.070000171661377,7.199999809265137,42180.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.199999809265137,7.599999904632568,7.050000190734863,7.440000057220459,14330.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.409999847412109,7.539999961853027,7.210000038146973,7.539999961853027,12220.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,7.25,7.800000190734863,7.25,7.300000190734863,15590.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.199999809265137,7.480000019073486,7.0,7.25,17320.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.199999809265137,7.400000095367432,7.090000152587891,7.239999771118164,14670.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.199999809265137,7.349999904632568,7.010000228881836,7.199999809265137,31040.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.900000095367432,7.199999809265137,6.800000190734863,6.800000190734863,53810.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.800000190734863,7.489999771118164,6.800000190734863,7.400000095367432,55380.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,7.5,8.489999771118164,7.199999809265137,8.449999809265137,134490.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,8.699999809265137,8.800000190734863,8.100000381469727,8.329999923706055,62680.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,8.100000381469727,8.399999618530273,8.029999732971191,8.1899995803833,19550.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.100000381469727,8.5,8.100000381469727,8.380000114440918,24300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,8.0,8.5,7.820000171661377,8.399999618530273,39220.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,8.100000381469727,8.399999618530273,7.400000095367432,7.400000095367432,26250.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.420000076293945,7.570000171661377,7.130000114440918,7.230000019073486,31640.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.199999809265137,7.210000038146973,6.900000095367432,7.070000171661377,24930.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.929999828338623,7.099999904632568,6.699999809265137,6.769999980926514,28880.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.800000190734863,7.0,6.510000228881836,6.610000133514404,51520.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.639999866485596,6.659999847412109,6.309999942779541,6.5,46340.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.480000019073486,6.699999809265137,6.199999809265137,6.340000152587891,32980.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.5,6.550000190734863,6.300000190734863,6.510000228881836,54810.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.639999866485596,6.849999904632568,6.300000190734863,6.349999904632568,62760.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.400000095367432,6.449999809265137,6.099999904632568,6.099999904632568,33160.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.449999809265137,6.46999979019165,6.199999809265137,6.440000057220459,26400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.28000020980835,7.199999809265137,6.21999979019165,6.929999828338623,37780.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.5,7.099999904632568,6.329999923706055,6.449999809265137,16880.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.400000095367432,6.5,6.320000171661377,6.5,14480.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.5,6.800000190734863,6.420000076293945,6.800000190734863,21190.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.599999904632568,7.099999904632568,6.599999904632568,6.699999809265137,21720.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.320000171661377,6.800000190734863,6.320000171661377,6.550000190734863,15050.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.349999904632568,6.599999904632568,6.099999904632568,6.199999809265137,46310.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.230000019073486,6.349999904632568,6.099999904632568,6.150000095367432,36980.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.300000190734863,6.300000190734863,6.099999904632568,6.150000095367432,13250.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.150000095367432,6.480000019073486,6.150000095367432,6.480000019073486,18640.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.260000228881836,6.71999979019165,6.260000228881836,6.5,25470.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.800000190734863,7.190000057220459,6.519999980926514,6.599999904632568,57060.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.599999904632568,7.03000020980835,6.599999904632568,6.699999809265137,11650.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,6.900000095367432,6.940000057220459,6.5,6.599999904632568,18820.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.650000095367432,6.800000190734863,6.429999828338623,6.480000019073486,29560.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,6.400000095367432,6.900000095367432,6.400000095367432,6.570000171661377,18570.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,6.619999885559082,6.800000190734863,6.239999771118164,6.239999771118164,21280.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,6.199999809265137,6.889999866485596,6.199999809265137,6.650000095367432,40210.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.800000190734863,7.400000095367432,6.800000190734863,7.400000095367432,57980.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,7.400000095367432,8.5,7.349999904632568,8.15999984741211,63540.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,7.610000133514404,8.0,7.099999904632568,7.650000095367432,47080.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,7.539999961853027,7.840000152587891,7.5,7.5,16300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,7.5,7.75,7.449999809265137,7.71999979019165,24780.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,7.5,8.0,7.320000171661377,7.5,39240.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,7.53000020980835,8.300000190734863,7.53000020980835,7.800000190734863,22620.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,8.0,8.0,7.590000152587891,7.590000152587891,21750.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,7.679999828338623,7.860000133514404,7.5,7.699999809265137,18780.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,7.880000114440918,7.96999979019165,7.599999904632568,7.639999866485596,16500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,7.599999904632568,7.869999885559082,7.5,7.630000114440918,22740.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,7.699999809265137,8.15999984741211,7.409999847412109,7.829999923706055,31790.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,8.010000228881836,8.5,7.519999980926514,7.599999904632568,51400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,7.599999904632568,8.300000190734863,7.599999904632568,8.109999656677246,33540.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,7.869999885559082,8.5,7.869999885559082,8.359999656677246,29660.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,8.5,8.800000190734863,8.199999809265137,8.539999961853027,49970.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,8.789999961853027,8.789999961853027,7.699999809265137,8.1899995803833,27210.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,7.880000114440918,8.270000457763672,7.099999904632568,7.099999904632568,45380.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,7.199999809265137,7.800000190734863,7.199999809265137,7.489999771118164,21780.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,7.550000190734863,7.699999809265137,7.119999885559082,7.119999885559082,17630.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,7.099999904632568,7.400000095367432,7.099999904632568,7.329999923706055,10430.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,7.349999904632568,7.5,7.329999923706055,7.409999847412109,12470.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,7.329999923706055,7.5,7.099999904632568,7.300000190734863,19780.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,7.480000019073486,7.5,7.300000190734863,7.400000095367432,21650.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,7.199999809265137,7.300000190734863,6.400000095367432,6.659999847412109,68610.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,6.579999923706055,6.579999923706055,5.400000095367432,5.699999809265137,69060.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,5.860000133514404,6.28000020980835,5.199999809265137,5.289999961853027,43050.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,5.5,5.5,5.0,5.400000095367432,45690.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,5.5,5.96999979019165,5.5,5.849999904632568,37740.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,6.349999904632568,7.300000190734863,5.889999866485596,6.800000190734863,128280.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,6.800000190734863,6.849999904632568,6.010000228881836,6.699999809265137,39150.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,6.5,6.889999866485596,6.480000019073486,6.800000190734863,18550.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,6.75,6.900000095367432,6.5,6.800000190734863,19830.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,6.889999866485596,6.889999866485596,6.699999809265137,6.829999923706055,15120.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,6.789999961853027,6.840000152587891,6.699999809265137,6.75,48130.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,6.699999809265137,6.75,5.800000190734863,5.900000095367432,34850.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,5.900000095367432,6.199999809265137,5.900000095367432,6.110000133514404,21140.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,6.400000095367432,6.400000095367432,5.949999809265137,6.079999923706055,20580.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,5.900000095367432,6.400000095367432,5.900000095367432,6.130000114440918,15560.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,6.199999809265137,6.389999866485596,6.099999904632568,6.269999980926514,17500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,6.199999809265137,6.570000171661377,5.900000095367432,6.0,25000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,6.300000190734863,6.300000190734863,5.869999885559082,5.869999885559082,28310.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,6.269999980926514,6.300000190734863,5.800000190734863,6.099999904632568,21580.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,6.099999904632568,6.199999809265137,5.699999809265137,5.699999809265137,54400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,5.699999809265137,5.840000152587891,5.309999942779541,5.519999980926514,22030.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,5.5,5.699999809265137,5.199999809265137,5.199999809265137,25070.0,,,,,,,,,,
