Date,Open,High,Low,Close,Volume,"('Adj Close', 'UG')","('Close', 'UG')","('High', 'UG')","('Low', 'UG')","('Open', 'UG')","('Volume', 'UG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.199999809265137,7.71999979019165,7.159999847412109,7.659999847412109,15600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,7.809999942779541,8.34000015258789,7.489999771118164,8.100000381469727,19600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.109999656677246,8.229999542236328,7.5,7.829999923706055,6800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.980000019073486,8.199999809265137,7.889999866485596,7.889999866485596,9600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.920000076293945,7.989999771118164,7.889999866485596,7.889999866485596,3800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.980000019073486,8.180000305175781,7.960000038146973,7.960000038146973,1000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.039999961853027,8.050000190734863,7.579999923706055,7.900000095367432,6600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.820000171661377,7.820000171661377,7.650000095367432,7.650000095367432,5900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.639999866485596,7.980000019073486,7.639999866485596,7.980000019073486,1500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,8.050000190734863,8.050000190734863,7.670000076293945,7.829999923706055,5000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.75,7.75,7.300000190734863,7.539999961853027,50800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,7.489999771118164,7.489999771118164,7.489999771118164,7.489999771118164,500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,7.650000095367432,7.650000095367432,7.400000095367432,7.539999961853027,11200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.400000095367432,7.619999885559082,7.389999866485596,7.389999866485596,1600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.400000095367432,7.46999979019165,7.260000228881836,7.329999923706055,4300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.400000095367432,7.519999980926514,7.300000190734863,7.369999885559082,3700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.5,7.5,7.5,7.5,500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.25,7.590000152587891,7.25,7.590000152587891,6300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.679999828338623,7.679999828338623,7.099999904632568,7.300000190734863,10900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.619999885559082,7.659999847412109,7.21999979019165,7.309999942779541,5000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.480000019073486,7.78000020980835,7.28000020980835,7.679999828338623,9400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.800000190734863,8.020000457763672,7.519999980926514,7.849999904632568,3200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,8.380000114440918,8.600000381469727,8.25,8.399999618530273,40800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,8.600000381469727,8.770000457763672,8.399999618530273,8.59000015258789,9200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,8.59000015258789,9.010000228881836,8.369999885559082,8.850000381469727,13700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,9.050000190734863,9.369999885559082,8.850000381469727,8.899999618530273,37200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,8.8100004196167,8.989999771118164,8.670000076293945,8.890000343322754,13400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,8.529999732971191,9.31999969482422,8.529999732971191,9.260000228881836,21100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,9.039999961853027,9.109999656677246,8.649999618530273,8.710000038146973,5400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,8.550000190734863,8.550000190734863,8.300000190734863,8.34000015258789,13700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,8.34000015258789,8.59000015258789,8.34000015258789,8.579999923706055,5900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,8.6899995803833,8.779999732971191,8.5600004196167,8.779999732971191,5400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,8.729999542236328,8.859999656677246,8.609999656677246,8.609999656677246,3800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,8.579999923706055,8.579999923706055,8.25,8.25,9300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,8.5600004196167,8.5600004196167,8.199999809265137,8.199999809265137,9900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,8.15999984741211,8.199999809265137,8.119999885559082,8.170000076293945,5200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,8.3100004196167,8.380000114440918,8.170000076293945,8.300000190734863,3800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,8.3100004196167,8.720000267028809,8.260000228881836,8.460000038146973,4900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,8.489999771118164,8.489999771118164,8.270000457763672,8.270000457763672,4500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,8.3100004196167,8.380000114440918,8.25,8.369999885559082,2800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,8.149999618530273,8.270000457763672,8.069999694824219,8.270000457763672,1300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,8.350000381469727,8.619999885559082,8.300000190734863,8.300000190734863,4900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,8.3100004196167,8.5,8.069999694824219,8.069999694824219,3200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,8.890000343322754,8.890000343322754,8.199999809265137,8.289999961853027,3600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,8.109999656677246,8.520000457763672,8.050000190734863,8.050000190734863,5200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,8.210000038146973,8.289999961853027,7.800000190734863,8.239999771118164,8300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,8.34000015258789,8.430000305175781,8.0,8.210000038146973,5400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,8.010000228881836,8.199999809265137,8.010000228881836,8.199999809265137,1100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,8.1899995803833,8.199999809265137,7.809999942779541,7.840000152587891,13300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,8.079999923706055,8.09000015258789,7.869999885559082,7.880000114440918,5300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,7.880000114440918,7.900000095367432,7.46999979019165,7.579999923706055,16100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,7.710000038146973,8.170000076293945,7.53000020980835,7.739999771118164,12700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,7.739999771118164,8.100000381469727,7.610000133514404,7.699999809265137,7800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,7.679999828338623,7.909999847412109,7.610000133514404,7.650000095367432,4300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,7.849999904632568,7.849999904632568,7.559999942779541,7.71999979019165,14500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,7.630000114440918,7.840000152587891,7.510000228881836,7.579999923706055,3700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,7.650000095367432,8.149999618530273,7.630000114440918,8.039999961853027,23400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,8.170000076293945,8.170000076293945,7.019999980926514,7.630000114440918,45500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,7.630000114440918,7.980000019073486,7.570000171661377,7.570000171661377,9800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,7.789999961853027,7.880000114440918,7.630000114440918,7.760000228881836,5200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,7.699999809265137,7.820000171661377,7.619999885559082,7.650000095367432,4100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,7.659999847412109,7.909999847412109,7.619999885559082,7.849999904632568,8700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,7.809999942779541,7.829999923706055,7.619999885559082,7.829999923706055,5300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,7.920000076293945,7.960000038146973,7.619999885559082,7.960000038146973,8400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,7.75,7.75,7.349999904632568,7.599999904632568,20500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,7.690000057220459,7.730000019073486,7.480000019073486,7.690000057220459,5300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,7.679999828338623,7.739999771118164,7.679999828338623,7.739999771118164,1200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,7.550000190734863,7.570000171661377,7.550000190734863,7.570000171661377,800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,7.519999980926514,7.610000133514404,7.5,7.510000228881836,1800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,7.510000228881836,7.650000095367432,7.510000228881836,7.650000095367432,10100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,1000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,7.610000133514404,7.800000190734863,7.610000133514404,7.789999961853027,3700.0,,,,,,,,,,
