Date,Open,High,Low,Close,Volume,"('Adj Close', 'AAOI')","('Close', 'AAOI')","('High', 'AAOI')","('Low', 'AAOI')","('Open', 'AAOI')","('Volume', 'AAOI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,18.81999969482422,19.0,17.510000228881836,18.690000534057617,2874900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,18.0,18.68000030517578,17.440000534057617,17.459999084472656,1941300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,17.5,18.559999465942383,17.3799991607666,18.530000686645508,2066300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,18.40999984741211,20.290000915527344,17.920000076293945,20.149999618530277,3031300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,20.100000381469727,21.280000686645508,19.479999542236328,20.18000030517578,2624300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,19.8799991607666,22.01000022888184,19.51000022888184,21.770000457763672,2682600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,22.1200008392334,22.850000381469727,21.34000015258789,21.600000381469727,2227500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,21.65999984741211,21.82999992370605,16.701000213623047,18.34000015258789,8288200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,18.030000686645508,18.56800079345703,17.260000228881836,17.40999984741211,1901000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.059999465942383,17.979999542236328,16.579999923706055,17.290000915527344,2419200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,16.6299991607666,17.5,16.299999237060547,16.860000610351562,1902700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,17.43000030517578,18.15999984741211,16.420000076293945,16.6200008392334,2807300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,16.610000610351562,16.79800033569336,15.020000457763672,15.8100004196167,3511500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,16.100000381469727,17.190000534057617,15.890000343322754,17.100000381469727,2396400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,17.18000030517578,18.6299991607666,17.18000030517578,18.1299991607666,2990600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,18.5,18.799999237060547,16.549999237060547,16.59000015258789,1948700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,16.889999389648438,17.1299991607666,16.149999618530273,16.34000015258789,1694100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,16.219999313354492,16.350000381469727,14.880000114440918,14.989999771118164,2258300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,15.029999732971191,16.030000686645508,14.800000190734863,15.96500015258789,2724600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,17.149999618530273,18.040000915527344,16.6299991607666,16.690000534057617,4371600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,16.420000076293945,16.822999954223633,15.68000030517578,15.729999542236328,2262600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,15.9399995803833,16.829999923706055,15.800000190734863,16.520000457763672,1939700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,16.489999771118164,18.989999771118164,16.31999969482422,18.82999992370605,4198300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.93000030517578,19.785999298095703,17.549999237060547,19.739999771118164,4514200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.15999984741211,20.63999938964844,18.86000061035156,19.36000061035156,3801400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.190000534057617,19.920000076293945,18.76000022888184,19.1299991607666,2039900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,18.940000534057617,20.059999465942383,18.700000762939453,18.88999938964844,3370500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,19.020000457763672,20.149999618530277,17.719999313354492,20.030000686645508,3470300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,20.559999465942383,22.350000381469727,20.1299991607666,21.01000022888184,3766800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.850000381469727,19.8799991607666,18.350000381469727,18.770000457763672,4354400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,20.299999237060547,21.15999984741211,19.90999984741211,20.8799991607666,3156600.0,,,,,,,,,,
