Date,Open,High,Low,Close,Volume,"('Adj Close', 'RMNI')","('Close', 'RMNI')","('High', 'RMNI')","('Low', 'RMNI')","('Open', 'RMNI')","('Volume', 'RMNI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.220000028610229,3.4200000762939453,3.1630001068115234,3.309999942779541,410900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.299999952316284,3.3399999141693115,3.2300000190734863,3.2799999713897705,302000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.299999952316284,3.390000104904175,3.265000104904175,3.359999895095825,304700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.369999885559082,3.4100000858306885,3.299999952316284,3.299999952316284,380800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.3299999237060547,3.434999942779541,3.299999952316284,3.390000104904175,292200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.359999895095825,3.359999895095825,3.240000009536743,3.2799999713897705,218800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.2799999713897705,3.319999933242798,3.2149999141693115,3.2799999713897705,242100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.2799999713897705,3.299999952316284,3.200000047683716,3.2699999809265137,384100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.3399999141693115,3.3399999141693115,3.180000066757202,3.2300000190734863,503500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.2300000190734863,3.2799999713897705,3.1700000762939453,3.240000009536743,340500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.1700000762939453,3.190000057220459,3.119999885559082,3.1600000858306885,420900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.1600000858306885,3.240000009536743,3.150000095367432,3.2300000190734863,246700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.200000047683716,3.2300000190734863,3.150000095367432,3.1700000762939453,295200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.180000066757202,3.3399999141693115,3.1700000762939453,3.3399999141693115,344900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.319999933242798,3.4100000858306885,3.319999933242798,3.3499999046325684,223000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.359999895095825,3.380000114440918,3.2699999809265137,3.2699999809265137,211200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.3299999237060547,3.359999895095825,3.289999961853028,3.3299999237060547,266900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.359999895095825,3.4100000858306885,3.309999942779541,3.319999933242798,235300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.319999933242798,3.430000066757202,3.2799999713897705,3.4200000762939453,323400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.4100000858306885,3.4100000858306885,3.3350000381469727,3.3399999141693115,280600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.309999942779541,3.369999885559082,3.2799999713897705,3.2799999713897705,421200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.3299999237060547,3.400000095367432,3.255000114440918,3.289999961853028,212500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.25,3.309999942779541,3.2249999046325684,3.2699999809265137,238200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.220000028610229,3.2699999809265137,3.1700000762939453,3.190000057220459,209500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.190000057220459,3.2300000190734863,3.1600000858306885,3.1700000762939453,215000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.1700000762939453,3.200000047683716,3.109999895095825,3.130000114440918,271800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.140000104904175,3.190000057220459,3.109999895095825,3.140000104904175,169300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.1700000762939453,3.265000104904175,3.1700000762939453,3.25,194400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.240000009536743,3.359999895095825,3.240000009536743,3.319999933242798,240800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.2300000190734863,3.2300000190734863,2.9800000190734863,3.0199999809265137,350500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.069999933242798,3.2100000381469727,3.025000095367432,3.190000057220459,256700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.150000095367432,3.309999942779541,3.150000095367432,3.299999952316284,208800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.289999961853028,3.289999961853028,3.200000047683716,3.2100000381469727,153300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.180000066757202,3.194999933242798,3.0899999141693115,3.0899999141693115,189300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.0799999237060547,3.0999999046325684,2.970000028610229,3.009999990463257,189700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.0299999713897705,3.109999895095825,2.940000057220459,2.9800000190734863,276600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.990000009536743,3.0999999046325684,2.944999933242798,3.0799999237060547,145200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.059999942779541,3.200000047683716,3.009999990463257,3.1600000858306885,283500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.200000047683716,3.2100000381469727,3.069999933242798,3.069999933242798,196200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.069999933242798,3.1600000858306885,3.0299999713897705,3.0999999046325684,295700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.190000057220459,3.3299999237060547,3.1600000858306885,3.2300000190734863,451700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.259999990463257,3.2699999809265137,3.200000047683716,3.200000047683716,215600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.200000047683716,3.200000047683716,2.8499999046325684,2.859999895095825,540500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.9100000858306885,2.950000047683716,2.7950000762939453,2.880000114440918,198600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.900000095367432,2.950000047683716,2.859999895095825,2.9200000762939453,186400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.950000047683716,3.0850000381469727,2.930000066757202,3.039999961853028,221400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.0799999237060547,3.190000057220459,3.065000057220459,3.0799999237060547,234800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.0799999237060547,3.1600000858306885,3.059999942779541,3.119999885559082,241400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.1700000762939453,3.255000114440918,3.119999885559082,3.220000028610229,246600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.220000028610229,3.25,3.174999952316284,3.200000047683716,156900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.200000047683716,3.2249999046325684,3.140000104904175,3.1700000762939453,251300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.140000104904175,3.2100000381469727,3.109999895095825,3.150000095367432,468100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.140000104904175,3.180000066757202,3.130000114440918,3.140000104904175,177200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.150000095367432,3.1700000762939453,3.130000114440918,3.140000104904175,191100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.119999885559082,3.2799999713897705,3.119999885559082,3.2799999713897705,214600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.2300000190734863,3.289999961853028,3.180000066757202,3.190000057220459,231300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.1600000858306885,3.200000047683716,3.130000114440918,3.150000095367432,213200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.130000114440918,3.2100000381469727,3.125,3.1700000762939453,180200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.200000047683716,3.240000009536743,3.180000066757202,3.190000057220459,137900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.200000047683716,3.2149999141693115,3.1549999713897705,3.1600000858306885,243900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.140000104904175,3.3489999771118164,3.140000104904175,3.259999990463257,307800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.289999961853028,3.359999895095825,3.234999895095825,3.359999895095825,319500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.309999942779541,3.322000026702881,3.130000114440918,3.150000095367432,290300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.130000114440918,3.180000066757202,3.130000114440918,3.1600000858306885,210200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.1700000762939453,3.240000009536743,3.049999952316284,3.069999933242798,330000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.039999961853028,3.0799999237060547,2.865000009536743,2.880000114440918,338600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.8499999046325684,2.9600000381469727,2.7300000190734863,2.9600000381469727,693400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.950000047683716,3.069999933242798,2.8399999141693115,3.039999961853028,261700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.970000028610229,2.970000028610229,2.890000104904175,2.9100000858306885,217100.0,,,,,,,,,,
