Date,Open,High,Low,Close,Volume,"('Adj Close', 'ENSV')","('Close', 'ENSV')","('High', 'ENSV')","('Low', 'ENSV')","('Open', 'ENSV')","('Volume', 'ENSV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.2599999904632568,0.2666000127792358,0.2513999938964844,0.2596000134944916,118345.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.2639999985694885,0.2666000127792358,0.2433000057935714,0.2538999915122986,86644.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.2515000104904175,0.259799987077713,0.2344000041484832,0.2409999966621399,407976.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.2451999932527542,0.2576000094413757,0.2451000064611435,0.24719999730587,181813.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.2509999871253967,0.2520000040531158,0.2115000039339065,0.2258999943733215,468840.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.2195000052452087,0.2300000041723251,0.2115000039339065,0.2285999953746795,378338.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.225600004196167,0.231000006198883,0.2239000052213668,0.2294999957084655,151059.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.2300000041723251,0.2300000041723251,0.2189999967813491,0.2199999988079071,103217.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.222800001502037,0.2290000021457672,0.2000000029802322,0.2131000012159347,238937.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.2184000015258789,0.2199999988079071,0.181999996304512,0.1868000030517578,911088.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.1867000013589859,0.2067999988794326,0.1750999987125396,0.1834000051021576,501676.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.1899999976158142,0.1899999976158142,0.1706999987363815,0.1850000023841858,239790.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.1889999955892563,0.1899999976158142,0.1796000003814697,0.1897000074386596,185666.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.1899999976158142,0.1899999976158142,0.1733999997377395,0.1800000071525573,183524.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.1770000010728836,0.1895000040531158,0.1770000010728836,0.1826999932527542,136027.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.1851000040769577,0.1889999955892563,0.1851000040769577,0.1877000033855438,72572.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.1850000023841858,0.1889999955892563,0.1850000023841858,0.1860000044107437,99266.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.1914000064134597,0.1914000064134597,0.1861000061035156,0.1870000064373016,65906.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.1809999942779541,0.1899999976158142,0.1800000071525573,0.1899999976158142,71597.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.1925999969244003,0.2189999967813491,0.1925999969244003,0.2179999947547912,261542.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.2199999988079071,0.221000000834465,0.2060000002384185,0.2119999974966049,242296.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.2189999967813491,0.2300000041723251,0.2029000073671341,0.2226999998092651,611942.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.2280000001192093,0.2299000024795532,0.2057999968528747,0.2057999968528747,149284.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.2179999947547912,0.2224999964237213,0.2006999999284744,0.2006999999284744,284064.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.2060000002384185,0.214599996805191,0.2000000029802322,0.2037000060081482,113191.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.2002999931573867,0.2195000052452087,0.2001000046730041,0.2075500041246414,70972.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.209999993443489,0.2179999947547912,0.2049999982118606,0.2119999974966049,61773.0,,,,,,,,,,
