Date,Open,High,Low,Close,Volume,"('Adj Close', 'GMS')","('Close', 'GMS')","('High', 'GMS')","('Low', 'GMS')","('Open', 'GMS')","('Volume', 'GMS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,80.76000213623047,82.1500015258789,79.79000091552734,80.22000122070312,340700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,79.58000183105469,80.04000091552734,78.31999969482422,78.98999786376953,308000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,78.47000122070312,79.20500183105469,78.05999755859375,78.22000122070312,288900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,77.4000015258789,79.83999633789062,77.01000213623047,78.69000244140625,248700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,79.0,80.3499984741211,79.0,80.3499984741211,178300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,79.13999938964844,80.58000183105469,78.81999969482422,80.47000122070312,306600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,80.37999725341797,81.16999816894531,80.19999694824219,80.54000091552734,186900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,80.01000213623047,81.16000366210938,79.0,81.13999938964844,184100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,82.06999969482422,82.06999969482422,79.70500183105469,80.13999938964844,114200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,79.23999786376953,80.5250015258789,79.04000091552734,80.16000366210938,152600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,79.19000244140625,80.86000061035156,79.12999725341797,80.8499984741211,191300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,81.56999969482422,82.6050033569336,80.63500213623047,81.5199966430664,206200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,81.80999755859375,82.69999694824219,81.12000274658203,82.6500015258789,155800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,83.31999969482422,84.91000366210938,83.31999969482422,84.5999984741211,343100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,85.0,85.38999938964844,81.12999725341797,81.70999908447266,262000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,82.98999786376953,83.53500366210938,80.33999633789062,80.5999984741211,207800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,82.02999877929688,82.44999694824219,81.11499786376953,81.63999938964844,216500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,82.31999969482422,83.19999694824219,81.79000091552734,82.66999816894531,223700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,82.91000366210938,84.88999938964844,82.80000305175781,84.56999969482422,178600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,84.26000213623047,85.97000122070312,84.26000213623047,85.9000015258789,241700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,86.0,86.81500244140625,84.05000305175781,84.16000366210938,1174900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,84.7699966430664,86.2300033569336,83.5,86.19999694824219,657100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,84.83000183105469,87.38999938964844,84.83000183105469,86.63999938964844,257600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,85.44000244140625,85.87000274658203,84.16500091552734,85.0199966430664,196800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,84.95999908447266,85.33000183105469,83.2750015258789,84.5999984741211,269300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,85.05000305175781,87.41500091552734,85.0199966430664,86.63999938964844,319300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,86.81999969482422,88.19000244140625,86.81999969482422,87.31999969482422,405700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,87.68000030517578,88.36000061035156,87.0199966430664,87.9000015258789,293200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,88.12999725341797,89.26000213623047,87.81999969482422,87.83000183105469,603500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,84.5199966430664,86.0999984741211,83.76000213623047,85.44999694824219,347600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,86.7300033569336,87.45500183105469,85.51000213623047,87.23999786376953,227500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,87.77999877929688,89.66999816894531,87.26000213623047,89.55999755859375,269200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,88.98999786376953,89.95999908447266,88.18000030517578,88.44000244140625,338400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,87.19999694824219,88.375,86.86100006103516,87.98999786376953,277300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,88.0199966430664,88.38500213623047,86.8550033569336,87.4000015258789,299400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,88.05999755859375,89.87000274658203,88.05999755859375,89.0199966430664,408300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,89.55999755859375,91.47000122070312,89.41000366210938,90.73999786376952,281600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,90.63999938964844,91.80999755859376,90.48500061035156,91.12000274658205,212300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,91.95999908447266,92.80999755859376,91.13999938964844,91.62999725341795,195200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,90.81999969482422,91.79000091552734,89.93000030517578,89.95999908447266,815200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,86.69999694824219,90.25,85.91500091552734,89.30999755859375,501000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,90.5500030517578,91.88999938964844,89.9000015258789,90.56999969482422,458900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,90.56999969482422,91.51000213623048,88.83000183105469,89.06999969482422,449300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,88.94000244140625,89.73999786376953,88.2249984741211,89.0199966430664,381400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,89.75,91.87000274658205,89.30999755859375,89.66000366210938,432200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,90.26000213623048,91.40699768066406,89.7249984741211,90.58000183105467,390900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,91.25,91.4250030517578,89.93000030517578,90.3000030517578,304900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,89.77999877929688,90.62000274658205,88.49500274658203,90.41999816894533,471100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,90.83000183105467,92.4800033569336,89.80999755859375,91.2699966430664,370200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,90.87000274658205,92.27999877929688,90.87000274658205,91.88999938964844,353500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,91.37000274658205,93.41000366210938,91.15499877929688,92.5199966430664,490300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,92.25,94.5199966430664,92.25,94.2300033569336,1801500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,94.72000122070312,95.27899932861328,93.77999877929688,94.08999633789062,451500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,94.3000030517578,95.0999984741211,93.9800033569336,95.02999877929688,385400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,95.02999877929688,96.48999786376952,95.02999877929688,96.02999877929688,362900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,97.0,99.08499908447266,96.44499969482422,97.23999786376952,455800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,97.47000122070312,97.47000122070312,96.1999969482422,96.61000061035156,304200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,96.0199966430664,96.63999938964844,95.83000183105467,95.91999816894533,202400.0,,,,,,,,,,
