Date,Open,High,Low,Close,Volume,"('Adj Close', 'PEG')","('Close', 'PEG')","('High', 'PEG')","('Low', 'PEG')","('Open', 'PEG')","('Volume', 'PEG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,60.86000061035156,61.810001373291016,60.72999954223633,61.540000915527344,2341500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,61.61000061035156,61.84000015258789,61.18999862670898,61.810001373291016,2830600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,61.77000045776367,62.209999084472656,61.36000061035156,61.790000915527344,2649200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,61.56999969482422,61.900001525878906,61.209999084472656,61.72999954223633,2706000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,61.77000045776367,62.310001373291016,61.459999084472656,62.18000030517578,2010800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,61.88999938964844,62.02999877929688,61.459999084472656,61.81999969482422,1657300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,61.72999954223633,62.20000076293945,61.34000015258789,62.0099983215332,1976100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,61.77000045776367,61.79999923706055,59.880001068115234,60.310001373291016,2635400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,60.79999923706055,60.970001220703125,60.09000015258789,60.31999969482422,4836300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,60.08000183105469,60.220001220703125,59.16999816894531,59.369998931884766,2842100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,59.0,59.77000045776367,58.33000183105469,58.810001373291016,2479800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,58.43999862670898,58.59999847412109,57.810001373291016,58.33000183105469,2698300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,58.619998931884766,58.63999938964844,57.970001220703125,58.54999923706055,2802600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,58.209999084472656,58.79999923706055,57.97999954223633,58.02999877929688,2285200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,57.88999938964844,58.2400016784668,57.72999954223633,58.150001525878906,2034700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,58.43000030517578,58.47999954223633,56.84999847412109,56.97999954223633,2664000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,57.34999847412109,57.59000015258789,56.90999984741211,57.470001220703125,3079300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,57.709999084472656,57.869998931884766,57.34999847412109,57.66999816894531,1678000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,57.630001068115234,58.209999084472656,57.25,58.02000045776367,1992700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,57.88999938964844,58.52000045776367,57.59999847412109,58.25,1874800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,58.70000076293945,58.9900016784668,57.68999862670898,57.9900016784668,2787200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,57.68000030517578,59.02999877929688,57.34000015258789,59.02999877929688,2304100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,58.4900016784668,58.709999084472656,57.61000061035156,58.20000076293945,3219500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,57.68999862670898,58.86000061035156,57.2400016784668,58.20000076293945,4118300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,58.060001373291016,59.27000045776367,57.93000030517578,58.97999954223633,3858200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,59.130001068115234,59.27000045776367,58.560001373291016,59.0099983215332,3738800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,58.66999816894531,58.790000915527344,57.52999877929688,58.20000076293945,2792900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,58.02999877929688,58.619998931884766,57.83000183105469,58.41999816894531,1436500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,58.40999984741211,59.369998931884766,58.209999084472656,59.33000183105469,1975400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,59.0,59.34999847412109,57.400001525878906,58.54999923706055,2325600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,58.59999847412109,59.18000030517578,58.45000076293945,58.77000045776367,2788300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,59.06999969482422,59.86000061035156,58.959999084472656,59.59999847412109,2639700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,59.29999923706055,60.09999847412109,59.02000045776367,59.790000915527344,2411600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,59.869998931884766,60.59000015258789,59.58000183105469,60.11000061035156,2225300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,60.52000045776367,61.15999984741211,60.20000076293945,61.13999938964844,2725900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,60.54999923706055,60.65999984741211,60.09000015258789,60.369998931884766,3221200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,60.619998931884766,61.0,60.369998931884766,60.75,2624900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,60.56999969482422,60.56999969482422,59.290000915527344,59.63999938964844,3174800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,59.9900016784668,62.09000015258789,59.66999816894531,61.58000183105469,4075600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,61.59000015258789,62.68999862670898,61.36000061035156,62.630001068115234,3925500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,62.869998931884766,63.119998931884766,62.130001068115234,62.400001525878906,4493900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,62.2400016784668,62.52000045776367,61.47999954223633,62.2400016784668,4148200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,62.02999877929688,63.52000045776367,61.9900016784668,63.36000061035156,3236800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,63.7400016784668,65.2699966430664,63.58000183105469,64.20999908447266,3883600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,64.63999938964844,64.97000122070312,64.2300033569336,64.88999938964844,3038800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,65.2300033569336,65.37999725341797,64.54000091552734,65.26000213623047,3531200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,65.5,65.58999633789062,64.12999725341797,64.26000213623047,3429800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,64.31999969482422,65.23999786376953,63.93000030517578,64.94999694824219,2571500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,64.5199966430664,64.75,63.61000061035156,64.01000213623047,2146300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,64.25,64.62000274658203,63.86000061035156,63.93000030517578,2515800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,64.18000030517578,64.18000030517578,63.400001525878906,63.9900016784668,2298900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,63.79999923706055,64.61000061035156,63.59000015258789,63.77999877929688,5536400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,63.4900016784668,64.05000305175781,63.310001373291016,64.02999877929688,2856400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,64.30999755859375,64.43000030517578,63.70000076293945,64.06999969482422,2319000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,63.810001373291016,64.52999877929688,63.540000915527344,63.88999938964844,3396000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,64.19999694824219,64.47000122070312,63.68000030517578,63.84000015258789,2588300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,64.33000183105469,65.36000061035156,64.2699966430664,65.02999877929688,3913500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,65.12000274658203,65.36000061035156,64.52999877929688,65.31999969482422,3792300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,65.37999725341797,66.18000030517578,65.12999725341797,65.51000213623047,3871700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,66.20999908447266,66.6500015258789,65.86000061035156,66.6500015258789,3376600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,66.68000030517578,67.0199966430664,66.43000030517578,66.77999877929688,3051400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,66.52999877929688,66.7300033569336,65.77999877929688,66.63999938964844,2973200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,66.4800033569336,67.51000213623047,66.3499984741211,66.41999816894531,3831800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,66.41999816894531,66.87000274658203,66.0199966430664,66.63999938964844,3777000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,67.1500015258789,67.23999786376953,65.79000091552734,66.11000061035156,2550400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,65.80000305175781,66.66000366210938,65.44000244140625,66.5199966430664,1891900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,66.4800033569336,67.13999938964844,66.18000030517578,66.79000091552734,1852100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,67.08000183105469,67.41000366210938,66.63999938964844,67.19999694824219,2886600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,66.13999938964844,66.69000244140625,65.8499984741211,66.56999969482422,3182100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,66.98999786376953,66.98999786376953,66.0,66.44999694824219,1883600.0,,,,,,,,,,
