Date,Open,High,Low,Close,Volume,"('Adj Close', 'SIG')","('Close', 'SIG')","('High', 'SIG')","('Low', 'SIG')","('Open', 'SIG')","('Volume', 'SIG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,103.66999816894533,106.43000030517578,102.97000122070312,103.98999786376952,1237800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,102.4499969482422,102.77999877929688,99.75,99.77999877929688,873800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,99.22000122070312,100.08000183105467,97.94000244140624,98.73999786376952,940100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,98.05999755859376,100.7300033569336,97.76000213623048,98.9800033569336,594600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,99.51000213623048,101.58999633789062,98.69000244140624,101.19000244140624,538700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,100.0999984741211,100.80999755859376,99.38999938964844,99.86000061035156,527500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,100.08000183105467,101.66000366210938,99.66999816894533,101.0,634200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,100.33000183105467,100.45999908447266,97.6999969482422,100.13999938964844,554600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,100.36000061035156,100.98999786376952,95.76000213623048,96.05999755859376,796400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,94.58999633789062,95.69000244140624,92.91999816894533,95.6500015258789,700300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,94.0,95.81999969482422,93.29000091552734,95.66999816894533,398500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,95.9499969482422,97.8000030517578,94.75,97.38999938964844,631600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,97.81999969482422,99.4499969482422,95.88999938964844,99.12000274658205,547300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,99.5999984741211,101.79000091552734,98.9800033569336,101.62000274658205,581700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,103.0199966430664,103.0199966430664,98.45999908447266,99.0,652700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,100.80999755859376,100.80999755859376,97.31999969482422,98.0,441100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,99.08999633789062,100.22000122070312,98.26000213623048,99.94000244140624,483700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,100.72000122070312,101.45999908447266,97.77999877929688,99.87999725341795,474300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,100.2699966430664,102.12999725341795,99.3499984741211,101.80999755859376,479100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,101.33000183105467,101.70999908447266,100.12000274658205,101.01000213623048,395400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,100.1500015258789,101.97000122070312,98.91999816894533,99.4800033569336,496800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,100.38999938964844,101.2699966430664,97.02999877929688,100.44000244140624,574900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,98.5999984741211,101.52999877929688,97.31999969482422,100.2699966430664,454100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,98.61000061035156,99.43000030517578,97.2699966430664,98.3000030517578,371000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,98.26000213623048,99.73999786376952,97.12000274658205,97.7300033569336,553000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,98.19000244140624,99.04000091552734,96.51000213623048,98.5,465800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,99.41000366210938,101.29000091552734,98.36000061035156,101.02999877929688,542800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,101.0,103.22000122070312,99.95999908447266,102.80999755859376,499500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,103.33999633789062,106.91999816894533,102.83000183105467,105.88999938964844,787300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,101.5999984741211,102.9000015258789,99.0199966430664,102.69000244140624,606500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,105.0,106.31999969482422,103.04000091552734,104.8499984741211,554100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,105.76000213623048,107.20999908447266,105.41000366210938,106.48999786376952,441800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,104.66999816894533,106.66000366210938,103.86000061035156,105.37999725341795,453200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,104.16999816894533,107.79000091552734,103.4499969482422,107.4800033569336,602200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,107.3000030517578,107.3000030517578,102.81999969482422,104.01000213623048,714900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,104.27999877929688,106.11000061035156,104.08999633789062,105.4499969482422,492000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,105.79000091552734,108.79000091552734,105.2699966430664,106.4499969482422,749700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,106.01000213623048,106.58999633789062,104.5199966430664,105.36000061035156,604300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,106.5500030517578,107.41000366210938,105.51000213623048,106.5500030517578,580400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,103.98999786376952,104.04000091552734,99.8000030517578,102.93000030517578,532800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,104.04000091552734,104.43000030517578,100.66000366210938,101.76000213623048,757800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,102.37000274658205,102.80999755859376,99.26000213623048,101.56999969482422,665400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,101.56999969482422,102.18000030517578,99.3499984741211,99.37999725341795,530700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,98.62000274658205,100.36000061035156,97.62000274658205,98.43000030517578,852200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,98.55999755859376,98.75,94.1500015258789,95.38999938964844,648400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,95.86000061035156,97.1500015258789,94.70999908447266,97.12999725341795,475400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,98.08999633789062,98.5199966430664,96.25,96.98999786376952,366400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,95.77999877929688,96.19000244140624,93.8000030517578,96.08000183105467,457500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,96.0,98.47000122070312,94.8499984741211,97.0,423400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,97.8499984741211,99.94000244140624,97.76000213623048,98.95999908447266,604200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,99.13999938964844,100.23999786376952,96.80999755859376,98.02999877929688,539500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,97.6999969482422,100.12999725341795,97.6999969482422,100.0500030517578,1293800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,100.4800033569336,101.30999755859376,99.01000213623048,100.25,814800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,100.73999786376952,102.9000015258789,99.33000183105467,102.45999908447266,1244400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,90.0,93.13999938964844,86.30999755859375,90.08000183105467,3944600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,89.0999984741211,90.41999816894533,87.1500015258789,90.0,1491800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,90.0,92.0500030517578,88.91000366210938,91.11000061035156,976300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,92.1500015258789,95.47000122070312,91.86000061035156,95.12000274658205,1586100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,95.0199966430664,98.43000030517578,94.61000061035156,98.11000061035156,832400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,99.0,99.94000244140624,97.3499984741211,99.43000030517578,757600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,99.3499984741211,100.4499969482422,98.77999877929688,100.06999969482422,677600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,99.8499984741211,100.76000213623048,98.48999786376952,98.70999908447266,752100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,96.8499984741211,97.66999816894533,93.8000030517578,95.06999969482422,911900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,100.45999908447266,107.79000091552734,99.54000091552734,104.43000030517578,1882100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,106.27999877929688,109.16999816894533,105.61000061035156,106.04000091552734,977700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,106.22000122070312,106.7699966430664,101.02999877929688,101.7300033569336,1013300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,102.75,105.12999725341795,102.75,104.2699966430664,594700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,104.81999969482422,105.16000366210938,101.30999755859376,102.08000183105467,501800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,100.08999633789062,102.13999938964844,99.0,100.52999877929688,579200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,101.1500015258789,101.23999786376952,97.13999938964844,99.5999984741211,675500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,98.2699966430664,99.22000122070312,95.37000274658205,95.7699966430664,561200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,96.2300033569336,98.0,94.48999786376952,95.16000366210938,538900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,94.1500015258789,96.75,93.26000213623048,96.62999725341795,603800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,98.22000122070312,98.93000030517578,96.27999877929688,96.45999908447266,635600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,97.12000274658205,97.87000274658205,93.9499969482422,93.9800033569336,508200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,93.47000122070312,95.68000030517578,93.37000274658205,95.47000122070312,653000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,96.6500015258789,100.91999816894533,95.3000030517578,100.11000061035156,792500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,100.5500030517578,101.68000030517578,99.87000274658205,101.08000183105467,623800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,100.47000122070312,102.08999633789062,97.7699966430664,98.58999633789062,641700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,97.4000015258789,100.41000366210938,95.0,99.66000366210938,912700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,99.7300033569336,102.27999877929688,99.33999633789062,101.8000030517578,580600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,101.77999877929688,102.4499969482422,100.83999633789062,102.13999938964844,375300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,101.43000030517578,101.43000030517578,97.63999938964844,98.02999877929688,905500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,97.6500015258789,98.37000274658205,94.29000091552734,95.9499969482422,566500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,97.3499984741211,98.47000122070312,96.16000366210938,97.4000015258789,802000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,98.19000244140624,99.16999816894533,93.41000366210938,94.3499984741211,976900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,95.38999938964844,98.3499984741211,94.56999969482422,97.18000030517578,900400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,97.66999816894533,99.05999755859376,96.75,96.75,565900.0,,,,,,,,,,
