Date,Open,High,Low,Close,Volume,"('Adj Close', 'NBIX')","('Close', 'NBIX')","('High', 'NBIX')","('Low', 'NBIX')","('Open', 'NBIX')","('Volume', 'NBIX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,130.1999969482422,133.3300018310547,130.14999389648438,131.72999572753906,767800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,131.91000366210938,133.6699981689453,130.85000610351562,132.72999572753906,623000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,132.9199981689453,134.27999877929688,132.9199981689453,133.5800018310547,782300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,132.8000030517578,133.5399932861328,131.00999450683594,132.47999572753906,824100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,131.22999572753906,134.0500030517578,129.80999755859375,133.94000244140625,762000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,133.9600067138672,134.92999267578125,132.25999450683594,133.7100067138672,467200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,134.52000427246094,134.74000549316406,131.64999389648438,132.38999938964844,623400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,131.14999389648438,131.7100067138672,129.5,130.5800018310547,604500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,130.74000549316406,132.5500030517578,130.0,132.02999877929688,573200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,130.9499969482422,132.72000122070312,130.16000366210938,132.6199951171875,705700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,132.7100067138672,137.19000244140625,131.85000610351562,137.1199951171875,1100400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,137.39999389648438,139.55999755859375,136.0,136.75,993400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,137.1199951171875,137.94000244140625,136.0500030517578,137.3699951171875,636800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,138.5,140.3000030517578,137.22000122070312,139.8000030517578,834300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,140.11000061035156,140.7100067138672,139.10000610351562,140.41000366210938,803000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,141.17999267578125,141.64999389648438,139.83999633789062,140.11000061035156,637600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,141.02000427246094,141.27000427246094,139.1699981689453,141.00999450683594,585000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,141.72999572753906,142.75,140.80999755859375,142.14999389648438,716600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,142.3000030517578,143.35000610351562,141.88999938964844,142.22000122070312,597800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,142.5,143.0,141.67999267578125,142.05999755859375,474600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,141.94000244140625,142.22000122070312,139.42999267578125,139.77000427246094,1148500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,139.77000427246094,142.69000244140625,138.42999267578125,142.4499969482422,858400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,142.72999572753906,142.91000366210938,141.05999755859375,141.74000549316406,395800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,141.17999267578125,141.97000122070312,139.72000122070312,141.66000366210938,672700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,141.9600067138672,143.16000366210938,140.8699951171875,142.9600067138672,1034100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,135.0,143.16000366210938,128.0,136.2899932861328,1639000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,136.77999877929688,136.77999877929688,132.5,134.4199981689453,1011000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,134.6699981689453,135.4199981689453,131.72000122070312,132.3000030517578,693300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,132.25,133.1699981689453,130.16000366210938,130.42999267578125,1012400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,129.97999572753906,134.92999267578125,129.50999450683594,133.83999633789062,1768600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,134.3300018310547,135.99000549316406,131.55999755859375,131.77000427246094,780700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,131.4600067138672,134.16000366210938,131.39999389648438,134.0,638000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,134.14999389648438,134.82000732421875,132.22999572753906,132.30999755859375,725800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,133.13999938964844,134.1999969482422,131.58999633789062,132.64999389648438,811600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,132.83999633789062,133.60000610351562,129.92999267578125,130.64999389648438,812300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,130.91000366210938,134.0,130.5500030517578,133.3699951171875,646700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,133.8699951171875,134.64999389648438,132.72999572753906,134.17999267578125,542100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,134.25,136.1999969482422,133.1699981689453,135.5800018310547,777300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,135.1199951171875,136.55999755859375,134.52000427246094,136.02999877929688,818600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,136.0,136.02999877929688,133.82000732421875,134.66000366210938,842200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,135.50999450683594,136.10000610351562,130.0399932861328,130.39999389648438,1717400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,131.64999389648438,132.63999938964844,129.14999389648438,131.3000030517578,1322100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,131.5500030517578,134.27999877929688,130.97999572753906,133.1199951171875,962800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,133.38999938964844,135.14999389648438,132.1199951171875,133.6699981689453,927600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,133.77000427246094,134.6699981689453,131.64999389648438,132.25,623800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,132.92999267578125,135.60000610351562,132.6199951171875,135.3300018310547,737400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,136.27000427246094,140.3300018310547,136.27000427246094,139.22000122070312,998800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,139.22000122070312,140.25,137.30999755859375,138.61000061035156,616800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,138.63999938964844,139.97999572753906,137.66000366210938,137.74000549316406,651000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,138.72999572753906,141.91000366210938,138.32000732421875,141.8000030517578,1073400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,141.8000030517578,142.5,137.8300018310547,139.16000366210938,1182200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,138.6699981689453,142.14999389648438,138.6699981689453,139.10000610351562,1739200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,139.25,141.82000732421875,138.57000732421875,139.44000244140625,664600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,140.83999633789062,141.05999755859375,138.32000732421875,140.8699951171875,754500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,140.75,141.64999389648438,137.13999938964844,140.64999389648438,653000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,140.0500030517578,148.3699951171875,139.30999755859375,143.74000549316406,2512100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,145.30999755859375,145.4199981689453,137.35000610351562,141.42999267578125,938500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,141.5,142.0800018310547,138.85000610351562,140.25,535100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,141.42999267578125,142.30999755859375,139.94000244140625,141.16000366210938,594700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,141.3800048828125,141.72999572753906,133.42999267578125,137.8300018310547,1174100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,137.8300018310547,138.72000122070312,135.97000122070312,137.9199981689453,1245700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,137.3000030517578,141.75,136.85000610351562,141.3800048828125,995800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,140.61000061035156,140.61000061035156,136.1199951171875,137.74000549316406,913900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,137.72000122070312,140.19000244140625,137.36000061035156,137.58999633789062,614100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,138.1699981689453,140.42999267578125,136.74000549316406,137.61000061035156,1015200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,137.42999267578125,139.75,136.02999877929688,138.9199981689453,458600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,138.02999877929688,139.67999267578125,137.72000122070312,139.44000244140625,615600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,140.07000732421875,141.4499969482422,138.0,138.94000244140625,599000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,138.4499969482422,140.5399932861328,137.08999633789062,138.08999633789062,639100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,138.02999877929688,138.6699981689453,135.27999877929688,135.92999267578125,809100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,136.22000122070312,137.77999877929688,134.6300048828125,134.66000366210938,577000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,134.97000122070312,137.0,131.52000427246094,131.74000549316406,767200.0,,,,,,,,,,
