Date,Open,High,Low,Close,Volume,"('Adj Close', 'RSG')","('Close', 'RSG')","('High', 'RSG')","('Low', 'RSG')","('Open', 'RSG')","('Volume', 'RSG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,163.6999969482422,166.02000427246094,163.6999969482422,164.94000244140625,1068000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,165.75999450683594,167.1300048828125,163.69000244140625,163.72000122070312,1343900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,164.6999969482422,165.89999389648438,163.77000427246094,164.16000366210938,713000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,164.2100067138672,164.49000549316406,162.75,163.52000427246094,693500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,163.92999267578125,164.39999389648438,162.27000427246094,164.35000610351562,956600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,164.02999877929688,164.6199951171875,163.2100067138672,163.80999755859375,694000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,163.47000122070312,164.3800048828125,162.86000061035156,164.3000030517578,629200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,164.52999877929688,164.7100067138672,163.1699981689453,163.92999267578125,778100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,164.4199981689453,166.22000122070312,163.4499969482422,166.13999938964844,1064100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,165.67999267578125,166.61000061035156,165.05999755859375,165.63999938964844,952300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,165.60000610351562,168.22000122070312,165.25,166.1999969482422,840300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,166.1999969482422,167.8000030517578,165.99000549316406,167.75,743400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,168.0800018310547,169.14999389648438,167.63999938964844,168.67999267578125,1487500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,168.6999969482422,169.27000427246094,167.50999450683594,168.8300018310547,928000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,168.67999267578125,169.8699951171875,168.00999450683594,169.82000732421875,1109000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,170.0,170.3800048828125,169.1999969482422,169.33999633789062,2188900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,168.72000122070312,170.3699951171875,168.5800018310547,170.27999877929688,1506300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,170.58999633789062,171.36000061035156,170.35000610351562,171.2899932861328,1298200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,171.10000610351562,171.74000549316406,170.5800018310547,171.47000122070312,1257300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,171.77000427246094,172.9600067138672,171.30999755859375,172.8800048828125,968000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,173.50999450683594,173.5500030517578,170.47000122070312,171.1199951171875,2427300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,170.72000122070312,173.86000061035156,169.8300018310547,173.8300018310547,982700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,173.91000366210938,174.4600067138672,172.7899932861328,173.66000366210938,801200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,173.4600067138672,174.1199951171875,172.67999267578125,173.25,832400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,173.41000366210938,173.75,172.49000549316406,173.67999267578125,1009200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,174.14999389648438,175.35000610351562,173.22000122070312,174.55999755859375,967200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,175.00999450683594,175.07000732421875,173.08999633789062,174.63999938964844,1131600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,175.00999450683594,175.07000732421875,172.7899932861328,173.49000549316406,1006300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,172.9499969482422,173.2100067138672,171.05999755859375,172.0,1172700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,173.2100067138672,176.5399932861328,172.22999572753906,175.61000061035156,1828300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,176.32000732421875,178.77999877929688,176.3000030517578,178.74000549316406,2308900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,178.5,179.97999572753906,177.02999877929688,179.86000061035156,1441700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,180.1999969482422,181.33999633789065,179.47999572753906,180.42999267578125,902800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,181.41000366210935,182.2700042724609,179.8300018310547,180.00999450683594,1283600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,180.00999450683594,181.5200042724609,179.6199951171875,181.3600006103516,1074600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,181.7899932861328,183.9900054931641,181.17999267578125,183.3300018310547,1072000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,183.58999633789065,185.32000732421875,183.52999877929688,184.97999572753903,1233200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,185.3300018310547,186.1999969482422,184.6999969482422,184.8699951171875,1468900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,184.7100067138672,184.94000244140625,183.3300018310547,184.5200042724609,1324600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,192.57000732421875,192.57000732421875,184.4900054931641,185.9499969482422,2064200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,185.0,185.1499938964844,182.75999450683597,183.6000061035156,1933800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,182.8999938964844,184.07000732421875,182.0399932861328,183.63999938964844,1248400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,183.6699981689453,185.22000122070312,183.47999572753903,184.94000244140625,914500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,185.0,185.5800018310547,182.57000732421875,183.75999450683597,1008800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,183.1199951171875,184.7400054931641,182.75,183.8000030517578,1081700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,184.8000030517578,184.8800048828125,183.3999938964844,184.0,925600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,183.38999938964844,184.72000122070312,182.7700042724609,184.19000244140625,816100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,184.0,184.52999877929688,182.82000732421875,184.2700042724609,1037600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,184.1000061035156,186.1000061035156,183.8800048828125,185.44000244140625,974300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,185.6699981689453,186.02999877929688,184.22999572753903,185.88999938964844,795300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,186.5399932861328,186.77999877929688,184.4199981689453,186.3300018310547,880000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,184.4199981689453,186.6100006103516,184.38999938964844,186.30999755859372,1790600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,186.30999755859372,188.16000366210935,186.27999877929688,187.5800018310547,788500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,188.27999877929688,188.47999572753903,187.4600067138672,188.1499938964844,1097200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,188.50999450683597,188.66000366210935,187.27999877929688,187.8000030517578,1193100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,187.97999572753903,189.3999938964844,187.3000030517578,189.1199951171875,2009900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,189.75,190.72000122070312,188.97000122070312,190.50999450683597,1239200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,190.4499969482422,190.6000061035156,189.0,189.72999572753903,1112100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,189.72999572753903,190.4199981689453,189.3300018310547,189.69000244140625,1316700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,190.3300018310547,191.57000732421875,189.6999969482422,191.5200042724609,1228300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,191.8800048828125,192.05999755859372,191.0200042724609,191.44000244140625,1187400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,190.69000244140625,190.8600006103516,189.2700042724609,189.8300018310547,1473400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,189.63999938964844,190.3300018310547,188.9199981689453,188.9199981689453,1171000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,188.8600006103516,189.63999938964844,188.4199981689453,189.2400054931641,1051500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,190.17999267578125,190.4600067138672,186.42999267578125,186.77999877929688,1605500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,187.47999572753903,188.47999572753903,186.3800048828125,188.3999938964844,735600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,187.6199951171875,189.25999450683597,187.5200042724609,188.5200042724609,1222000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,188.97000122070312,189.3600006103516,187.5,188.8000030517578,1175000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,188.0,190.13999938964844,187.6199951171875,189.69000244140625,1412000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,189.05999755859372,189.50999450683597,187.77999877929688,189.17999267578125,1260400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,188.7899932861328,189.3500061035156,187.02999877929688,187.82000732421875,1006400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,189.41000366210935,189.91000366210935,186.7400054931641,187.2400054931641,961900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,188.4499969482422,188.97999572753903,186.9600067138672,187.47999572753903,1479900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,188.6199951171875,189.1499938964844,187.1000061035156,188.9499969482422,1460500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,189.0800018310547,189.8300018310547,188.17999267578125,188.97000122070312,1586300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,190.25,190.6699981689453,188.8500061035156,189.75999450683597,1576400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,190.58999633789065,192.75,190.22000122070312,191.75999450683597,1262700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,192.30999755859372,192.9900054931641,190.02999877929688,190.6100006103516,1348400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,190.4600067138672,192.58999633789065,190.1499938964844,191.9900054931641,1135700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,191.67999267578125,193.82000732421875,190.6100006103516,193.55999755859372,1358400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,193.4199981689453,193.67999267578125,191.5800018310547,191.9199981689453,1893300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,191.82000732421875,193.6199951171875,191.72999572753903,193.41000366210935,1139400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,193.4600067138672,196.75999450683597,191.57000732421875,191.6999969482422,2047800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,187.75,187.75,181.3699951171875,186.0,3286500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,187.25,188.0,185.66000366210935,186.44000244140625,2025700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,186.63999938964844,187.8000030517578,183.92999267578125,185.50999450683597,1219300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,186.13999938964844,186.72000122070312,185.42999267578125,186.7100067138672,1185100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,187.38999938964844,188.6699981689453,187.1999969482422,188.55999755859372,1097600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,188.5800018310547,189.32000732421875,187.1499938964844,187.3300018310547,1489100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,187.3000030517578,188.25999450683597,187.05999755859372,188.1300048828125,954200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,188.80999755859372,189.8800048828125,188.7899932861328,189.2400054931641,689900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,189.1100006103516,189.8300018310547,188.02999877929688,188.22999572753903,839000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,188.22000122070312,189.22000122070312,187.22999572753903,187.33999633789065,804100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,187.1000061035156,188.25,186.5399932861328,186.97000122070312,670700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,187.5,187.9600067138672,186.30999755859372,187.6999969482422,907700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,188.00999450683597,188.6300048828125,186.3600006103516,188.16000366210935,711700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,187.92999267578125,187.92999267578125,185.6999969482422,185.97999572753903,908500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,186.27999877929688,186.80999755859372,185.7899932861328,186.47999572753903,718700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,186.5200042724609,187.0,185.57000732421875,186.7700042724609,694600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,186.7700042724609,187.1300048828125,185.8800048828125,186.3300018310547,605300.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,186.75,186.9900054931641,184.8600006103516,186.80999755859372,832800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,186.1699981689453,186.1699981689453,183.33999633789065,183.50999450683597,866700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,182.82000732421875,182.82000732421875,181.44000244140625,181.58999633789065,787200.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,181.58999633789065,182.7899932861328,180.9199981689453,182.07000732421875,1210000.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,181.94000244140625,185.25,181.50999450683597,185.19000244140625,2388000.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,184.6699981689453,186.0500030517578,183.80999755859372,185.32000732421875,1668700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,185.25999450683597,187.41000366210935,184.5,187.3600006103516,1428300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,187.58999633789065,188.41000366210935,185.42999267578125,188.07000732421875,1173400.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,188.30999755859372,188.8600006103516,185.9900054931641,187.07000732421875,871500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,187.4600067138672,189.27999877929688,186.6300048828125,186.9499969482422,883100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,186.8800048828125,188.1300048828125,186.6100006103516,187.72000122070312,585500.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,187.17999267578125,187.6300048828125,185.69000244140625,186.6499938964844,770200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,186.1499938964844,187.69000244140625,185.07000732421875,187.2700042724609,781900.0,,,,,,,,,,
