Date,Open,High,Low,Close,Volume,"('Adj Close', 'GORO')","('Close', 'GORO')","('High', 'GORO')","('Low', 'GORO')","('Open', 'GORO')","('Volume', 'GORO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.3799999952316284,0.4000000059604645,0.3700000047683716,0.3799999952316284,469900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.3799999952316284,0.3899999856948852,0.3400000035762787,0.3600000143051147,607900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.3499999940395355,0.3700000047683716,0.3499999940395355,0.3600000143051147,528700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.3600000143051147,0.3799999952316284,0.3499999940395355,0.3499999940395355,376700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.3600000143051147,0.3700000047683716,0.3499999940395355,0.3600000143051147,251700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.3700000047683716,0.3700000047683716,0.3300000131130218,0.3300000131130218,393900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.3499999940395355,0.3499999940395355,0.3199999928474426,0.3300000131130218,521900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.3199999928474426,0.3300000131130218,0.3000000119209289,0.3199999928474426,636400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.3199999928474426,0.3499999940395355,0.3199999928474426,0.3300000131130218,618700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.3300000131130218,0.3300000131130218,0.2899999916553497,0.2899999916553497,769100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.3000000119209289,0.3000000119209289,0.2800000011920929,0.2899999916553497,398200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.2899999916553497,0.3000000119209289,0.2800000011920929,0.3000000119209289,223500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.2899999916553497,0.3000000119209289,0.2800000011920929,0.2899999916553497,293100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.3000000119209289,0.3100000023841858,0.2899999916553497,0.2899999916553497,370000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.3000000119209289,0.3199999928474426,0.2899999916553497,0.3000000119209289,233600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.3100000023841858,0.3100000023841858,0.2899999916553497,0.3000000119209289,312600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.3000000119209289,0.3000000119209289,0.2800000011920929,0.2800000011920929,246200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.3000000119209289,0.3000000119209289,0.2800000011920929,0.2800000011920929,321600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.2899999916553497,0.3000000119209289,0.2599999904632568,0.2599999904632568,1698300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.2599999904632568,0.2599999904632568,475600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.2199999988079071,0.2399999946355819,2125900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.2399999946355819,0.2599999904632568,0.2399999946355819,0.2599999904632568,575700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.2399999946355819,0.2399999946355819,516200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.2300000041723251,0.25,560000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.2399999946355819,0.2599999904632568,0.2399999946355819,0.2599999904632568,163700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.2399999946355819,0.25,372600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.25,0.2599999904632568,0.2399999946355819,0.25,171200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.25,0.2599999904632568,0.2399999946355819,0.2599999904632568,392500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.25,0.2599999904632568,423400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.25,0.25,158200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.25,0.2599999904632568,0.25,0.25,292900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.25,0.270000010728836,0.25,0.270000010728836,527600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.270000010728836,0.270000010728836,0.2599999904632568,0.2599999904632568,217000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.2599999904632568,0.2800000011920929,0.2599999904632568,0.270000010728836,347600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,0.2599999904632568,0.2800000011920929,0.25,0.2599999904632568,360600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.25,0.25,202700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,0.25,0.270000010728836,0.25,0.2599999904632568,315000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,0.2599999904632568,0.270000010728836,0.25,0.2599999904632568,208000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,0.2599999904632568,0.270000010728836,0.2599999904632568,0.2599999904632568,294000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,0.2599999904632568,0.270000010728836,0.25,0.2599999904632568,220300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.270000010728836,0.270000010728836,0.25,0.25,345100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,0.2599999904632568,0.2599999904632568,0.25,0.2599999904632568,214000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,0.2599999904632568,0.270000010728836,0.2599999904632568,0.2599999904632568,594400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.270000010728836,0.270000010728836,0.2599999904632568,0.2599999904632568,615700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.270000010728836,0.2800000011920929,0.2599999904632568,0.2800000011920929,779900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.2800000011920929,0.3000000119209289,0.270000010728836,0.2899999916553497,901200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.2899999916553497,0.3199999928474426,0.2899999916553497,0.3199999928474426,939400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,0.3199999928474426,0.4000000059604645,0.3199999928474426,0.4000000059604645,2052300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,0.3799999952316284,0.3799999952316284,0.3300000131130218,0.3400000035762787,1147600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,0.3700000047683716,0.4199999868869781,0.3600000143051147,0.4099999964237213,1831700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,0.4300000071525574,0.4300000071525574,0.3499999940395355,0.3499999940395355,1551200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,0.3600000143051147,0.4000000059604645,0.3600000143051147,0.3799999952316284,870200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,0.4000000059604645,0.449999988079071,0.3899999856948852,0.4199999868869781,1104400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,0.4099999964237213,0.4399999976158142,0.3799999952316284,0.3799999952316284,950100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,0.3799999952316284,0.4199999868869781,0.3700000047683716,0.3899999856948852,560700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,0.4000000059604645,0.4099999964237213,0.3799999952316284,0.3899999856948852,557500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,0.4000000059604645,0.4099999964237213,0.3700000047683716,0.3799999952316284,338200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,0.3899999856948852,0.4000000059604645,0.3400000035762787,0.3600000143051147,685000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,0.3600000143051147,0.3700000047683716,0.3499999940395355,0.3499999940395355,302800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,0.3600000143051147,0.4099999964237213,0.3600000143051147,0.4000000059604645,964700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,0.4199999868869781,0.449999988079071,0.4000000059604645,0.4300000071525574,1015500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,0.449999988079071,0.550000011920929,0.449999988079071,0.4900000095367431,2399100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,0.5099999904632568,0.5699999928474426,0.5,0.5099999904632568,1852200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,0.5400000214576721,0.6600000262260437,0.5299999713897705,0.6499999761581421,3470100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,0.6800000071525574,0.7099999785423279,0.5799999833106995,0.6100000143051147,3573500.0,,,,,,,,,,
