Date,Open,High,Low,Close,Volume,"('Adj Close', 'PGEN')","('Close', 'PGEN')","('High', 'PGEN')","('Low', 'PGEN')","('Open', 'PGEN')","('Volume', 'PGEN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.350000023841858,1.5399999618530271,1.309999942779541,1.409999966621399,2438500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.409999966621399,1.409999966621399,1.2899999618530271,1.2999999523162842,987600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.2899999618530271,1.340000033378601,1.2699999809265137,1.309999942779541,858700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.309999942779541,1.340000033378601,1.2300000190734863,1.2899999618530271,757500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.2999999523162842,1.4299999475479126,1.2599999904632568,1.399999976158142,1787400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.399999976158142,1.4700000286102295,1.340000033378601,1.399999976158142,1717800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.409999966621399,1.440000057220459,1.3200000524520874,1.350000023841858,1186700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.350000023841858,1.3899999856948853,1.2899999618530271,1.3799999952316284,1352300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.3799999952316284,1.4900000095367432,1.3600000143051147,1.3700000047683716,1703400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.409999966621399,1.409999966621399,1.25,1.309999942779541,1416300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.2899999618530271,1.3200000524520874,1.25,1.2999999523162842,904400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.2999999523162842,1.3200000524520874,1.2000000476837158,1.2100000381469729,1111000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.2200000286102295,1.2799999713897705,1.190000057220459,1.2799999713897705,875300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.2899999618530271,1.3700000047683716,1.2899999618530271,1.340000033378601,1017000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.3799999952316284,1.4299999475479126,1.340000033378601,1.409999966621399,1656900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.440000057220459,1.440000057220459,1.3700000047683716,1.3899999856948853,936000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.4199999570846558,1.440000057220459,1.3899999856948853,1.4199999570846558,746100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.440000057220459,1.4500000476837158,1.3600000143051147,1.3799999952316284,1050200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.409999966621399,1.4800000190734863,1.350000023841858,1.4800000190734863,1217600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.4600000381469729,1.4600000381469729,1.3600000143051147,1.3899999856948853,1227100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.399999976158142,1.4500000476837158,1.3700000047683716,1.3799999952316284,1270500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.3799999952316284,1.4199999570846558,1.3600000143051147,1.399999976158142,661700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.399999976158142,1.409999966621399,1.3700000047683716,1.3899999856948853,678400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.3799999952316284,1.4199999570846558,1.3600000143051147,1.3799999952316284,513000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.3799999952316284,1.4500000476837158,1.3700000047683716,1.4299999475479126,564900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.409999966621399,1.4199999570846558,1.3700000047683716,1.3799999952316284,878600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.3600000143051147,1.409999966621399,1.3600000143051147,1.3899999856948853,572500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.3700000047683716,1.4199999570846558,1.3700000047683716,1.399999976158142,650200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.399999976158142,1.4500000476837158,1.3700000047683716,1.4299999475479126,955200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.399999976158142,1.409999966621399,1.2999999523162842,1.309999942779541,2347100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.340000033378601,1.409999966621399,1.3200000524520874,1.399999976158142,1319900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.4199999570846558,1.440000057220459,1.3700000047683716,1.4299999475479126,996500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.4199999570846558,1.4500000476837158,1.409999966621399,1.4199999570846558,926800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.399999976158142,1.5,1.399999976158142,1.4199999570846558,1098100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.4199999570846558,1.4600000381469729,1.409999966621399,1.4199999570846558,627300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.4199999570846558,1.4700000286102295,1.4199999570846558,1.440000057220459,1140000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.4199999570846558,1.4800000190734863,1.409999966621399,1.4600000381469729,1038800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.4700000286102295,1.659999966621399,1.4500000476837158,1.5299999713897705,2244200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.5499999523162842,1.7000000476837158,1.4900000095367432,1.6200000047683716,2010300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.600000023841858,1.6299999952316284,1.4600000381469729,1.5199999809265137,1667000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.5499999523162842,1.6100000143051147,1.5399999618530271,1.5399999618530271,1287000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.5800000429153442,1.7000000476837158,1.5399999618530271,1.690000057220459,1282200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.690000057220459,1.7100000381469729,1.600000023841858,1.6299999952316284,1087100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.6100000143051147,1.6699999570846558,1.5800000429153442,1.6100000143051147,808700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.6299999952316284,1.7000000476837158,1.6100000143051147,1.6799999475479126,901900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.659999966621399,1.7400000095367432,1.649999976158142,1.6699999570846558,997500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.7200000286102295,1.7799999713897705,1.690000057220459,1.75,1267600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.7699999809265137,1.7899999618530271,1.5499999523162842,1.559999942779541,1284300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.5800000429153442,1.5800000429153442,1.4900000095367432,1.5099999904632568,709300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.5099999904632568,1.5700000524520874,1.4800000190734863,1.5199999809265137,695900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.5399999618530271,1.5499999523162842,1.409999966621399,1.4299999475479126,1019500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.409999966621399,1.5299999713897705,1.409999966621399,1.4299999475479126,1581200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.440000057220459,1.4600000381469729,1.3899999856948853,1.3899999856948853,797900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.3899999856948853,1.4800000190734863,1.3899999856948853,1.440000057220459,1124100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.409999966621399,1.4700000286102295,1.350000023841858,1.440000057220459,1974300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.4800000190734863,1.600000023841858,1.4600000381469729,1.5299999713897705,1539100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.440000057220459,1.4600000381469729,1.3700000047683716,1.399999976158142,1480300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.399999976158142,1.4199999570846558,1.3899999856948853,1.409999966621399,566700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.4199999570846558,1.4299999475479126,1.3899999856948853,1.399999976158142,1131100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.409999966621399,1.4500000476837158,1.3899999856948853,1.4500000476837158,467200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.4299999475479126,1.4700000286102295,1.4199999570846558,1.4500000476837158,691900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.4700000286102295,1.4900000095367432,1.4199999570846558,1.4299999475479126,520500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.4299999475479126,1.4299999475479126,1.3600000143051147,1.3899999856948853,823200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.3799999952316284,1.409999966621399,1.350000023841858,1.399999976158142,635000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.409999966621399,1.4199999570846558,1.3600000143051147,1.3600000143051147,618800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.3899999856948853,1.4299999475479126,1.350000023841858,1.399999976158142,515300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.399999976158142,1.4600000381469729,1.399999976158142,1.409999966621399,649100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1.409999966621399,1.4600000381469729,1.399999976158142,1.409999966621399,313600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1.350000023841858,1.409999966621399,1.3300000429153442,1.409999966621399,1254300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1.440000057220459,1.4800000190734863,1.4199999570846558,1.4500000476837158,695000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1.4299999475479126,1.440000057220459,1.3799999952316284,1.4199999570846558,932000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.399999976158142,1.4199999570846558,1.3700000047683716,1.399999976158142,1223200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.409999966621399,1.4199999570846558,1.3300000429153442,1.3600000143051147,847800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.3899999856948853,1.409999966621399,1.2999999523162842,1.309999942779541,811200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.2999999523162842,1.3600000143051147,1.2799999713897705,1.3200000524520874,1120000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.2999999523162842,1.340000033378601,1.2799999713897705,1.3300000429153442,1013400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1.3200000524520874,1.3899999856948853,1.3200000524520874,1.3799999952316284,890500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.399999976158142,1.4500000476837158,1.3899999856948853,1.399999976158142,507000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,1.399999976158142,1.4299999475479126,1.3899999856948853,1.4199999570846558,569000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,1.399999976158142,1.409999966621399,1.3700000047683716,1.399999976158142,611800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,1.399999976158142,1.440000057220459,1.3899999856948853,1.409999966621399,413600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.409999966621399,1.4600000381469729,1.399999976158142,1.399999976158142,381200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1.3899999856948853,1.409999966621399,1.309999942779541,1.3200000524520874,496500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,1.340000033378601,1.4600000381469729,1.309999942779541,1.399999976158142,683600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,1.4299999475479126,1.440000057220459,1.3300000429153442,1.399999976158142,753700.0,,,,,,,,,,
