Date,Open,High,Low,Close,Volume,"('Adj Close', 'AMWL')","('Close', 'AMWL')","('High', 'AMWL')","('Low', 'AMWL')","('Open', 'AMWL')","('Volume', 'AMWL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.600000381469727,31.200000762939453,28.600000381469727,29.0,81245.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,29.0,29.0,26.600000381469727,26.600000381469727,68700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,26.799999237060547,26.799999237060547,25.200000762939453,25.399999618530277,50975.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,24.799999237060547,25.0,23.600000381469727,23.799999237060547,90525.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,24.200000762939453,25.799999237060547,23.700000762939453,25.0,41050.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,24.399999618530277,26.200000762939453,24.399999618530277,25.0,31625.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,24.799999237060547,25.600000381469727,23.799999237060547,24.600000381469727,32545.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,24.399999618530277,24.600000381469727,22.399999618530277,23.0,111175.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,23.399999618530277,23.799999237060547,22.0,22.0,45975.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,21.399999618530277,22.0,21.0,22.0,71110.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.600000381469727,21.799999237060547,20.799999237060547,21.200000762939453,43190.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,21.399999618530277,21.799999237060547,20.399999618530277,21.399999618530277,44650.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,21.799999237060547,22.0,20.600000381469727,21.799999237060547,49825.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,21.799999237060547,23.799999237060547,21.799999237060547,23.200000762939453,49460.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,23.399999618530277,24.200000762939453,22.600000381469727,24.0,40225.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,24.799999237060547,24.799999237060547,22.200000762939453,22.200000762939453,57355.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,22.399999618530277,23.399999618530277,21.799999237060547,23.0,42595.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,23.200000762939453,23.799999237060547,22.0,22.399999618530277,32290.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.0,23.399999618530277,21.399999618530277,23.0,41905.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,22.200000762939453,22.5,21.600000381469727,22.0,52695.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.600000381469727,22.600000381469727,21.0,21.0,71540.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,21.799999237060547,22.600000381469727,21.399999618530277,21.799999237060547,45060.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,21.600000381469727,21.799999237060547,20.600000381469727,21.0,47270.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.200000762939453,21.399999618530277,20.200000762939453,20.600000381469727,73495.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.399999618530277,21.700000762939453,20.399999618530277,21.399999618530277,61225.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.200000762939453,22.0,20.700000762939453,21.200000762939453,47835.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,20.799999237060547,21.799999237060547,20.799999237060547,21.600000381469727,43890.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,22.0,22.200000762939453,21.0,22.0,43755.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.0,23.799999237060547,22.0,23.200000762939453,56475.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.0,23.0,21.200000762939453,21.200000762939453,62810.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,22.0,22.36000061035156,21.399999618530277,22.200000762939453,54240.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,24.600000381469727,29.0,24.200000762939453,26.200000762939453,198110.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,26.399999618530277,27.100000381469727,25.0,25.600000381469727,101900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,26.399999618530277,26.399999618530277,24.899999618530277,25.200000762939453,55290.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,24.0,24.799999237060547,23.0,23.0,54650.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,23.399999618530277,23.799999237060547,21.399999618530277,21.600000381469727,138730.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.799999237060547,22.100000381469727,21.0,21.200000762939453,129450.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.200000762939453,22.399999618530277,20.799999237060547,21.399999618530277,49370.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,22.0,22.600000381469727,21.600000381469727,21.799999237060547,37875.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.200000762939453,22.0,21.0,21.0,49485.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,21.799999237060547,22.399999618530277,21.200000762939453,21.600000381469727,63115.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.200000762939453,21.799999237060547,21.200000762939453,21.200000762939453,47570.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.200000762939453,21.200000762939453,20.200000762939453,20.600000381469727,64585.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,20.399999618530277,20.799999237060547,20.0,20.600000381469727,60725.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,20.399999618530277,20.600000381469727,19.81999969482422,20.200000762939453,52510.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,20.200000762939453,21.600000381469727,20.200000762939453,21.0,49085.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.0,21.600000381469727,20.399999618530277,20.600000381469727,36110.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,20.600000381469727,21.200000762939453,20.0,20.0,33160.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,20.399999618530277,20.399999618530277,18.0,18.200000762939453,241030.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,18.399999618530277,19.299999237060547,18.200000762939453,18.86000061035156,109860.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,18.700000762939453,18.799999237060547,17.600000381469727,17.600000381469727,95675.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,17.68000030517578,18.440000534057617,17.020000457763672,17.799999237060547,158470.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,17.719999313354492,18.200000762939453,16.780000686645508,17.360000610351562,99925.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,17.360000610351562,18.0,16.639999389648438,17.239999771118164,159080.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,17.31999969482422,18.399999618530277,16.739999771118164,17.959999084472656,58150.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,18.15999984741211,18.799999237060547,17.65999984741211,18.239999771118164,118195.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,18.13999938964844,18.399999618530277,17.600000381469727,17.6200008392334,59355.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,17.899999618530273,18.040000915527344,16.600000381469727,16.600000381469727,71885.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,17.0,17.200000762939453,16.420000076293945,16.760000228881836,76605.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,17.200000762939453,17.540000915527344,16.5,17.260000228881836,67340.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,17.15999984741211,17.31999969482422,15.800000190734863,16.219999313354492,126620.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,16.459999084472656,16.6200008392334,15.039999961853027,15.4399995803833,356320.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,15.0,15.979999542236328,14.619999885559082,15.15999984741211,320445.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,15.4399995803833,15.800000190734863,14.65999984741211,15.199999809265137,142835.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,14.899999618530272,17.18000030517578,14.899999618530272,16.020000457763672,138130.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,15.600000381469728,15.880000114440918,14.399999618530272,14.399999618530272,136010.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,14.68000030517578,15.260000228881836,14.399999618530272,14.5,266665.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,14.31999969482422,15.140000343322754,14.140000343322754,14.420000076293944,168930.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,13.5,13.920000076293944,12.979999542236328,13.300000190734863,254190.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,13.260000228881836,13.359999656677246,12.300000190734863,12.640000343322754,144585.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,12.600000381469728,12.779999732971191,11.34000015258789,11.5,141780.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,11.920000076293944,12.260000228881836,10.800000190734863,11.140000343322754,307570.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,11.619999885559082,11.619999885559082,10.260000228881836,10.300000190734863,209990.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,10.4399995803833,10.68000030517578,10.020000457763672,10.279999732971191,181425.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,10.34000015258789,10.800000190734863,10.260000228881836,10.359999656677246,110260.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,10.300000190734863,11.300000190734863,10.300000190734863,10.9399995803833,103280.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,11.140000343322754,11.920000076293944,10.600000381469728,11.039999961853027,129635.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,11.0,11.800000190734863,10.800000190734863,10.859999656677246,119930.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,10.800000190734863,11.31999969482422,10.619999885559082,10.68000030517578,128545.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,10.399999618530272,10.979999542236328,10.199999809265137,10.800000190734863,90220.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,10.800000190734863,10.979999542236328,10.460000038146973,10.5600004196167,61745.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,10.640000343322754,11.920000076293944,10.479999542236328,11.920000076293944,119145.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,11.399999618530272,11.420000076293944,10.100000381469728,10.199999809265137,148420.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,10.260000228881836,11.18000030517578,10.239999771118164,10.619999885559082,101640.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,9.899999618530272,10.399999618530272,9.039999961853027,10.399999618530272,152135.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,10.420000076293944,11.579999923706056,10.300000190734863,11.399999618530272,164870.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,11.34000015258789,11.800000190734863,11.199999809265137,11.359999656677246,88385.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,10.960000038146973,11.84000015258789,10.960000038146973,11.119999885559082,56925.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,11.140000343322754,11.140000343322754,10.199999809265137,10.359999656677246,108240.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,10.34000015258789,10.65999984741211,10.0,10.260000228881836,67920.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,10.100000381469728,10.199999809265137,9.199999809265137,9.359999656677246,159565.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,9.31999969482422,10.380000114440918,9.31999969482422,9.800000190734863,111790.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,11.0,11.600000381469728,9.699999809265137,9.960000038146973,93910.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,10.0,10.199999809265137,9.5,9.579999923706056,110190.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,9.65999984741211,9.84000015258789,9.300000190734863,9.720000267028809,49375.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,10.0,10.0,9.479999542236328,9.779999732971191,83095.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,9.699999809265137,10.399999618530272,9.699999809265137,10.15999984741211,68725.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,10.0,10.199999809265137,9.199999809265137,9.600000381469728,130300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,9.5600004196167,10.199999809265137,9.399999618530272,9.920000076293944,69065.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,9.640000343322754,9.81999969482422,9.0,9.140000343322754,118795.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,9.640000343322754,9.68000030517578,8.619999885559082,8.640000343322754,79955.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,8.720000267028809,9.0,8.300000190734863,8.600000381469727,111205.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,8.5600004196167,8.739999771118164,8.039999961853027,8.279999732971191,86370.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,8.520000457763672,8.5600004196167,8.020000457763672,8.039999961853027,88830.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,8.140000343322754,8.779999732971191,8.039999961853027,8.539999961853027,109480.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,9.600000381469728,9.600000381469728,7.800000190734863,8.399999618530273,105160.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,8.0,8.359999656677246,7.800000190734863,7.800000190734863,102960.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,7.980000019073486,8.399999618530273,7.599999904632568,8.100000381469727,94275.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,8.15999984741211,8.34000015258789,7.619999885559082,7.800000190734863,87330.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,8.0,8.15999984741211,7.400000095367432,7.599999904632568,75055.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,7.400000095367432,8.34000015258789,7.21999979019165,8.199999809265137,73630.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,7.960000038146973,8.380000114440918,7.599999904632568,8.359999656677246,47505.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,8.399999618530273,8.699999809265137,8.0,8.119999885559082,52175.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,8.079999923706055,8.119999885559082,7.599999904632568,7.860000133514404,61455.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,7.760000228881836,7.900000095367432,7.400000095367432,7.820000171661377,53255.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,8.220000267028809,9.100000381469728,7.599999904632568,7.880000114440918,166485.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,7.800000190734863,7.900000095367432,7.28000020980835,7.360000133514404,82010.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,7.440000057220459,7.900000095367432,7.360000133514404,7.739999771118164,64145.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,7.699999809265137,7.760000228881836,7.400000095367432,7.400000095367432,100750.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,7.0,8.4399995803833,7.0,8.100000381469727,101740.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,8.300000190734863,8.399999618530273,7.860000133514404,8.119999885559082,83285.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,8.039999961853027,8.380000114440918,7.21999979019165,7.260000228881836,113945.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,7.320000171661377,7.559999942779541,7.139999866485596,7.5,124080.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,7.0,7.059999942779541,6.5,6.5,1694660.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,6.599999904632568,6.599999904632568,5.0,5.0,308895.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,5.199999809265137,7.21999979019165,5.199999809265137,5.900000095367432,765410.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,5.900000095367432,6.340000152587891,5.900000095367432,6.0,161065.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,6.0,6.71999979019165,6.0,6.239999771118164,200030.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,6.21999979019165,6.800000190734863,6.0,6.460000038146973,267555.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,6.059999942779541,6.800000190734863,6.059999942779541,6.480000019073486,120550.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,6.639999866485596,6.880000114440918,6.400000095367432,6.659999847412109,132605.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,6.519999980926514,8.850000381469727,6.010000228881836,8.15999984741211,272500.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,7.920000076293945,8.239999771118164,7.204999923706055,7.519999980926514,225000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,7.46999979019165,7.78000020980835,7.309999942779541,7.449999809265137,169400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,7.420000076293945,9.630000114440918,7.300000190734863,9.550000190734863,256600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,9.199999809265137,9.468999862670898,8.135000228881836,8.539999961853027,279700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,8.5,8.550000190734863,7.800000190734863,8.020000457763672,137600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,7.840000152587891,8.069999694824219,7.650000095367432,7.769999980926514,165200.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,7.900000095367432,8.791999816894531,7.650000095367432,8.699999809265137,148300.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,8.0600004196167,9.350000381469728,7.900000095367432,9.329999923706056,119500.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,9.09000015258789,9.5,8.670000076293945,8.710000038146973,187000.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,8.710000038146973,8.710000038146973,8.210000038146973,8.350000381469727,125400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,8.640000343322754,8.84000015258789,8.350000381469727,8.84000015258789,83300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,8.770000457763672,8.829999923706055,8.079999923706055,8.420000076293945,144000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,8.34000015258789,8.539999961853027,8.0,8.390000343322754,214500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,8.390000343322754,8.6899995803833,8.010000228881836,8.010000228881836,131300.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,8.529999732971191,11.23900032043457,8.529999732971191,11.229999542236328,911100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,11.010000228881836,12.449999809265137,10.550000190734863,11.050000190734863,403600.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,10.079999923706056,10.489999771118164,9.390000343322754,9.5600004196167,210200.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,9.670000076293944,9.670000076293944,8.199999809265137,8.430000305175781,172400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,8.350000381469727,8.8100004196167,7.760000228881836,7.940000057220459,183200.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,8.010000228881836,8.350000381469727,7.820000171661377,8.239999771118164,102700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,8.279999732971191,8.510000228881836,8.010000228881836,8.4399995803833,58400.0,,,,,,,,,,
