Date,Open,High,Low,Close,Volume,"('Adj Close', 'GRTX')","('Close', 'GRTX')","('High', 'GRTX')","('Low', 'GRTX')","('Open', 'GRTX')","('Volume', 'GRTX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.1430000066757202,0.1539999991655349,0.1400000005960464,0.1519999951124191,867500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.152999997138977,0.152999997138977,0.1449999958276748,0.1509999930858612,515300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.1500000059604644,0.1500000059604644,0.1439999938011169,0.1500000059604644,725800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.1430000066757202,0.1500000059604644,0.1430000066757202,0.1500000059604644,894300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.1459999978542328,0.1500000059604644,0.1449999958276748,0.1490000039339065,5009200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.2070000022649765,0.2160000056028366,0.1710000038146972,0.210999995470047,32553500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.209999993443489,0.209999993443489,0.1800000071525573,0.1940000057220459,4160900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.1909999996423721,0.238999992609024,0.1850000023841858,0.2280000001192093,5489900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.2280000001192093,0.2399999946355819,0.2119999974966049,0.2150000035762787,1923800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.209999993443489,0.238999992609024,0.2000000029802322,0.210999995470047,3261900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.209999993443489,0.2179999947547912,0.2010000050067901,0.209999993443489,625300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.2080000042915344,0.2080000042915344,0.1829999983310699,0.1889999955892563,1498700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.1860000044107437,0.1899999976158142,0.1570000052452087,0.1749999970197677,1927100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.1860000044107437,0.1860000044107437,0.1749999970197677,0.1800000071525573,605900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.1800000071525573,0.181999996304512,0.1759999990463256,0.1800000071525573,327300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.1800000071525573,0.1840000003576278,0.1759999990463256,0.1809999942779541,614200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.181999996304512,0.181999996304512,0.1689999997615814,0.1739999949932098,871100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.1739999949932098,0.1800000071525573,0.1710000038146972,0.1780000030994415,327500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.1790000051259994,0.1809999942779541,0.1729999929666519,0.1800000071525573,264100.0,,,,,,,,,,
