Date,Open,High,Low,Close,Volume,"('Adj Close', 'NEXT')","('Close', 'NEXT')","('High', 'NEXT')","('Low', 'NEXT')","('Open', 'NEXT')","('Volume', 'NEXT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.809999942779541,4.820000171661377,4.635000228881836,4.679999828338623,807700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.710000038146973,4.730999946594238,4.440000057220459,4.539999961853027,907300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.599999904632568,4.78000020980835,4.465000152587891,4.630000114440918,1181800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.579999923706055,4.670000076293945,4.449999809265137,4.489999771118164,1227600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.460000038146973,4.644999980926514,4.320000171661377,4.590000152587891,767500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.559999942779541,4.559999942779541,4.402999877929688,4.429999828338623,769600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.400000095367432,4.40500020980835,4.255000114440918,4.349999904632568,941700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.329999923706055,4.519999980926514,4.320000171661377,4.349999904632568,810800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.460000038146973,4.679999828338623,4.460000038146973,4.650000095367432,957200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.639999866485596,4.769999980926514,4.630000114440918,4.650000095367432,965900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.570000171661377,4.650000095367432,4.46999979019165,4.539999961853027,671800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.539999961853027,4.539999961853027,4.429999828338623,4.46999979019165,794300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.510000228881836,4.579999923706055,4.409999847412109,4.579999923706055,934500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.579999923706055,4.735000133514404,4.519999980926514,4.710000038146973,956400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.75,4.875,4.639999866485596,4.71999979019165,785100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.769999980926514,4.789999961853027,4.690000057220459,4.769999980926514,593200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.829999923706055,4.869999885559082,4.652999877929688,4.789999961853027,663600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.820000171661377,4.929999828338623,4.755000114440918,4.900000095367432,940500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.949999809265137,5.110000133514404,4.790999889373779,5.099999904632568,1229500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.039999961853027,5.320000171661377,5.005000114440918,5.260000228881836,1792900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.260000228881836,5.289999961853027,5.065000057220459,5.090000152587891,1235400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.139999866485596,5.28000020980835,5.0,5.090000152587891,876000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.019999980926514,5.105000019073486,4.909999847412109,5.010000228881836,779600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.940000057220459,4.940000057220459,4.679999828338623,4.860000133514404,890700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.869999885559082,4.949999809265137,4.789999961853027,4.800000190734863,722200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.800000190734863,4.885000228881836,4.735000133514404,4.820000171661377,569700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.829999923706055,4.989999771118164,4.795000076293945,4.980000019073486,718800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.0,5.210000038146973,4.989999771118164,5.130000114440918,1304600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.130000114440918,5.309999942779541,4.965000152587891,5.03000020980835,1543400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.940000057220459,4.980000019073486,4.835000038146973,4.929999828338623,1021400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.960000038146973,5.005000114440918,4.900000095367432,4.960000038146973,730300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.010000228881836,5.349999904632568,4.989999771118164,5.300000190734863,2038900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.25,5.440000057220459,5.150000095367432,5.389999866485596,1255100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.329999923706055,5.440000057220459,5.230000019073486,5.320000171661377,905900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.320000171661377,5.369999885559082,5.224999904632568,5.360000133514404,934300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.320000171661377,5.380000114440918,5.150000095367432,5.150000095367432,744200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.099999904632568,5.214000225067139,4.980000019073486,5.079999923706055,681300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,5.03000020980835,5.199999809265137,4.980000019073486,5.110000133514404,966600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.170000076293945,5.199999809265137,4.920000076293945,4.949999809265137,714700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.909999847412109,4.945000171661377,4.659999847412109,4.670000076293945,1594400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.730000019073486,4.940000057220459,4.579999923706055,4.590000152587891,2268200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.630000114440918,4.864999771118164,4.525000095367432,4.849999904632568,3929500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.869999885559082,4.949999809265137,4.639999866485596,4.789999961853027,1146300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.730000019073486,4.855000019073486,4.699999809265137,4.769999980926514,862800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.989999771118164,5.420000076293945,4.96999979019165,5.269999980926514,2383900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,5.269999980926514,5.489999771118164,5.15500020980835,5.210000038146973,1337300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,5.28000020980835,5.309999942779541,5.050000190734863,5.139999866485596,1181900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,5.090000152587891,5.150000095367432,5.050000190734863,5.119999885559082,905500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,5.050000190734863,5.179999828338623,4.952000141143799,5.099999904632568,1246300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,5.110000133514404,5.320000171661377,5.099999904632568,5.179999828338623,1363100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.190000057220459,5.460000038146973,5.125,5.309999942779541,1672200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,5.329999923706055,5.550000190734863,5.329999923706055,5.420000076293945,2544500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,5.480000019073486,5.519999980926514,5.349999904632568,5.429999828338623,1064400.0,,,,,,,,,,
